time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,relative_humidity_900_std,4.300993531842084,-1.3519857381065206,-1.6118556841536995,3.262344445595824,-1.913384407140273,0.7695736810048706,1.4627246159101552,-0.49561062239992193,-0.4735168732027846,-0.6268805252485761,-0.18630340454850142,-0.3577681938814066,-0.19787528907235305,-0.45664863118642246,0.28996347401963474
2,relative_humidity_900_std,4.802039384585566,-1.619609467572206,-1.0312111572447875,3.5993015477149517,-1.5360743159489643,0.2849462485648,0.7746939914988619,-0.6000376721668496,0.018969923138297862,-0.37628026077356613,0.05771665608065677,-0.04837732407783986,-0.2067083066599622,0.2978122187111476,-0.10590503161972241
3,relative_humidity_900_std,5.235645628061012,-1.6409457904162301,-0.2920472017839638,2.8430746532943796,-0.5799860182758027,0.05251974186145442,-0.22275983976438915,-0.3334791956183418,0.4196196397724547,0.507662473991916,0.4105353861851001,0.34768748189227283,0.2999150290254307,0.41585329986776703,-0.42856147185125015
4,relative_humidity_900_std,5.062027486855393,-1.8485931728044505,0.6216329319620151,1.8140367706132519,0.40991954514289575,-0.24617324840312219,-1.0183604859569468,0.19875140017581938,0.6164708815058395,1.0620459766720471,0.14425077783435414,0.17817773339626147,0.7289495146103379,-0.025759124092955412,0.2026593601357845
5,relative_humidity_900_std,5.098890765648079,-1.977886700011445,0.8675600048746261,1.0131497684333723,0.8528285213411839,0.05697664814489563,-1.0569880736769774,1.048315100549982,0.07567832612795235,0.3517208982595253,-0.26075499821191367,-0.15501681256832145,0.05012982731581278,-0.5052144106525678,0.1993856810550872
6,relative_humidity_900_std,4.789337942035224,-2.015371965035066,0.12553477592906884,0.5128306829671174,1.159554043605833,-0.41463539059671267,-0.8553797137786434,1.1819790940170145,-0.13177488362015827,-0.24650183074985657,0.05245245538582305,-0.16236995774599788,-0.5122723264987906,-0.3062239472772445,-0.015520251151181363
7,relative_humidity_900_std,4.312382545753931,-2.3635790821559106,-0.14897115676498213,-0.7285383071617361,1.520475702971665,-0.7510669983038212,-0.4336435469665819,0.5681060018504444,-0.20298316987073825,-0.4946914656041232,-0.13282416579805095,-0.04077701602346033,-0.620977428586263,0.4098851394073092,-0.36704425304070293
8,relative_humidity_900_std,3.5580053460477368,-2.410371953446152,-0.840969870461087,-1.6914635749703397,1.3759419877181258,-1.0873445546768532,0.08321511451516135,0.030210696528470596,-0.35144736390698494,-0.635932966152504,-0.11096857770834245,-0.01710579740816479,-0.031670144109431,0.11248718192829671,0.1542986839746762
9,relative_humidity_900_std,2.971929609883961,-2.2393420647163835,-1.6461775297700891,-2.4791862104416276,1.0002027400362827,-1.312354945481391,1.0308100562429592,-0.5446779645880993,-0.1783448648200468,-0.1869199503236814,0.3463424785410211,-0.012374034188636288,0.48702098384324566,0.16949460763916138,-0.014910623873867343
10,relative_humidity_900_std,2.6443167699277037,-1.6862670977272496,-1.4805785060507983,-2.9177678306731543,0.27181517214100104,-0.8645858965095021,1.0298185761936114,-0.8036607416966063,-0.10108652745236169,0.1403087499101193,0.11680036952816739,0.08899517082238252,0.5015586934023489,-0.1919538860177306,0.03959918356901176
11,relative_humidity_900_std,2.2660391024492026,-0.4645679488959196,-1.2216158571224327,-2.964561574534948,-0.3439307934706037,0.2147930790497838,0.42300736629757807,-0.9502355767341188,0.3621403923654531,0.5027451161779743,-0.40960842505137957,0.05205694873243056,-0.3947397697452636,-0.24176199552318986,0.1131553586003601
12,relative_humidity_900_std,2.191528526257478,-0.012360082794812367,-0.7283499040782618,-2.7104531916517933,-0.8571242142395614,1.4179845828475548,0.14244165938022352,-0.18216514621950222,0.5075340937134573,0.7107937896428939,-0.5236070593482003,0.0032923736217155618,-0.5103021518078191,-0.1813525666606353,-0.07561030993384243
13,relative_humidity_900_std,1.9086729133413196,0.9617200640213529,-0.11408229461591567,-2.367172548330741,-1.224391610486941,1.7981278865305461,-0.08138439810401578,0.5209363023527382,0.3243933939211049,0.3203160746022688,0.1171388896514136,-0.018092144091515987,-0.08967237720309465,0.09567426914057729,-0.04562299935115364
14,relative_humidity_900_std,1.5827005295702605,2.125996701397112,0.4708324465242365,-2.0303179250912278,-1.5837205904840583,1.3444227520503031,-0.21200521346111456,0.8547259585834116,-0.3620760721659275,0.005588128397247631,0.531588029377453,-0.05159823307813309,0.07249213731744672,0.26369469304185145,-0.014367631293733928
15,relative_humidity_900_std,1.528449641320322,2.926711788500464,0.9933680185273647,-1.5047533482344184,-1.3449585863963627,0.36704740543062603,0.018034462729837584,0.7748913788254348,-0.5391219651925759,-0.5948947401247018,0.6511139329544875,0.1480032966244418,0.26187565732126966,0.3579826503210022,-0.14090428500256943
16,relative_humidity_900_std,1.6182422095603683,3.3737043168452976,2.2339080022720275,-0.6648404089688861,-0.7699688910690367,-0.10144777723760791,-0.3697408670473695,0.12685372383902888,-0.6473361101934259,-0.4182347424138804,-0.41008393997046355,-0.008745844257524086,0.4145460579114798,0.02408783871691442,0.2638996028995595
17,relative_humidity_900_std,1.3582014650549659,3.6441651811487485,2.5326980098975183,-0.04525568126325379,-0.4007264451750028,-0.3454927338401489,-0.6245802391861063,-0.40002591361016865,-0.4760361551696547,-0.28851758121645277,-0.7723384643734367,-0.09437197025909812,0.2550441246631891,0.07665178416511771,0.14040957756840095
