time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,relative_humidity_20_max,-2.891575672602796,2.329411182246124,-0.8003564052953372,-0.3224306414471694,-0.47873967912880083,-0.13018834522720232,0.5427329597649657
2,relative_humidity_20_max,-2.8064290796478373,1.919674327407032,-0.8773131809658764,-0.15863020015175364,-0.4343222853379976,-0.32342631546635386,0.28213727930410637
3,relative_humidity_20_max,-2.5235523630903804,1.7162990515025953,-0.9716048422175331,-0.35142639264260367,-0.5465569191162716,-0.19095037731686243,0.00953497095798457
4,relative_humidity_20_max,-2.712179164504151,1.5965081534583623,-0.579696613611648,-0.23942445633779202,-0.08209647770838994,-0.3338842965042288,-0.22535776278727818
5,relative_humidity_20_max,-2.5843992557567415,1.3768800645785575,-0.7102706189676284,0.05464823550872681,0.011300111383405913,-0.28563800967721886,-0.31582406668485213
6,relative_humidity_20_max,-2.686766422074099,1.2928410849179455,-0.15218802009248703,-0.23655861857719804,0.12092443989376458,0.07905549620684511,-0.36207562930660186
7,relative_humidity_20_max,-2.615572157049522,1.237095888565904,0.05985290840058786,-0.29991718872581624,0.09293512203685318,0.4408373152995087,-0.18403474841971573
8,relative_humidity_20_max,-2.6366005729785087,0.99205487415372,-0.08467291712927517,0.08731997238019065,0.07870104213822664,0.19161521428080944,-0.013120339365623375
9,relative_humidity_20_max,-2.6913841759471637,0.9211277983412279,-0.1715122096928534,0.43005311150615133,0.18887707048419958,-0.19274915997481062,0.1498933002147249
10,relative_humidity_20_max,-2.419272986699392,0.759077911312045,-0.0007194045902562134,0.21009923088662444,0.3025728535704652,0.2569376479708242,0.023048114510355763
11,relative_humidity_20_max,-2.405265520317252,0.5585101605184031,0.3074864710020408,0.3591752215791928,0.5172388894929466,0.4415626141044545,-0.07666299073369058
12,relative_humidity_20_max,-2.302252054112019,0.16101123768859232,0.5204002431388649,0.4865760380560486,0.6403342574048355,0.34509519053931353,-0.18877199581663853
13,relative_humidity_20_max,-2.186782943455518,-0.5864493343455673,0.8602992728070611,0.5056709364295496,0.4838261153977068,0.13166868225186668,-0.02240850809841202
