time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29
11,relative_humidity_850_max,2.924673369887712,-0.8170316122274681,0.779541700938347,1.1479175840685307,-1.5849210582894424,-0.6555397572241485,-0.8756832129187584,0.18899708967488466,0.019972579839261775,1.1276069964379285,1.2232290821143559,-0.5870193854760255,1.5512198581580958,1.3275109552110806,0.0007309114515837608,-0.6507118472390693,0.3374701945452747,-0.6310688224592448,-0.11379993840821966,0.138105860115286,-1.0635978010102491,-0.5423484328652671,-0.08835581357673779,-0.8701679690101625,0.42684371612753746,0.038524423348588875,0.08494477526821632,0.47267838850213406,-0.3560209690452709
12,relative_humidity_850_max,2.181922571147089,3.641910196015357,-1.2794343597054234,1.4954249236966097,0.1952129593393812,-1.4527301054214274,-1.603832968407053,-0.15285911128312793,2.5248014759058584,-0.4600068494164997,1.2389837781958348,0.26705660244624413,-1.3911945116467468,1.4742765243542428,-1.1629834397173413,0.18265067724145045,-1.2477943071888655,0.6570543368114845,1.3744142311738277,-0.050206617846767,-0.32759785438843975,-0.21796965222646522,0.2835013705968283,0.050714677833865233,-0.13850205794841197,0.16820800892727314,-0.3712773634388553,-0.3765042493761803,0.04531164246387262
13,relative_humidity_850_max,1.7926810864821594,2.8884469085440645,-1.128820938649037,2.570095782454231,-1.330175792446377,-2.2347353911388543,-1.2337041219188416,-0.19212076595642238,0.4467552426642104,0.5244397734742373,0.7959580730673187,-1.3671935679988294,-1.1330126729316925,-1.2217379810121032,0.45415639124290536,1.4037144472971035,0.7081401800575077,0.24125062465322872,0.17212846945350035,0.02542142993185001,1.3198046159424603,0.2799848808670359,0.2503389915776173,-0.5874407186461373,0.10855342434995321,0.04506457736216519,0.7493233283823768,0.3997132081884399,-0.24054953648434138
14,relative_humidity_850_max,1.4680754744753195,3.286242866577356,-1.2673880642275857,2.333826460747548,-2.7427869801188853,-0.5863222808080423,-0.47739570823468114,-0.29930744787754804,0.34644928430455463,0.11259719065537627,-0.15732493620337676,-0.17800396299252824,0.9607193921094843,-1.1129503636797822,0.45562876695464244,-0.29381430985663537,1.9075582220446148,-0.10084481215828732,0.047045246875261265,0.012597697178553188,-0.6183612491974387,-0.09981147674112306,0.33363756920383797,1.1918697187313756,-0.019664616690265667,-0.18122788540542523,-0.203369668453586,-0.4806720739574147,-0.30910235283133075
15,relative_humidity_850_max,2.050918849833517,4.32347396788809,-2.56390181241511,1.1468402449162838,-0.6711374902188533,0.5149513311336769,0.1061171630499455,0.6952724109013408,0.3726189543142923,-0.8345474749279264,-0.4691712119067485,-0.36303512142212935,0.8129437075130619,-0.17833840106053245,1.0961479116423452,-1.2987342833629705,-0.8934327336176864,-0.803262055791447,-0.3046945871887132,0.8450350914409519,0.5123785614184909,0.11389494411619158,0.040638338267062674,0.12490861650080638,-0.12483853625661535,-0.5551002500044777,0.04507108418848677,-0.1457617608895364,0.6583007405707711
16,relative_humidity_850_max,1.7753888966849394,4.250877670366502,-2.3079737743672486,1.6136926139315793,-0.6495304113070306,1.0125972450018574,-0.5522865898710004,0.32057908894501524,-1.3696629741803004,-0.5179566057835846,-1.497484155946736,-0.7449441558261376,-0.4997199395554284,0.3810377644130114,-0.25009252009756705,-1.0982336486305653,-0.7737873953959891,0.056202673858082114,-0.40078376730130105,-0.20182797744630399,0.42412300607503917,-0.3720543881521481,-0.2552553082550745,-0.18553572463932813,-0.18750304389987812,0.5092605003094515,0.3949975969780297,-0.4958032036141913,0.04090546770468552
17,relative_humidity_850_max,1.6689711703388257,4.992070083209251,-0.866474559273177,1.6782569343996856,-0.37400170325407095,-1.3098772629865336,-0.2281671981276461,0.6284547997407866,-1.6103989692988168,-1.1304577924424044,-1.1037635931798944,1.0204674757033505,0.4471516477518193,-0.6381126939795849,-1.1507611254871866,0.09856827032326836,-0.3428191531822934,0.03134607936659103,-0.556778006350249,-0.5127563502983609,-0.541804162527229,0.20052197029761623,-0.39363861281920526,0.004475068548674866,-0.17267573025459199,0.12187827721659727,-0.6695285916327189,0.9467781349177344,-0.26441696639930695
18,relative_humidity_850_max,0.5547388438444706,4.393008884755608,-1.365991430247309,-0.9882619631008175,2.085931354755431,0.2912844400767092,0.1678078819422834,1.5433409889143808,-2.447086068418035,1.0282231103319197,-0.1324571326193456,1.3893575872143014,-1.245322790916627,1.552908786180504,1.2354153110099027,1.3633100894964731,1.0151032781729816,-0.136563817111963,-0.06617685734397355,0.17237757628901704,-0.4711350753999232,-0.3219266129329381,-0.46412912864888495,-0.42181160017371405,0.12876685128828927,-0.22083093726871061,-0.12073941746006171,-0.17190162566802036,0.23883979384075227
19,relative_humidity_850_max,0.7495299983421337,3.7331068786337167,-0.5294041272560648,-3.347241608020154,2.632774983695738,1.8991029018052574,-0.33285686999189945,-1.8171229576585992,-1.3557327805629658,0.2862703941368948,2.7978725843715133,1.2215139030087032,-0.13148534988692107,-1.067540772441561,-0.7535161436239257,-0.5027608837043643,0.10681721680515259,-0.7994279121201534,-0.037298034431392305,-0.5777085659101385,0.16791498130276017,-0.4321522445075262,0.6762586381890043,0.3891767538282821,0.1794457168226592,0.047230424880337026,0.3460943343223075,-0.19206841021563553,-0.16712239719055633
20,relative_humidity_850_max,1.0762163492177725,4.518908754194041,0.6440929312066753,-3.2945214510722334,0.94702405591957,1.3677266584903562,2.0051077163202047,-0.6322054353495334,0.7665255354528929,0.19662098720202703,-0.1777527439051851,-1.0923725701755633,0.1191892814540442,-0.6203688413786402,0.8302998631414347,0.2586654333338972,-0.5787016710198023,0.40077844927966716,0.8614222153682614,0.40528000577599876,-0.7578161912881753,1.1796665417091945,0.12172424571229964,0.12157753699672243,0.572159748296228,0.3097170032878629,0.06324558320731992,0.6020308221486039,0.38171528722809167
21,relative_humidity_850_max,-0.08357985459335505,3.6802981733971087,1.9067891278900342,-1.0937327496411182,-1.424657502768374,0.35648873324641484,3.654628925503708,-2.3844624219892734,0.5851076984123681,0.054823744200349356,-0.578157870004961,0.36785222952549024,1.458693087547407,1.0587293091616434,-0.9100467985284826,0.35305211953657356,0.9070143918406985,0.8321678650255923,0.37114145096850554,-0.3568068383937183,0.6932029027131905,-0.07110961362081791,-0.27160728890207114,-0.5099745105713074,-0.7826525907055304,-0.17549964707280505,0.09494412922619544,-0.203677334040936,-0.0196902496075827
22,relative_humidity_850_max,-1.3109798905042824,1.8359050665574896,3.490386226185053,-2.6961059433168546,-1.0347986768627668,-1.3204646676036138,1.8309863489864107,0.8473053905450024,-0.03376318280976265,0.21017822448905957,0.13638411534324102,-1.5194000440676192,0.13333778840838423,-0.24235289497409032,-0.012075480026800483,0.6983001785319307,-1.1208880548227802,-0.5101315014411891,-0.8020658215318056,1.0993576881867717,0.1405028359930073,-0.7951131028608276,0.21720467718025835,-0.14322350771992726,0.6635728707117781,-0.09819319304489835,-0.3189487639097437,-0.5037545515201061,-0.5912945322277702
23,relative_humidity_850_max,-2.55277946024735,1.163011504716841,3.657394060543349,-1.5605478340207801,-0.7216923457093322,-0.1786897390670805,0.1233365983971135,1.1636615589810748,1.7096978465618051,0.3856269373774141,1.1655204512885826,-0.8591955635924552,-1.6968415157788608,-0.704619896351204,-0.2790985677628886,-1.1680818691022528,0.8380970130750214,0.5551971344598812,-1.0934475495086053,-0.25566878510502783,-0.6211344314045769,-0.24133919802483167,-0.5168992685833854,0.08997024559547719,-0.555662419441818,0.3317403455516326,-0.08739691075213755,0.31738832450004073,0.4778581667064084
24,relative_humidity_850_max,-3.7519046934848324,0.3783248787168587,4.535038951020289,-1.1819568272542718,-0.7455405358185413,-0.578569015039741,-0.2899822069838866,2.8287300853973107,0.5150664266706653,0.22586818513016438,-0.4934661800668903,1.720285294657549,-0.10865010255170182,0.4248832591564309,0.30808960009380304,-0.511085608509027,-0.08819313378907177,0.215627656464676,0.5190133316879745,-0.011204519110226614,0.9547990495131361,-0.5333197091121017,0.3779962302663055,0.4704444454623022,-0.2973480596439947,-0.5977423283520777,0.43820572575593086,0.36466337925580933,0.057047833940265295
25,relative_humidity_850_max,-2.2295197415547396,-0.07080579198888601,4.854510172268609,-0.4261833673711896,-0.7603432876802596,-1.1598282309047365,-1.3811472365457043,1.5244088675038838,-1.6321583411714755,-0.11642370390727158,-0.9612268298889289,0.24249177824228954,0.5528923747425353,-0.3887732443960137,-0.5614128573706295,0.2636569756261883,-0.11949240083587959,-0.032557092477341947,0.5476613340410605,-0.6909910608819009,-0.4492851496629976,1.2603502428167161,0.6402449572765663,-0.05298009937405529,0.22826356087640948,0.3198949784185814,-0.07413260291676507,-0.6944426178430914,0.030756232253542876
26,relative_humidity_850_max,-3.7085758080506785,-1.7620189259709222,2.4796189333040095,0.7161756092819777,0.3382747152713244,-1.5432043804463547,-0.5526434468081356,-1.4874229147183626,-1.6372901346658388,-2.0581990363060916,0.54682043891728,-0.973770476812636,0.30423709855187325,-0.20494833695898187,-0.3618668118284374,0.2966902409470227,-0.27986403441402763,-1.1783717028949872,0.3661149410886667,-0.7645256179074358,0.29636561770277575,-0.23246877300170485,-1.0779237821466374,-0.0142976233469184,0.20715147943523265,-0.04720640718188844,0.3929790189375178,0.03258072242075027,0.5899032358132963
27,relative_humidity_850_max,-4.006470683882677,-0.6586330084142884,2.667721068424708,3.25755208595463,1.0642577033504006,0.7193393303849115,-0.8121881401675571,-2.173827629641097,0.18310034581222429,-0.6237742122921521,-0.13085457067363554,-0.06090684946385821,-0.08552335364717749,-0.5282726893985086,2.175513042766112,0.02047496775277451,-0.47490520648296214,0.8299010095322785,0.4306312937678528,-0.45635080730636873,-1.1103996401952445,-0.5982079874531213,0.12498168493520603,-0.36074678274618904,-0.23566937544844352,-0.5105963837072026,-0.04008837700282829,-0.16859631715480994,-0.06828544108277948
28,relative_humidity_850_max,-3.119650895459888,-0.1354155079718106,2.684375357996941,3.184906065759933,1.5542048008735534,-0.6557701745290039,0.13926111797165505,-2.4440573278034097,0.8507660887084586,0.7068151140865419,-0.6601941428404009,1.441371812324666,-0.808177759649166,1.16152227740195,0.18826936067082592,-0.7384110565251063,0.13984662407815968,-1.1341769052422195,-0.15138665425566947,0.9997017011924393,0.5034524804063886,0.45862444707941646,-0.19851141744958284,0.617795575155043,0.5293918883730735,0.4844730335567596,-0.08120582751951294,0.3529806407400602,-0.3540219983808902
29,relative_humidity_850_max,-3.7688712995991778,-0.9376785219370982,0.6971746499352661,5.1698908792650755,1.5016345889294453,2.983479357877556,0.5615159144474134,0.8783501486854922,0.15769467567310083,0.3384632927024733,0.8114865630591038,0.8802885504855582,0.8512300412720971,-1.0691657267105474,-0.40644433982269923,0.9386405327500396,-0.613813573268673,0.22100896226901395,-0.8422971687211908,0.6032544217313042,0.27998560107963044,0.18052141799281188,0.5273334880319039,-0.5504435177663677,-0.5494447995701185,0.4244785718105145,-0.1728759449454678,-0.0054159972676591705,0.06264052425192108
30,relative_humidity_850_max,-3.864798623066184,-1.2710311883614558,-1.3721519367556168,3.006427297516845,0.8299500343109297,2.594435461770958,0.9580369204422409,1.2301301967156715,-0.33001574154484986,1.6759675365019227,0.0039158721517759286,-1.562967603478078,0.11956387424893954,0.319004252699847,-0.7597171734060393,-0.3930168048809086,0.19747994881821568,0.9395221974005217,0.5687521352873083,-0.8918133709083728,0.5915083627340891,-0.17169050286337387,-0.5826835880263999,0.49118802388942895,1.145195620694756,-0.3210435102478533,-0.33460629866868247,-0.0021861853493753535,-0.0687695947761928
31,relative_humidity_850_max,-4.519798150606559,-2.3753454052042073,-3.369654036971109,1.4548654202504543,0.05864637952934506,-0.23361575203350904,1.663247299223521,1.8881278198658302,0.41824277191228626,-0.7641549628508388,1.4143764134081913,-0.09418763257252971,0.017350704481924994,0.8749359149951885,-0.6911580445163746,0.10079577943717305,0.5171322417777217,-0.5898702956535893,-0.011317079904686694,0.4032735225294505,-0.9262661923385994,0.6414425457814912,0.2362558222623932,0.04039207506871024,-0.03825050930229246,-0.1536724299937092,0.8401176333263544,-0.10077949062755102,0.13894025738316484
32,relative_humidity_850_max,-4.834145160946833,-2.7520915767252494,-3.4565736629747237,-1.1683851760528574,-0.549230330834065,-1.8502061815606718,1.0903779765634012,-0.1946080365960838,-0.01885868986017129,-2.435214150231371,1.067827569001819,0.8078038518799184,0.12912043375666699,-0.5548776074169534,-0.006092767064158278,-0.28964439760930893,0.30352685602364804,0.33089318508282445,0.27842236488774674,0.8179669238961218,0.16333205888189167,0.2914408360211231,-0.4184058256627729,-0.29898585005534634,0.050296831103001656,-0.288992488684754,-0.6138995108420205,-0.2140128078357449,-0.1281207050962307
33,relative_humidity_850_max,-4.432586891910287,-2.122010071481002,-4.147881323652168,-2.547461382197004,-1.2291674501354257,-0.6558403292011613,0.316130460052564,0.4497079787064984,0.44436180704211026,0.3359475948298087,-1.198847328486756,1.550048752492271,0.32359303049359356,-1.2394039147582476,0.5823879545356309,-0.4077833833608269,-0.23549181993856652,0.45988282243043255,0.8033311766500207,-0.26838841269016034,0.010603911603349933,-0.9043915088769616,0.02722792306495444,-0.35336656820597906,0.4780341960142552,0.9094397894789369,0.27476506617308943,0.20080814304221317,-0.1325909896067895
34,relative_humidity_850_max,-4.527529726011014,-1.535885886505896,-2.382293731963278,-1.9609250105359508,-0.3139189502439837,-0.356381560521346,-0.0363103782070137,-0.7910350749854933,-0.965748830333865,-0.9445156775013471,0.14374403823338613,-1.2415318783647808,-0.6918692197643217,1.7430303322910303,0.9794097758143011,-0.4074029323103143,-0.08082620115994955,0.404007290165966,-1.116458879920689,-1.1017903940861737,0.5218027117099439,0.5056212562155576,1.1919615195814122,0.09255027654805832,-0.25207545573684415,0.08794311395328307,-0.36790307015680385,0.2758387528364527,-0.29878839189822487
35,relative_humidity_850_max,-5.025554419975909,-1.7404513859521826,-2.0944166283711967,-1.8096491149472171,-0.16954764442921608,0.693656201670432,-1.26638147410305,-0.995527399893873,-0.5732634041407267,1.158553146718242,-1.5061139306256557,-1.4691865058453946,-0.2885472611247875,-0.06532339633303216,-1.0556260499945904,1.2862309578719033,-0.18842115161859027,-0.6019457929545924,0.35400795540060415,0.8315405565403841,-0.5250101875195522,-0.7572369404081062,0.1892903911024939,0.7330997476615846,-0.8852317078374993,-0.11384113175203284,-0.09649192614151388,0.2931181266248923,0.14579284512588228
36,relative_humidity_850_max,-3.510291268799041,-0.3488613348740864,-1.742270195636621,-2.583415966744215,-0.852713562386284,0.12689855596241942,-2.5073604097553495,-1.0818372951118076,1.2042385595063871,2.9984772994155007,-0.6693637489632912,0.5368305343469819,0.04731272261964559,-0.34355484006858034,-0.21071234293862087,-0.3716326684778573,-0.05246725258592927,-0.42043839835705515,-0.4934210786582229,-0.04284023574579278,0.17284803637207796,1.0503431914392027,-0.6470334528268938,-0.7512718556730588,-0.09701474555673395,-0.4839042553942481,-0.1444677664170863,-0.3996782815255764,0.042141318300375354
