time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7
1,relative_humidity_200_min,-3.908968853241319,-1.178247200698268,0.607339805706496,-0.6201438337019571,0.028616655659256505,0.20440857474829363,0.44132182756282107
2,relative_humidity_200_min,-3.90893977960546,-1.2073745779190967,0.5856810501858374,-0.5655916785911248,-0.008980792098548303,0.217176885408904,0.31863290665227495
3,relative_humidity_200_min,-3.9111262999361616,-1.0724286234763674,0.6333565225505386,-0.4362964404211435,-0.21918555920654925,0.22664046240821042,-0.4010387809555408
4,relative_humidity_200_min,-3.8400189666854936,-1.0482882558949158,0.5456853803268312,-0.3670139959584831,-0.22210565115719189,0.1202251657653358,-0.3328570504730071
5,relative_humidity_200_min,-3.7518165301912,-1.112023775829429,0.4963353188528623,-0.37147648280576856,-0.1778648657059844,-0.06418254738076763,-0.19926136840070094
6,relative_humidity_200_min,-3.5054109980514045,-1.1750956329391333,0.4023740431106123,-0.17753745776841676,-0.07192166416014878,-0.20312730066398876,0.02198791532296903
7,relative_humidity_200_min,-3.033808576076841,-1.0703308804657212,0.21330766833333767,0.1438177769623919,-0.10082373098449392,-0.2749181609197888,0.1857742613598152
8,relative_humidity_200_min,-2.858862902860186,-0.939895543138583,0.0985912391552271,0.2975656080334958,-0.06398728490073417,-0.23134135497723066,0.14945547192597458
9,relative_humidity_200_min,-2.779024009091657,-0.8881448937168267,0.056169003276720385,0.4546962565813004,0.08762630292789148,-0.13456055650851262,-0.02791828624599824
10,relative_humidity_200_min,-2.5936907228878874,-0.7151319537568219,-0.12233007709217796,0.48900315214137086,0.1593827634876348,-0.005901448348893772,-0.03601514906810814
11,relative_humidity_200_min,-2.458672286335642,-0.8024900465581356,-0.2816106647313244,0.5701868038878526,0.07274011740087742,0.07608176467193163,-0.06756050178742963
12,relative_humidity_200_min,-2.252296113581835,-0.8805888135732489,-0.419700661731254,0.6549642034462225,0.11307586583420244,0.022064973318962185,-0.05956760995311059
13,relative_humidity_200_min,-1.6223393750376598,0.031126954932982932,-0.4653298710960665,0.891371499343297,0.1461211439254481,-0.010479899037081342,-0.07890927650142433
14,relative_humidity_200_min,-0.9771564845301806,1.7767711461655649,-0.4989443718318665,0.630796174784965,0.029507237873498834,-0.040409061226493445,-0.06843302596988717
15,relative_humidity_200_min,-0.04726520151851697,3.622122884769589,-0.10714677199180757,0.3876406004174247,-0.10687506403696596,-0.04093742821412687,-0.02504347146157068
16,relative_humidity_200_min,0.5407382890467863,4.788519999046402,0.3364837421617805,0.06433373826838516,-0.18256464743891873,-0.05540418024674276,0.05489070694882718
17,relative_humidity_200_min,0.746264972181948,5.079408701096014,0.4391558902329311,-0.0785399520629342,-0.19086863518580569,-0.04230731291257941,0.09630215332484393
18,relative_humidity_200_min,0.8234237203097543,5.095632050472883,0.4282986441346931,-0.16377313396454826,-0.14002264342590318,0.0021276294939037346,0.056818125607954344
19,relative_humidity_200_min,0.9525719257313121,4.9243071175461415,0.38363766915814246,-0.20132862173530974,0.016581673579032882,0.04492899125935119,-0.07107113142117501
20,relative_humidity_200_min,0.9957242616160826,4.548872895268555,0.19938099918089913,-0.15422718961728712,0.1561277795848716,0.0898907209427271,0.0014900323648527002
21,relative_humidity_200_min,1.0145123726597587,4.091542627679588,-0.07969677002168502,-0.22316096964909687,0.3332237284831286,0.0784553555413189,0.046113565426388996
22,relative_humidity_200_min,0.26482416510959333,-0.6331121490028342,-1.2577105780845619,-0.30383216441072536,1.1978815587221605,0.2319108073012073,-0.06838645648823438
23,relative_humidity_200_min,0.6188789598068787,-0.6379333478480294,-1.412956086816516,-0.3720579934122661,1.0426411512102858,0.24797596140522354,-0.03916805440932502
24,relative_humidity_200_min,1.2875150508262392,-0.8606610870192765,-1.509695550184359,-0.2051048182027944,-0.21405281745970003,-0.42928276174337243,0.12391148026557393
25,relative_humidity_200_min,1.3226713636942444,-0.9849431601417716,-1.4171562587273347,-0.23359032945974004,-0.32933613277460344,-0.5419611435864831,0.15607410710814126
