time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21
12,relative_humidity_975_min,-2.93787431196793,-1.266740832242334,-1.3966160326740538,3.1850644816066134,-0.5384077119544566,1.3700357684112865,-0.1129384339622842,-0.34418877304298706,-0.9946981242332898,-0.4823596944121908,-0.22100216587064653,-0.5093190509629452,0.4246138466717441,-0.25340491883396793,0.448883550897363,-0.0719690103523196,-0.35004344128982495,0.1667924692032046,0.2978946293343384,0.10210974328692018,-0.110300492501542
13,relative_humidity_975_min,-2.9189781739310803,-0.993392487127404,-1.5802556191545323,3.0186685412834806,-0.755694812603773,1.5128048287462843,0.2773602345363,-0.7280165390549668,-0.42558632914085553,0.12367002044183002,-0.9990464364699989,-0.08957461633470301,-0.46462012518671025,-0.26689405966043567,0.33234053414120573,-0.01111108660673679,0.1100989517638888,0.24610871785639352,0.4020936335544012,-0.3689202204400119,0.23284485895579907
14,relative_humidity_975_min,-2.2309471553383644,-1.247626700839657,-1.9628581548901691,2.693639634876797,-0.8819640048572814,1.1788459111729532,0.4201317898757891,-1.2281306058352186,0.28083199217934657,0.8780489769451779,-0.6672131034197626,0.4428625864622299,-0.8553747348687225,0.31467933491645783,-0.09795038355562723,-0.26712712360013985,0.12136449164083317,-0.15569299402475398,-0.4535131567698987,-0.022423092789328098,-0.11761634663326614
15,relative_humidity_975_min,-2.8983900755625474,-1.971924153498047,-1.9738636775261937,0.954638806223794,-1.1717532404342774,0.7533614462370297,-0.0303118972889664,-1.164384542880127,0.981906757766096,0.27410729080779855,0.8615155233731614,0.273020743276532,0.0029357729917961384,-0.43743762874331416,-0.7145883311726796,0.21196432808677898,0.21451146186207454,-0.09554771684294583,-0.10923827277382595,0.2366122538457451,-0.1328536909011585
16,relative_humidity_975_min,-2.8248932137660026,-2.9553306524489877,-1.8940569600851522,-0.6416300667328615,-1.3947233122097833,-0.026113715193445425,-0.7666515452935581,-0.4430738790223338,1.3496516969476744,-0.0973532545986701,1.1056360376452894,-0.36803454454176737,0.5568991579071962,-0.4252109948435449,-0.2819556131183049,0.21190581172907266,0.29063021993737637,0.1084465818547381,0.0020802476292313935,0.10407996752076419,0.02477966642211425
17,relative_humidity_975_min,-2.8157177015214057,-2.9973209394651694,-2.097487020322418,-1.5435198549693308,-1.1397786615505907,-0.34045478572377,-0.5769363928612434,-0.058249577635018916,0.8214479856394606,-0.4946460356930977,0.6477944587789264,0.03818280750077964,0.35719214343751776,0.2724740848977165,0.4773627018805459,-0.15966721714197843,-0.5708274769409105,0.07304462994230634,0.0236418073580336,-0.3453167071182507,-0.04716292533246799
18,relative_humidity_975_min,-2.491460199417887,-3.4390291669696476,-1.9686326959009242,-2.445473315950992,-0.7177552756821454,-1.0296289613412244,-0.43611171135769566,0.6234990130992231,0.12096151142704868,-0.2270773834489151,-0.009078878511184729,-0.046847699610587136,-0.4429672272899687,0.9146493463550894,0.510677712378566,-0.12500468549068453,-0.3955311309029927,0.15054117982443235,-0.10935979826658575,-0.3777884360782257,-0.26475358527318477
19,relative_humidity_975_min,-2.330756115577367,-3.4247920922928943,-1.8714698588578602,-2.5912613221535943,-0.5750458623959371,-1.1229859458700826,-0.1272589388402211,1.0046731743051385,-0.4734927245109328,0.33455730291493496,-0.6171573848293975,-0.48467786426095893,-0.6189935297568887,0.13527587156596715,-0.5241843997755778,0.26936151097663547,-0.06325442310103511,-0.4103311868216925,0.2642154413374866,0.17975787606707005,0.4852912566794868
20,relative_humidity_975_min,-1.7787732601270296,-3.760743655224739,-0.8566198411613805,-2.3942006528828332,0.20905278570970312,-0.9533897131197058,0.22041307750570557,0.396762984154147,-0.8243055610953188,0.3296561799868696,-0.8183928265336458,0.07568337410031682,-0.4021302737017326,-0.17672260167201623,-0.410558125612526,-0.21175996868968505,0.4840530208756067,-0.11837931633513657,0.10468683222690552,0.22782527549012718,-0.1075132044738624
21,relative_humidity_975_min,-1.3502102048688567,-3.564737363611631,0.02051268516630432,-2.2841558352016533,1.6473245120100621,-0.6238476381355615,0.39953041257950145,-0.16252446648151073,-0.8163075302077261,0.3610622663080413,-0.5983578207397436,-0.07184713200431686,0.9014295154869268,-0.7564730281834992,0.3599300382732609,0.0972697694409176,0.2796373826278102,0.5478869726314155,-0.38984652953019266,0.3784042680863268,-0.2398906687633162
22,relative_humidity_975_min,-0.476346632593392,-3.5027814151307215,1.0769750498572515,-0.6898190024714701,1.8334631640662726,0.6877537430806723,2.017391469423868,0.17891231996600182,-1.0485633388896956,-0.528348043720085,0.579693008580354,0.7691779019795718,0.09777095739854814,-0.653115016409365,-0.3895475586347608,-0.39371851292264154,-0.3445641573969807,-0.1733946368669694,0.21739914753427803,-0.5133083242463605,-0.18942235664669294
23,relative_humidity_975_min,0.5260557095425741,-3.1291075589536494,1.9883704722179323,-0.35499575777514036,2.21290854399012,1.2510794621150538,1.586412220408206,-0.5267326619957862,-0.3335806734505416,-0.18243673926824125,0.7781815616282902,0.42218529291137236,-0.5112668774913289,0.4308329083906533,0.1519355009425052,0.4316225211904425,0.05374477547938446,0.25404780055883364,-0.19642335777453612,-0.037207353492032455,0.11491430557366872
24,relative_humidity_975_min,1.3442798906987912,-3.235139590301217,2.354858654362844,0.3900705312697123,1.873196769234677,0.8882346136916721,0.7878371602407953,-0.5048614816907215,0.7574887567466463,-0.25462813089640074,0.3855134055065464,-0.38204200111920716,-0.23318336024704436,0.9288694513439912,0.38938506297694153,0.37431920611162545,0.14891097905246295,-0.05420129191407813,0.10270740403434368,0.4205627728036702,0.34875821258170026
25,relative_humidity_975_min,1.5915662579703491,-2.1427205403506373,2.7959751585505823,-0.3381196194803347,1.8634792278711894,0.5754675147293521,-0.4837931472687226,-0.7888967491719097,1.6430638204392385,-0.45504541392766035,-0.787770725020651,-1.221813229534345,0.2504552605104749,-0.23649507614795523,0.11499442872140302,-0.7333526817989834,0.22828253397346845,-0.6206008917862371,-0.0027517387345043255,-0.1388794894642385,-0.12161089125341093
26,relative_humidity_975_min,2.4193251081642324,-2.253767982200184,3.092352604240952,1.0719903335673735,0.02324437818427009,0.13316671261536253,-1.7957361371197351,0.20495094255053545,0.40911534908173397,0.09029927365856033,-0.5677755951800961,-0.14091698748516,0.2554244492661208,0.22308168371124176,-0.795854923731999,-0.00760454525832829,-0.33015576475744374,0.7633586015192501,0.2159338023526589,-0.1573418926968091,-0.014243585721294446
27,relative_humidity_975_min,3.150760674274108,-1.769861184033025,3.0088463222011943,0.6243665405993264,-0.5361424992356364,-0.2272250931768627,-1.780904475479951,0.09082185186918683,-0.26152814470540514,0.7291255602552491,-0.3431925415487272,0.5106084422188379,-0.20529541682129346,0.02194411503054349,-0.233751904216342,0.20541698977644376,-0.3375555610554687,0.33100148711142635,-0.1945384217697821,0.07305327621992654,-0.12442244981584413
28,relative_humidity_975_min,3.6176150989382676,-1.4534563015183097,2.595172220591085,0.7171414382521244,-1.6599609706098901,-0.9083266214043615,-1.0772293096968502,0.019922534489056128,-0.2892991476709221,0.5465772112121942,0.41792248351768546,0.5526569485510641,-0.35233335293088275,-0.42059400124390767,0.36280699833699853,0.43168633736293616,0.07425071356561944,-0.5351098096162935,0.012455022127195745,-0.08092350081942976,-0.13642144376256707
29,relative_humidity_975_min,4.169375110455131,-1.5432878731517983,1.8090175104063089,0.7425733386485812,-2.0486805136530135,-1.4565507531842459,0.09108728397708578,0.13993378598607528,-0.12420241590232102,0.7985241237238973,0.37636286067347896,0.5006126128914326,0.4025395360030491,-0.2565175451184621,0.9806607448855731,-0.1329128545631963,0.26078899195549476,-0.2988334335487327,0.4352208634631266,-0.03495824369951931,0.27252058467869567
30,relative_humidity_975_min,6.082189409231396,0.17773157713069232,0.4146045481341869,1.3297132592540752,-1.693362628617515,-0.9992525320011747,1.4991136105610143,0.1711565439316134,-0.601890766832192,0.29810412895374505,0.2027225915461681,-0.9106604883797316,0.262700499338539,0.14374341814532796,-0.4991503639715685,-0.37483846710680835,-0.5902580211816568,-0.4061743813923905,-0.32872948101972244,0.10562702434206805,0.12399718633588916
31,relative_humidity_975_min,6.72398262328473,1.2169390236661404,-0.3623116123180848,1.2802184886020709,-1.6050845011267536,-1.3153872631067007,1.5811752753304547,0.1088649193951993,-0.22055512637702082,-0.08346959612519143,0.3245347626753321,-0.5843293678900181,0.003703931771733988,0.3313010341099788,-0.48018207038579314,0.07439876013753727,0.29039584937351887,0.4542866290796907,-0.2837939819836787,-0.0944784492989042,-0.17889688615420393
32,relative_humidity_975_min,6.948347172912569,1.8299692467813207,-0.9749491308928929,0.1154574186745111,-1.308751035646629,-1.0265723249949186,1.2314050453555254,0.3005959475064185,0.4931191250355846,-1.2134298554064795,-0.4985295546231962,-0.02634399746620755,-0.19714585138016477,0.04671640126864368,0.3027829749442186,0.14384738924262627,0.4456447751515539,0.16445652913010342,0.277390419165193,0.013112898446634992,-0.590491878476298
33,relative_humidity_975_min,6.742406309322411,1.5840251001645376,-1.6928520117859245,-0.9462115720028379,-0.1435505590188886,-0.13182119534286443,0.07996081840555645,-0.17396209178455374,0.9243187080833565,-0.9079982098475674,-0.6258397277823323,1.3152275106837807,0.4009297895588064,-0.08711917779290368,-0.03301607504819114,-0.5452068955324009,-0.04607331750438664,0.3153387943007305,-0.14361474686424971,0.11592012236110778,0.7533243510208024
34,relative_humidity_975_min,6.587591339128552,2.3816236066790917,-2.0133193246514094,-1.0679223182814772,1.2741410430593336,1.394877183173976,-0.4252107891540871,-0.35651836832020867,0.4471656871247363,-0.27151539656880863,-0.5991318688181402,0.7327276776892053,0.23805084264529505,0.018077378595604737,-0.27699991672885216,0.6825547551065627,-0.35610636640469573,-0.6216743937011295,0.022862282471851604,0.060831696968381255,-0.19725846501875735
35,relative_humidity_975_min,6.542422767177917,2.7708940400967403,-2.160390561479281,-0.8214002845810207,1.9235525986997988,1.4349184792053755,-1.4212285947179415,0.16975382619205145,-0.6486142392242352,0.3109913073764492,0.36243431709786555,-0.3449860574524305,-0.18841758334260644,-0.030303276051633174,0.09196468356720325,0.10045231965820797,-0.13939821503376884,-0.1273475210807275,0.1482889464615742,0.02966616015548871,-0.40116544944228066
36,relative_humidity_975_min,6.711199122625697,2.526557621637636,-2.331439057652451,-0.8979220247908077,1.4633784539169485,1.2049017953103764,-1.0315397988449844,0.2908125678518457,-0.7521980431500529,0.7579092103317142,0.8934485638134947,-0.8153586560092739,-0.4302433976866071,-0.29653497812664126,0.2902855400915123,-0.2840788938620079,0.30901471841029515,0.3395710651849179,-0.02929052020689908,-0.1652457282736284,0.44446254258983986
