time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
1,relative_humidity_975_std,6.287260873590355,3.177676853645287,-0.47334256438867967,-1.3551330212652029,2.6720819790215495,-0.41818869147684745,0.5853372695483366,-0.2853871492378462,1.0278777767084413,0.21709230174705382,-0.18719235597838008,0.3722069190706773
2,relative_humidity_975_std,6.2528992750697805,3.0446769948375394,-0.9291893052925203,-0.9267382364260237,2.1466968273296483,-0.4949804162991844,0.6234266901055984,-0.5058577454434173,0.42246338573509623,0.0950525098839418,-0.18248907560156824,-0.05433152868506067
3,relative_humidity_975_std,6.466127536854831,2.8453157833838283,-1.3531242127776444,-0.6772838543204696,0.9133038410300333,-0.17951339295108884,0.30854382426968874,0.11738426890109688,-0.861182123809165,-0.020644123286887094,0.8016260162592188,-0.1698367949376189
4,relative_humidity_975_std,6.340034691986853,2.797636768882051,-1.451398571165783,-0.2496056123094664,0.3436670535742249,0.25189977931479796,-0.3109989693360511,0.2510813948784706,-0.9429142877915403,-0.38136046418594816,0.1960597597518365,-0.012938841872921778
5,relative_humidity_975_std,6.247805475298632,2.5510172816274848,-1.4817612643830753,-0.10922500526335079,-0.47565342647359027,0.5039443677541846,-0.5608008859054666,0.4423144691687142,-0.585477984669808,-0.3321597420594987,-0.22413025428027575,-0.20057885694500308
6,relative_humidity_975_std,6.188544739752995,2.30807268219046,-1.394996069871907,0.02494405663193281,-1.103780752059528,0.7193216013177554,-0.6976075581277593,0.42848653181715085,-0.1461002323195637,-0.05805725227932844,-0.40597992293110796,-0.1190142544879368
7,relative_humidity_975_std,5.7618389124955005,1.4604406676408803,-0.5124586723138874,0.3109332550667664,-2.0732106376051047,0.6149592539837955,-0.7597299555417224,0.25360318178817637,0.6975040309827454,0.11012782759003052,-0.37121882169992904,-0.21775227325180221
8,relative_humidity_975_std,5.305802766577249,0.4341461099366091,0.21927564726926693,0.30484417459738966,-2.278821418025935,0.18224525273231088,-0.7551456569007082,-0.2436145965618482,0.5364030905851904,0.2966985357786843,0.056134331539546015,0.3025938664458497
9,relative_humidity_975_std,4.516133756286305,-0.6694213815794883,1.1416502546814975,0.6005243775098021,-1.7025186357001347,-0.5601404210131391,0.22666938974721057,-0.7359136925129731,0.39536127215666284,0.29298178508940065,0.29947818936646814,0.43131537621328647
10,relative_humidity_975_std,3.291165602262689,-1.5905560342998168,2.219394249893606,0.9912635935021359,-1.0778058940549016,-0.6794544125910541,1.2152691722324873,-0.6808665686448333,-0.01858606908366649,0.22497972191411764,0.35485659683996956,-0.24282071969896624
11,relative_humidity_975_std,2.4397799197007077,-2.393984067288957,2.3998869409852466,1.153939415952219,-0.3258470455755451,-0.5369602095934635,1.4938522059738808,-0.44652708014701986,-0.35299617802047545,-0.008147509739749743,0.17051896820321572,-0.20564991229709137
12,relative_humidity_975_std,2.179723399039461,-2.8108817528799173,2.4244837780317434,1.4855341050999564,0.062022179645379524,-0.11855356418167318,1.2427000963598478,0.06828228776371277,-0.34875908888987156,-0.14836515763107508,-0.23186987886083169,-0.0560346499883271
