time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28
11,relative_humidity_900_max,4.27695168432582,-1.0543935869498693,-0.5614973632973039,-0.41464637273712196,-2.20341291958114,1.2819564408379032,0.13185081102187143,-0.5942917791592345,-0.4308001357125498,0.0032556407334711707,1.3053841379771727,-0.27975619118181955,-0.43258371919804417,-0.1011111734447729,0.4800638346944363,0.24307803737687694,-0.8888834044033264,0.18110989712606984,0.4453263772961165,0.6115022017240119,0.46709753698231915,-0.8805352914572533,-0.22848582597344347,1.0726233832675638,0.11589407901597654,0.18516299914304482,-0.41519758529284134,0.0017430822595729892
12,relative_humidity_900_max,4.072555390696341,-1.0878076202377995,-1.4985478288774072,-0.6068600025213119,-1.7559799280051787,2.1543871337176803,-0.7243915068975765,-0.5211845268009626,-0.7213986603143697,0.8162823959882922,-0.7980373817994442,0.08415174254737003,0.5667527489900216,0.00663982289743262,0.10223036796701891,-0.6563345332058114,-0.588983897443177,-0.29418823535557603,1.0842109377692861,0.6350050345226442,-0.015996510417822803,0.7261136153727152,-0.4757361160755984,-0.040772673805255205,0.11473107288622426,-0.21719348859939897,0.6122614801708731,0.06656634469409375
13,relative_humidity_900_max,1.5178013092214881,-0.3388039526987893,-3.0393937984014543,-0.39951346434034746,0.9841972550082252,2.7030736561319757,-0.881875277701226,0.07273914116935308,-0.21682159667283815,-1.2316127967749717,-1.5508640146548318,-0.6930722400706995,-0.3980516729441161,0.10254356652982995,-0.749407452462731,-0.788072999532497,1.6320278431065256,0.5453674372159073,0.5558550531839164,0.001597415852164366,-0.33400795625112406,-0.2165402120615983,0.024718611985072268,-0.04321910565354458,0.16460105688247822,-0.20967327826613852,-0.15060063699567813,-0.40168855272313825
14,relative_humidity_900_max,-1.5896903841904932,0.42331212635207915,-2.6015204904511084,-0.19286678355957376,3.425899887256788,2.277189650585788,0.150941268858715,0.7319824023092983,-0.7415404777444823,-0.852985584700258,0.6089736167407435,-1.2549793874968378,0.844731149002386,-0.1826209770673534,0.7833565256083852,1.5172914990196054,-0.24397567831478054,0.5495905053417699,-0.5503251000047599,0.23357187926596115,0.06658513798909282,0.19817147684851222,0.07500641701621916,-0.05859747903683159,-0.3621645282984556,0.24930270451261446,0.444923980623053,0.2760312074817438
15,relative_humidity_900_max,-2.756093997078827,-1.6347349005125187,-0.958616385132746,-1.5634503652679128,-0.09972659265533881,0.579954367670914,-0.24208080755089664,1.3483921846801639,1.3940310639255078,0.18977740974753005,0.09528310028012252,0.11925531001261366,-0.7912479140397909,0.19666361349891487,-1.1971780808569166,0.8948555217499197,-0.6485459702695582,0.026500383318224296,-0.6127707145248318,-0.743453056529771,0.4572251050910418,-0.11705985729254599,-0.18563002201866016,0.30556987476338043,0.5162217772164991,-0.6090954033939794,0.5852013670979646,-0.5012481893208509
16,relative_humidity_900_max,-2.8727522865003583,-0.7652215816693956,-1.5309996075605066,-2.0063507644753544,-0.7945698367643456,0.2900167002725816,0.36412608359494136,1.2773783498713356,1.5788314467332132,-1.2233936738940756,-0.3101404515281793,-0.5263502897652338,-1.1566098512435963,-0.16797486050342353,0.1187591807973897,-0.6453228607591622,-0.4970457231516086,-0.5229024226256914,-0.4334235998817541,0.004135452831611516,-0.25016311860174417,0.5095693300685876,0.27087515982000665,0.5996194344209118,-0.10101033292485931,0.36866943303455874,-0.6228146338286733,-0.20461495159177828
17,relative_humidity_900_max,-2.903271992430728,-1.240543777632206,-0.4833003156545317,-2.273853873007254,0.2759049975186863,-0.10577130424339151,0.10197126376058464,2.7587433277693196,0.18671109232736544,0.4839456310303492,0.2091890966287356,0.009147235993597352,-0.04966740551917441,-0.2734171825426021,0.2271040517723222,-0.7463033057610599,-0.25150705159239906,-0.5669740940130219,0.03680824431879451,0.5330450085595206,-0.3920543679740224,0.13197664573019918,-0.6686794267349638,-0.5739056973068318,-0.6893506806171981,-0.14198903676769636,0.002632746438232542,0.17925933101977007
18,relative_humidity_900_max,-3.2123921695674778,-1.7000685408913525,-0.3117935612208159,-2.3894006712307627,0.011885408065140659,-1.0309442364973753,-0.1943968040501128,2.471925657316788,-0.8544636434909926,0.6622113494178434,0.40975962036198815,0.7196895405901073,0.5507517940599775,-0.2263262974758277,0.04538480082668621,0.16436156798932738,-0.0765326444949268,-0.5091088552518134,0.5634770243871124,0.4349584781986429,0.2415851466878109,-0.5546957470241527,0.5085116771317885,-0.06643219923256782,0.4853299306757844,-0.08919630217553509,-0.038721109620135793,0.4591220201945091
19,relative_humidity_900_max,-2.365378633553723,-1.780463286149901,-1.5701974808731065,-2.67449065216205,0.7117886739172657,-2.061162491556418,-0.7014499595524527,-0.5545683313742837,-1.2465658852328285,0.11627705837048911,0.29693318154197046,0.8186830736251912,0.6472757157669105,0.18442277338523963,-1.2140394921889373,0.40132089070787486,0.6088072367099968,0.8698702018852643,0.3706500460406282,0.5642221202748072,0.04718437775861487,0.15179488886049808,0.27211143926077525,0.05236397102847697,0.3120753654164698,0.9036392513933467,-0.2641854916725783,-0.21108744910768554
20,relative_humidity_900_max,-2.2704559237644033,-2.851872912960342,1.4420362750909868,-1.7989754669224058,0.6562839197315223,-1.608511312823583,-0.8164904334062014,-1.7761608033569627,-1.3679825896860156,0.7671975500151746,0.17090662021588388,0.12485885214853708,0.24337623729646685,-0.4769534437968843,-0.5224130460136294,-0.10560874709465963,-0.16150303515531375,0.08928744343814124,-0.3268537631208906,0.03819314844727709,0.18051462969033394,0.2717636659106889,-0.35263128772362845,0.4285346619257316,-0.18885788010229423,-0.7879943106577209,0.2268312610928536,-0.3244897413953739
21,relative_humidity_900_max,-2.9424526065299013,-2.648636652006438,1.5635991102892897,-1.1962312378930307,1.1701335949853855,0.5837629727427177,-1.2703296656885306,-1.532793564941671,-1.4874802300955425,1.5776997959057029,-0.7046838423485077,-1.2385641972029575,-0.7222641027858155,-0.00522802353280904,0.19413537578125903,-0.11646613991911699,-0.20902195067131576,0.009328655052634558,-0.8737641301292468,-0.3912031033077555,-0.4326662360359025,0.03532497886878422,-0.11927257015567783,0.204167292515093,-0.4139123327270229,0.183437640129541,-0.4629037409762302,0.29662120097395983
22,relative_humidity_900_max,-2.6571173374919703,-2.8317542501858433,1.968288148514365,-0.03346481580663809,0.5623302692082843,1.43660462065822,-0.14000910698349028,-0.53048273037332,0.9726053151843056,0.9508204191483514,-0.07888207902561867,0.38254653948232153,-0.9790302188675788,1.3011772519773408,0.30782377329544136,-0.027006889153077907,-0.8277073903832232,0.3446393409378517,0.38572195678749954,-0.5392677357174274,0.4427212866353154,0.08615977298963032,0.5431320040513802,-0.7584412002032777,0.23936303887518526,0.48332557813352806,0.08646556585773098,-0.12010270545355141
23,relative_humidity_900_max,-3.3852177701922894,-2.806550519930642,1.6243342158842433,0.04920428987511941,0.3474587263194791,1.1419763815384805,-0.2658922293971142,-1.0825623099764767,1.1215932896620877,0.11970731244472262,0.11191683369033051,0.4034299355578443,0.2193821984727925,0.6076693108588311,0.868905347087119,-0.21271994714095066,-0.0043597489340274145,0.27422354356160494,0.8008190793789639,0.1097599591798184,0.02331433739032137,0.03168763293386357,0.28822818001469147,-0.5288990727450575,0.0007912034618691266,-0.28989216436060294,-0.2683381985439054,0.04230129156575332
24,relative_humidity_900_max,-2.993158859130646,-3.2996970334165856,1.20042289900502,0.9388333032930116,0.30256183552942,0.6394599501427025,-0.3420827206347178,-1.426780800524342,1.2291461224068285,-0.9021779946764534,1.0574216277930857,-0.5907176166199916,1.0149288736769249,0.10575505713445282,0.1170030507109362,-0.5167663494147744,1.2015322080440762,-1.358036132950048,-0.12787016439820306,0.2423594704172339,0.6379819431366651,-0.016982291274511754,0.4412715557751883,0.518687689381331,-0.18556521077832525,-0.1619208179239953,0.20914774636210468,0.16870657293906718
25,relative_humidity_900_max,-3.312968141127693,-3.360261884611685,0.06910874588552082,1.249460145673125,-0.5636744839899718,0.017612679607228038,0.5623028722571483,-0.009011699458668039,-0.30419779896007354,-1.529835769416074,-0.0830470015333011,0.7818550684308958,1.2904442929453757,-0.6561753047326738,0.4152490031313593,0.10142192528313736,0.45647364823857045,-0.2995856909267166,-0.32105380269925515,-0.9443963123984547,-0.2633475591285868,-0.30839433215455503,-0.3757212703379307,-0.23226279166287472,0.7850943635731275,-0.09085328460423987,-0.2644643996226973,0.22640813540238286
26,relative_humidity_900_max,-2.8638736070244906,-2.540051199333673,-0.6335058712968886,1.5893640222719225,-1.328461519886776,-0.6009169222812464,0.5494685084252655,-0.7624161774599734,-0.1851844459342231,-1.4548584188612377,-0.2644062315549352,1.532901103843703,0.297909622350909,-0.7650116697664664,0.8344252176555159,0.5275724669310439,-0.6448027174308443,0.2957064098952347,0.34149171700986247,-0.3059773847707384,-0.44866172836396445,0.11020995881067579,-0.38274348652050766,0.05307761451697419,-0.7478987615836546,0.43915989485280416,0.3055693641751174,-0.5640313555016732
27,relative_humidity_900_max,-3.203533677916059,-1.1212796670227012,0.2081000317557034,3.086498598416822,-1.280682004864724,0.05659396920490479,0.20948884097248957,-0.6475852008616756,0.7956865518208737,-0.4745215321184649,-0.17791686381334032,0.9022920160516348,-1.2465006780184047,-0.4584768394217493,-0.9075143979637295,-0.1884819227307188,-0.14931623179616985,0.7389028036344505,-0.8233152845825348,1.2168120763815848,-0.8942799805035127,-0.03593284820822924,0.12324012261327624,-0.15343071400097924,0.13725895904063318,-0.2625254455106859,0.12315331460207804,0.6105147388739341
28,relative_humidity_900_max,-3.2531623075035085,0.6656295550480685,1.101417801533281,3.1995684902622363,-1.775004353836673,-1.397564663853929,-1.2354029007643765,1.4580951155349053,-1.128727602485023,-0.041044964000337796,-0.4573068013681348,-0.4568199305037424,-1.2421110195574858,0.4702580547109894,0.4655206245921676,0.09361600010760249,1.2783948555192228,0.5205828168226488,0.07735660212909835,-0.17632882048976367,1.0907281896587502,0.33408169143931604,-0.6158126121545779,0.12442938516343581,-0.027070695071741598,0.22726790313540451,0.29604256293045944,0.3263041326975335
29,relative_humidity_900_max,-3.495598659457082,2.3812085330190205,-0.20914655354271383,3.7542777628158026,-1.4767622480241906,-1.098784011893179,-1.0189614567626153,1.1639291925319488,-1.887121439054886,-0.071915846746126,0.2369956961569376,-1.0910991053326886,0.026880656237295394,0.47126299492460966,0.021685582728201664,0.18650561930283824,-0.41473816831733323,-0.5511604817005581,0.49924201241952787,-0.16800923199757428,-0.5479248213129819,0.0184358730137771,1.0088174868866686,-0.006854657465641991,-0.2779372704021476,-0.3520508190213652,-0.15209782890050386,-0.5502134704720254
30,relative_humidity_900_max,-2.8910811644911285,3.227894221365148,-2.375407546869726,3.5084013750289436,-0.04682478194952908,0.5657764915921365,0.5736933794993997,-0.46802000591802445,0.8778877286333872,1.147298559051554,0.008426679185277291,-0.6616066229273048,0.8860156158454832,-0.052712879433980404,-0.49450337357490465,0.6667467651529722,-0.7314730892058012,0.20134341634425384,0.40424157446071807,-0.19409153131025375,0.1514150513949131,0.6623309316647628,-0.4369207586953647,0.22396196804791163,0.5171917724782383,-0.11483392549678763,-0.5548746770259375,0.31822615910377805
31,relative_humidity_900_max,-3.1154384006862754,2.2713379677376726,-2.153205070032618,1.9990138593143436,0.5963502369545406,-0.49578258527817154,1.247332443254,-0.2940775278352389,1.2824802122041046,2.974122686525079,-0.2914751532013247,-0.17020721104880504,0.5208260951148261,-1.1984835976947215,0.2203214474360554,-0.8640459125131578,0.5911603161828299,-0.1887948209116323,-0.25577513012167175,0.033010167810759376,-0.08139287252848697,-0.7488740179261822,0.057616150022302526,-0.0019073597635068835,-0.005252108361942957,0.47141308153392003,0.31609270610040785,-0.41893212315921485
32,relative_humidity_900_max,-1.3495347702844405,3.7252067500225774,-2.5861762255221628,-2.1404031486148094,0.7564395079927787,-1.9068773175028357,1.6707499573535585,-1.0950877029911361,0.44221845746345007,-0.14318771469015054,-0.1717576578372442,0.5199414866159242,-0.6281951244402711,0.369378821907735,0.6680194435252627,0.26043668089895705,0.4595468141094805,0.06797115086605315,0.38035313043381935,-0.13866233661304467,0.5939517280681536,0.13505019993817757,-0.46584596556588465,-0.30595623024363167,-0.38998318813466437,-0.7130995514741559,-0.5929142951184027,0.015368500348292655
33,relative_humidity_900_max,-1.1953766858731396,5.050056093744923,0.23307478178193428,-3.074312560667191,-0.274403915682528,-1.6683856321089419,0.6923968851603834,-0.8966851378864703,-0.06486618356802556,-0.5850915777550357,-0.3058795893281998,-0.6132157532926654,-0.1110699171655135,0.20965454163760447,1.4096685325296687,-0.6335557319805835,-0.1605466348967692,0.5674836019760546,0.016933151129991515,-0.1906544691048491,-0.7478959974673618,0.2909181400196212,0.5883887878277332,0.43347113615622057,0.7217395462270625,-0.1488144960952536,0.6334460704285121,0.23867871580318442
34,relative_humidity_900_max,-2.9029666444290356,4.813653160746891,0.8981098275020378,-1.2596131966099287,-1.5912765421247244,0.024244358625617732,0.3071872298778304,-0.5903115420894223,0.13767222103453042,-1.0252620389152503,-0.6113386621463759,-0.4525259956987198,1.2347054234748462,1.8565664449247636,-1.057783878250906,-0.6048617020154065,-0.581721435681732,-0.11369238084714267,-0.3885990108940728,-0.09449557928625184,0.15574020714742834,-0.9899287382962264,-0.5450390144030363,-0.1439409903948465,-0.41198470788840336,0.4070428525689617,0.21637332150487804,0.15972258171676362
35,relative_humidity_900_max,-0.5075666166094951,6.211480739243422,3.53536819759202,-0.910254844449351,0.5115679830683821,2.1968932625832274,-0.19407434241843338,-0.02912817407650319,-0.12984432640834578,0.5076784996603135,-0.957083839342629,1.837913977012135,-0.6819062636517568,-0.09834657430106425,0.16673625308097817,1.5086694638439577,0.8605480616538302,-1.0317603433898483,0.06769702691002587,0.33502527124965653,-0.31281864061023673,-0.03787573151307273,-0.015679297606074706,0.4089627894653933,-0.0005153617738427092,0.1564404088577282,-0.021837884778029268,-0.09373503973242735
36,relative_humidity_900_max,-0.13860405875500673,6.211884979106104,3.3020298209186056,-0.6463193452951908,-0.1482719347792261,1.3567164531487204,-1.2746836152914698,0.14715273205496573,-0.07472254495035101,-0.7062432308129101,2.042134626878946,0.07328085146523075,0.47693301847328107,-1.5685932241451397,-0.5117658291638751,-0.8544220112167499,-0.23363481252861434,0.6626094095048194,-0.2528581484498138,0.009746968547716438,0.5101136309455788,0.48765173058118894,0.07258041821928063,-0.571402106544072,0.017560477032767755,-0.04928353267418776,-0.22923698963233616,-0.26485332417895546
