time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
17,mean_top_net_long_wave_radiation_flux_mean,0.15422290987296391,-2.071859650395444,-1.1338197585746181,1.4021931927716855,0.7553433113451967,-0.3373164894965235,-0.23315586526392204,-0.25681862396966876,-0.3243449001782809,0.3489194543616346,-0.048699948992047236,-0.009466376578733138,-0.2471333881172244,-0.06670880844330634,0.18813463420009652
18,mean_top_net_long_wave_radiation_flux_mean,-0.36640937686395225,-2.226078170830313,-1.0488601848449066,1.4797537669213665,0.576441383012514,-0.5333105626356616,0.14827169556822456,-0.5151537817107756,-0.482577867196762,0.21435326930345944,-0.12663530324988698,-0.08549622439666511,-0.25981629367742964,0.21720797495303157,-0.21422656777192448
19,mean_top_net_long_wave_radiation_flux_mean,-0.8350303168151793,-2.439537843579142,-0.8631417699563393,1.3050055499645226,0.1598892700460188,-0.824071250184289,0.3074150721399218,-0.2079135027608811,-0.3562439896511182,-0.41941499520299497,-0.1626941344517568,0.0012912942302515972,0.3188367521535362,-0.020849361242765457,-0.18825118790637704
20,mean_top_net_long_wave_radiation_flux_mean,-1.2813016266164952,-2.560522728152023,-0.23014014964295806,0.8883221860568061,-0.4927890851091021,-0.8821911824253145,0.48873914251805467,0.043750406422969526,0.1529478703815531,-0.5408120292388827,-0.2512294765266767,0.0017971015118512705,0.3792130764765694,-0.06200012551960993,0.11166274312684273
21,mean_top_net_long_wave_radiation_flux_mean,-1.6806598922677867,-2.399907844702352,0.46004456713701525,0.3896387917307065,-0.9433656238511298,-0.6664677735345195,0.5662908184456765,0.2648580716569033,0.6240875610688595,-0.2818245817383073,-0.058787401115626664,0.08915550571116133,-0.17774692568926048,-0.04115616416631688,0.19173945149713112
22,mean_top_net_long_wave_radiation_flux_mean,-2.0139446127405307,-2.2825799650436904,0.9767965520384714,-0.23921315548711714,-1.0403650527595882,-0.3280094191551635,0.1760994935571306,0.411084121673803,0.6316926771757652,0.08995695592059375,0.10532079283807604,0.06577149560841308,-0.32097808519193116,0.30567992409192213,-0.036640319806548874
23,mean_top_net_long_wave_radiation_flux_mean,-2.219908251513122,-2.2214326313383146,1.0212362056939548,-0.5601076287592403,-1.09591566071506,0.11639064947288251,0.07318462860969828,0.3773386372487338,-0.0015660903923391666,0.5703721022471718,0.031185050902218552,-0.15994769123049554,-0.0362577760781313,0.0055497565189112814,-0.27590696280505955
24,mean_top_net_long_wave_radiation_flux_mean,-2.3753153801330695,-1.8448432186019295,1.1412874198224097,-0.6765542513885124,-0.961791901506465,0.17663066789119422,-0.18639554704375152,0.1943212772447468,-0.38451752262636535,0.47516259784456105,0.012679666105601832,-0.16005052256029575,0.3169597703276883,-0.11893010322793524,-0.15215484687550965
25,mean_top_net_long_wave_radiation_flux_mean,-2.6912217800881995,-1.34519675940494,1.2763730980346586,-0.9509456900488017,-0.532733043067076,0.22012630195404292,-0.43003863627244465,-0.04352662323339746,-0.47022538500340333,0.03283403475600825,0.06579135047356932,-0.10507465466053852,0.028841465070845448,-0.30127855125343145,0.17209689937002218
26,mean_top_net_long_wave_radiation_flux_mean,-2.7923065366116226,-0.7786271296079571,1.4577346550100962,-1.0547421102227161,-0.15902455468652293,0.16099099971805683,-0.6851279158584475,-0.18152162388761817,-0.619303307599808,-0.25083520701391687,0.1366165677055622,0.21466991062747665,-0.08783987540578822,-0.03456279389460522,0.1962182936013208
27,mean_top_net_long_wave_radiation_flux_mean,-2.98364498634981,-0.2725167637546606,1.4430762201929255,-0.7877611351203544,0.4022686788563301,-0.15441665644903457,-0.7187304137777427,-0.45225665318556074,-0.38793366464303625,-0.49071342303487125,-0.08487087824015334,0.2801566984592484,-0.15156635237131166,0.35333709404208835,0.016633936638442395
28,mean_top_net_long_wave_radiation_flux_mean,-3.300132133978324,0.5360288859495066,1.2422506846764476,-0.4542839363375683,1.2431611165271814,-0.05367915454631112,-0.45252018987420417,-0.5972521897625274,0.667035376365746,-0.20706469684057296,0.2366997643340246,-0.42699145466477934,0.11461284628008589,-0.03417395247384935,-0.09969016288378438
29,mean_top_net_long_wave_radiation_flux_mean,-3.5936252486670206,1.0457202822012737,1.0662773529298633,-0.25050864813323814,1.2397045443836292,-0.13974524825432902,0.07087270380150817,-0.432563928480957,0.6532288295224556,0.08677154226095002,0.01538656029577197,-0.18777667898967773,0.12439676041776701,0.07950185198549589,-0.017571890813271356
30,mean_top_net_long_wave_radiation_flux_mean,-3.5568923867285562,1.1952585792006594,0.7158105080411513,-0.2514207576570972,1.0225722628719964,0.17568341321401162,0.5229494212941806,-0.005931827507003634,0.2702827953582868,0.38318702128108684,-0.21769682494208592,0.4343357676199093,-0.13102110682233614,-0.14264178456624962,-0.09104501611631591
31,mean_top_net_long_wave_radiation_flux_mean,-3.3313017188151295,1.6550280086796207,0.35172506825297595,0.07245279577566646,0.8726038243796719,0.3657016862236147,0.8024561886591897,0.4747429899371189,-0.06649605580956591,0.27719198302633785,-0.1960974208784551,0.23893832836869736,0.12685166947871362,-0.05452307277653409,0.31504782095674
32,mean_top_net_long_wave_radiation_flux_mean,-3.284645178650637,2.1107407007750694,-0.18216743442714636,0.3585152669528401,0.893354514726038,0.5800739351809233,0.6711236360707599,0.7075616093797471,-0.5133127426513153,-0.21864160420956683,0.16441609555314815,0.03862500968553845,0.07151138881514921,-0.026357331774071718,-0.2696557651103844
33,mean_top_net_long_wave_radiation_flux_mean,-3.044250311316114,2.6189690227169575,-1.0781211196266334,0.3349095629195974,-0.05383146526442341,0.35270698559076397,0.34716660437595165,0.5094030707632575,-0.31757596021597134,-0.2434855375266826,0.10079664305582853,-0.35943777996858545,-0.08366106247049762,0.10768911648993795,0.05978561814182858
34,mean_top_net_long_wave_radiation_flux_mean,-2.5950128789115827,3.237375574410975,-1.600752934718646,0.2727493456307175,-0.8980809796952027,0.05510076940090666,-0.053128166803953596,0.08005612566581306,-0.09840581640054571,-0.10250474045327522,-0.057718933403399564,-0.35697552473856103,-0.2518942693729872,0.09951529051030346,0.13028245994326257
35,mean_top_net_long_wave_radiation_flux_mean,-2.402068086409344,3.5143410666336274,-1.9954583449303633,0.3310764648699828,-0.9451531291576617,-0.2842743037927006,-0.45617009043811496,-0.2226887041263557,0.2882493875365286,0.05048646012976106,-0.1250047289239979,0.15580147021919663,-0.023564735983105458,0.022419893885036367,-0.07068355407326656
36,mean_top_net_long_wave_radiation_flux_mean,-1.988256784753609,3.5596706398278393,-2.015512114929185,0.22645993473311923,-1.2227961980642714,-0.6080960171478897,-0.6653600073967872,-0.4268764727911794,0.11782107224692097,0.21463818608069687,0.07452652146553541,0.2584193164390836,0.2128489199051899,-0.16194890116116248,-0.049921817025520815
