time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,mean_top_net_short_wave_radiation_flux_std,-3.2464094313346954,5.380258328825387,-4.080783589505491,1.6979911937839147,0.7256707434828964,-1.1311561936106092,-1.1922825868614986,1.678117915442686,-0.46567131528562267,0.6680354280916757
2,mean_top_net_short_wave_radiation_flux_std,-4.792889953333754,3.7792217735637594,-3.9283863965070984,-0.48683985730525187,1.6564060105543912,-1.1209196068245049,-0.4273534429071107,0.8041920236990747,-1.2334915539127915,0.5496904166173021
3,mean_top_net_short_wave_radiation_flux_std,-5.855636028363731,1.6412404453079732,-2.2997089026016164,-2.3469052587817005,2.0994510941263864,-0.9959243056545046,0.7224142143733439,-0.13979310710975207,-0.8895250767475726,-0.12535810788098847
4,mean_top_net_short_wave_radiation_flux_std,-6.041598928911043,-0.5850915169106138,-0.209475504784291,-2.9263354173841503,2.0997508553324145,-0.7683211438276316,1.030773335543485,-0.3987520036806742,-0.043489523196849296,-0.6078063099535856
5,mean_top_net_short_wave_radiation_flux_std,-5.691361808899324,-2.422171291053844,1.4096275754185146,-2.001070708194664,2.1929410832272684,-0.5513703944554779,0.44363971455302986,-0.2559457704452217,0.7353961096698419,-0.4939425228504603
6,mean_top_net_short_wave_radiation_flux_std,-4.753687502319682,-3.8182609728214043,2.360124942185744,-0.5028247972264348,2.080070240557718,-0.12376117401539209,-0.4684316773305192,-0.3073935681008431,1.1366233761503504,-0.12594105685473447
7,mean_top_net_short_wave_radiation_flux_std,-2.9401302619600953,-5.042626009120743,2.1205573369857884,1.2259452144082232,1.9127181790840742,0.578059211192769,-0.9525074738026824,-0.37318143417581534,0.78479037577845,-0.02383467073898679
8,mean_top_net_short_wave_radiation_flux_std,-0.7332341425316209,-5.526804877088668,1.3371606406852001,2.46974675715673,1.57237232693066,1.226202795599404,-0.9726152865030178,-0.2425530392484776,0.2682088637369954,0.2212446739468809
9,mean_top_net_short_wave_radiation_flux_std,1.3327963210956726,-5.365020231026962,0.1584804626076361,2.971404050540198,1.2808628432409395,1.667394543417926,-0.3928521626384202,-0.015809027334095435,-0.3471292543324149,0.4606290975726406
10,mean_top_net_short_wave_radiation_flux_std,3.4615605146678763,-4.642886188171625,-1.3060749930158788,2.687039696544599,0.9453189332632319,1.4340600745786798,0.4666952771925134,0.05277048995200488,-0.5935035358271711,0.46159599218913183
11,mean_top_net_short_wave_radiation_flux_std,4.9705874153883975,-3.5877905488647666,-2.348100407507863,1.3299084883044816,0.5510630644242837,1.3435227733816657,1.1233440159431616,0.493665844389105,-0.34727969006847403,0.40518059140572743
12,mean_top_net_short_wave_radiation_flux_std,5.904130790682982,-2.4577576014922573,-2.7580283207973673,-0.5103318418620919,0.20324785501537118,0.9299799466877118,1.1919793158020784,0.8287050016336418,0.14754652707251062,-0.16629647304393055
13,mean_top_net_short_wave_radiation_flux_std,6.435520687670383,-1.1973576789239386,-2.2214907981235426,-2.1918650190373716,-0.009461618481104358,0.6401918484779497,0.4943652060911983,1.127707391290655,0.4218139696851116,-0.7243324603268269
14,mean_top_net_short_wave_radiation_flux_std,6.6407499671251236,0.8284935374451854,-0.4933331614939456,-3.5681537611587477,-0.07570135497941552,0.49230672106874046,-0.3521480808332634,1.0001042437048064,0.3018814518934714,-0.850582765214241
15,mean_top_net_short_wave_radiation_flux_std,5.897296687666702,2.9740116755232315,2.090265479173793,-3.6617831503165506,0.09548232391328339,0.5951207171652791,-1.12132740067617,0.42540151676967347,-0.4258901290329865,-0.5355500057532031
16,mean_top_net_short_wave_radiation_flux_std,4.718432969143754,4.578258034831951,3.8384704337148334,-2.5566461519994705,0.2047931288080629,0.4373940078056027,-0.969924191304293,-0.19889362311189243,-0.8940944650184276,-0.07271567068227396
17,mean_top_net_short_wave_radiation_flux_std,3.673728167999319,5.560823632273884,4.63876485997928,-1.206660571102777,0.23024715667201068,0.2136862265641554,-0.37372517033724134,-0.5500637464344101,-0.8746893436558492,0.1927317619200496
18,mean_top_net_short_wave_radiation_flux_std,2.6844845943412206,6.20656952416032,4.647720303291556,0.49504525227091467,0.2470822179946004,0.03148661878865731,0.4542801496849256,-0.4968713830620178,-0.6109124144313307,0.33092513691339237
19,mean_top_net_short_wave_radiation_flux_std,1.9062065437989104,6.713826790797464,3.8614810903200274,1.9425302455236986,0.21962225955891881,-0.257874538153675,1.078116614727105,-0.18062574900177839,-0.08825572103506926,0.3141051198018796
20,mean_top_net_short_wave_radiation_flux_std,1.0180049368472448,7.0513919526739155,2.537208295452496,3.1412791593200504,0.05691175003305792,-0.4610360815590477,1.2023546575791233,0.1487427263039156,0.5917004152719783,0.1900863551077127
21,mean_top_net_short_wave_radiation_flux_std,-0.07135591020490122,7.292666867076113,0.5285341150215066,3.721212118368349,-0.25820935928748345,-0.3199396693427526,0.641813198056755,0.286991213849926,1.0383205115059322,-0.2438667646032237
