time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
24,mean_large_scale_precipitation_rate_mean,2.215169943845,-1.8147596366421725,0.06975644021127922,-0.7482211984137749,-1.4227483791895326,0.12003887331694962,0.02166654069329058,0.21431065740777444,0.07868889970722669,-0.10203015389029504,-0.3650143746581175,-0.36411889626578187
25,mean_large_scale_precipitation_rate_mean,2.5800415952109863,-1.4036645371465242,-0.1561615700311854,-0.9933341910148923,-1.3921518565621835,0.2554864193846435,-0.12275723701678909,-0.10372387592145785,-0.18094509436254655,-0.1824735009443351,-0.26755868880256606,-0.013863398126228298
26,mean_large_scale_precipitation_rate_mean,2.6566545125020196,-1.0940779790615918,-0.28993436910523124,-1.2312512031332312,-1.0259951901053082,0.23894738397014617,-0.24660107784637633,-0.3832251699430167,-0.3222699239163232,-0.27798198479670644,-0.015944939742555172,0.2915861168489668
27,mean_large_scale_precipitation_rate_mean,2.656714737995689,-0.651377329021459,-0.46537230441474,-1.226901792797122,-0.6861258341209476,0.036632037685806085,-0.22709702406962715,-0.35571350628242515,-0.40074075504233764,-0.33487479076821514,0.18413183732360944,0.47775023646368137
28,mean_large_scale_precipitation_rate_mean,2.7994255845149056,-0.5417377642316547,-0.7272136579907414,-1.349497277302042,-0.19189586659826716,0.22819278762753425,-0.2968708884932822,-0.5993549494714584,0.2206476746294738,0.0999112714090643,0.3455199493181993,-0.023571499956985775
29,mean_large_scale_precipitation_rate_mean,2.998487723612623,-0.3145116972478724,-0.9700482584655316,-1.3166593651336598,0.58233025525085,0.15514879812556387,-0.11948098310871265,-0.4655010027351409,0.3601986215298507,0.26180317564208005,0.38302800244689233,-0.14199392109471254
30,mean_large_scale_precipitation_rate_mean,3.360468670779098,-0.03147866507900152,-0.9492382360171957,-1.2288750267034487,1.3488887590561112,0.06528036477044993,0.05807976949898962,0.018310853017486563,0.20837088140205542,0.49488868660895413,0.23003878265009547,-0.09195783881649637
31,mean_large_scale_precipitation_rate_mean,3.857210058207265,0.24110992423852373,-0.5014139001350508,-1.2162233652843915,1.6723671732565992,0.019884235133855253,0.19172666181890857,0.24785774951880432,-0.2542778128164049,0.2925655539088054,-0.12556229543440145,-0.07744778262051245
32,mean_large_scale_precipitation_rate_mean,4.275074262529684,0.8108723465679951,-0.07030380824385969,-1.391372515884594,1.8020690319194135,-0.23340111300362587,0.3666249766309699,0.6006939145611317,-0.41556924004072204,-0.34709842481558856,-0.49125460396936893,0.021098674776699702
33,mean_large_scale_precipitation_rate_mean,4.923255758665588,2.7690644750196984,0.7624258605856709,0.8893632767210057,0.4153515024358648,-0.31487083894050694,0.28545211503963996,0.2683149713777271,0.6234868676847479,-0.6140707818448223,-0.0166818987005164,-0.007812169195163159
34,mean_large_scale_precipitation_rate_mean,4.8090028299243155,3.430808990996272,0.5798652430454958,1.4425914310265897,-0.08707256927516936,0.013697813475947196,0.20138581727341326,-0.21519489840416414,0.46513782688663996,-0.3802768166678167,0.09321923244274777,0.1727550740445155
35,mean_large_scale_precipitation_rate_mean,4.702794949154052,3.691374088537408,0.2853740149951406,1.7607134917256408,-0.5789713874996649,0.12192269196116777,-0.16010922724006393,-0.11689371347588162,-0.07192763047525237,0.2044904933551299,0.05436962487842407,0.0611338975018545
36,mean_large_scale_precipitation_rate_mean,4.647860780863055,3.803927624574452,0.029898253706850755,1.7898772341217104,-0.8318971495968028,0.09778483749098892,-0.5500168377691818,0.09928355874280387,-0.6233669337646168,0.6532817077935977,-0.060818087735646675,-0.20773886499783878
