time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15
1,mean_total_precipitation_rate_std,-2.6540622075004086,3.417658974645382,2.655531350517912,-0.3617003543207086,2.3475478188903014,-0.23237960875134395,-0.30822898143435273,-0.9970711454533345,-0.6879379758871851,0.12568348908669238,-0.3201697426699227,0.14285700597569498,0.20775052678853537,-0.346671075668787,0.14766334407587584
2,mean_total_precipitation_rate_std,-2.66445924821837,3.1220720396176107,2.5013605748179417,-0.5336238291432223,1.6552619459516649,0.018701582434595684,-0.05384241416250125,-0.32541530341012137,0.1578574763043215,0.044015617835369635,0.007933198426395963,-0.27541438521572587,-0.09882464878569282,0.39617750849632444,-0.09253504143811654
3,mean_total_precipitation_rate_std,-2.8225153516095105,2.602111805668629,1.8771719341735238,-0.48644952864694313,0.4930643486947776,0.491914560454683,0.1869664106460848,0.842172675273248,1.1749716573729072,0.0038042427804827737,0.195796222656461,0.06559817336449499,-0.2783863380543029,0.20067729093473435,-0.32374670051559673
4,mean_total_precipitation_rate_std,-3.0828983049261844,2.259102159037807,1.213816906437328,-0.11934792327055559,-0.5468207336825311,0.47206861691050966,0.2587757450500883,1.0024860439644359,0.42390874422678054,0.02625704205414741,0.2864160217050299,0.08183341394254767,-0.054045726201931675,-0.3375111511254193,0.413699894238239
5,mean_total_precipitation_rate_std,-3.1120819608415475,2.080697346221141,0.4709185673129604,0.2710025039441084,-1.3004564236960319,-0.005758482502119725,0.0027960394428679777,0.5037098828653693,-0.39078774900833735,-0.7300815137320326,0.19897463434083998,-0.27215142284675053,0.02692679244402508,-0.06807299012989314,0.3001732989712829
6,mean_total_precipitation_rate_std,-3.259228621629806,2.075906916629159,-0.08235697364237284,0.0858886815315829,-1.5077115452626397,-0.011010063797542645,-0.1587456462461306,0.3396258296958637,-0.5968140838616517,-0.46856790661910624,-0.1471787297721001,-0.09631756784165543,0.29031495946638414,0.11113698551617525,-0.1878829186722301
7,mean_total_precipitation_rate_std,-3.236115257271824,1.7343600704925692,-0.4249714933053624,0.025229445992887817,-1.6408054210812588,0.004842595220070792,0.050542059765808584,-0.1721388203777467,-0.5094569491951597,-0.09541912445576425,-0.31448335286769524,-0.05354361120533876,0.2188549014951392,0.21130852987298637,-0.1593161713089084
8,mean_total_precipitation_rate_std,-3.029543480604385,1.257947052999066,-1.0371757972036553,-0.1512858167082622,-1.4321333238317118,-0.1339059002598235,0.30399488022871124,-0.5606114139348805,-0.2076368692572924,0.5216855760215983,-0.20598796971325894,0.3819528433288634,-0.16151487771559245,0.08774483396039592,-0.20471670209176104
9,mean_total_precipitation_rate_std,-3.042931865739137,0.9316633666723931,-1.3316848496175768,0.036941615146819866,-0.9379392672897138,-0.17647528034848717,0.10718127710559554,-0.7177197096965069,0.38026285834853457,0.6627965685019178,0.07024270941664684,0.36123100277514547,-0.1387036868438879,-0.16176885515988043,-0.05462138178553282
10,mean_total_precipitation_rate_std,-2.69324218744062,0.36014969374328243,-1.8057581095957849,0.7816554314471627,-0.45183155768484573,-0.4638011499431657,-0.21772129531747242,-0.6067505492417717,0.44940152877119593,0.39261268369023017,0.345473881624829,-0.12052450184695705,-0.08846785266498977,-0.27375105273474354,0.09784091119411435
11,mean_total_precipitation_rate_std,-2.1238556312374435,-0.38389534241991335,-2.0410461056515157,1.5275722139836025,0.39463628863434075,-0.8634429380837055,-0.7208702312268537,-0.36698075523663487,0.2180637688364954,0.1612893361270472,0.2859128720739895,-0.36185110174947277,-0.19627136958542463,0.019615196112130116,0.15457279052097364
12,mean_total_precipitation_rate_std,-2.1215411310968566,-0.7353372454376869,-2.229246592731283,1.956769075681017,1.2744039191806402,-0.5466461588323169,-0.46254476218851065,0.2850289419685376,-0.0807345975466682,-0.4912826297647346,-0.13124824327759113,-0.3162313074346021,-0.1923821780833171,0.04819360419526691,-0.07856730050161378
13,mean_total_precipitation_rate_std,-1.8131663739728239,-1.2158196672933332,-2.0528520713812433,1.4574168904003209,1.370633163632102,0.1672215795068364,-0.08360251927400841,0.5119508838780948,-0.11596094829874345,0.05955487234562357,0.11940994926667176,0.04428239936647646,0.33550697842502447,0.276275012312615,-0.06750999196741553
14,mean_total_precipitation_rate_std,-1.97719523121611,-1.6542994022525144,-1.2168839912083125,0.4333814100820443,1.132881079840788,0.3198670421498227,0.3981330548933776,0.8246311945556692,-0.27737666870406774,0.3291501562029674,-0.12512320146417122,0.4352396719428405,0.20002859006381274,0.00730395612249774,-0.12932369584517817
15,mean_total_precipitation_rate_std,-2.0733663793633395,-2.1421527185726106,-0.8025456549627256,-0.20829053090390517,0.7734036251259206,0.47439241304823954,0.8309454745070803,0.5026696671463636,-0.4074486023504971,0.293021312204394,-0.24774319672339484,0.19621651147982033,-0.14641257027652557,-0.15200782259237697,0.13550558041727379
16,mean_total_precipitation_rate_std,-1.9795531391216314,-2.5503579679328756,-0.906097782474541,-0.9314800235916031,0.4975146482529938,0.6305602614587829,0.9904940533732213,-0.10449088963383438,-0.08081267558787762,-0.28312442285388234,-0.0793973494997264,0.005284250796559714,-0.14725796936376287,-0.06126286031266358,0.10341730980300694
17,mean_total_precipitation_rate_std,-1.674870902022705,-2.814190352565092,-0.4500660547775811,-1.5748123512924224,0.08665877114602366,0.7388929806824996,0.9357953507708027,-0.7100663884877152,-0.10968109482265963,-0.35467559056936554,0.20954130676054733,-0.25934500929907217,-0.1824439815519779,0.16147695949529248,0.0076364018924363385
18,mean_total_precipitation_rate_std,-1.1501475176343237,-2.775546062966707,-0.013653167561279612,-1.6833746939617806,-0.057801314875471604,0.1817721225232624,-0.17948993754965123,-0.6603795630763291,0.16556900056870924,-0.37561403101923596,0.13112216440496532,-0.3004446110080445,-0.02061152117444659,0.12186918730509981,0.04634235795859134
