time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19
25,10m_magnitude_of_wind_max,-1.6465675164536804,0.8589547845620149,0.8565319251486644,1.9054897194221343,0.8766703917660728,0.5645415902245197,0.12455061328960633,-0.3017087551337961,-0.0235424505470496,-0.6329297710249415,-0.17622110248914516,0.0036055623337745055,-0.3239806312502671,0.533353987790653,-0.1933414642061806,-0.11661355656521273,0.12521060233151668,0.2806087695645468,0.02335116693526058
26,10m_magnitude_of_wind_max,-2.3204674745622866,-0.29741076656231447,0.6845439878496682,1.31692307417813,0.4542605903505411,-0.4154248363606518,-0.0377543883801186,-0.18157086617207802,-0.6843746623984723,-0.053903745018004545,0.1263044664246414,-0.03457547922363669,-0.018343921372215164,0.28765982234681386,0.2582615236248801,0.05972854423761065,-0.23022950677130563,0.289367154661848,0.03412092254695635
27,10m_magnitude_of_wind_max,-2.5237941556876318,-0.8628811125435901,0.4957111600026852,0.9880750852620587,-0.0668808319616263,-0.9519285919595012,-0.11732164706749576,-0.2702470286760786,-0.542901087659036,-0.25534669587559616,0.30837637386601396,-0.1868472452802092,0.08390607942845915,-0.12356163775005646,0.18926440038704123,0.14734522849067805,-0.019203328226229416,-0.2525608953722692,0.048498493545945286
28,10m_magnitude_of_wind_max,-2.684750993338875,-1.0756439388897494,0.33936273494223756,0.6569193332160903,-0.24713730977190682,-0.9132296368058449,0.1726253759828822,-0.09427170208133588,-0.5588030489094415,-0.07850362710807536,0.3436969490707591,-0.19285626781270956,0.022466294922699626,-0.1210102432233211,0.04753961173043807,0.13554520434690917,0.3043352412339984,-0.2653127167369022,-0.027700508927316535
29,10m_magnitude_of_wind_max,-2.671785796892759,-1.41338908152263,-0.000986320214309378,0.40386570377015074,-0.24836348933543312,-1.0574800235803583,0.19286860426033006,-0.20355371108618595,-0.3129105783418234,0.15476214814078287,0.10031422669971786,0.20115569757574298,0.03515719772369167,-0.11922877587963156,-0.03631405987433493,0.06075160186187996,0.033697683630235765,0.119664817476271,-0.21259384421575475
30,10m_magnitude_of_wind_max,-2.6962003627477324,-1.8730627398700963,-0.24379684553025474,0.18343078254738227,-0.3002911780274073,-0.9916964853577437,0.36422668402008257,0.30542764558349733,0.13002582632766782,0.413731003753256,-0.22516824026574597,0.33602965910193505,-0.012015017502990524,-0.035959506875206444,-0.22005931534799486,0.030589360193080777,-0.21599978429902117,0.19397458451866872,0.013383133255001296
31,10m_magnitude_of_wind_max,-2.9559696006761755,-1.9996766574477867,-0.42895812558142815,0.1738358979917313,-0.32718489954979,-0.7615296448171938,0.19524049089494894,0.4567309143621511,0.644980968936832,0.1572129161746185,-0.4705581052360534,0.1507127020016722,-0.11753309936879233,0.06199014786898083,-0.0992819706337825,-0.007623882303714967,0.05533203469140879,-0.05173607038553355,-0.07831285260407142
32,10m_magnitude_of_wind_max,-2.8694852518727263,-2.3382294540815947,-0.4218646728548615,0.12128930454527272,-0.27762277794787765,-0.7132808873618287,-0.09717286405980018,0.5333753135886167,0.8568675018751541,-0.006499965770784928,-0.33593949073965385,-0.025971841882256905,-0.0636992361121807,0.18326475056307404,0.18646294305241276,-0.2894357231396219,-0.027649926305139686,-0.12112994220967675,0.1767135846708726
33,10m_magnitude_of_wind_max,-2.502429693948749,-2.968089995461534,-0.8999093117773763,-1.0828886969474463,0.1689841560315746,0.6197391355199139,-0.5208355577609589,0.17654863832483236,0.4696146004564011,-0.36812463247445193,1.0230819105431166,-0.18827849189650864,0.23828518991266365,0.2409229015239591,-0.02473855857984038,-0.2998476714718139,0.07057111527975683,0.06917029043680036,-0.11288526025315686
34,10m_magnitude_of_wind_max,-2.702560860324917,-2.7508128364127598,-1.0791239755110045,-1.0143454097356424,0.059563939950154195,0.7240451953293549,-0.30298617619678886,0.025403582759880586,0.03706200845491058,-0.11394532440267338,0.3153773446507192,-0.09181322022006581,0.02312927241155882,-0.08355411108796246,-0.20039786357779182,0.1475322114337441,0.0445423866905656,-0.05797055935810638,0.15665840832054725
35,10m_magnitude_of_wind_max,-2.585307115295461,-2.6874247433544336,-1.4388908617286886,-1.1090375306464655,0.16088997005777736,1.0881785004413944,-0.13124506504169925,-0.23148011272156496,-0.1713631886114742,0.0480032115235929,-0.09277086093424565,-0.008407966217038881,-0.09784826516995057,-0.29827161919525375,-0.1168542282504327,0.2980319955390816,-0.2267619669066661,0.13488137066992548,-0.09710987741125318
36,10m_magnitude_of_wind_max,-2.568485605416779,-2.5720558344058886,-1.6454332050662335,-1.18868359057799,0.28342047710101254,1.2097949959698344,0.1763077256440015,-0.6632996110459756,-0.589930590346306,0.2286779820040056,-0.7952501264070785,0.10242059113068275,-0.11368049693435694,-0.019652092908463065,0.2956768649294174,-0.1543621657225199,0.12641174086468593,-0.07579727189718499,0.06936896068169054
