time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
1,100m_magnitude_of_wind_std,2.7916269925503534,4.8809453236051334,2.394520477894362,2.2593890132606855,-1.5634805733105812,-0.9672971309368611,-0.7054657101583806,0.6767852497653277,0.4317946613341711,0.2737172183616412,0.33442003358878986
2,100m_magnitude_of_wind_std,3.602518433213878,4.823188237335194,2.0981080406323684,1.677061851808735,-1.0509278734590128,-0.5139857069369217,-0.3336842778381995,0.24562241397386278,0.032067549085524547,-0.14682529999488506,0.030056145851556082
3,100m_magnitude_of_wind_std,4.317141138561314,4.497474200051613,1.4663010410196653,0.9631722840574408,-0.26902466957929494,-0.1563171001142309,0.19642665187568753,-0.2757981630042782,-0.2938290095025047,-0.2504522217068584,-0.1567407116067941
4,100m_magnitude_of_wind_std,4.68897721427191,3.6176774879418208,0.6840847148166501,0.16740648946920442,0.4208741874380659,0.5372915687688453,0.4780209468214312,-0.4221457972771377,-0.38611834773237064,-0.17297284953817293,-0.39055806143694155
5,100m_magnitude_of_wind_std,4.944132793540036,2.727440782356265,-0.030800451204100632,-0.5188922797367027,0.7696698632053274,0.897025000691636,0.5985556755823073,-0.5483322574439512,-0.2809923068795855,-0.005569246637201264,-0.2844285131862598
6,100m_magnitude_of_wind_std,4.8771078592694925,2.0581022808212337,-0.6778857048262239,-0.956464167005511,1.009419091353963,0.8630644132237075,0.29891351093582436,-0.4896077448537254,-0.18548706662501505,0.20040599189663025,0.13329602095210555
7,100m_magnitude_of_wind_std,4.71999158853038,1.2410135140958423,-1.2349043177649126,-1.7611986452198851,0.7527960323121569,0.49431851747219463,0.1421645500993547,-0.007162270816514066,0.19650676006603293,0.3798209285260369,0.23636272164397953
8,100m_magnitude_of_wind_std,4.5551400225713,0.32443133018265596,-1.5498813634351463,-1.8530418231542716,0.7498400984076815,0.12180565433376231,-0.19497619232787128,0.5114309647556186,0.4063268968461695,0.5780389881744538,0.24733688085482194
9,100m_magnitude_of_wind_std,4.378346536266717,-0.9283429537963573,-1.530528809838664,-1.488435820440815,0.19463409081934754,-0.12628452966881262,-0.2612096304915086,0.29634202779322194,0.6824915803850677,-0.3020783568252999,0.07276353374289972
10,100m_magnitude_of_wind_std,3.805353164662759,-1.956980760399378,-1.8719828120551605,-1.0328915927287778,-0.122305276428983,-0.3987872754627043,-0.6336308537667971,0.24704140937765007,0.33980022559542644,-0.490782531641039,-0.01598963519078775
11,100m_magnitude_of_wind_std,3.365055560206823,-2.645507930428638,-1.6842364624640649,-0.5529916555816932,-0.4745987664268707,-0.762657338358475,-0.4802152217382225,0.25980256573365795,-0.0859176036382367,-0.473429332861378,-0.1995664557738343
12,100m_magnitude_of_wind_std,2.7665137034163205,-3.166606421775627,-1.5525456465125533,-0.09582814776379932,-0.883549322490997,-0.7317311372894213,-0.20834183352758956,0.40589111682645745,-0.3959805328753199,-0.19328026716995236,-0.11222755617834429
13,100m_magnitude_of_wind_std,2.343425709038535,-3.5343868407739496,-1.1895150551583316,0.2820933169913619,-1.003260178094572,-0.6958481536650031,0.10205719586332518,0.17948858976171816,-0.4696697162546701,0.06003418574702981,-0.10120620350276245
14,100m_magnitude_of_wind_std,2.014399272526298,-3.8990215131226194,-0.7235901400339166,0.6346703826751181,-1.2282279484459628,-0.43665768417934875,0.29766326933181175,-0.05857673227261325,-0.5458532096288934,0.2991755325462851,-0.09704263645739943
15,100m_magnitude_of_wind_std,1.5517650478599314,-4.05177919320614,0.026825814083599107,1.1502055747542306,-0.9909149718268717,0.0397621747512383,0.23029497193963175,-0.31188874499043984,-0.2753586714534847,0.5550840369940101,0.14039699854400828
16,100m_magnitude_of_wind_std,1.0089801893950157,-3.982135315268586,0.7935703506420707,1.4325084288443959,-0.4808419512974741,0.4379211463310424,0.18326604813446645,-0.6819303475040207,0.127342915028016,0.13321144616476008,0.2537783402107763
17,100m_magnitude_of_wind_std,0.6997199495868027,-3.751173493874638,1.5384209261950708,1.476376595559076,-0.06949757456398582,0.8247668366792057,0.09721203572852036,-0.8214828819602584,0.46710746271089737,-0.12511174552427246,0.2269134207725941
18,100m_magnitude_of_wind_std,0.10680127904737056,-3.226919683919733,2.0456923233513287,1.2896020025677082,0.7144176320426908,1.037945458204589,0.1226878114517088,-0.22576053451063083,0.49873584064018267,-0.31822423731383104,-0.01818176566419968
19,100m_magnitude_of_wind_std,-0.647919221994662,-2.6447191773375542,2.4697833989517832,1.03283324737945,1.3608565067788552,0.8863146029833446,-0.1001938349359323,0.4861096817677131,0.3118183135476879,-0.11470179419962827,-0.25290033767513875
20,100m_magnitude_of_wind_std,-1.4340771793379052,-1.768279831038505,2.6749701121730096,0.34180295189423443,1.7828178629198745,0.6039845441186156,-0.32098641588256266,1.064410065334013,-0.0484745285037396,0.2311401664063084,-0.30650981257232346
21,100m_magnitude_of_wind_std,-2.1426755811211353,-0.8769563426739161,2.657615530840407,-0.44941364241062276,1.4698869932894607,-0.30700301386642903,-0.25737082846747855,0.6385166851130506,-0.5476855623921097,0.09676173499608054,0.018198027743136468
22,100m_magnitude_of_wind_std,-2.324317087791481,-0.3562558550785927,2.455984192584081,-1.1892834815390114,1.112149018858473,-0.8127350802148298,-0.36926275779150614,-0.08439605763744391,-0.6297366053280062,-0.1818552392382264,0.3895688722033544
23,100m_magnitude_of_wind_std,-2.8202050744153575,-0.030003158630362105,2.2697133214956455,-1.510065949303451,0.6178209088196291,-1.1392578493548866,-0.2614651969321665,-0.4505355814522283,-0.2666102808933702,-0.10533164699228084,0.21450168496989414
24,100m_magnitude_of_wind_std,-3.2061468369296326,0.28170220687765457,1.9125423724744675,-1.7001774195292236,-0.25904673104643205,-1.1270614586487937,0.10992112748199626,-0.6514273102474524,0.1621347006950849,0.024521837927178332,0.11655632882708802
25,100m_magnitude_of_wind_std,-3.48759738404686,0.5484078722991632,1.6080670460186346,-1.514400680038795,-0.6204630493655044,-0.8242190281431551,0.2313123917362364,-0.5226100857578885,0.4283118512294195,-0.035797063985355634,-0.03736517196765144
26,100m_magnitude_of_wind_std,-3.6187069662779385,0.40953285249276167,1.2324344396170837,-1.4748140416100106,-1.2094926442728369,-0.3689851645754928,0.573753474627904,-0.17450674073266428,0.37185997383995034,0.08180506816857422,-0.3473512793531779
27,100m_magnitude_of_wind_std,-3.7346001937603104,0.5392720364928997,0.5320492963354079,-1.17563162297614,-1.5080890355052576,0.3410537559088577,0.5509970580979868,0.21678661724702944,0.21002137122898193,0.19838743661174355,-0.3193411143239094
28,100m_magnitude_of_wind_std,-3.975993158649309,0.8340348999244397,-0.007641461071285084,-0.8467357706386884,-1.5138298525401233,1.0122020313752549,0.4149297768483633,0.558443392910321,0.059102412977033954,0.01838796981343072,-0.3114615805250958
29,100m_magnitude_of_wind_std,-4.100269946187065,1.1155518220752296,-0.7130030712012433,-0.5424491469896686,-1.1959060443366714,1.6111130465681522,0.08630031302039823,0.5478259160913457,-0.34014624875896626,-0.11668061046310842,0.2679404485580766
30,100m_magnitude_of_wind_std,-3.9718718065655176,1.519946791689907,-1.5540383780916835,-0.14413491097344824,-0.6470588007345448,1.574494555866678,-0.29421832943553045,0.1838397427993587,-0.22839975386928643,-0.1091994471901169,0.47680336190387956
31,100m_magnitude_of_wind_std,-3.9404773077149184,1.5785525853227378,-2.1318819904774347,0.35149705016638494,-0.24485747108223635,0.973097522055401,-0.5798428549793317,-0.2615548338116191,-0.1837278810778751,-0.2655321827731113,0.14100853705004893
32,100m_magnitude_of_wind_std,-3.942761275878171,1.450015318660063,-2.2627435608288646,0.6946262839054661,0.3069661889428739,0.2304985385235679,-0.9994667471276785,-0.5018980661883218,-0.04686499167479132,-0.11045922116731985,-0.0917477794470918
33,100m_magnitude_of_wind_std,-3.7495062324700577,1.2375518437291075,-2.4100729680367508,1.0261618029076665,0.7694423435872428,-0.3010523691216198,-1.006101163469112,-0.43616509362354144,0.10559327247119144,0.3195138967575272,-0.3213798429428209
34,100m_magnitude_of_wind_std,-3.4309396924250155,1.056646563008003,-2.6384933236133836,1.1005525331812267,0.9958850889620785,-0.776948602315582,-0.4609616768078758,-0.24978396633578304,0.18144732192295543,0.30693777206554035,-0.25454138010969224
