time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
1,large_scale_precipitation_mean,-4.187496661187232,2.565504861388006,2.8851116049951053,-1.0740922626465188,-0.010381215160634071,0.6609216207713541,0.7973115246681686,-0.5567768907187213,-0.10301126123519332,0.2552825113957909,-0.3907107288275718,-0.12601358540797356
2,large_scale_precipitation_mean,-4.0368962244940185,2.0770419301923067,2.593557524073841,-0.8599875616070458,0.26835692487622675,0.47362709265670944,0.5794162847703574,-0.4527886281496463,-0.04548764865341936,-0.018911487523623097,0.0660081999435804,0.08176215543302154
3,large_scale_precipitation_mean,-3.8663457214133508,1.8033857868111238,1.2870118259775387,-0.6094167145066073,-0.042926098720340936,0.6134009904022295,-0.2600735476911947,0.5987930947490402,-0.421066339814672,-0.19609824557893504,0.53799683990079,-0.1368855200035637
4,large_scale_precipitation_mean,-3.6789277814436088,1.6274704574719325,0.45169901025074943,-0.7778978854264311,-0.15473998502498051,0.1338467030548651,-0.5892615633804499,0.6045737362052496,0.10649446072568909,-0.1805996024619719,0.504982843423344,0.00872345463188593
5,large_scale_precipitation_mean,-3.708614460035722,1.5760696871276254,0.07768706883709106,-0.9059823652686,-0.21945250827521656,-0.32334062474466324,-0.8517419070881729,0.3861554298335086,0.4556013100458187,0.055381189471237595,0.006515840239428459,0.08424332713930023
6,large_scale_precipitation_mean,-3.6783574585008756,1.526441293253433,-0.3671370710714263,-0.6298680264355203,-0.21525745294298612,-0.7176667050612787,-0.78483737091141,0.14778860380956652,0.42972464029723845,0.29359189676621744,-0.2995714008903539,0.13417075552256744
7,large_scale_precipitation_mean,-3.6332702708328406,1.3908335828758465,-0.8806706642732194,-0.2797382297686944,-0.08726415364450411,-1.1562172174333116,-0.5068274378617678,-0.16360879620905652,0.12831121448495816,0.15212995164235601,-0.4095580553220661,0.11424928237147222
8,large_scale_precipitation_mean,-3.544232377157006,1.3813665924196303,-1.2518520308703995,0.12890964285104103,-0.017986645541909953,-1.3101509982286763,-0.10322010237055015,-0.28146632677720423,-0.15205951893878833,-0.13852155598043028,-0.1961945434321906,-0.05692554025936579
9,large_scale_precipitation_mean,-3.3709082363568887,1.1512288388388363,-1.662421295572116,0.38732102955429915,-0.03926398372307769,-1.0747326434917803,0.462121003179206,-0.16567919754513108,-0.4090508780955188,-0.24429405614376676,0.10608971476480937,-0.166604301801559
10,large_scale_precipitation_mean,-3.0173790805616765,0.6568976731341144,-1.924310533690818,0.5837096720926119,-0.13450932119398365,-0.43180939869293583,0.9030399874462326,0.012357652468575191,-0.28989635556945365,-0.20695437664760935,0.2630466275720287,-0.12885493042923568
11,large_scale_precipitation_mean,-2.8076724593508104,0.2118493096995677,-1.9008264628831884,0.6171363315634453,-0.14184401917758394,0.3867023865891968,1.040503367281671,0.010711369505653018,0.021741455642280146,0.03616051071312073,0.1526785753348674,-0.020063755429718978
12,large_scale_precipitation_mean,-2.6032795621576175,-0.2717556534260452,-1.7538459163392792,0.6979009361003925,-0.15394059100536386,1.346343654190031,0.6271483513017719,-0.0033188393689871226,0.41997735787010787,0.34575621475109325,-0.11724003645288433,0.09433687601356917
13,large_scale_precipitation_mean,-1.9689735926578256,-0.8303644158277107,-1.2188091665497915,0.714309288335458,0.1398603052248461,1.4419758685094823,0.08826052096200558,0.1839510957717457,0.2560147280923914,-0.19873256816014423,-0.28427204510028453,0.20059036062559674
14,large_scale_precipitation_mean,-1.7790878904571494,-1.2898037762412962,-0.5067729687801938,0.9096199405789488,0.46649507492448516,1.292402134654985,-0.5493825853190635,0.0716404696988868,-0.12696888093162376,-0.14575634137756086,-0.2073225532559246,0.16198932477478611
15,large_scale_precipitation_mean,-1.493973911761959,-1.7199642794733152,0.05806732837447444,0.9980367741846864,0.6093331122932428,1.0113787964850725,-0.7649432913512714,0.013784171263702589,-0.26309610731178723,-0.0899957109519428,-0.06185194997415006,-0.1190310973711204
16,large_scale_precipitation_mean,-1.078618399066394,-2.2510762579272656,0.20509826897918776,1.1698292885010566,0.7917103870043349,0.2154781406948993,-0.747546952311134,-0.3228546624138944,-0.12713420007681966,-0.12086174858578508,-0.025019189514361585,-0.29656441112922105
17,large_scale_precipitation_mean,-0.6235592791960801,-2.732289881233033,0.8679791076919601,1.0734681764730676,0.6934459582959269,-0.35411256919948264,-0.46563506609052313,-0.4077381391095265,0.03660510577865641,-0.24573042351848418,0.11008537070701907,-0.3426997061361626
18,large_scale_precipitation_mean,-0.2720409952571874,-2.873546795186129,1.266367216595202,0.9417577225195446,0.5628223725296821,-0.7456038665010455,0.04460227982331422,-0.27447687538555815,0.16382413518077973,0.03951466863956281,0.07125725050377582,-0.025995125163750167
19,large_scale_precipitation_mean,0.04266155655656247,-2.7990416556527955,1.2038848615705842,0.8220345322309806,0.48229777347866537,-0.7473996001222748,0.25106445018585744,-0.02154419778400096,0.09456072890741046,-0.0405571271716467,-0.02899882406484392,0.1774975333537332
20,large_scale_precipitation_mean,-0.1072567406176783,-2.7040651347780593,0.9220345545904135,0.8858838257268605,0.18003706541522171,-0.6091821068955857,0.20619969286152823,0.19627663134656076,-0.0879902558335068,0.3489652445189758,0.06197722760689818,0.4071965120704547
21,large_scale_precipitation_mean,0.2555763504448002,-2.566659969743809,0.8692632893548359,0.5962105552302709,-0.30829352927873727,-0.48703261077767357,0.3563096020974131,0.4187198115201641,-0.1590143979613908,0.35542516981111816,0.15805371313560576,0.45992009446600757
22,large_scale_precipitation_mean,1.0803717448324235,-2.5083667853657725,0.7532358655760507,-0.07945368465946026,-0.96680863089775,-0.2802629254261591,0.4914238431717555,0.41217396595561245,0.04339261486335091,0.2219313534966831,0.11115821050802321,-0.19270177714542921
23,large_scale_precipitation_mean,1.5955176904812918,-2.3177690930039443,0.4295492397158301,-0.49015124003606503,-1.3058728143862974,-0.14264292608971704,0.3742536160852846,0.3837670077660326,0.34127522008619016,-0.045054679775151645,-0.07690887494295254,-0.4080460007926966
24,large_scale_precipitation_mean,2.2152272629348606,-1.8147821404182176,0.06963327225120185,-0.7488728950964255,-1.4230313479113437,0.11912430489372645,0.021673851519358512,0.21417224534169382,0.078866779857341,-0.10214018940511822,-0.36471988256578164,-0.36434673726874073
25,large_scale_precipitation_mean,2.580355315357258,-1.4035677017598023,-0.15626700569331317,-0.99384793667237,-1.392336148049179,0.2545244378180859,-0.12277329639493524,-0.10339733747684723,-0.18071583091795354,-0.1828744201368307,-0.26719169863564873,-0.014139998758082545
26,large_scale_precipitation_mean,2.6565974301818542,-1.093936576096013,-0.29031791230839604,-1.231328569721465,-1.0259519096465655,0.23822570609549976,-0.24659785680428145,-0.3831185320869181,-0.32212280180096986,-0.2782414625675764,-0.015889566107613887,0.29154573434565173
27,large_scale_precipitation_mean,2.6566598616721397,-0.6512735635943109,-0.46565478404454713,-1.2270915074501278,-0.6856300693810264,0.03615869510095301,-0.22686213919872378,-0.3553921969861592,-0.4007451222861485,-0.3348901420541479,0.18389230008837718,0.4779524119196962
28,large_scale_precipitation_mean,2.799590213422106,-0.5416602703042641,-0.7275997499360318,-1.3494887154883861,-0.1920571910238944,0.22782445950570446,-0.2968687715819787,-0.5993375374718714,0.22019659335524971,0.10001155141863141,0.3456988097072189,-0.023173680073899867
29,large_scale_precipitation_mean,2.9986299328401027,-0.31460474982351916,-0.9706951049876191,-1.3164077164663184,0.5820432047290912,0.15552046324367602,-0.11957762815553918,-0.4654277763389686,0.35951811375410636,0.26230923883811424,0.3831101858908737,-0.1416737184558922
30,large_scale_precipitation_mean,3.3604320207374867,-0.031531065867684414,-0.9493588408069769,-1.2283896657618107,1.3489670230946493,0.06586329575396965,0.05801420720252366,0.01801997873746957,0.2081555990532546,0.495272027039211,0.22947798000357633,-0.09199347708290397
31,large_scale_precipitation_mean,3.8573600788002818,0.2410480144468396,-0.50157276487049,-1.2155968980800487,1.6728210888370467,0.020922133556640226,0.19147676853668896,0.24811168688580215,-0.25448697029256595,0.29222318645027284,-0.12551464511404953,-0.07789691679528257
32,large_scale_precipitation_mean,4.275135916845245,0.8108264616738674,-0.07062212653498316,-1.3908737329413257,1.8027815219141092,-0.23238876786996307,0.3663006954510108,0.6006809408299563,-0.4148690860154279,-0.3476096256201023,-0.4911828914251194,0.020995272717889715
33,large_scale_precipitation_mean,4.923352365566755,2.7690498763587508,0.7624569857015475,0.8897412695411724,0.41569646624729495,-0.31430952212759844,0.28588097070604424,0.26797089224071086,0.6240112837629994,-0.613351268973621,-0.01637806457962411,-0.007797110311175444
34,large_scale_precipitation_mean,4.808875369639491,3.431089193286091,0.5800431839639666,1.442687549899763,-0.08702376590347079,0.013745436235041736,0.2016654290831913,-0.21524455820122462,0.46520741264108567,-0.37986996286143415,0.09329644410212926,0.17271954999455183
35,large_scale_precipitation_mean,4.702687115871213,3.69171300751312,0.2857156228587185,1.760518000544438,-0.5793481957628577,0.12155628916796633,-0.16006295809125165,-0.11689055372979419,-0.07212210398286556,0.20440879925393976,0.05421401141832805,0.06126292007840541
36,large_scale_precipitation_mean,4.6478608763220555,3.8042431992318804,0.03033856785447944,1.789411072105186,-0.8327487022131252,0.09730987328206521,-0.5504539717311373,0.09941226182356841,-0.6236409946807896,0.6526814812895582,-0.06101519464524944,-0.20774817564281664
