time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27
14,100m_magnitude_of_wind_min,-3.4980745214758278,-2.4356576079266143,3.0415625909890247,2.0905123182017538,0.9634913185118458,-0.8103343975853917,1.2221896001009493,-0.22733299695449782,-0.3544059143893194,-0.7234163589118402,-0.6476885581431636,-0.5107723551022687,0.28317322632590897,-0.0634299058319056,0.10970151972823895,-0.2946965226053888,-0.2349268664585725,-0.6805783984905986,-0.7620252078812609,-0.5302322971548115,-0.673943688121239,0.0021675718562688814,0.07838372700288236,0.4431792099202643,0.694496909566769,0.20467261080381646,-0.11970474264694342
15,100m_magnitude_of_wind_min,-3.4731648087329807,-0.986538909029432,3.276869830355112,1.9675252194071973,0.3808758540746939,-0.5571055952650734,0.445723602717076,0.4816565764693769,-1.135307787733662,-1.4904944441770467,1.3950350139209584,0.04974584260009537,0.6136596830246674,0.7425535644050929,0.5302303005319237,0.6183738811392777,-0.22558079057969216,0.8656981072551085,0.8488872339673101,-0.031790047535335826,0.7356984846294142,-0.2313399146629968,0.04914571556265415,0.07369952425603586,-0.11767610741817813,0.13975388286931895,0.06170048198315498
16,100m_magnitude_of_wind_min,-4.237766388773644,-0.7686830604031006,2.77268909475634,2.030708847738292,0.1606137136803035,0.6439000250929833,0.3271711757928926,0.28483340921772327,-0.39754131970355827,-1.1924239059842932,-0.22206846383217332,0.09770984185158992,-0.6894499117355454,-0.31817671472158776,0.21711741231620876,0.5589780115611902,0.007659894917418192,0.1431851912408846,-0.37870639471457906,0.17065523229591925,-0.4037602870840329,0.036828139065357895,-0.3466824410497831,0.05596865661273582,-0.031529381254163075,-0.21839349606434313,-0.11804459636164996
17,100m_magnitude_of_wind_min,-4.0056502251387975,-0.2718343069236453,1.3037019074641358,1.220918159403399,-1.5260681621684868,0.49577347778505726,0.125386276851068,0.742667088925427,0.32029520625060476,-0.9164081665082795,-0.3732862864002432,-0.604215995830197,-0.703772793236257,-0.7427566316677952,-1.0063513364115237,0.5046988044522306,0.3462822914718143,-0.7671398498337934,-0.25565861622056524,0.098937141212694,0.259472435897383,0.0559186273791445,0.17372607840677684,-0.36760039549138634,-0.694304034316433,0.08994204204108337,-0.21674596845514574
18,100m_magnitude_of_wind_min,-3.282450058665051,0.7815145872250102,-0.812357915329508,0.7237758961001354,-1.714781959704859,0.9033142049055798,-0.3615479913671267,0.841701729177264,1.2458780118611272,-0.5685591147987197,-0.6907949514447866,0.16807182094696105,-0.79041200383885,1.3160508816817553,-0.5641926731393969,-0.1385383178926961,0.008346817110406109,0.6875572675426344,-0.22773730395037262,0.16647923740420956,-0.2627135908971927,0.8875085857616238,-0.13934985359824653,-0.1587765824122717,0.15316493711291745,0.0665874188055591,0.2983376713004523
19,100m_magnitude_of_wind_min,-3.3700886671722525,0.3493203953451732,-1.9978417185791473,0.9601414341901777,-1.9482290342247583,0.3683890088411749,0.10691874112972974,0.35309078680853073,1.0607040457271086,0.653987805813566,0.3693379642234458,1.1113889625312356,0.2551906992387396,0.07155890049794796,0.915072236190001,-0.31941033658834184,0.28479670029209825,0.5650503296047068,-0.12561538298141625,0.14051239137314467,-0.02976079524423765,-0.3991574902191787,0.2206274781674482,-0.11032358274819443,0.20316223688860785,0.1316681922412493,-0.5879678606301884
20,100m_magnitude_of_wind_min,-3.2736936311287903,0.522137924018904,-2.1798445028300613,0.6383142521381907,-2.657620970388799,-0.23810570946602289,0.5192962941267601,0.05271739945004205,0.44971654063463923,0.678570961486617,0.126454735767124,-0.09045280004398862,-0.4128697525852582,-0.9923493266424375,0.06818542786620768,-0.2359753217707239,0.01745174701942312,0.7533791828448076,0.4592532812973237,0.12372171241007061,0.23408380431441558,-0.1886378696284266,-0.06376824867096761,0.2769856436773218,0.17958772068249843,-0.26823820237119295,-0.3231257383393847
21,100m_magnitude_of_wind_min,-3.243348005165136,0.4289357132783826,-2.969773978613195,0.6791084620582504,-2.6558865115191925,-0.4652690312297804,0.2207244978977188,-0.09170349911807783,-0.12576254481807317,0.8740386946910546,0.33611357199663505,-0.750980799678121,0.9934995676560002,-0.08631969357951813,-0.16188854440430717,0.28884688970857186,-0.5345073529401694,-0.46517444395237517,0.15316230597739192,-0.09002413400173898,0.43755504176556165,0.07478431310331951,-0.21114398759095052,0.5902490235409812,0.26571982187131915,0.15341872499597742,0.7967483993395801
22,100m_magnitude_of_wind_min,-3.1797385222333734,0.6024151062468949,-3.1945362787572003,0.3888799431756703,-1.8171733436918491,-0.5313865500013932,-0.3320844250563006,-0.6230918306010192,-0.06727796287474501,0.5035015176474755,0.49681136993911834,-0.9531940105951735,0.544300972846364,0.20522802551498778,-0.3569611174326747,-0.5167825718739186,-0.25564795285913233,-0.6578533128639631,0.06372902120862786,-0.06644535843389776,-0.6523547226541832,-0.2592286876157348,-0.006113092648539414,-0.5836013442900483,-0.3240396378558394,-0.0712762898855864,-0.126427198444911
23,100m_magnitude_of_wind_min,-2.2378766842174076,0.049683162008420476,-3.1801247745695296,-0.08334558293238467,0.2840098537467752,-1.5370440353691792,-0.14741864425175877,-1.6273808786262243,-1.1764105248799042,-0.24472268117435222,-0.010401490179225887,1.29587785249424,-1.305627108779504,0.307709073255294,0.9020078564434137,0.18727774158664104,-0.09816164856429038,-0.26994695588581,-0.06672591294609113,-0.39648024526679515,-0.22663210797446715,-0.019233657603483226,-0.4010914835892839,-0.5499478856442921,-0.10897950964390359,0.08561467615286436,0.5317479013715939
24,100m_magnitude_of_wind_min,-2.392435260268204,0.31448540862758956,-3.473036268079197,-0.32641397862168686,1.509318552776957,-1.011237830992608,0.6011718276729489,-1.4283675823783428,-0.6933226554262785,-0.03400589512270596,-1.2844984504010541,0.5923296606806642,0.07226251927618074,0.26184121795133014,0.2787352342383737,0.07271295313793731,-0.3877713935703338,-0.44479523249312747,0.21765681101683995,0.6532811255224212,0.14515614743131705,0.27668781209760207,1.0211652784394838,0.5009864939650379,-0.32522229777079387,0.11674144477575336,-0.2907518586281463
25,100m_magnitude_of_wind_min,-1.1876235961123316,0.9334641228914996,-2.8397895912595548,-1.7316898739421176,2.705394765341162,-2.3500166091391574,-0.036769861748049686,-0.673965617908165,-0.2878233842760336,-0.24678549939172686,0.0780760743389419,-0.8429267771307062,-0.844773742520858,-0.4371296392808485,-1.005966742237488,0.009030148050832984,-0.1055238200906631,0.5990308498664298,0.4440415241036801,0.08620668776945106,0.1379660659214013,0.036544143191494134,-0.7137796889444575,-0.007168288021680775,0.5140276007110034,-0.1068503196734888,-0.4721053973519033
26,100m_magnitude_of_wind_min,-1.2652513929809397,1.0322975624936848,-3.1027565011687583,-1.4863761523691847,2.3804947987479723,-1.1479363684072597,0.4816785176172821,0.11679278440768605,1.9798806589338653,-0.8750740220308535,0.08436003602931498,-0.7220214244288288,0.7798722303125728,-0.13347113207541741,0.2533989580561368,0.3724529995391156,1.4981523010131719,0.2912585459477014,-0.6674406247925759,-0.2464612199673164,0.2457282528653384,-0.15178519858788092,0.04255472975681992,0.30601341567145096,-0.28902397033504446,0.0009868466745080204,0.34013908555596106
27,100m_magnitude_of_wind_min,-1.2257991979712168,2.1511050534958898,-2.519786436124141,-1.4053355756285055,1.6980237145259556,0.25111289396854575,-0.41275584275983784,2.447863191167091,-1.0749509901189982,-0.33209883513880867,0.18535117869896667,-0.2549759714263166,1.4561816858755154,0.48197868415333156,0.09765008858586668,0.05565793978891592,0.10310220421159132,-0.18177168713665373,0.2961315461875903,-0.003437244650486278,-0.478684964778735,0.15032496385096744,0.3733376915479131,-0.7373632776646752,0.18424052949047373,-0.04582654389538589,-0.1257467416858002
28,100m_magnitude_of_wind_min,-0.7444688549330108,3.143357036510171,-2.2545254631036786,0.028783423203301895,1.5458619413934862,1.7622572209018563,-0.5776102420715244,2.1824971822175185,-1.4853762138199857,0.3838891704314435,0.005039281837848196,1.1921885273640185,-0.10148570493802624,-0.9462311345942519,-0.23758813452849256,-0.3358969758192207,-0.37435891786418063,0.18453201255611387,-0.8932317516633883,0.43699784610714987,0.19865333223362835,-0.02809615571529072,-0.1835399856084848,0.3903237046815418,-0.004245314234820257,-0.21697238329785462,0.20940297267841218
29,100m_magnitude_of_wind_min,0.958343916084034,3.593641660252249,-0.25079358285435677,0.7122328376172847,1.7395031886964896,2.112168784240568,0.35373411277259714,-1.2764985253940153,1.3548327959382978,0.1195774246608157,1.8204976230912928,0.7316479855549167,-0.19523833578850028,-0.7110351848656492,0.2533400449321986,0.22939128075677007,-0.32858758768760077,-0.5224465486755879,-0.41326809062387454,-0.6792321548660509,0.21178196646846253,0.2957673672692648,0.07528745327040152,-0.2340653866898698,0.03961707941615546,0.2702476326498328,-0.13007883848413512
30,100m_magnitude_of_wind_min,1.5548941838916752,4.08303617250969,-0.0880422392498153,0.45584073123501284,1.4110561202589103,2.948265253012943,1.1141598875157934,-0.48953190007409986,0.2161476845809443,0.3537136770553906,0.4022754779326365,-1.1496388145306535,-0.9528952513633195,0.5161819154164128,-0.49355985941670083,0.2205984756052459,-0.5095456830898623,0.1312866103915313,0.6794458750237897,-0.1288457894888237,-0.3520019142502007,-0.3836019482873033,0.571224737849026,0.0896407668619363,0.3289146775964508,-0.20960832305147123,0.22712947340719608
31,100m_magnitude_of_wind_min,1.997009751107964,4.257072844923041,0.1572093267984658,0.48688118906443684,0.11304908749565318,1.9758640922042108,0.7518497519899506,-0.7422990388270367,-0.13800407714141058,0.0719140134468979,-1.57063450891104,-0.2967194241326457,0.6422471418480759,0.5973252777276705,0.514236204423945,0.030712411134712413,0.029516367187465014,-0.09335381299548162,0.5209553214013711,-0.19211885889227528,0.5183626560404389,0.10541336584575288,-0.7551887640989934,-0.03399730165819236,-0.3631302517530398,0.31008785665014865,-0.36787494476760363
32,100m_magnitude_of_wind_min,3.0606565714748006,4.611830198617257,1.3974194414603107,0.49435885981457406,-0.5970484363731735,0.9625767694094987,-0.5483258747206927,-0.7781210097808481,-1.171085430187344,-0.33927329707834974,-0.6102469778023396,-0.74618970454345,0.023825201258835013,-0.14790688255574774,0.32522756543135667,-0.8469087603922137,0.7564914944259507,0.041303731701285124,-0.33394185735294474,0.42881541731821804,-0.006597402012175807,-0.7114415391048794,-0.42820513630564266,0.017887610377854853,-0.11672546526034838,0.04057021913551745,0.20440544542980707
33,100m_magnitude_of_wind_min,3.257411406901823,3.955648859795107,2.165011039641437,0.06992838831200557,-1.5558193852676243,-0.5935442388335096,-0.39015768149595187,-1.2715062030674953,-0.5180999280174353,-0.8604956118620046,0.4429120928295532,0.40113971355679384,0.17335360020248372,-0.061345378459409884,-0.13635891378055504,-0.9806722214914799,1.1153885307898683,0.30646095351161323,0.18032380077496435,0.08453287699070947,-0.14766883149688861,0.8107020336979233,0.6187892181865311,0.10315602714025117,0.34756050086585233,-0.21194431311659004,0.07747319369882352
34,100m_magnitude_of_wind_min,3.581809808895813,3.7232189600821757,2.7090978985218683,-0.5040886842930294,-1.5976380940129757,-1.6302951746771255,-1.1416694298605305,-0.7085904182265892,-0.7937848664834564,0.27072613909279075,0.6845582403553718,-0.1630065823302389,0.7952636003264018,-0.7755364162164228,-0.3049505136528836,1.2029781552245022,-0.26408419357658175,-0.09994706544566329,-0.3616322250031021,0.2983003917429303,-0.15455215350100387,0.3453205278164344,-0.007201850305031273,-0.05823865246435976,0.0010630784128874363,0.12367813754899702,-0.19143675311825703
35,100m_magnitude_of_wind_min,3.2923561250630278,4.423474539198025,1.9906018175325553,-0.24409066549097122,-0.5218397135354793,-1.7993241378157814,-0.013794639798900712,1.4219690240894134,1.173390901817735,0.23002603987352732,-0.9702363380668939,1.2780458449123058,-0.4133215985992631,-0.09734397783802955,-0.006795731896151179,0.9860815412449337,0.307620794487233,-0.6667947198248055,0.9735968593290336,-0.20790095840391626,-0.375782209551207,-0.5109584346618528,-0.028623353923180526,0.07247979192596647,0.19218860079523464,-0.2667565566670647,0.17874939567754733
36,100m_magnitude_of_wind_min,2.7243329293529497,4.456454952194878,3.034592683355238,-0.33199202727001154,0.2731409477929777,-2.865619998219931,0.4310553828511317,1.092567740519163,0.7110307242127925,0.7929501276103558,-0.03373163517399259,-0.3411131688262891,-0.4572626709894423,0.8529682937131525,0.010672106955670528,-0.7357947117317385,-1.2375124429186513,0.4199628910418582,-0.8604050281786734,-0.3073166601365653,0.35939570542913757,-0.002627345111258009,0.18069364322945908,0.040540942490857115,-0.412004130572974,0.1510368461613949,-0.07028191667459321
