time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
17,mean_total_precipitation_rate_max,1.1709636818046105,3.287187712492814,0.6807342421432107,-1.3539751431532299,1.4026537847861447,-1.2570644376892417,-0.26890405350356433,0.3699181494963441,0.4836583003695938,0.5293080945374368,0.8112798772489257,0.31259591072035653,0.26928687539480173,0.23420390377609027,0.139320620598197,-0.5619275260773006,-0.3180718142498442,-0.3196491945283613,-0.22819093888507774,-0.08143310623412917,-0.025666234054745912,-0.5650929026026749,-0.020377942810296947,-0.25711576833434324,0.18224054198038894
18,mean_total_precipitation_rate_max,0.7402561234009043,2.9262576778708698,0.1523689598136363,-1.7250333540117408,0.5165730078183313,-0.5604267938098136,-0.8509904523556002,0.04350681764485534,0.04842580611295713,0.5405316365672127,0.5813760937625979,0.46465047942046517,0.24962864323498857,-0.7078616622943765,0.1350928839214321,-0.19977588601580987,0.08153035281984089,0.3792467042297026,-0.11196519527308241,-0.09338024039735202,-0.45720755260605206,0.005476546146370664,0.0662518519604004,0.3168352126899192,-0.05245519778088834
19,mean_total_precipitation_rate_max,0.6384300525495629,2.4078141869190177,-0.03222554784205048,-2.246750585914245,-0.2950277874873038,0.09339943613431681,-1.1202267695591472,-0.39382080438986294,0.29560072232331236,-0.18522187853125086,0.1131055493553591,-0.1160140989043518,-0.29429696227017305,-0.8919721354926016,0.07727293273130667,0.44187498654174656,-0.08708067448420412,-0.04919093395994387,0.25446496415284975,-0.2060382490371934,0.5171764194541928,0.22722550155772508,0.37450352872798337,-0.07255317397268159,-0.2819724849791995
20,mean_total_precipitation_rate_max,0.039183515665457073,2.2962315111005123,-0.3400419929784292,-1.4380030964647184,-0.5799909925484924,0.5202952668759092,-0.8700065307009379,-0.8047996770075592,-0.153117542344628,-0.36486141367844066,-0.27082116950166996,-0.4537157868678201,-0.5249460340007713,0.0770481252920907,-0.13213697984680062,0.2734167639923009,0.1261672814058852,-0.35040519007883053,-0.3790982536068175,0.260910157180359,0.10360447547769155,-0.007497922347706343,-0.1774899024743952,-0.27268900137387925,-0.2156500599100942
21,mean_total_precipitation_rate_max,-0.5967941816827197,1.9493814563796938,-1.3789714626395324,-0.9540524703773609,-0.639792099279071,1.0096489485700249,-0.2574496133090501,-0.0736927839709523,-0.22044547410129753,-0.28830752563049844,-0.20102573115092864,-0.3282609193472433,-0.21496771311369947,0.1320054053590004,-0.7429336040369419,0.14371787190624635,-0.12270145185606281,-0.2311821987071238,-0.27424298128189123,0.3906061749978972,0.24234835566577045,0.07377630182673386,-0.014760554547500302,0.18065883668061727,0.7483391346903076
22,mean_total_precipitation_rate_max,-1.3298720164711126,1.6114720741993247,-1.9535880442395848,-0.3612792041827123,-0.1941734078912799,1.6887805688921886,0.8306241962633905,-0.30765580372662493,-1.0886139286362626,-0.24017900563808173,-0.14319838107448712,0.46229151849422495,-0.22251751304878842,0.11934239369876033,-0.15960698185836308,-0.4941441254249647,-0.1649644433120407,0.08952026931625236,-0.028246834796280096,-0.38419136091701,-0.1853410798396132,0.07845276456462968,-0.12996063078827966,-0.24425814867465812,-0.28600033972525557
23,mean_total_precipitation_rate_max,-1.9628215124932544,1.0490677732393752,-2.1114637231811706,-0.3420820666174648,-0.4573102632351927,1.2377906090481603,0.9550723180745906,-0.005425679503200828,-1.00936912847531,-0.12319404224304105,0.22241642198575937,0.7490696348353114,-0.07878157273156275,0.05072627722117405,0.08438657694169546,-0.38045115710666966,-0.2170326692115487,-0.026288139405741914,0.1166938294635073,-0.24860170630589998,-0.21206204880121754,0.12125955280502923,0.028923963294348765,0.026909597777488466,0.08390151205495087
24,mean_total_precipitation_rate_max,-2.7418006774628774,1.091183079058245,-1.9047784690945158,-0.22875705906150604,-0.45716452869427354,-0.09878362199151512,-0.17901292020636875,0.24539530166062237,0.20224409290490042,-0.3885612399792045,-0.35998163431369423,0.5377117574315505,0.7239221551245182,0.24328052990702478,0.3121643508667541,0.0073383533292961465,0.9497022666150434,-0.14256858913548495,-0.11796648966314606,0.3749076080515204,-0.31295111375047174,0.21625083673552836,-0.03015928324143269,0.4273605471724539,-0.2353274245717156
25,mean_total_precipitation_rate_max,-2.9904947750984077,0.4238560933560318,-2.1910543314545374,0.4376860216387205,-0.8714913962798932,-0.8369851292688695,-0.6882888714305878,0.10679142962195051,0.03592753854068332,-0.8294393878778348,-0.8815553584618284,-0.21552395209610828,-0.0022674485641735985,0.2965520974429198,0.13487502170285637,0.23241738255245983,0.23292224077771434,0.7465116794539085,0.10557307507102698,0.21323961232797461,-0.08355804268052704,-0.36431877780329314,0.13175131445924937,-0.3451896744410508,0.015306715619597764
26,mean_total_precipitation_rate_max,-3.038292913552277,-0.19202507802246616,-1.2777220435793744,0.7423676818151574,-0.7481789224008792,-1.5405170725884534,0.19472503492991705,0.4190152608903493,1.2595416926430976,-1.0097710461961356,-0.20925907373282196,0.09070747335728936,-0.03735553711672644,-0.0980312445279068,-0.10838127902590314,0.11730203764197558,-0.22116988714851005,-0.022213295946259645,-0.17948630621797323,-0.5944352690143175,-0.01631811448996617,0.08771537645806801,0.18073904199981056,0.32992073684312534,0.04084296026543116
27,mean_total_precipitation_rate_max,-3.2481577634540892,-0.4004906891208999,-1.4197411371191389,0.6564963707537538,-0.7121114098521952,-0.6204315069054535,0.2667857886666489,0.7874493114690181,0.5671048379800971,-0.7794232553026303,0.03670570792615243,0.16152954516761572,0.0996598477291776,-0.20651488805304294,0.49810595570296273,-0.44147200248574586,-0.022925973017608122,-0.6240217079590578,0.30804983921153195,-0.2161464909096008,0.3916076051952067,-0.14681514125295697,-0.16843431898356687,-0.3445554796653837,0.16861279192866835
28,mean_total_precipitation_rate_max,-3.2053206987821006,-0.431554284179456,-1.0093809302543824,0.8492624348234635,-0.9405427025388746,-0.7600697658310349,-0.5954123382211153,-0.18059964852391328,-1.0411813072021934,0.840155560367768,0.21127175769838147,-0.3280613097946097,0.1651242176093239,-0.261426505079051,-0.024629651810968982,0.41309212752083635,-0.38509569220944095,-0.3287978036082303,0.6367389088327572,0.1767930256495605,0.20034719523580657,-0.13070973890101187,-0.36550028414902175,0.21536920638407048,-0.08015880269031724
29,mean_total_precipitation_rate_max,-2.914694034380175,-0.49692025049685395,-0.8894724682708761,1.3486273975008956,-1.2488304637531167,-0.7717631678123392,0.1337456924948427,-0.008573698895918741,-1.3008478122435847,0.8946387842853406,1.0502406364000696,0.09899720656478336,0.18174570689127806,0.297350304964734,-0.3617844782617112,0.27402267086249504,-0.31109790647514884,0.3693048485751844,-0.17273307806814484,0.1912744849305612,0.023944592834717872,-0.2751430020020215,0.39442855560597684,-0.008127262989394108,-0.0630446249071177
30,mean_total_precipitation_rate_max,-2.874169039918443,-0.39939012104669785,-0.023080034851345962,0.8106493786770768,-0.4659969631069279,-0.8134630053487095,0.20384005902876895,-0.7823327374307276,0.21502312131380963,1.3267786514953228,0.3978147516845532,-0.5606992287219255,-0.2816460138438825,0.08178376771272564,0.3670753045226735,-0.1081345542870957,0.12024903550090141,0.060793965103839255,-0.4652923622878442,-0.11877981275431561,0.23212691405790498,0.6510271170225054,-0.21828706918522323,0.02301682170718245,-0.00677488643247342
31,mean_total_precipitation_rate_max,-3.314633460951273,-0.5191403926501718,0.17978875519953502,0.3084833804289466,-0.0605676207252609,0.2623935945360701,0.4241813063131634,0.02587233505725387,1.1455030839889089,0.9204306639703478,-0.29038639533495403,-0.9530945166377637,-0.5401281691540593,-0.33619748793019655,-0.01640945127923551,-0.49348509513470223,-0.002907889620637501,-0.15991832353601282,-0.22027930401738344,0.0830998348739925,-0.4476452260718201,0.10392502251415552,-0.2157915353514762,-0.10814786095847642,-0.05635606567848484
32,mean_total_precipitation_rate_max,-3.1246301037392556,-1.2376359243986925,0.45975270204584345,-0.11872142535763809,0.06204899477022844,1.706842918709845,0.2776732279514943,-0.2296055079774986,1.6248415149574933,0.742367182236572,0.6102759747726315,-0.32984223181827627,-0.2351226578414579,0.023715612632937783,-0.3823996722229694,0.14027376209019438,0.5529170262667843,0.11901211596743178,0.5260764449736135,0.004537260332952861,-0.22842026341056926,-0.490939939317785,0.3164943520339708,-0.08159174438748217,0.031721527453113456
33,mean_total_precipitation_rate_max,-2.9004134360477516,-1.9946546245291306,1.712051956736125,-0.6012323766007079,0.42586204284484663,1.6189630402930089,-0.07303876054561309,0.31619286917745043,1.1390994072701024,-0.3736924638282113,0.5964102534591772,0.8050339976180522,0.3590430578540313,0.24497898831891854,0.03168952921121925,0.4140716118333309,-0.7598815968510695,0.15623179377747173,0.006913820039498608,0.018994232367975705,0.2784403692526088,0.10723568879147881,-0.21562443323372485,0.3490651611283402,-0.06846589389912305
34,mean_total_precipitation_rate_max,-3.8022571863379984,-1.9512786390112273,2.677584359344344,-0.49412118504578134,1.2986657671567527,0.013838864599841263,-0.239456242130325,0.21293992836738088,-0.33511172751628177,-0.31494946027495363,0.09282297218643802,0.4919047211922014,0.486919604891287,0.24808434790223857,0.12583137528847274,0.14296734555252802,0.26580192068692615,0.024243742526581,-0.4863813846508467,0.23396054451663031,0.0633896967124682,0.21990709423608515,-0.0873843685108053,-0.37610775527226625,0.15882899529527927
35,mean_total_precipitation_rate_max,-3.293876409092961,-1.797946894078151,3.3170187836764744,-0.7106397805184587,1.1441477619489842,-0.6138507478739467,-0.15117430385878744,-0.13406949341011254,-0.6784488067316324,-0.18484957896285736,-0.3366874584659651,0.32585329566600973,-0.11959783412026556,0.17301645138916597,-0.5545422104815092,-0.08731220827288935,0.18228110492696906,0.011095088413858166,-0.2526478672790163,-0.08022519761638941,0.22091374427181495,-0.19281081521571855,0.021325816286412516,-0.11175652118215745,-0.32877025878523175
36,mean_total_precipitation_rate_max,-3.1594339072311133,-1.5995115592222613,3.3654075422499976,-1.1420813408668418,1.0726367595253539,-0.37264992677810366,0.5468295471533184,-0.2812611101431421,-1.2877818620491404,-0.5244109450798204,-0.8569788323588305,-0.5760595870146262,-0.4607942534145649,-0.46442012049361087,0.36643018608816513,-0.14357733755152227,-0.09006185649186861,-0.11884737009662873,0.4826926342550276,-0.0534990491504911,-0.30167405681362913,0.003931583287787533,0.2659995187184829,0.26917691157366475,0.23795224539281287
