time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16
1,2m_temperature_max,2.9417440540645976,-1.2057708251093102,-0.21646205579098696,0.9724888222111099,-0.08454051105782552,0.7876246120542318,0.3131646878866791,0.4847176045832196,0.09724156652115057,-0.05985621781378843,-0.08805689150557011,0.09065473492023886,-0.1259822579845731,0.16673381098009749,-0.11044697833499675,0.040636805875486334
2,2m_temperature_max,2.8123284384557135,-1.0369594424184392,-0.11287311166088389,0.8820182510906013,0.19458164049131668,0.5799797769332341,0.291746922677439,0.07906558555347432,-0.07279874578367453,-0.04687202198458701,-0.10471869430665755,-0.12673484026102663,-0.04660170684134187,-0.15103694463594922,0.10497341317428004,-0.1526269915439441
3,2m_temperature_max,2.8264218366501264,-1.0552192498152424,-0.10793371535574928,0.7060012205803242,0.23138455005521824,0.212808539138679,0.0690238954657714,-0.2393234766814811,-0.12843013022331837,0.09216136735771227,0.18225352225457064,-0.03614245139929579,0.15037494562923162,-0.04636243623348664,0.037260462571165234,0.1135939316375446
4,2m_temperature_max,2.792071086438304,-1.175438422188333,-0.24340155405280453,0.5072997225651075,0.2883988837560377,-0.23895489758123598,-0.13354765059626347,-0.32133923868700975,-0.10094882869797189,0.07229230735549752,0.04357249442299288,0.04219650064196577,0.15058084557804108,-0.014388301548034207,0.1378740065288223,0.07212991572951412
5,2m_temperature_max,2.672758381448875,-1.1803536535451393,-0.1024934294106163,0.24574956525868283,0.2948467385613891,-0.5104074435362056,-0.1999081065729176,-0.2294119291561101,0.03798637759948668,0.0093867845458277,0.14841154081575664,-0.05206197713235655,0.08293949278793078,0.0283514854549307,-0.08976187451239631,-0.03243746498586784
6,2m_temperature_max,2.5515083387351094,-1.0692711037773064,0.010178085392409773,0.04346422807351086,0.15697435445549687,-0.6628113291212037,-0.2881005147149049,-0.13041106579033832,0.015520866714921564,-0.10378891448041484,0.08402237890651716,0.18494143278622852,-0.20018212850521788,-0.059886893551282405,-0.1945569401227028,-0.1340780930680996
7,2m_temperature_max,2.406184639651322,-0.948397857009801,0.12883276156770482,-0.571994588880963,-0.3081438664497963,-0.6788350145270481,-0.12703204220967612,0.18128609852582164,0.16068788491769745,-0.16157092330556266,-0.258310932563711,-0.05880254087756743,-0.16267642203632973,0.09871775970683686,0.0979427096575435,0.22020348784492175
8,2m_temperature_max,2.35120282029087,-0.4063655681553045,0.46766902126158866,-0.8263886870936398,-0.5054111566980489,-0.2993686693702038,0.06525947645160077,0.16434291287504707,0.24691077371267367,-0.006601861428071177,-0.26306896045960537,-0.16926705130144304,0.12408491186918269,-0.037480900882958544,0.07202776710807071,-0.07704909788760618
9,2m_temperature_max,2.048167569571286,0.27086925372950427,0.5546076674177423,-0.8357279245628143,-0.6819788171348918,-0.12272167176925779,0.23242128186576794,0.1848674252935836,0.08532948554549041,0.21605486594077364,0.16670685308146196,0.18478647330133988,0.07843449303377585,-0.02087665437286475,0.10196401941960692,-0.20859757447810856
10,2m_temperature_max,1.9165394833411455,0.5568492721227813,0.6007932618263057,-0.8534875671902976,-0.5271685297027603,0.19034800516019248,0.16425271351713736,0.06530431059373337,-0.10036700797816493,0.269249179568897,0.14564671568339996,0.033451364384196325,0.07288319496698585,0.13342426012530373,-0.06855465407458981,0.0596974951344444
11,2m_temperature_max,1.5899554800010252,0.7521057761182837,0.6080471710274977,-0.8132147243594927,-0.2756196489369726,0.2496318903878457,0.1346107751967738,-0.12656278047158284,-0.20933063439403488,0.10599110936231453,0.07479577276790415,-0.12422841136347317,-0.0342718059744889,-0.051844653867542057,-0.1565606273658651,0.11865085722493236
12,2m_temperature_max,1.4252015831152427,1.0358621509539965,0.606682035280415,-0.6804495700718978,-0.18223996806165746,0.41291691077269654,0.01611342108506069,-0.2884060892710899,-0.3810780975645353,-0.21725540528977433,-0.11717331316979236,-0.07799013173079952,-0.11511868693083162,-0.20478850535591997,-0.1399706424922014,0.03587254190936579
13,2m_temperature_max,1.1588751738152492,1.19451927322101,0.38122446833170504,-0.4410390805394137,0.14540758079412067,0.48267657902060856,-0.32029429473870014,-0.2412605078085134,0.06449070645260688,-0.2590622344842555,0.09258258250258262,0.0024958708990110803,0.005818933360659029,0.16041963328270553,0.2438600002491009,-0.07912943179149583
