time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28
20,relative_humidity_700_max,-0.5023845300103276,-3.273824377934125,2.4866621033480834,-0.2157290425913182,-1.531142679464369,-0.7627303291066999,-0.5295929941765519,-2.2186857913561067,1.025610007852205,-0.6323110163835355,2.408517556061791,-0.6420020252294163,-0.2868450623065092,-0.34424836075500553,-1.5369928006920757,-0.8668570854093182,0.30102406426229394,-0.5588443784802535,-0.011764310838379961,0.13741111652237223,-0.35879034486313893,0.5036172172590393,0.13599093312361166,-0.8066069644265027,0.32083778547583014,0.30163031625395365,0.17707486827946645,-0.38491895006798316
21,relative_humidity_700_max,1.0488233098294892,-3.3589286362375237,0.6666666416988207,1.6623054990444213,-2.3199612164119205,-2.527958841170513,-0.5128489827328084,-1.3996437606155065,-0.14056643653276732,-0.5185639096488375,-1.3565352438618288,1.48258977304427,-0.13837150695949918,0.27251014603895407,0.3672367697313166,-0.10117422288886654,0.3673056595731543,0.409196685425616,-0.8895175144563705,-0.8537056346339544,0.7537102793253491,0.20281665191335305,0.040160474621123286,-0.3108445294820839,-0.7477615825012749,0.5078031048408401,0.3241225681746993,0.06898811549467367
22,relative_humidity_700_max,1.5387805956450173,-2.4578733158631323,-0.03693789126714076,1.3975805285189193,-3.4553272979194034,-2.095822360247264,0.7893969244225728,0.7002574957009584,1.6876471626412721,-0.5437977723374129,-1.5945811761713469,-0.6462779089611295,0.09700379073001561,-0.4613232100643718,-0.6307040209615298,0.2562262236327036,-0.5806699152006047,0.5545733430983202,-0.02806819565900448,1.30457406406307,-0.7437765809265794,0.0542225646689665,0.15900915717602693,0.46915955546640575,-0.207748345529526,-0.4458320592712062,0.03400405917056947,-0.38739673664766705
23,relative_humidity_700_max,1.9348219711342438,-3.3010087004730773,-1.863162139903618,0.7768011486925969,-2.5627019481507354,-0.8812107289503152,-0.2531288318395572,0.4285898035515921,-1.2426442390310055,-0.4307966162540374,-0.01190167823624639,0.08842201496625753,-0.12770950839090314,-0.7809187085603957,1.7933188713170107,0.8209505074847102,-0.0817120055557573,-0.9430518250893157,0.18022284495632457,-0.04527604561100858,-0.3144738028831681,-0.37237645131421343,0.7426142775878022,-0.2655958694332347,0.6897660370201402,0.058567930301350817,-0.5301502500706408,0.02387701595061743
24,relative_humidity_700_max,2.4525937903068677,-2.928604839630526,-2.7714995806644764,0.5516965975042073,-1.6139117723126672,-0.4560183388321782,-0.9356130900856644,0.9424905803470783,-0.8387941470619619,0.8549518253550994,1.3897269782323385,0.6714896792083316,-0.4496989255508004,0.9340685457909768,-0.06135161297260067,0.4195172678547129,0.1307792421123462,1.6494601256165402,0.09411162578182013,0.1621019993114609,0.5833039452069461,0.17851102240626993,-0.6252714245572076,-0.06769475797287948,1.003032822284644,-0.1685736036582578,0.2694736862816544,0.5360223721794216
25,relative_humidity_700_max,2.8094562216926193,-1.4672229770242782,-2.6462344486395994,-1.0919799113367903,-1.7931525622398183,1.9071021321946198,-1.8073705956873805,1.2295452240727667,-1.5493785489246483,-0.6415839934778769,0.9560879589189915,0.050629975187014835,-0.2954677003350364,-0.2911463814238035,-0.2583604492471473,-0.14650070739900217,0.8052752296333149,-1.3459815428886441,0.46006819175142294,-0.5674350980346884,-0.42836073444773454,-0.4038107825883618,-0.34727679154205543,0.22862228500682175,-0.38222022337047024,-0.29051024704211564,0.06152548866549104,-0.3129388635090506
26,relative_humidity_700_max,2.8431997427970224,-0.9107335803409907,-3.100683562622825,-0.18442399061591092,-0.1738078634689757,2.1302648366804844,-0.7239519022500999,1.4407841630728753,0.5082391352731774,0.7381367177088828,0.34750509133618956,0.23760045508217426,2.9615234826538694,0.977491840366006,-0.059426938403210595,-1.1322159033637187,-0.834947827208057,0.21598768591551584,0.08310496184566468,0.009575093402793085,0.05908676957703776,0.5633744283400035,0.5200426463284403,0.018373497177075922,-0.40425906798313066,0.8371941670923518,-0.009262026571428536,-0.18189800420319763
27,relative_humidity_700_max,3.129820424510214,-1.2261180331890655,-2.476898296000421,0.9568860379414731,-0.4854244410175536,3.109390907521365,0.23557069629404567,-0.4968701602851316,1.9678799061879435,-0.3003859152252466,-1.3334570731885966,-1.3545854449937615,-0.6004142554256856,-0.44340552321949656,0.3292723012186803,-0.2590472128144134,0.8653345534093048,0.1279015315118214,-0.6256363140215602,-0.30554897290525734,-0.508093000271934,0.09765298404681877,-0.6812036915601068,0.7614879243509565,-0.21202639848667498,0.05585069094543248,-0.08957991835248999,0.3856122970002924
28,relative_humidity_700_max,4.038222241845576,-1.2457978325183283,-1.6867801782818779,0.4767004546827066,1.4806522106996636,2.208287110765468,-0.042114274025286384,-0.93642409110655,1.7015270323274958,0.606196386271939,-0.4448600813970818,-0.6774540457276292,-1.7651063698950789,0.4430697601936113,-1.0901403034231127,0.42937898733300744,-0.6424128190170818,-0.5110152418993215,0.35959643776404354,0.45532450549839215,0.8564480783935476,-0.09629415982847064,0.1356535489149866,-0.828076094487431,-0.05497847673756563,-0.17350910368321998,-0.4609266490761782,0.33065541185470293
29,relative_humidity_700_max,4.199614839705164,-1.430204876111288,-1.4028411454957332,1.1307585250405159,3.0379321448656733,-0.5707571537937216,0.3490574345701632,-0.5275055614522736,-0.22328322446894086,1.141574952856431,-0.18380201204491073,0.20675167924770513,-1.6050091605275754,0.26694312147335464,1.0000019981028274,-0.4867460076185048,-0.5229866916443824,0.0758488936252941,0.2057666346874778,0.05739128225071809,0.21303715692891895,-0.7253966539014147,0.7043162588480377,0.016295541025428097,-0.5143675789989323,-0.16516133741290254,0.521335770942881,-0.3591876442162349
30,relative_humidity_700_max,4.761852382560737,-0.26229905977447515,-0.8923486254970329,0.4377337795657015,3.493514916174955,-1.7230491867205626,0.7851582987686111,-0.07042122081843404,0.46942169156310887,1.341415333547647,0.25240563940729144,0.1427126439302305,0.4078793949778363,-1.0842313298781878,0.08628814315744533,0.14013375804888778,0.8946163068080168,0.7117834579118885,-0.08104772486898285,-0.9849073406546568,-0.7180150944520555,-0.015750708961311824,0.23895936180197416,-0.29158581906371817,0.17636788432824338,0.026883572565872857,0.2583406624692457,-0.2962575006433784
31,relative_humidity_700_max,4.985704328825962,0.5997261610665436,-1.246661122386708,0.06866751265778723,2.9206899498708356,-1.7558841033474717,-0.16502609921101122,-0.5104146280304689,0.6775830859463137,-1.006267087119586,0.4891400830472212,0.7971551558767646,1.0371503603452492,-0.1509554586199427,-0.19908658376957353,0.7896293390769942,-1.0874489180668614,-0.3183770031393369,0.21628649338903558,0.5948704666787602,-0.23330367121389478,0.12934407840249854,-0.6459775123129664,0.40945789638849595,0.5642158116548462,0.14716362299963442,-0.3365189617336331,-0.49073813504587094
32,relative_humidity_700_max,5.605118294272571,1.0430859041244136,0.31642813987754514,-0.09530248238112905,2.105594725364658,-1.6059869423174649,0.6298434575369021,0.16633005085213712,-1.1108814383239092,-1.5395372304459487,0.32136015090140174,-0.5553946895981572,1.3188870797214758,0.14401765082519405,-1.0555962350481514,0.40806194550600905,1.3270472787591172,-0.8122944819842466,-0.8563319945096782,0.4996608181084301,0.2867736482572382,0.17606862251321248,0.4136109689390866,0.34382432666274826,-0.1908802940875999,-0.3630532000683506,0.33904997724647995,0.7872253193401534
33,relative_humidity_700_max,4.779329163544848,3.23744997901754,0.4494622811841262,-0.8313679803963461,-0.15982525485904725,-0.7392943905810955,-0.22864090215753985,0.1782771153608491,-1.7266303028905248,-2.360463188101481,-1.6653405003496178,0.16153360840848108,-0.6238481690237975,0.9494416848280858,-0.20672632343607494,-0.8805264541092974,-0.5225914399499103,-0.2251078070840126,0.705982563676957,-0.09164800381993829,0.41854177889910427,-0.016204830400534945,-0.7776405361453195,-0.4920732269494066,-0.14324630945722694,0.06429314062121762,-0.009828244749192798,-0.16291945000840843
34,relative_humidity_700_max,4.425451236019743,4.733172455729811,3.046347101598244,1.0736898225908817,-1.5985488123466283,0.45284091606333654,-0.48702929975632053,-0.3293302102422752,0.4784022089265027,0.678964138017608,0.12655677794946021,-1.4516198268242297,0.890630380189784,-0.41037961626542363,0.7599287333201435,-0.885993814207018,-0.21007740751026946,0.3497065661980682,0.1588082048035499,-0.6989564421808587,-0.6517515999366451,-0.4240257820074772,-0.2108797565468563,-0.7723112548101224,0.03576747228401169,-0.26981367070020906,0.032055433197667724,0.21255871027709064
35,relative_humidity_700_max,4.315184147382819,4.8675434365147625,3.6811735773372085,0.38883419420453735,-2.130073555298409,0.6402805601577027,0.09571914357515447,0.5621196796896873,0.813115343822044,0.4177338132116898,1.104684787689475,-0.33432547562178117,0.5209391189791078,0.3434111142369214,0.4912866359525194,1.012113620334913,-0.45066298123604354,0.08516880788197663,-0.6590840410894568,0.14001617390033097,0.8218970712555635,-0.7139370930876258,0.37169735245091795,0.14063454402966102,0.2187104380899841,-0.12527821417145799,0.01746556484692181,0.07932976230705699
36,relative_humidity_700_max,3.760684398043908,5.295749556490042,2.124321127226564,0.3762303909601351,-1.2607823781511007,0.1622600424528621,-0.4227579344089295,0.23159960163902965,-0.5765466021912821,1.6720119263808468,0.005824018439302701,1.6539526636653974,-1.8266081258077524,-0.38331695467796345,-0.4318599781205856,0.294162705305694,0.35093193623783353,-0.060511012076329244,0.4460929157247198,0.0165232043319523,-0.2653605388699868,1.4572512202067658,0.1546260948055495,0.7548029962011097,-0.160863377220492,0.33819032365258805,-0.19221279454323165,-0.23033044414259501
