time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22
1,surface_latent_heat_flux_max,4.225874220013405,3.7988169183638463,-3.102158412370396,-2.3095705908764597,-1.090457630105463,1.640623079920788,-1.0927409331429911,-1.9700338452462725,-0.9728244104249882,0.13456154837613937,0.02060049595239245,0.3146195378119869,-0.5054363984159884,-0.33782716739784524,0.5883944757121178,0.08396905369471173,0.6273219247989996,-0.159992488114962,0.1421339768845401,-0.03493194418635145,0.4275045643730957,-0.1089088593568941
2,surface_latent_heat_flux_max,4.6854718683921535,4.073248373676385,-3.390310800276154,-1.598343573537231,-0.33074988904694097,1.1601263237262316,-0.7636585409634364,-1.3489170925197074,-0.6681909093460655,-0.035563376403751394,0.26039665116166066,0.1658062831594937,-0.40022235207337764,-0.16376975142869335,0.13165515306418457,-0.21633899609395046,-0.4395527930880425,-0.48930082475094655,-0.095319802071174,0.09728470633287944,-0.2903994664109495,0.16152751399569076
3,surface_latent_heat_flux_max,5.007272562183353,3.510779258666244,-3.1460583655958096,-0.6511807919948935,1.0254819208182282,-0.4499918678316477,-1.815724650355416,0.004204206440665434,0.4232972725714888,0.7195498416058325,-0.6409085926165333,-1.0600100790112648,0.9150754161198625,0.3481191356457998,-0.6587752723799307,-0.06208771984300872,-0.17871996138668492,0.8715799156828881,-0.2463816840888939,-0.16762244491174114,-0.2327198024512363,-0.02732459277360867
4,surface_latent_heat_flux_max,5.12586446852347,3.2082914484288434,-2.301253647929335,-0.30391485725499395,0.9514196437853893,-0.7784390428470999,-0.578529078121952,1.546824064906495,0.6327676180816003,-1.153874835148162,0.3999283322560739,0.2547576657071372,0.46904552352689566,0.6857184550006993,-0.5027916276105668,0.8300114696836469,-0.32808073392133513,-0.11807184458399303,-0.11706811926868176,0.1844343204543648,0.2541708313465622,-0.14300246021047555
5,surface_latent_heat_flux_max,4.806691977423969,2.254591876905789,-0.9401813542882911,0.8609838733244182,1.6160941208957358,-1.5283857634129232,1.0866645454617514,1.6406137857403416,1.4280750460152567,-0.4674810450640804,0.5519032070921338,0.7744750413042526,0.3021609267827611,-0.9385260815711792,0.989471985474422,-0.026379544018894786,0.1378369539693803,-0.34000694806506526,-0.21749685635283922,0.1572749836404569,-0.09807251929730867,0.10792371531232388
6,surface_latent_heat_flux_max,4.808659291789864,2.453078607468286,0.342804550056737,2.2461094716850507,0.5534885874376838,-1.4112871318370752,1.0601556401284773,0.839001918563798,0.1681966673203056,0.6815060489705683,-0.37958132015708135,0.22131172201045152,-0.8837375299565557,-0.6346427021407286,0.009223830308787892,-0.05132498188420849,0.026475257992082845,0.566775555084309,0.8806272894613822,-0.09303699834133572,-0.10269825001410131,0.03599259998346584
7,surface_latent_heat_flux_max,4.65485894567146,1.067101817429452,0.6682287115931754,3.341395997408611,-0.6792288620134439,-1.3654409420402385,0.6971355061473034,-0.004563507281474178,-0.7089069031321835,0.24993740018588706,-0.20369928338757762,-0.04665813236482328,-0.6260278679451341,0.3666323667684559,-0.43071840082213564,-0.898701032819634,0.1897264198700326,-0.21777385440620595,0.14915649504743708,-0.34566465357816845,-0.10124178621581739,-0.06524439303129484
8,surface_latent_heat_flux_max,4.404135932183245,-0.20005657507802754,1.4331138445242073,3.3827548808987675,-0.7511088205238671,-1.4300582134818443,0.5059774940812294,-0.45180469318912686,-1.1660632290874564,0.11834214811280151,-0.2919016642636559,-0.15131747027378586,0.5228296741556253,0.771340357886497,0.3509051100409237,-0.3149953013919568,-0.06391973609520701,-0.6506229331687337,-0.47617670723606903,0.04118048316392005,0.35812653585756593,0.056520526473701774
9,surface_latent_heat_flux_max,3.895828646815849,-1.5625337978571683,2.964765206933513,2.764470383994558,-1.04793040635294,0.30497090214629774,-0.33000435461782857,-0.1977890366878439,-1.5210371757967578,-0.1992319250586603,0.2868042337334091,-0.14624587061502062,0.38458913267052763,0.15913988897928194,0.008619611534425633,0.8408169536895522,0.3355901257769028,0.14261819664176337,-0.3240261819526682,0.09290594014692972,-0.03505065433383651,-0.0880145384922203
10,surface_latent_heat_flux_max,4.204717878797874,-2.170492415067577,2.9991074425437434,1.4323837193019875,-1.4772492610111354,1.2369485820885946,-0.45289656093847264,-0.7082912884906728,-0.18819839831525315,-0.6057272806624652,0.19037783750301124,-0.42612707195037397,-0.41985408420008125,-0.782597328010472,-0.07792881823672085,0.9979238954269226,-0.4143537682111616,0.2642732334586696,0.018095919953653585,-0.13156689387958725,-0.5579601830619277,-0.08088930223913142
