time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30
11,relative_humidity_800_max,1.9863386439863637,-2.709360837722671,-2.7540785865924806,0.6523738553643529,1.9176540399434252,-0.8051974701184957,1.4607130379905124,0.25193233001447846,-0.9292599736329628,-1.6565561508985285,0.45589305926204204,0.14399431943894098,0.017820628178673595,1.831334817933622,0.5497995806283844,-0.16813452731582357,-0.9557209288113506,1.4358731936917284,0.36050691766764575,-0.3144028820821886,0.11392948579732015,0.41526931009272333,-0.5064507951014325,0.8609152660957018,-0.15620108361831941,0.19117730573304934,-0.13514829312117072,-0.40190753724510586,0.6475960824783031,0.1734850113284271
12,relative_humidity_800_max,2.3242664319434874,-2.807793166718088,-3.6698959711627217,0.08694746223859359,2.1884389940503772,-1.1584648596155125,-1.1408554938473345,0.3047399013797899,-1.1793366052476868,-0.4472862608659955,-0.7929773919027765,0.386949405036679,0.37632128525683245,-0.16060340429087935,-0.0776917045942288,0.00011867922599312498,0.22409759274404745,-0.5508281520688881,1.337284838331896,-0.7001404812682455,0.460850215859495,-0.06469424469849754,0.36549388008849243,0.2627770423158811,-1.0714016531972985,-0.05944802441542155,0.2091333563285124,0.028967850543206806,-0.6037634330749702,-0.5803827576936659
13,relative_humidity_800_max,2.560748018879688,-3.0118567134846,-2.4793762740765257,0.6395484704765938,2.1881416284560777,-1.9182829481399948,-2.098518864333417,-0.5769421231709253,1.1189135985905545,-0.026380600064805557,-0.5105558458120492,0.40640662417588597,-0.20088137255411162,-0.8550861705707488,-0.5710756829170661,-0.24880437011408313,0.1098722112931654,-1.1676424596554265,-0.174492300960478,0.14712478055456377,-0.1930336208540769,-0.42678098817446736,-0.23695623118544576,-0.5585303456845916,0.8174844167291933,-0.4579589857007976,0.29228791600471404,-0.52993385797561,-0.29830019942124536,-0.21075567463435502
14,relative_humidity_800_max,1.7510679749509634,-3.0750418128354022,-0.9711780214397018,-1.7070108538676234,2.571420736028093,-2.036045096745389,-2.429031091735176,-1.6805220468321087,0.6062150911194978,0.7422318145001526,-0.8005162763537886,0.9224427765049915,0.175732261525917,-0.12462865183185459,-0.3094205566292212,0.3881202315982254,0.6467389333734465,0.3753505680136831,-0.037760628069720185,0.57339276106272,-0.09395020088050846,0.09912552740713981,0.05021956653180912,-0.017816051061634176,0.34895985318359357,0.46820320947433886,-0.10502183893113196,0.3366142407516179,0.828177558394045,0.8999010144015146
15,relative_humidity_800_max,0.01886860371012785,-2.7671598083064257,2.8783902603814773,-2.5078130222712445,1.0697822184215773,0.3584363401138872,0.4009906790884014,-1.2269988160783132,-0.19866609769538443,0.8491663474117115,-1.0814704791527625,-1.1773767136211586,2.1437016045611625,0.458470557418592,0.33193834004615447,1.5778468670920693,-0.05310060745718933,0.582256554101186,-0.8162621426147856,0.16203698345981726,0.6992969477824263,0.15306605446106136,0.4885183335306811,-0.37850952161835677,-0.17168633843776782,0.007691867244767463,-0.2682979165973613,0.15923123354798416,-0.7550875371147729,0.2068965948675785
16,relative_humidity_800_max,0.6996671194295627,-2.2163446452807123,1.9303392813823124,-4.035693549029081,-0.21245326924369945,-0.9259348478160223,-0.9445387188618737,1.9189258749802849,-0.2890326326347002,2.002830989653262,0.6241690752871728,-0.014918988983357768,-0.6552926485644516,-1.2103388491830684,0.9748792552476617,-0.4213642304673369,-1.3387432983769396,0.921360031114818,-0.17113585907411574,0.3250713628116705,-0.8889519495518208,0.19486423992126717,0.2520477243992056,0.2059249310487803,0.3509762633257643,-0.03292151372468424,0.44365051279431583,-0.09411481879735527,0.17211494547761663,-0.6711029980453385
17,relative_humidity_800_max,0.028576565697085023,-2.468133106575828,1.665280044264987,-3.6236901166021496,-0.020786443964985715,0.43567730422530593,-1.2244954535828545,1.0756849267726794,-2.1275249167362,0.4891498521743067,1.962965815350018,-0.06457293010242494,-0.460940982594173,0.023653202097686912,-0.6326402787199751,-0.23509852429017478,0.4334548418706219,-0.32942126760350854,-0.09297761645671757,-0.6442673891229505,-0.218407835865155,-0.09025826244150936,0.019955869785515386,-0.21131050867904297,-0.7076613237063577,0.04148935173266656,-0.5268888416426855,-0.3280030908856715,-0.05735062994379701,0.123259591508733
18,relative_humidity_800_max,-2.0133886109668033,-2.5164745169450695,1.171464492145251,-2.516311194456398,-1.610513252893584,1.388015367181805,0.6003398322315368,-0.00018653064705814965,-1.8007111205826902,-1.5946136962936608,0.1653031255690136,-0.3958027250395131,-1.0105723779445983,-0.45534734842541963,-0.857820117301786,-0.8912938353374624,0.5657414482141014,0.02378388564252615,-0.41935394199162057,-0.46746895611225475,0.31357326115219786,-1.0192825997421153,0.20004365493544066,0.46903407944459,0.372399378427693,0.2869587777033068,0.7230236431008386,0.0607995450171066,-0.19180396117771506,0.7540123251114352
19,relative_humidity_800_max,-0.7599772835192552,-2.5386857622988197,1.1553363201101805,-2.401100776887261,-1.7437611186205586,-0.12257129999212363,1.463303650759841,1.470135503625463,-0.32269368026162876,-1.7494500424418418,-1.4515448486044786,-0.5839849849294031,0.8650150019017097,-0.41291636605873683,-0.5444384879693739,-0.4572156268932252,-0.550054862773388,-0.8562262860115286,0.059409449628823864,1.3356709992911282,0.468993396847121,0.14632979041117983,-1.0157395951759844,-0.1451847100051865,-0.2681653990923127,0.2955168803515334,-0.27437288317169467,0.028121315970075222,0.3019755382808665,-0.488011006837515
20,relative_humidity_800_max,-2.6386268965998183,-2.7337500025834798,0.5984294258651663,-0.4677617164970586,-2.8179749079392318,-1.1040266659562732,0.416459928335883,0.11070823019859741,0.7991267076944908,-1.364573129253143,-0.08817515812445995,0.9129322565256721,0.3509865641917203,0.5793395440754796,0.08518806761749002,0.6522048327264003,0.5661112686491189,-0.5250183020799316,0.04759810878703384,-1.1995762127932588,0.4711605455948339,0.539634528294599,-0.13045975825453904,-0.3872281673175901,0.34504988940243636,-0.3037325327922623,0.2365814426929053,1.013124387393033,0.35184577414864326,-0.3433464206131046
21,relative_humidity_800_max,-1.943775847584146,-1.5784062512514996,2.0835650956984746,0.36331416272225897,-2.3434260510740588,-1.3735723267303999,0.6192733286020576,-0.5039291675240196,1.415111057279204,-1.1291611826871975,-1.0455452422498086,2.4977338181629753,-1.4525588176082915,0.7884606084886623,1.9030577038202459,-0.6499055445061206,0.1366817485880727,-0.10315730017162829,-0.01684617947481503,0.8229394253529022,-0.19277544976816804,0.03789269067351411,0.5981940670456445,-0.27045913216155865,-0.40274844261301024,-0.28816968121152947,0.10096353273898405,-0.3880663381129946,-0.34675919714355735,0.28144837496838837
22,relative_humidity_800_max,-1.7830446238201672,-1.1713015771542532,2.767357541857495,0.9978289673803866,-1.926069219735555,-0.5536065806117159,-1.1057754815030958,-0.9816469986209915,1.4541003319411887,0.9203141164346812,0.4845177936134586,-2.269858272089907,-1.711403049911999,0.3972885724920854,-0.0022959911253831243,0.6525112228114376,0.46168129572651684,-0.015797000483848866,1.508983050981162,-0.5346878803635701,0.6395026740281585,-0.20539684456720098,-0.025902900340394403,-0.26665425507624263,0.23627896492769052,-0.025245475695679365,-0.5750046420307862,-0.5788393866657766,0.586530085268884,-0.1881419366851647
23,relative_humidity_800_max,-3.521317415575203,-1.0947249422158933,1.9379964240096736,3.3180292390396935,-1.8836878950760623,-1.9323398306855881,-2.3142466460812954,-1.0308518448848083,0.9810381797292747,-0.1967726975025721,-0.21750625143119065,-1.0371962968553088,0.6302522923187261,-0.5130407940608228,-1.02958577402902,-0.36484213560856427,-0.4416767839234857,0.5859329630346929,-0.45781995293845695,-0.07881962858124529,-0.756315318964011,1.0165792035125552,-0.30660154088578584,1.2368385837991147,-0.2938744896844338,-0.38434371696194125,0.010797568583341858,0.2497234233699622,-0.4211953379485598,0.05955229124374826
24,relative_humidity_800_max,-3.845799753289762,-0.7321233710872733,-0.06473755347130623,3.70404869863239,0.16841088933786427,-1.1149593534714262,-0.6682815107295336,2.0836410689176907,-0.43470862555388035,0.8796420827659115,1.5140020975922102,0.6091890322210548,-0.3369508676268427,1.5073731341057948,-0.6133937710633087,0.5785134173350093,-0.07358611789949072,0.03282447101361583,-0.9059468948068827,0.31633648460320235,-0.45366048234727885,-0.1740229795582948,-0.20493487061874385,-1.0681293452938245,-0.7122133057030982,0.5534542236052422,-0.08674390605387404,-0.16411979067189686,-0.2740704415043745,0.09589069367102432
25,relative_humidity_800_max,-3.4247068365724287,-1.1122818518013666,0.5839034958342928,4.347804165004313,1.3610560168650347,0.16292902136381143,0.4701723504839532,1.56758796039668,0.3795816847671678,-0.8946595626657546,0.6981815160625222,-0.3953394990322647,0.836666133588436,-0.4331177375431346,-1.131353326540574,-0.37276779505628793,-0.5966344846998688,0.21571730992058127,0.13686805959178733,0.30246265905534886,-0.1499266750825855,-0.9610158663036446,0.09209722792956476,-0.3263959606419696,0.4514254010736758,0.06585430059388044,0.304202461571866,0.3261733940218709,0.259458384297135,-0.007617389083157616
26,relative_humidity_800_max,-3.7777709280728673,-0.7977427494159123,0.6512988398405978,2.502728296385421,1.6523566410153396,1.2984784614789044,1.0951470309616205,0.5878596381683522,-1.7064020934215502,1.8176525666994858,1.2981407619234502,1.3586440347030226,-0.11010193001171507,-0.6942057932770123,0.3518650196834736,0.6062910940239202,0.07349513996339277,-0.22890897388564876,0.2469194460928089,1.0486196783902955,1.5786603713434426,0.4039026036006523,0.36787610351845024,0.53568371402046,0.3487905887425355,-0.6631918800970161,0.12114427491997523,0.18099310380045835,0.28762495761575096,-0.07846331842820592
27,relative_humidity_800_max,-3.3327911146917684,-1.079661267308235,-0.7477746768340283,2.251077111550922,-1.2842456653177174,0.8621736562999438,0.9695180933351478,-1.8037737576522235,-1.0540611061456286,0.44959778242719084,0.38575321244963173,-0.13540400348159343,2.074626356128275,-1.5432717297178065,2.2148997726343818,0.22960617478815357,-0.11675774059375513,-0.5635119134422991,0.5854103745034626,-0.6187567850124098,-1.1232457735805188,-0.7405412330037359,-0.11547766994367281,-0.03843292208199274,-0.27475347986005344,0.2899690506354967,-0.026628875267712484,-0.15635633981006342,0.29495134639698495,0.2472685614457194
28,relative_humidity_800_max,-3.9257680099758043,-0.5829002829947415,-0.8287237620544997,1.776939281961015,0.20736240753467855,2.33474502784112,0.026366989486663907,-2.2025922818502837,-1.0346360259421274,1.0973574283026788,-1.9510176196463458,0.3164623741072823,-0.9039148010661711,0.23436432615439218,-0.41559104426972504,-1.3659817085584056,-0.10265951839794075,1.2883592567934894,-0.030983149309181824,-0.5172240050444127,0.4731041625517864,-0.0851341597867846,0.15139710606678927,-0.19982262407898777,0.3490387729094069,0.21330131394592597,-0.10719760938082311,-0.11859338421246078,-0.5357424855079951,-0.41027387705918256
29,relative_humidity_800_max,-3.5394006120071047,0.2716459797830922,-0.6869767782386879,-0.14788033327659525,2.6352004955990185,3.7483943615549173,-0.10147670285116069,-0.28139892056548965,-0.3349541820743706,0.08374778501149592,-1.5496264590679618,0.03425093067007044,-1.413753050151329,0.02192893409260505,0.4152490460603152,0.2750712787625096,-0.12037072704905757,-1.098712262338451,-0.6718109575698014,-0.23902378930334237,-0.7963679197981259,0.8899496256462315,-0.8231635502335097,-0.09535922082214805,0.2528456874122296,0.4956857453632682,-0.5018573996313299,0.1792027812863078,0.1751401962208693,-0.10960080331882041
30,relative_humidity_800_max,-2.6179417803205283,0.9170354542407673,-2.4011853183205614,-1.558395046642979,0.8454206424746383,2.915150595300252,-0.4929097157693888,0.1229697126316632,1.9373803690583857,-1.960816602291051,0.539337565730611,-1.1100969642232268,-0.21016940023943767,-0.04770090208648605,-0.44199189258584876,0.2407169690502657,-1.071417839970018,-0.14536299346572348,0.7417934105596321,0.738484341755215,-0.4539484141361575,0.26506789011358833,1.7140443981664173,-0.18313911459892365,-0.21629435914238496,-0.1773459703901595,-0.2713589203860989,0.14468915958101397,-0.019417825881674892,0.20285325768853554
31,relative_humidity_800_max,-3.1026855830418425,1.4381098351284207,-1.6888576374603885,-1.7763431271757857,1.5273443653591887,1.799861726527232,0.13947166842636338,-0.20580477607682734,2.585989669590355,-0.2737233345645822,1.1374885857519852,-0.6967258721831476,-0.055252875854707346,-0.1723007510410421,0.48854407969383895,0.5049191374359461,0.5455893093520937,0.16347468508330856,-1.000574943457497,-0.4779758333141528,0.45627463064629165,0.20857702613720858,-0.7932141985233364,0.08258012468871026,-0.5802776539590058,-0.6880771029987263,1.1162289931024387,-0.5945827984813937,0.1140707308735177,0.02525999956952734
32,relative_humidity_800_max,-3.239939873125443,2.997765213271465,-0.538819734050075,-2.215427715581566,-0.25535464287486137,0.5070744450807046,-1.2265479942181707,-0.06482343676774056,1.9497136552342638,0.3106759409880938,1.1181696669733592,1.1450766579645757,1.6722954300040815,1.1846715697431272,0.04666738466239573,-0.5960416823086916,1.2480411621865548,-0.15642067640419405,-0.012018318412694125,0.4631040244365857,0.10588945464250686,-0.7867503351819026,-0.008382383038418692,1.0972397352492878,0.43431376403968736,0.7770977315091361,-0.4731390590273325,-0.1966868515825291,-0.17061658166452737,-0.5707387096028673
33,relative_humidity_800_max,-2.5564145529860283,5.063195794415396,-0.23843087232479007,-2.560371242201491,0.49802588716043267,-0.9557636640034268,-0.3667509372390019,0.6483106917658537,0.6676784675611543,1.5466041684393057,0.21063089230545523,0.7399296643292865,0.7130635041900908,0.39131338015419975,-0.03195004162459454,-1.631131827075103,-1.3534123790547061,-0.24053977285339317,0.8311279885836311,-0.8273651218692059,0.4311058150257015,0.15415223733765568,-0.5191332829414297,-0.5813852023683747,-0.06184261773878155,-0.4433365351743172,-0.18525876528903365,0.6254838507251891,-0.09706491643658237,0.6117344393231472
34,relative_humidity_800_max,-2.339768903335428,3.581380906063278,-0.4771998071479615,-1.2792798508020897,-1.341651830534818,-1.4164651118960312,2.5132759545944987,0.27452634080608207,-0.9547573145842464,0.726266363967588,-1.3749000525171133,1.4294657383212046,0.10930206131712793,-0.018599642714461358,-1.8966794142370929,1.6565302015292458,-0.3633619409438379,-0.531771591088841,0.25524796850147885,-0.4474058076813711,-0.7213538502626259,0.1339522756466356,0.33702347293589124,0.5630981961502639,0.2824358131889605,-0.34347699795796294,-0.026801298448796328,-0.8502688156573401,0.06005708933406037,0.17414956999883888
35,relative_humidity_800_max,-2.482178264210539,5.144607664861217,-0.8986302237805279,-0.8963975036062412,0.5894421030335163,-2.6931561738889753,0.22628817036199378,0.29807625981014313,-0.853991680167446,-0.3632458893622078,-0.4027775644284571,-1.1698931916898494,-1.1006735448763008,-0.01683031694291436,0.6961697045396115,1.204722041255333,0.28641877134672833,0.5151612911346082,0.7324840679944808,0.3831889472481462,-0.0670952838608304,0.005962484504991506,-0.14554943685274926,-0.18054516136994775,0.231624516102024,1.0523614967334471,0.8758096578243845,0.49567342978321427,-0.38834356199793374,-0.13987599084301913
36,relative_humidity_800_max,-1.9886423111631908,5.746186151547904,-0.7917103286778894,0.03567977753109452,0.6233512872872264,-2.8795420653116373,-0.5944746653080687,-0.9536357848616248,-2.039206923686609,-1.5246913286118693,-0.428163861035676,-1.001521125533177,-0.025778453128251118,-1.1234004028804487,0.3884441198928593,-0.7823307836171552,0.6947959847205009,0.33279717312495555,-1.0604934311559984,0.416489406656226,0.47911765143233254,-0.10871288769427573,0.2180567405307708,-0.3550141557216361,-0.3695377517992781,-0.5732519472307934,-0.6592104026078882,-0.26492229483261387,0.46393091663180086,-0.1241365152697005
