time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11
1,total_totals_index_std,4.4253827171141,-2.530204828951477,-2.121474095735947,0.07300863311486455,3.1384184595223927,1.296180566255725,-1.1617073946064138,-0.024295506491333583,-0.1853303747972714,-0.3720746375821671,-0.5373392215266561
2,total_totals_index_std,4.668421006085189,-2.816554703204863,-1.9481037770710263,-0.38819763619432945,2.266522295609143,0.8779968534561039,-0.47148295575863014,-0.1927846640139537,0.23792009055800953,-0.05791260976444503,-0.20627987158322172
3,total_totals_index_std,4.777963878459605,-2.7642691009466946,-1.8396082707930062,-0.6468260448088263,1.3107614596435275,0.04182729196906154,-0.0436351771579152,-0.07221541432720159,0.24841507751727668,0.11788807284936931,0.5436357452516527
4,total_totals_index_std,4.8509371091431985,-2.4827334750043395,-1.4328591344207042,-0.9961982536402372,0.04665578045915098,-0.5285959616398305,0.5994933250090719,0.16042992785590893,0.18335388088872995,0.3746521666170821,0.8315007795519663
5,total_totals_index_std,4.767929933230214,-2.09550211199806,-0.8745917915814849,-1.1170747240849466,-0.6926843604266945,-0.8309838827731926,0.8019520992343689,0.29380316590206396,-0.044599445846471526,0.3142800209094583,0.434150634201305
6,total_totals_index_std,4.652898519498123,-1.4434760351965312,-0.39249942560952433,-1.117118664299748,-1.247141622117368,-0.7636503316979201,0.7070848700115833,0.31336932648557897,-0.11512390603136753,0.1241835192121909,-0.16519013085170284
7,total_totals_index_std,4.603952685021244,-0.8635410858593983,-0.029575506493641858,-1.0393863745138514,-1.606229685604108,-0.5867953347743947,0.506708094399606,0.057088182653727795,-0.1544148380711642,-0.12405888035250744,-0.4910159715997748
8,total_totals_index_std,4.548283341334404,-0.28407309437747597,0.38634518920497873,-0.7147481682777884,-1.6467145070705114,-0.3591300254866435,0.2906198460632145,-0.031665638190780776,0.024745821308293704,-0.4762445289653108,-0.6046687405295826
9,total_totals_index_std,4.480239646425456,0.06135591576953966,0.800641994882903,-0.373873895262358,-1.6109225764710688,-0.19777009107444635,0.0531013746214343,-0.17204418056949372,0.11174097573162223,-0.5144553059799039,-0.3953633913265687
10,total_totals_index_std,4.411285675978471,0.47216122116620396,1.223430357995277,0.013353018565964927,-1.564420301486739,0.08289611266981226,-0.3512180418159337,-0.1918687056591112,0.1260600828122283,-0.1934882145928889,-0.0720691444276964
11,total_totals_index_std,4.283231775643333,0.854388474787884,1.7622712905710356,0.4545759218847985,-1.1665036293646176,0.4342222341435339,-0.7852631146311988,-0.31564783470732255,-0.22192884187484008,0.39554360079338685,0.05823168512105177
12,total_totals_index_std,3.937046151309977,1.1936927374328896,2.249378080167214,0.9415634091799113,-0.5969904151806179,0.9045108824153277,-1.3371933532863978,-0.5077413039096182,-0.700341214070859,1.0658703765007755,-0.0008674579774540448
13,total_totals_index_std,2.943401354047279,1.547648641271819,2.897854565361266,1.5845477067235976,0.16252392116623948,0.7292134984430139,-0.2993246724083336,0.22222302914251793,0.3789991670127355,-0.5105726323681825,0.482202249577645
14,total_totals_index_std,2.4362654336361222,1.9290248568330672,2.7529795810872386,1.8281336876082768,0.4869386066592782,0.7638195684399689,-0.10906532481334481,0.4572168789246712,0.6434046317403603,-0.3973144116075187,0.5049258955757405
15,total_totals_index_std,1.2695223899142767,2.3250343764973938,1.0716403806625248,1.6451978385833408,1.6431108317958294,0.18867223441644196,1.4556547083477502,0.20150939464116735,-0.6027620018846374,-0.09296949165101297,-0.09206714595598738
16,total_totals_index_std,0.7962675522296432,2.7082717832849585,0.3365427079321279,1.5126667699040628,1.5625344156551104,0.005225783963920186,1.296520140464896,0.19570342222105522,-0.2190699393469696,0.07999156420077011,-0.3303676234148883
