time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
1,mean_sea_level_pressure_std,-4.0411001928907435,-1.7960446437435387,2.068504694107856,1.5260096664650558,0.44677731887571387,0.7665080716350506,-0.39221324575553,0.2687116378628889,0.33740869124025924,0.5237774800198796,0.03822184230460762,-0.07480030914863839
2,mean_sea_level_pressure_std,-4.024101438393105,-1.881887894189984,1.9495994987239622,1.109780162157835,0.38529063805630503,0.4450334884938743,-0.126137315222044,-0.06178878514069867,-0.01667982569295729,-0.13620006389107556,-0.10295891613655377,-0.20670001612608277
3,mean_sea_level_pressure_std,-4.029640931928819,-1.7037740553564815,1.39345620487362,0.922186341288713,0.19553240490740498,0.01846363823182857,0.17056466727173747,0.15120165909982888,-0.24644608136022908,-0.4822076234153133,-0.06465518377728129,0.1511792999484489
4,mean_sea_level_pressure_std,-4.0522590540451695,-1.685731744434631,0.8784840266464307,0.3475509984257611,-0.24424231243200004,-0.39360905727105694,0.4564046121087339,-0.1991938237665157,-0.23143024231232073,-0.2504003732994371,-0.0035616800567923046,0.13197868409922692
5,mean_sea_level_pressure_std,-3.9506047770055703,-1.4573028282322096,0.4869721634008242,0.010158414903943591,-0.344570747913786,-0.5438652252308651,0.25099979579227594,-0.05519015947394058,0.024096730029462828,-0.01096351995508812,0.1544540586526126,0.27742844914749665
6,mean_sea_level_pressure_std,-4.017017490703339,-1.3763994878363424,0.10365978479869882,-0.41971663851081437,-0.5053158299889152,-0.5962420031929833,0.3105261457314817,-0.18654627658723524,-0.068787141775703,0.09074374950206052,0.18743893494561234,0.12002972865963546
7,mean_sea_level_pressure_std,-3.9283002780634195,-1.3397959308274923,-0.2999460186071076,-0.6114771202276839,-0.48683915718716747,-0.5864663210438104,0.05002360723971283,-0.1911868571749376,-0.01600207021651999,0.3639989820525021,0.1448728336194027,-0.017836743935096586
8,mean_sea_level_pressure_std,-3.7690881309370576,-1.1910264000174866,-0.673290152702002,-0.8355977999198845,-0.4616109058138774,-0.4669296269751539,-0.05699236571816906,-0.10693017746968045,0.11749093690554036,0.1739759614114116,-0.10840778223534109,-0.39954938112882904
9,mean_sea_level_pressure_std,-3.6215065474262036,-0.975073506565917,-0.9156050530810455,-0.9690272911664372,-0.18008577795755906,-0.06675154784141304,-0.2411607360486885,0.179353208468191,0.21001477076491676,-0.018440432397272385,-0.026145940403725417,-0.2559263443949612
10,mean_sea_level_pressure_std,-3.4310270674044174,-0.4943025171704539,-1.1338850322634142,-0.8547269705305175,-0.09455178529710527,0.15831628867749284,-0.44268493598394765,0.153199969055782,0.04867681968373957,-0.05474221277622704,-0.20226334030166346,-0.12728176592842183
11,mean_sea_level_pressure_std,-3.169890150495003,-0.13735994275353008,-1.2719633572420033,-0.9043814635201906,0.155159766868336,0.3859178104224495,-0.4135237082982392,0.20965159570841843,-0.08145353631125339,-0.28261203352010583,-0.05804441811894735,0.16859068281464118
12,mean_sea_level_pressure_std,-2.950700475843026,0.2069299755445152,-1.4847396822977783,-0.7420201588718855,0.39194622609999613,0.5805543034751736,-0.5028579474121386,0.1906701120756113,-0.029633186256745908,-0.13055323300788418,-0.13841350026810864,0.4264072249902759
