time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
1,relative_humidity_700_mean,-2.9363162432250927,3.116688396264493,3.5554574007603508,-0.4020874568881427,-0.9967585337952424,0.7548263571587612,0.7268065221627262,0.51091617268267,0.12927121086409052,0.1897240968888567,-0.13212199724579893,-0.11232512409959707
2,relative_humidity_700_mean,-2.869188174938771,2.9838567582608144,3.2104348348173293,-0.3670648404063823,-1.109201028271121,0.7846797353244727,0.7569036384697219,0.28095250575493635,0.0355422427337354,0.16901974193531838,0.01939434017736185,-0.0016367943166408013
3,relative_humidity_700_mean,-3.8302141506183682,2.2087611025377263,1.4426298594037243,-0.2938688531218051,0.8453158579261115,0.45071642341600876,-0.4307038391148068,-0.4012878414049297,-0.48171254456431567,-0.4644579188760799,0.3202385201933538,0.3789582701751742
4,relative_humidity_700_mean,-4.023568148690857,1.9630168182818446,0.8214099986784943,-0.10785732757075411,0.872995658005483,0.08640140850540484,-0.6173273380409922,-0.3367020140785025,-0.19682560377389796,-0.5401712368164009,-0.014222764199777117,0.09556732611143925
5,relative_humidity_700_mean,-4.086119770473313,1.698799870687903,0.43559888675495084,0.011161616229743331,0.9031828420177144,-0.34623389100254454,-0.7479445962342854,-0.17542864020163154,0.0635579932347233,-0.3095780417518026,-0.13235411337849323,-0.2911822522579614
6,relative_humidity_700_mean,-4.117055109994657,1.3129862427887324,0.05749089195767624,0.19279302002475884,0.8303646762096691,-0.6358923860734889,-0.7245155226839556,-0.14305709292516852,0.1458855044841364,0.11738832230375279,-0.10877070957781704,-0.33275551525353203
7,relative_humidity_700_mean,-3.940924879594173,1.0520412281084122,-0.31786665247698914,0.4152151283171021,0.7610319508787254,-0.7401152464564584,-0.4919574400564788,-0.06910416720882717,0.16940183465746525,0.5202201966212041,0.05963885085733331,-0.16723629387405914
8,relative_humidity_700_mean,-3.755925353603511,0.6578798023518678,-0.702246677433641,0.7417027743467233,0.5111230224066412,-0.9379835597935948,-0.1217534517795604,0.12786372962204653,0.021672125540560118,0.5990812386762465,0.08410290352754822,0.027430772378372926
9,relative_humidity_700_mean,-3.4819290518735033,0.3639988867798306,-1.1353105804202226,1.0134919899794916,0.3001185015885667,-0.8005530601842933,0.44062420915791983,0.3711979807067758,-0.056417808902940035,0.40990436536892627,0.10818423205177784,0.2883582739126373
10,relative_humidity_700_mean,-3.280467156796973,-0.012414429989187974,-1.444396006663178,1.1220802274430857,-0.10593240492468715,-0.5757260288424583,0.766723787570731,0.3379709977859683,-0.11216858551739571,0.02300447522470968,-0.06141353417256818,0.36398347148720156
11,relative_humidity_700_mean,-3.026012792385659,-0.46402514860950345,-1.8318806480263188,1.3122293560865201,-0.17617963578628065,-0.2677206586745562,0.9923410240687791,0.1507471315435377,0.0007270355312567933,-0.4296901617514557,-0.29425018683838333,0.018031959598010842
