time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10
1,relative_humidity_300_std,4.612170959675778,-4.892044107573036,-3.007014359180672,-1.5171397630859407,-0.5758329133204234,-0.3946253502837101,1.5023383168951825,0.92915231017355,-0.37018281287084404,0.4858322700868349
2,relative_humidity_300_std,4.982011506258566,-4.613210668246201,-2.949195180027123,-1.0903325429220914,-0.7625429858681644,0.07991060915947996,0.8343734181911066,0.37263695534794067,-0.10787112732971459,-0.015936646136271618
3,relative_humidity_300_std,5.2663892267797685,-4.35900460581952,-2.392900129499627,-0.6684474477358674,-0.5853309629490805,0.4652190768231028,-0.0076738910883296894,-0.488217489398472,0.19501144492423114,-0.4063067672825109
4,relative_humidity_300_std,5.5293853380007745,-3.932855788488515,-1.6612552324438017,-0.34624442797549615,-0.28150308106955435,0.6009855753042658,-0.6454525172033577,-0.6696021341480374,0.265718953182573,-0.45069920599120933
5,relative_humidity_300_std,5.565458949235049,-3.5602122497996205,-0.8924908243641242,0.45602565208735113,0.1723577194689058,0.5127647992506565,-0.7732419990358064,-0.4154845620841622,0.2519284232381797,-0.15247064318385375
6,relative_humidity_300_std,5.226429915154152,-2.920870368703422,0.08501697455395558,1.2548089413421037,0.47505894948672417,0.23675355688561178,-1.1430011741551414,-0.2549204017701983,0.27097327059296195,0.174989185282977
7,relative_humidity_300_std,4.7825653901837395,-2.4580407940188302,1.0381781966003445,1.9884630850353053,0.6228253850257343,-0.20130534195807812,-0.8063542649429347,0.2025220349764497,0.00047792785908290297,0.5863442800623188
8,relative_humidity_300_std,4.512921684930469,-1.8180172922316573,1.6286469254740399,2.1760779482958568,0.6551140401994725,-0.4735038224931913,-0.4381137802232974,0.45243326250510074,-0.5554733634835287,0.47704653950584336
9,relative_humidity_300_std,4.340645546986533,-0.895879290269353,2.2706650825414294,1.704384651489862,0.5362688764946096,-0.976468555934854,0.35580165349463727,0.20709126107547857,-0.5202906211311988,-0.28206146584281344
10,relative_humidity_300_std,3.864112378636763,0.41116597851178766,3.1675442163984795,0.7754129388630581,0.29298061155078364,-0.73430258833284,0.9033916702217091,-0.11499308219187097,-0.1530777949724801,-0.5531380793828687
11,relative_humidity_300_std,3.222123610750184,1.6105821033604182,3.2074700502515054,-0.13476872653845287,-0.1035568655620674,-0.4664613670110243,1.0844207674131767,-0.4084890500982276,0.23362788568862047,-0.3695842341693667
12,relative_humidity_300_std,3.024068335111552,2.4341704739837273,2.9109063456772026,-0.8047982878658572,-0.7283075040152103,0.10531495157047761,0.8850876863549927,-0.31474486195086177,0.5493901373825855,0.14300391870256232
13,relative_humidity_300_std,2.6016550063236052,3.406318522931185,2.2747376676952817,-1.2009519602524181,-1.0733645293018907,0.5630331261530391,0.3767463747387064,0.010931634602238218,0.36854968843490105,0.3121473636076343
14,relative_humidity_300_std,2.0858191990697916,4.075124548245678,1.6536167565042383,-1.3279154625189742,-1.2088562100275053,0.7837335763301256,-0.33834045754629516,0.053158811426155035,0.2936678095000665,0.36836611253443086
15,relative_humidity_300_std,1.795555629797187,4.581243156199408,0.9694521941211167,-1.1581757375783928,-0.8098910080680679,0.7047410411721644,-0.7366719274301429,0.3687112078233169,-0.0048850204274440345,0.1432475683263807
16,relative_humidity_300_std,1.4065009881122332,4.875225146233579,0.2144808536697669,-1.0329430464771734,-0.20395995817245668,0.5182439041802984,-0.8330807969033406,0.6491726530858006,-0.23741285561455686,-0.033709229654096555
17,relative_humidity_300_std,1.2167214004709082,5.010656729004274,-0.6248548278976622,-0.9838734603441603,0.365896004401943,-0.10992796874212632,-0.7397336441247737,0.5730290042569122,-0.3800259283048757,-0.3663291590636943
18,relative_humidity_300_std,0.5494802199934027,4.949936466154681,-1.415466606235845,-1.030973108928204,0.7537537806160592,-0.5860792785178024,-0.4718939931505799,0.29941714050796947,-0.3676264972445476,-0.4233139246004647
19,relative_humidity_300_std,0.2953418553968973,4.8805440077313405,-1.7925240046707172,-1.0353680955283604,0.9944734097143697,-0.8833920052187909,-0.20943292205832467,-0.25347854100815237,-0.3323076844388582,-0.18807681228516157
20,relative_humidity_300_std,-0.07535932123002614,4.6492555071555675,-2.1540829199340172,-0.5604202307767828,1.1231066762958306,-0.7924103853164016,0.13578590416441708,-0.7968941222243049,-0.16558714835050453,0.3464587579026012
21,relative_humidity_300_std,-0.9621286398751677,4.22994207317727,-2.1649324767644327,0.3962781150270999,1.0057226548510887,-0.4231744950124577,0.48347355959154287,-0.7126733524121178,0.16924201768582578,0.3455439029170956
22,relative_humidity_300_std,-1.7503829667667774,3.6102373016355034,-1.9711915366192387,1.2539344114894988,0.8596097158671826,0.1056300514422024,0.4546438534870105,-0.22216065458071713,0.3406018455897158,0.23700559911735725
23,relative_humidity_300_std,-2.6623724132625557,2.7802643394586344,-1.6661938739332356,1.9082163959758704,0.4855243314875323,0.3980403577417858,0.47378747190156517,0.10382216636328508,0.5707540464415307,0.1678441364680814
24,relative_humidity_300_std,-3.2178778820018574,2.224794058746726,-1.3237775873254591,2.1313369905694133,0.013346095231077394,0.8163938394092057,0.5629633686615074,0.4276083035080468,0.37792083015787165,-0.22716476076512804
25,relative_humidity_300_std,-3.8063775094612997,1.3405992147930936,-0.8490881949382831,1.953566769725871,-0.5480396285016582,0.682038851110843,0.2969037351342874,0.542678442719528,0.16540015781330714,-0.31851139696834707
26,relative_humidity_300_std,-4.388060762531971,0.35975537886935094,-0.532838029235601,1.5054138702260094,-1.1912081237912073,0.6504484913506285,0.11753023325495857,0.2086141008501556,-0.2867399789422096,-0.253790056623438
27,relative_humidity_300_std,-4.6031267449539035,-0.32710228203035385,-0.14610216366513448,1.0366517045341255,-1.7404917018006292,0.33531908957375184,0.006878765714638417,-0.2841958099435997,-0.6354627354836045,-0.006655764399105218
28,relative_humidity_300_std,-4.8840172781907585,-1.2046045998977395,0.05973710767709662,0.37427773618889487,-1.838613154075658,-0.1966374815862134,-0.18768883551475113,-0.5509122408888335,-0.5821414429838103,0.05174624095961875
29,relative_humidity_300_std,-4.956292419479189,-1.9013012511247138,0.23293119612121985,-0.13736655063095654,-1.556572242456924,-0.5818178564708993,-0.3113435369901972,-0.5176226108976666,-0.3589245109333182,0.05384732716160246
30,relative_humidity_300_std,-5.093752942952413,-2.389716456570397,0.3836565558062853,-0.46074469019344383,-1.0163968146517275,-0.8973830399278999,-0.3331656535148834,-0.18320952813463331,0.054867772498485574,0.14715549911519757
31,relative_humidity_300_std,-5.095389984054229,-2.745689228315378,0.45116835943715783,-0.7312244190311881,-0.4933705014498375,-1.0515469021123203,-0.35281594530282945,0.06958238812777898,0.42552426610633837,0.17754518040741943
