time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,100m_magnitude_of_wind_mean,6.092334430451436,2.9685052810983623,-1.490072990974319,1.7107803513767563,0.6392981916895164,0.21964662351842135,0.026557240436262404,-0.25621116474909733,-0.3214340164773658
2,100m_magnitude_of_wind_mean,5.7612415050420775,2.695655604632782,-1.148790888679186,1.0425793024455157,0.4396445050004054,0.12115055099120324,0.1415223712305243,-0.049645386673689236,0.060162670054316254
3,100m_magnitude_of_wind_mean,5.534874232233705,2.403668056110108,-0.7317711479837273,0.3505708990221515,0.09646454827143404,-0.027805986814697984,0.05609166561890692,0.2710978052739332,0.18259057769564596
4,100m_magnitude_of_wind_mean,5.1103820637786495,2.072002070451236,-0.48131583129193967,-0.2760294512995297,-0.3611339044745618,-0.22998435728366448,-0.0836885967392749,0.16846078021309785,0.21663303827418778
5,100m_magnitude_of_wind_mean,4.701962384794099,1.630228078551477,-0.07926144841143914,-0.858374152292585,-0.47366441410570914,-0.3668202122468118,-0.2801072296878847,0.23635189443592092,0.2789543477874606
6,100m_magnitude_of_wind_mean,4.547752882348874,0.9656958205712369,0.34984310384467376,-1.081429709300935,-0.7136722355273737,-0.2436709900303437,-0.292784902078894,-0.11951733367085861,-0.03936765485354457
7,100m_magnitude_of_wind_mean,4.080688885501271,0.456179121537549,0.5615387623406197,-1.2553704736144728,-0.7347608925602792,0.05575765802585115,-0.13839085908525828,-0.05904819145445827,-0.1992387663257271
8,100m_magnitude_of_wind_mean,3.7027768793312874,-0.3780398454175847,0.8089410074452632,-1.0822750795045957,-0.36455006049670186,0.21834236233435877,0.14113888880690503,-0.11228440069557605,-0.3672767440548708
9,100m_magnitude_of_wind_mean,3.184928687329933,-1.0461696503249032,1.0111012223154516,-0.8039353144029237,0.137861188039393,0.2760825069838027,0.4272461570478646,-0.23412100912010658,-0.05797917471091839
10,100m_magnitude_of_wind_mean,2.5723777068215488,-1.6097949019036295,1.1092519197402275,-0.41467589204755756,0.4910211588621881,0.49973708669257205,0.5719523876933748,-0.12350196836980774,-0.04611430267090498
11,100m_magnitude_of_wind_mean,2.2197608036152783,-2.0714990010219774,1.2465812263231746,-0.18994254630446256,0.7867953244207107,0.32240958063603326,0.26587339360177203,-0.012250444058980766,0.09607527200585578
12,100m_magnitude_of_wind_mean,1.8095687496343962,-2.3251432269604777,1.099933579195798,0.10161068940211153,0.7860106741048943,0.15298897666248096,0.06965142646153703,0.0698445008867119,0.2153014948701145
13,100m_magnitude_of_wind_mean,1.507194675381526,-2.4645631202949803,1.0010662617673733,0.3569060287704453,0.7333142009164664,-0.019200399170662564,-0.2616573914436796,0.24777220525394075,0.10756915896491107
14,100m_magnitude_of_wind_mean,1.177791473396283,-2.556405446401494,0.827946136343314,0.4211294869300257,0.47554644242929967,-0.24670380847229234,-0.3904088328703581,0.35675449563704503,0.025543338096107725
15,100m_magnitude_of_wind_mean,0.8366313854121407,-2.525187657843636,0.539557885680277,0.5745165000601549,0.057065432514641155,-0.4697811825657041,-0.4711024507244614,0.13602404637998539,-0.08563918122254198
16,100m_magnitude_of_wind_mean,0.42562358717415566,-2.544802645484874,0.16090372564615893,0.7676276494086894,-0.36468746090804266,-0.4956309645647212,-0.400356048300205,-0.1912392818749682,-0.14773981565711214
17,100m_magnitude_of_wind_mean,-0.009446730479061265,-2.4650818489420576,-0.22486114236969346,0.8227249376136082,-0.516037105691843,-0.44880158117296937,-0.1676127829963691,-0.3079999138586771,-0.07325418947463715
18,100m_magnitude_of_wind_mean,-0.4083460834493817,-2.279051148131472,-0.5551924283349633,0.6471214882997095,-0.6105581825922749,-0.3524504438910232,0.20503606706567784,-0.32644854541520874,0.011627435384876568
19,100m_magnitude_of_wind_mean,-0.9888643595630443,-1.9890930233633999,-0.8457283534756864,0.6296440845521919,-0.7433737949842602,-0.09231942084776351,0.5249039454216431,0.02972468795265934,0.09906916792208846
20,100m_magnitude_of_wind_mean,-1.472642751487639,-1.7129073821380336,-1.04330621984574,0.3343165638837058,-0.7290321954706974,0.09685712542870598,0.5266623613071509,0.0540492527591217,0.06659902265749881
21,100m_magnitude_of_wind_mean,-1.8181568635227499,-1.4275585632160266,-1.3673693814047525,0.0869643146169802,-0.6146071000517377,0.6621474197460172,0.13929387491508113,0.1392608493602703,0.13753062821231762
22,100m_magnitude_of_wind_mean,-2.2667910615211335,-1.1546380083997174,-1.4812195179209944,-0.13835467946398855,-0.381121474944298,0.6279687161910971,-0.16153142544886306,0.17799143492540376,0.21231185922167636
23,100m_magnitude_of_wind_mean,-2.5755761401081703,-0.7157125177762841,-1.617614002901967,-0.47750441014686223,0.1101490569253461,0.5353288011812751,-0.24993267614481066,0.1705718587360052,-0.07654171980350796
24,100m_magnitude_of_wind_mean,-2.857292391668817,-0.3599238722679558,-1.4673343265042864,-0.5469247518470728,0.3438185467856698,0.3249322497419403,-0.3592686683677293,0.17502913882560436,-0.17526052137497414
25,100m_magnitude_of_wind_mean,-3.0006404194887275,0.009453750032185433,-1.3256876547384862,-0.6313393678533673,0.5218170704357901,0.16936733102218668,-0.23840051749532304,-0.05613084028371746,-0.16533823489301083
26,100m_magnitude_of_wind_mean,-3.1746102560051352,0.3207032578062527,-1.0528441554134462,-0.6490022234997052,0.5872815595418299,-0.1134491994568968,-0.20172466592031252,-0.20329913402405347,-0.11852791912467779
27,100m_magnitude_of_wind_mean,-3.2736172309705682,0.6059842735758771,-0.8118042852697628,-0.7202608768798293,0.5722315165428151,-0.3517673858335291,-0.06910119764656449,-0.3499164476253032,0.014706017930234972
28,100m_magnitude_of_wind_mean,-3.3392564624636267,1.026005901585954,-0.4981565608047622,-0.5458639907788168,0.5648367779616645,-0.43190138560853447,0.15742707738700812,-0.19535190281193346,0.1715940476027029
29,100m_magnitude_of_wind_mean,-3.3644112851204397,1.2685681129156616,-0.1117096971246031,-0.35866368348563904,0.39086590039983427,-0.592345806856982,0.2250767162638995,-0.14239389187744092,0.1789863111379292
30,100m_magnitude_of_wind_mean,-3.458110123557027,1.5333730001508892,0.2479802905812562,-0.23121066912730903,0.13919355438368658,-0.5973724533745134,0.32575433369088796,0.025401344863125525,0.15134515934405723
31,100m_magnitude_of_wind_mean,-3.535870035688867,1.6536859616764517,0.5529201883039105,0.04465976184846668,-0.009791870577840719,-0.38476897550614814,0.3595045942059631,0.35626584344515266,-0.0515086147167508
32,100m_magnitude_of_wind_mean,-3.5518693328207553,1.7544740210922936,0.8346357850640338,0.3031270950922004,-0.12074461174720615,-0.20617486514636552,0.3091973029127764,0.39739720434786663,-0.227543378615623
33,100m_magnitude_of_wind_mean,-3.537279139917969,1.836758203141324,1.097246171149027,0.44236150368165106,-0.21217354957785783,0.04031077162189504,0.08514208472747026,0.2531695316417311,-0.31377471940587676
34,100m_magnitude_of_wind_mean,-3.58346914213691,1.9254871681322316,1.4385649837013303,0.48470313415406835,-0.25395820961694593,0.22608682078255954,-0.11176331298555046,0.013279022132735985,-0.2783415977344439
35,100m_magnitude_of_wind_mean,-3.5553857531012945,2.1422413951577597,1.640324549392338,0.5673162814905686,-0.34026534654207813,0.49974165014222377,-0.25568173170528263,-0.15113498678016088,0.029074342221222658
36,100m_magnitude_of_wind_mean,-3.4942547691753205,2.356902781668882,1.80570323461553,0.5724971992006517,-0.32908323935587813,0.6220931871409998,-0.424518599153897,-0.3879510537262688,0.48920666173328936
