time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27
1,10m_magnitude_of_wind_min,-3.809142820344754,4.620829091395326,-1.49149084240961,3.9899783191267217,1.6680956675966223,-0.8463452194641214,1.2150358127523366,1.8462754002841935,-0.49174904564508426,0.4461962350211021,0.20951246533065665,1.3286147800179557,-0.7900833133502148,0.4763687939547472,1.3011984387031645,0.11887751550516754,-0.21341149966383952,-0.4115194831286847,0.05975289359564618,-0.429236211003975,0.5284597888367668,0.04050167636078774,-0.07830101625856065,-0.17849895361602885,0.06677249096147253,0.03801490741719413,-0.2710433440948402
2,10m_magnitude_of_wind_min,-3.5958802940883126,4.445124135461392,-1.807318966268987,3.931801966774394,0.7090107197027741,-0.5798357251009257,1.8842826823073155,0.18348266808047398,-0.022428604733411118,-0.7241577528444928,0.009332080167782761,-0.9577615026810812,1.1367697273697064,-0.4123099508051441,-1.1784514972533047,-0.6897775812561542,0.07449385089612075,-0.40462860300146297,-0.11324313040848295,0.4870892891303292,-0.4317325504061424,0.10586321912830653,0.1532508975966974,0.4446586783105324,-0.24271000092353526,0.11852353295332047,0.13809048083508477
3,10m_magnitude_of_wind_min,-4.067631330409676,5.109650686850429,-1.3934664605323557,1.2936439253993672,-0.39349196334563885,0.14378904348146768,-0.35085922538393216,-1.6598419910450986,-0.7975636383276381,-0.07975202598942478,-0.1414423127422972,-0.5719880415560831,-0.9569250895511513,-1.0923813249384895,-0.10873865914252197,1.1398100815333432,0.5817133441856561,0.533820093833423,-0.08628876036712477,0.4652295441104822,-0.22042513592388369,-0.5359119550712558,0.24150445286790084,-0.4454254315468847,0.2683619184375487,-0.0580701399103946,0.22020815406190147
4,10m_magnitude_of_wind_min,-3.8078376091879673,4.436674864226993,-1.137005273067814,0.2748139231725441,-1.2320584992280788,0.7909758910391979,-1.680017142951197,-0.18306709623244258,2.3478572272013514,0.01905103704220366,0.07026557993989757,0.16688026136996228,-0.18888451052611413,0.5160133615001542,-0.1745484128255055,-0.32437852950278545,-0.13333541592307044,1.562772150708139,0.020185656284117726,-0.2971558890074446,0.509903597664171,-0.019585221942943855,-0.28026588247046724,0.21632852861136176,-0.1042894547365303,-0.197843166418915,-0.021633096069167575
5,10m_magnitude_of_wind_min,-3.4740923626718847,3.952043797244334,-0.0834731613834348,-1.2355356607300088,-0.8052314111847182,-0.2817445205559469,-2.3410054271326244,-0.1303401537589033,0.5466138407709022,0.28129099626861365,0.31078790526381456,0.27910266042105775,1.2252787335648914,1.6532566722448585,-0.37889154498318955,0.0013246951957709275,-0.08425575972661943,-0.9079727266347454,0.04061359535231521,-0.19106377836451283,-0.843998757773126,-0.007881220817030042,0.052717255761431624,-0.2854528390412557,-0.012471671216208825,0.06382183371677086,-0.10749472275127947
6,10m_magnitude_of_wind_min,-1.9795181420880787,3.253955625396812,0.40257425912491746,-2.9080549560730296,-1.111575786149843,0.6172155799581536,-1.715406691167627,0.7047736351167696,-1.4636783839038228,-0.4708393407806284,-0.0095177102024792,-0.4209367588302382,0.5142429388178668,-0.38837346495799385,0.45496797776851666,-0.25294940398061366,0.41409079608373084,-0.7627372044313623,0.646673495951314,-0.09895042249995062,0.47972284153779443,-0.38047007934993804,0.06837331189415892,0.3916567172165602,0.26333445628064084,-0.12220322341672528,0.034033327623585956
7,10m_magnitude_of_wind_min,-1.5223051017315408,2.8264155504455992,-0.540295724890226,-3.4721108466080874,-1.4639859297655025,-0.23681938914014003,-0.14991274979377195,0.5806379668003542,-0.7264756737887496,0.7053306251724678,-0.3438248962730563,-0.12203746634078795,-0.2712420220034383,-1.6091530747142861,0.4005128908399183,-0.16023795722576795,-0.5528340197409811,-0.10044419528336708,-0.9762334310100943,-0.6748740389689447,-0.18228896692542262,0.3336526785222826,-0.16735393330633547,-0.16571720497785677,-0.13053183330755821,0.06182792486399572,0.16748672266072828
8,10m_magnitude_of_wind_min,-0.003417547941149201,2.1295709783405976,-0.7065754441552737,-3.449473085516977,-1.0548592456683397,-0.3320019978096158,1.3338276178467772,0.7885000553258734,0.0870200142510226,0.2859913801166642,-0.9888593694327832,0.6040307458057547,-0.5601287910759594,-0.01307359356402122,-0.4046229975967567,-0.2066012999556739,-0.3147820211357387,-0.07599826139928419,0.392428243548865,1.1767995064784285,0.16500996866542436,0.3852620764460407,-0.012391885266405538,0.2058346299480198,-0.4984475588223578,-0.2452129587766712,-0.17870950737498226
9,10m_magnitude_of_wind_min,1.2436479723993106,1.471091592728981,-0.012647794223090189,-2.9533741392606956,-0.45581172280974314,-0.1809758989076712,2.6182007424496567,0.4432865435768744,-0.24505925621825614,0.353444013709208,0.37453892826486285,0.7584818561168837,0.20731280895837734,0.583776049354707,-0.6560197769636757,0.5243911919147157,0.07929561335887295,0.40217283079116883,-0.38035079607879857,0.019154524601322147,-0.4991341478981197,0.42544881207335206,0.04603784529242431,-0.24258011027865387,0.45161756608765563,0.09606548099763533,-0.31518516749013736
10,10m_magnitude_of_wind_min,2.3159949772485837,1.7430531284103006,2.06820079933084,-1.9020311020441198,-0.11366482928226926,0.018630491256851026,1.9253279834251098,-0.07929510068814175,0.8098577744000307,-0.5072026639992712,0.7394812512034429,0.20193400632081543,-1.0259400231695732,0.6680121036938322,0.1405023238615831,0.5328737322856674,0.5175873973430336,-0.15015464501231823,1.1164523092761054,-0.3791955856281746,-0.13825010304145977,-0.3974566629429154,-0.16381472139194375,0.23937325639708182,0.034244480567147295,0.42592395458220833,0.6235126770959919
