time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20
17,convective_available_potential_energy_std,-1.7075389703412711,5.796027215061219,-1.354383863598437,-2.3589822057673366,0.9281207550264055,-0.9096861145397773,1.1991759243338005,1.2326365218432924,0.2535164462650113,-0.11956063602979097,0.02798977756745687,0.23942134043954927,-0.07997712063755638,0.8212186181311621,-0.3175730820931583,-0.165632827476556,-0.29703863383039275,-0.07344435191585665,-0.3391574839215918,-0.0813725663504905
18,convective_available_potential_energy_std,-2.211039294049503,5.664130812258719,-2.028243850647578,-2.2433087104734684,0.23266338603720366,-0.31485895066369357,0.989540048889007,1.3871958111601752,0.22441194707703893,1.1153682697228173,0.7299607924843448,0.551253562795337,0.14666106387044173,0.4583083158951727,-0.04150399464798078,-0.015773720367905784,0.271884219411384,0.3990224107720538,-0.05799660839293514,0.2835108051225939
19,convective_available_potential_energy_std,-3.5238186973240406,4.0827454408391635,-2.5740040808467692,-0.5345879840009752,-1.4272805308042553,1.6893746626286574,-1.0845776536551928,0.6173911914654036,-0.18395557369769064,1.5312275900838734,1.0444877160062773,0.19793904417152272,0.3830521354781778,-0.060934563729111386,0.13801145300271467,0.04295142980534018,0.4327147900514163,-0.27470070287545695,0.5523152946842312,0.002001991229304522
20,convective_available_potential_energy_std,-3.6271450055270598,2.840772711816075,-2.80894118177836,0.5189945598283991,-2.3359580025633444,1.777180384984486,-1.7271009697289863,-1.1334975580031792,-0.7418909100307515,-0.1627361027697946,0.8634163223889073,-0.4539236643406719,0.32336746319556453,-0.18285574915515507,-0.3145877860789307,0.06418709108382882,-0.18386239509617294,-0.07191852003852804,0.009567860520431508,-0.013356306285695091
21,convective_available_potential_energy_std,-3.323128170354322,1.2783010134385597,-2.8648766577531894,1.4614915507241097,-2.607212037494072,1.5328748767949634,-1.4992257596017136,-1.8240898924421327,-0.3346141330971957,-1.0682994511455173,0.026783594001713627,-0.4164864078910898,0.20598048772853222,-0.4991547868842574,0.11773673019535802,0.1503163964121395,-0.3262229094827582,0.42103966769514856,-0.2910466985695307,-0.022293226694224455
22,convective_available_potential_energy_std,-2.9805166356815995,-0.736812636845707,-3.2668021737631103,2.4737348862631676,-2.6135370316427124,0.24066487824654295,-0.12914763312491231,0.333935604138769,0.6675538285078824,-0.832740660814371,-0.758817771532396,0.8383514439401091,-0.37774616588067533,0.7265103142046004,0.4703489942155421,-0.7860331229522095,-0.023587596516293545,-0.2919740953706032,-0.06987470495633796,0.053193966436308776
23,convective_available_potential_energy_std,-2.5202620545970658,-1.4365879860828106,-3.0787798583995127,2.9823291016135802,-1.7324448177392904,-0.7386238230981798,0.7059717726945292,0.8838375442490887,1.0671299545769515,-0.2488974424784519,-1.2122006090719004,-0.3735473459056554,-0.5204050537291608,0.27319902630053483,0.07342494646001663,-0.08296572217925939,0.29375939942300106,-0.07092537288887994,0.03606743774714265,0.1715509422834802
24,convective_available_potential_energy_std,-1.7928199367621964,-1.9887868245105167,-2.551886046639264,3.0768802125679895,-0.41758146227871573,-1.7510677632821507,1.6869397756961082,0.5739528345303216,1.1847572489738478,0.5936388064274268,-0.7254100770928579,-1.0531883217954094,-0.15251184109762767,-0.3397330870141633,-0.3070633981638762,1.009821867544541,0.21051534902566751,0.2578248378301889,0.1259926763132189,-0.2058412424782303
25,convective_available_potential_energy_std,-2.8591677937390547,-1.728539518328093,-1.4051143442642842,2.3682577426287246,2.4984795915774978,-2.388864023537692,0.6995705465378178,-0.40755781848797185,-0.12564363538804132,1.3242796798115395,0.9138650655240443,-0.06790385170316161,0.033303671357924086,-0.7630155873332418,0.7492204813208772,-0.38808100667922907,-0.542079019931085,-0.5792868158074858,-0.10065572639765774,-0.24274608060100264
26,convective_available_potential_energy_std,-3.06971994126288,-1.8579875449052263,-1.388745624678381,1.3321356829673807,3.5942538432499984,-1.3502229943878434,-0.6193020936778157,0.01726449088859046,-0.8149841032936621,0.6495587060898707,0.2195971961044468,-0.11605071851407553,-0.4430771802778023,-0.13207995952956042,0.022620866630278673,-0.25475226255023065,-0.5420058036952136,0.3391523523721813,-0.12623927189325226,0.3256397216943301
27,convective_available_potential_energy_std,-3.3925547378219556,-2.343759293648768,-0.9183199775186,0.760901022957473,3.2257017796581433,-0.6605363463638494,-1.2029937968520559,-0.09668822576635147,-1.203656256054733,-0.3165287543890839,0.25297029465483883,-0.023283409609405864,-1.0335108633851167,0.16056046461175993,-1.0324847706668465,-0.12502625085156965,0.3860293829328639,0.37130852970380035,0.26788775571480666,-0.11057085240929351
28,convective_available_potential_energy_std,-3.51792965214961,-2.4091363914516597,-0.6504979009722155,-0.05473112451120879,2.994277333979084,0.19626524722996233,-1.071439130560597,-0.33496591224521866,-1.0088490005977953,-0.7311404127846729,-0.42710171853545775,0.7484311996141881,0.9809979979719201,0.3374458861081256,-0.04727188515724177,0.7610191446730051,0.731785104927784,-0.46312965188097205,-0.2406376891281483,-0.0643555466982839
29,convective_available_potential_energy_std,-3.399897936008271,-3.12906409911231,1.1141446348379225,-0.8850501739295381,1.824120429355609,-0.31094721479461146,0.8815115784681965,-1.8547484468970916,1.0956357160957004,-0.7742612948009878,0.05151841705491487,-0.19147607850433512,1.865603429680632,0.7243459072262869,-0.2029360285008307,-0.26273635539526935,-0.11333248967581872,-0.1764410030781309,0.14208293628492505,0.3441702258533036
30,convective_available_potential_energy_std,-3.3172067326145496,-3.0702951891524357,2.0194212929865407,-2.2651528787412056,-0.12237241884960863,0.6724540534259039,0.8434944822129467,-1.7874271544035065,2.148157794443857,-0.0025178900376668094,1.151369831949339,0.7491574681827181,-0.5095139297597618,-0.24518148633968656,0.1591446935473809,-0.1085636998539077,0.28087118445110215,0.7751706243354587,-0.14951715155938003,-0.18630915972391873
31,convective_available_potential_energy_std,-3.160377438279479,-2.6063704468644175,2.2961541478552387,-2.3827226818084433,-0.7497059797468989,1.2818421865427498,1.684328785155558,-1.1780077148207437,0.5803367459154892,0.25743221253798926,-0.15539846599695498,0.3468483543921838,-1.325369303175561,0.3402930856941379,0.019858464496086217,0.009914566715761873,-0.03246513263545965,-0.5017230492849167,0.27980805149772553,0.002151046885689373
32,convective_available_potential_energy_std,-3.026048688949842,-2.426130518175715,2.0120077587623544,-2.6056984630398516,-1.3709577318807729,1.6638068966765556,0.9051707660463545,0.24265760522998903,-1.4401938601452833,0.04056376147602468,-0.24876607509385704,0.021507422318200135,-0.9156806106094345,-0.28341200003007283,-0.2294972898332385,0.3891982629868072,-0.14423314293129175,-0.47880224589771236,-0.03777186531959545,-0.31560562329371483
33,convective_available_potential_energy_std,-3.315519022719262,-2.432620812573804,2.354827093395609,-2.7276012919084023,-1.3272217688567276,1.0431786238587784,0.7856804628297457,0.40587182173114944,-1.43086755217187,0.760161893593577,-0.8871655723210943,-1.5684565629811773,0.39850799852270385,-0.0005085026510813331,0.5817571030479517,0.14813855950448915,-0.2779461084731601,0.17022157749578104,-0.18550401895850535,0.45022870140102317
34,convective_available_potential_energy_std,-2.256528594359164,-2.547782064834819,3.5889585567666202,-0.7257337810325816,-0.820576196687804,-0.29056676830254513,-0.779852885926044,1.8271654578874674,-0.6409063111043948,0.3934015328450483,-0.8684931829907898,-0.5003107354146361,0.7442490685537941,-0.03719476705893558,0.1186689101430255,-0.7933534277839775,0.3904401228872299,0.49277600512133896,0.0333978272859009,-0.22077507981711836
35,convective_available_potential_energy_std,-1.315640685870464,-1.6857587333218806,3.897576282638998,0.8757252637766054,-0.993552597922647,-0.4981293511039757,-1.9092658313971698,1.9144675670226463,0.5422072812126255,-0.2073012782712276,0.007900798034712416,0.6860389471352688,0.4658722367134463,-0.16129212197813048,-0.22680146341036636,-0.3553669943575537,-0.17106310249522574,-0.044304711263517926,0.13809552202594969,-0.5589703426251286
36,convective_available_potential_energy_std,-0.455882487348804,-1.6125199238499495,4.280381177962837,1.2324764344340216,-1.367858752447112,-0.41673105836005636,-1.7413454073335528,1.6537760275137796,1.1679277144429456,-0.017085936244336495,0.6001931773562268,1.1601174349301902,0.06432272835044184,-0.3437210453906002,-0.3025847135935805,0.7992884625936167,-0.650128342587143,-0.08387181591928358,-0.18484660647645856,0.5152604758304486
