time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18
1,10m_orientation_of_wind_max,-2.3998861560955826,4.317643635262276,2.8683599549314565,-0.7315292313639608,-1.7300510909118227,2.0051430224980584,4.821070596704952,0.18041956693431216,2.3213188630257346,-0.3761321421667125,-0.21894008516306243,-0.46607475263421255,-0.8862573564075557,0.4813161685798676,0.5169916638021725,-0.35556491900897447,0.23032262269311918,-0.07313344484242061
2,10m_orientation_of_wind_max,-2.9016704582454347,4.763924047191066,2.6300247692585064,-1.1122201761902533,-1.8694223498237028,1.9581222418533049,3.2849385690567,0.09276217258988216,-1.538742431528567,-0.589900634014411,0.5150664681285247,0.6500748932673633,1.2565047901254798,-0.5843340532013005,0.019081698598315967,0.4394816578022119,-0.518881971329093,-0.03406766694278753
3,10m_orientation_of_wind_max,-4.476083421015312,4.604443161441434,1.9494279723087882,-1.0740394920495946,0.9486693885685326,-0.5742744173385335,-0.08846376466383103,-0.9780953108738616,-0.35503851022293675,-0.08988516164602228,-0.7414105622847132,0.05948532737079216,0.03843069502527534,-0.984054567728477,-0.5030635788703955,-0.3137470356570871,0.4007793978916979,-0.026710442556965655
4,10m_orientation_of_wind_max,-4.073329876671335,3.8654912291239674,1.3079352683842926,-0.6476090347171283,1.856491054648079,-0.7529922440789375,-0.21276098271256885,-1.5728315147587542,-1.2213373245979486,1.8257842152333157,-1.1174703316689518,0.07020615238463,0.06646656549212528,1.0476575627665814,-0.11935435198634953,0.13278597664144612,0.1693547697411692,0.1892427568179435
5,10m_orientation_of_wind_max,-4.310246732245093,3.6322671945530263,0.6175595728385411,-0.7014781325023766,2.3092395752712647,-0.8593913017911812,-1.1880145711625745,-0.05347096144980894,-0.19760622777303324,0.2735092871484452,0.11443222415202593,0.019107214147060125,-0.16788415324669184,-0.5075192399084015,0.0913929236831557,0.06540940205240738,0.01044660530409039,-0.10248529998277903
6,10m_orientation_of_wind_max,-4.068454555894822,3.5310265697392413,0.5606948772295018,-0.5461871020224792,2.7597341967670594,-0.8155893358211366,-1.5945210201564102,0.24638664164095972,0.19367446834630678,0.08869077878721748,0.7419246986864897,-0.24426327645925386,-0.3360417976202989,0.484833134660923,0.28293641953960846,0.3348283097727803,-0.04244098166188543,-0.400451030041888
7,10m_orientation_of_wind_max,-3.9320922896362513,2.7441607267315185,-0.7439841220011881,-0.7089308999645053,1.9769445574876403,0.21353653535679848,-2.369216796591753,0.5412098177897335,0.9277351575510454,-0.5063949895982408,1.0291264541271004,0.4509065102140908,-0.15627126194670887,0.3556714921939171,-0.021286847693882907,-0.3913139989960584,-0.7939464100935961,0.5704344161426264
8,10m_orientation_of_wind_max,-3.911733204872855,1.9148450998460171,-1.9345883179789036,-0.9027122350609063,0.5975954813706047,0.2230827951720301,-2.5080978780510734,1.312835823383157,0.4605169956180689,-1.2649848352634048,0.052888708228733004,-0.24041891190103062,-0.09843962395015975,-0.207264106281805,0.07915425943830467,0.0018044500393016628,0.6011883889203542,-0.15785462054920216
9,10m_orientation_of_wind_max,-3.039979293869577,-0.29515121968429414,-3.28399595833998,-0.5549395446824404,-1.573994627337232,0.6769206879875423,-0.3070318942673371,2.540540847282883,0.09804091723918813,0.034428397943973975,0.23176822613532697,-0.008656789985534602,0.8807824863691808,0.5492402101682041,-0.12172737567430252,0.527855597474049,0.23501753753494414,-0.008590512365439904
10,10m_orientation_of_wind_max,-2.375209874745304,-1.081428044361805,-3.6789278483829375,-0.33473441680843746,-2.4725334257372635,0.35565984390976596,0.2596790175474329,1.9663528737382905,-0.20353635530822367,1.1674030532201962,-0.7495240267674231,-0.06654267960308385,-0.24437302859593502,-0.5487584801028826,-0.36539954622603366,-0.20596643767797304,0.1829575504182728,0.04009673750396941
