time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17
1,relative_humidity_800_min,4.795902612398672,2.309999376009513,2.7469331588399033,-1.8336841033625981,-1.938037672315522,1.6399175110885542,1.2478473843273634,-1.2695912092868626,0.2980644147574797,0.7174745106164583,0.4674244062279731,0.2990178281825777,0.14340450381086764,-0.008138087873773408,-0.6608642107216006,-0.006265770874312235,0.2072810357193649
2,relative_humidity_800_min,5.632099030186337,2.162858330989697,2.3433725362382614,-2.47702829244919,-1.6221491646033734,1.209357672565984,0.36086087969987546,-0.19802541147864525,0.33805347139508335,-0.08680830907664408,0.3179670538992788,-0.012643885757962275,0.09272510347292592,-0.0038992547127038694,0.6645398256005516,-0.0433006223243783,-0.20925449474892335
3,relative_humidity_800_min,6.1636411511980915,2.294112439508599,1.5350945694699059,-2.385535638973036,-0.5281763655324443,0.009169157149707915,0.10697611265210777,0.8294237956605882,-0.01597337807470215,-0.6844513685839652,-0.3984156113013403,-0.04327878915045418,0.12472704951742376,-0.06977262432867577,0.7900885779949182,0.06542935182624751,-0.14220914880985924
4,relative_humidity_800_min,6.302959908291712,2.1823026970583146,1.2148523980975072,-2.081774148753347,0.2217832103320189,-0.4931833374062193,-0.35860856522224627,1.4357448089951856,-0.09607966601156369,-0.7334763791065099,-0.4799071986922134,-0.11004602224160627,-0.06713487046988416,-0.19524921294396783,-0.6131238637602426,0.15177767337005563,-0.03018854530517066
5,relative_humidity_800_min,6.36864840483377,1.9657461515156083,1.0234974160428467,-0.7053144134520578,0.38053182535820124,-0.6375687299657301,-0.9145313530283472,0.8261531755265262,-0.04327072856456181,-0.06487293424796987,-0.482534299456763,0.47984853825971696,-0.15148177460182569,0.09460447178470895,-0.6618831947044556,-0.14048850293077128,0.17272274796268056
6,relative_humidity_800_min,5.697321524286599,1.387009103546555,1.3778883807309654,0.6543877000933312,0.6275855582767756,-1.0724879327672658,-1.1102466346865216,-0.3579795716423085,-0.4331030382322514,0.9088770857128398,0.08407407641330002,-0.4335700043732884,-0.5937603877855873,0.9774691719217212,0.2780701305429217,-0.3139253405459029,-0.06568762293231849
7,relative_humidity_800_min,5.612685212851512,1.1785624158621135,1.1677218542714098,1.1804268819008454,0.733116298766517,-1.474577015337617,-0.6000066803403012,-0.6664448377437724,0.05086696449040635,0.68301877131102,0.35212962613410403,-0.6341052871808431,-0.02126738429939075,0.04076095296560109,0.16945603811769389,0.14837335720843786,0.23662195136481354
8,relative_humidity_800_min,5.300441857368231,0.6691698531774657,0.6222256129193336,1.8014629567368299,0.947215546138938,-1.1495549265172313,-0.15268166385188564,-0.8625996358364791,-0.31123933645484975,0.4089278755607524,0.3106478634984769,0.2030015946372677,0.5510913216450138,-0.6326711293404425,-0.11880865356018001,0.49436405134394645,-0.21160729873869707
9,relative_humidity_800_min,4.712299298778491,0.19703180558651934,-0.5184096657430599,2.752494667710456,1.0399260755422892,-0.6336346703330251,0.5413240331274418,-0.5225077185507782,-0.27979746356606483,-0.38265743224646886,-0.573285579780243,0.7421183955792914,0.5016400916180351,-0.3908048200276286,0.1599766400238563,0.06923024680845971,-0.06509123209068327
10,relative_humidity_800_min,4.342234848634407,-0.24516042547830527,-1.031205472202388,2.785256551530304,0.9389141161793894,0.04165564648117971,1.590524638634611,-0.2796920691725837,0.12517620399504828,-0.9164209850836774,-0.09354113649023454,0.4717884252459527,0.11947171454233525,0.39222326246822414,0.1672457867069534,-0.5573827266001687,0.17421031073022075
