time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
1,surface_sensible_heat_flux_min,-1.9983606937894276,-1.2334156662833258,0.02076359947188162,2.158308569206281,-0.20698794529255632,0.9271488367981506,-0.13141542051412944,-0.36493954333291606,0.27880028224738046,-0.10081075820517535,-0.32822002937570244,-0.025833363352070555,0.11813156821291389,-0.15978305145002153
2,surface_sensible_heat_flux_min,-1.8138180466627796,-1.4811685817518596,0.24077327231243487,1.9293395642903501,-0.15670045418116232,0.44208503077792655,0.024596440359700267,-0.2682474760581612,0.3333628798132348,-0.013174947018288353,0.11325226742967909,-0.09045049664535662,0.12897305255899655,0.09484939581082727
3,surface_sensible_heat_flux_min,-1.7412163107050065,-1.6342581588273806,0.3258236310560799,1.486610890182403,-0.253017840776269,-0.05271087034436294,0.03525920428688896,0.07114066887793492,0.09057719483534081,0.19058411241889728,0.22622398986924563,0.02576848801049099,-0.139412652362369,0.15709772389476834
4,surface_sensible_heat_flux_min,-1.6339250650240988,-1.689239285457038,0.4247882132793073,0.8301527437267725,-0.3304738855739113,-0.3707300197300249,0.014997398842989427,0.5151948908172106,-0.19867940336068604,0.25773167188694446,0.2551506741667288,0.02581354229332658,-0.19530664879575074,0.01390534549727597
5,surface_sensible_heat_flux_min,-1.4911240853982226,-1.9694784361139586,0.421930626018827,0.14707517134452291,-0.306829079183799,-0.6466291870475628,-0.03233708337794922,0.4669290130436459,-0.27350507606507735,0.10488159894609268,0.003954144569982173,0.11490033218036232,-0.11656663866097403,-0.08001310048729508
6,surface_sensible_heat_flux_min,-1.2451168698538229,-2.213971920095401,0.5906229260842902,-0.016624441836995574,-0.22726914706330412,-0.7617213952644155,0.26945076514105853,0.5166527935717046,-0.30320870302775893,-0.08995722369769626,-0.15003075241525612,0.05127361505571432,-0.050094950991820854,-0.1341965999373336
7,surface_sensible_heat_flux_min,-1.3724992565485103,-2.2498321955915084,0.22792591304734125,-0.4619538542829835,-0.0983092925500875,-0.7145859415687799,0.15561410050840613,0.07713948819488071,-0.08979686669628496,-0.26286851314186177,-0.19402921941938728,-0.12536828210874107,0.07913275538929805,-0.0010105867136121554
8,surface_sensible_heat_flux_min,-1.3139333320671407,-2.0975088305367513,-0.04793626643172202,-0.9569232411187643,0.13917907561065768,-0.5739694862143537,0.11195220206825546,-0.26664264341012905,-0.20537747276078575,-0.36759459999787725,-0.14343317523211524,-0.054287060452476714,0.20361336984297077,-0.06848800992097417
9,surface_sensible_heat_flux_min,-1.215075038656263,-1.9735190862547676,-0.06552603137029546,-1.0368928289939363,0.37213854346067765,-0.04770374499128181,0.054594471502195784,-0.11521545279557141,0.3453481630237829,-0.19453672124975444,0.0442050107360709,-0.08076605648367927,0.26553400240881203,0.3442292663421986
10,surface_sensible_heat_flux_min,-0.7415751381557613,-1.582224986277431,-0.035066131398872845,-1.3564395334036428,0.24623378820823666,0.0396365996273143,-0.21721737807180325,-0.024282344764219168,0.3114173580892342,0.021511940238255606,0.026660282018765982,-0.13980157507798313,-0.2217841308447619,0.18203631003132267
