time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5
1,geopotential_500_mean,3.641025735588339,1.7089017705314717,0.848632083205502,0.5401907754583237,0.3427977175756524
2,geopotential_500_mean,3.5921597529209635,1.5261346886587586,0.6950058324239607,0.37796484435084116,0.2270975956126992
3,geopotential_500_mean,3.4353206057094097,1.3022862046628407,0.5274540529974651,0.16567054128880238,0.1293529808214519
4,geopotential_500_mean,3.3614316064401297,1.1331524285971006,0.3854171535260536,-0.026614579821261555,-0.07230167506085831
5,geopotential_500_mean,3.294658391079917,0.970332093250087,0.18419025082604001,-0.21370866780489445,-0.16088693468583637
6,geopotential_500_mean,3.164696414927705,0.7542103241462919,-0.0030951111548495236,-0.40944184479866585,-0.25361563337397597
7,geopotential_500_mean,3.0102702289569736,0.5838872247374556,-0.20339446081820456,-0.4711093497626309,-0.31795592163474806
8,geopotential_500_mean,2.846225512759508,0.27236561226331624,-0.36815369403594717,-0.46120035917275315,-0.2822725150894728
9,geopotential_500_mean,2.5259406019931374,-0.0007804537916074874,-0.5823313050271957,-0.33423759899805944,-0.09046209106553661
10,geopotential_500_mean,2.1741804593423772,-0.3261774690961745,-0.656867729425789,-0.1963512526904005,0.04570229491976337
11,geopotential_500_mean,1.8836441252134182,-0.5851309244016571,-0.7499657416685362,0.011736728090871475,0.13625786801263626
12,geopotential_500_mean,1.669282439269531,-0.8159728667580135,-0.7279917161320035,0.16483159978914816,0.15420767441510505
13,geopotential_500_mean,1.3841778443546988,-1.082231535690071,-0.6880487613435856,0.19984499041458678,0.186400380026145
14,geopotential_500_mean,1.1346975057555289,-1.2149082953063957,-0.7073759684569243,0.28471876370140214,0.23442437365874555
15,geopotential_500_mean,0.8894485438958408,-1.281260809606714,-0.5918696791377429,0.283751818485563,0.23254044385267617
16,geopotential_500_mean,0.4667871766808295,-1.3363595557245695,-0.26558252803707677,0.26757259227494085,0.08981581709613355
17,geopotential_500_mean,0.0892966971000617,-1.4211285287751172,0.08016650542191658,0.2675190572861233,-0.06872559971243823
18,geopotential_500_mean,-0.2723411600384726,-1.431669354747169,0.296213053633475,0.20982838627379316,-0.27885680833943693
19,geopotential_500_mean,-0.4960354473639434,-1.3865470559310051,0.42301645430614265,0.22416483797244224,-0.28845153657088324
20,geopotential_500_mean,-0.6591021471450821,-1.3637639941612005,0.5410166318715518,0.07310712538588339,-0.34738686174712896
21,geopotential_500_mean,-0.9252002310908872,-1.249151725538067,0.6038935280459312,0.045880289259639113,-0.27282699583586717
22,geopotential_500_mean,-1.1385356316633273,-1.1360747998559484,0.5183793788539172,0.013577592301296614,-0.1710380850918635
23,geopotential_500_mean,-1.305559852661062,-0.9598558205665839,0.539546864389633,-0.0878378896697191,-0.0989305403720562
24,geopotential_500_mean,-1.485143933765708,-0.7991720566396441,0.47824457627993106,-0.1470226723078253,-0.021040296992815143
25,geopotential_500_mean,-1.7515201132129983,-0.6113229242782049,0.38677460350823845,-0.18111857800735792,0.12349818777192781
26,geopotential_500_mean,-1.9725302995258733,-0.40331480382109247,0.3283253215979403,-0.2086922338425129,0.21283462878248446
27,geopotential_500_mean,-2.165154391034536,-0.16639643477224428,0.3087152565087042,-0.2762164454746784,0.26290008537394277
28,geopotential_500_mean,-2.3395222406914677,0.12402757928531347,0.28286053142145373,-0.3279778937278734,0.39866743621630885
29,geopotential_500_mean,-2.56841375039167,0.34325132881208226,0.16185772242034469,-0.285198131245777,0.3252659725134787
30,geopotential_500_mean,-2.675132239083641,0.5471897850446162,-0.008428494821421252,-0.2767443770458788,0.30539417158785725
31,geopotential_500_mean,-2.7789747217565757,0.753140502250927,-0.1569487516489056,-0.2091387062139064,0.17259919902965573
32,geopotential_500_mean,-2.9390970562299956,1.0106282718390291,-0.2318859556902421,-0.057263906581285794,0.07784028790463673
33,geopotential_500_mean,-3.064535641713164,1.2925276840439377,-0.2995387668679538,0.08782012434124686,-0.0609279322768997
34,geopotential_500_mean,-3.212150863230625,1.5480336225900637,-0.4056977218307524,0.2167251374571198,-0.2169621060181201
35,geopotential_500_mean,-3.3459848018963556,1.7607823356533212,-0.44436319797079077,0.3166330324453915,-0.290153355184283
36,geopotential_500_mean,-3.4683091194929836,1.9403679530948588,-0.4981702171702725,0.4183362505880583,-0.36480222611908203
