time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16
1,2m_dewpoint_temperature_min,-2.5635164353452797,3.7582419283509174,-0.7766362589019312,1.7825219523165383,0.1699529090933924,1.1614280586501537,0.5889841013722911,0.3403614137257777,0.10533550931455199,-0.1970235160767196,-0.05303688979564757,-0.056933016967621014,0.11894762999726008,0.18646833627448095,-0.07145175061310631,0.2418795131347993
2,2m_dewpoint_temperature_min,-2.445839303295516,3.4938043296284698,-0.8018399434038019,1.230927709411067,-0.21722728531141106,0.9116984647319478,0.3567730461769461,0.6594986719959468,-0.015048551414135705,-0.1394045057741951,0.015457804570740205,0.3266931652296578,-0.0019002119202179617,-0.1835970554157867,0.11913932782519907,-0.2410677613982063
3,2m_dewpoint_temperature_min,-2.4887245480711124,3.2227057731869517,-0.5536435278786914,0.8556188173798189,0.18058751306281193,-0.10891616628491518,0.22986766279938334,-0.422519540711507,-0.057136869008989136,0.5369711084065442,0.15005166793422875,-0.35813012905183333,-0.027527646794410655,0.09647330562365468,-0.06553744183466272,-0.04632619455080068
4,2m_dewpoint_temperature_min,-2.609038359866353,2.6714408986811446,-0.23993317236614203,0.4918348858020577,0.22781938913080285,-0.604917902822633,0.022931788471525535,-0.5324147735559227,0.11902596944570427,0.3146743487408311,0.00417172542044779,-0.2263476086895837,-0.060754140988473,0.019254010769528037,-0.10794532740993268,0.08546734050390917
5,2m_dewpoint_temperature_min,-2.6718011131013006,2.1920612226125313,-0.43240617632729167,-0.08302296272384017,0.2805213938674568,-0.43193882246554605,-0.09018532780747165,-0.47243322788249814,-0.11845670003226587,0.025062864812600623,-0.10026507166730222,0.1090777215578175,-0.14755548613148672,-0.24379539972082553,0.19289252523669811,-0.0644909307264818
6,2m_dewpoint_temperature_min,-2.745247598841306,1.8481417528091135,-0.3570464729530118,-0.51056790919928,0.2681467128071362,-0.5039720899466813,-0.4376352196964422,-0.39611710901328095,-0.1191037347378217,-0.3131387813044695,-0.10090405043825598,0.12050843209020667,0.03740397501823279,-0.1588650261545053,0.08275185379392085,-0.18126665395469702
7,2m_dewpoint_temperature_min,-2.591718975130152,1.3189048795433165,-0.24636300395253052,-1.013857017486774,0.1030464956354928,-0.479383916530842,-0.6593052427573702,-0.30960007712592014,-0.13995577290363712,-0.4634998569988502,0.0698968099501938,0.20486551401876252,-0.10165199524342917,0.039790175687289944,0.040410920744785216,0.14843235233135874
8,2m_dewpoint_temperature_min,-2.6878532396843737,0.8884804253341253,-0.04650799698567117,-1.3432439996476007,-0.2099905237740096,-0.5091902376486322,-0.4718587838673974,0.1663093417600913,0.059177721393804845,-0.26216145547830816,0.08404358785759761,0.0930752092512085,-0.006600838826487431,0.2456287218575044,-0.10882398497785135,0.1364281793135331
9,2m_dewpoint_temperature_min,-2.552780284002925,0.5139983677501374,0.21545547252173372,-1.425567143060911,-0.5876065474847832,-0.5801619956476183,-0.24468156360268692,0.510456761779014,0.09610550950135752,0.09179909650357221,-0.07444423835067193,-0.11505665122849458,0.10807129769278562,0.21868077206869985,-0.19479193183588833,-0.0023864733051133756
10,2m_dewpoint_temperature_min,-2.453182897760478,-0.23218649044695222,0.7149355020604521,-1.3907762058869504,-0.6344386901690666,-0.27426399662145307,-0.06442176474517737,0.6554757992276936,-0.07461061439881474,0.46069141465382885,-0.1491285877788817,-0.050634436718961985,0.31309871881408574,-0.19841900403485832,-0.13315541178437199,-0.17633494853679504
