time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22
11,mean_surface_sensible_heat_flux_max,2.27237181049078,-0.6094324513589122,1.455100447191142,-1.6144097733508538,-1.145581780220597,1.2165557640036393,-0.4039667730240668,0.40617394359112086,-0.6882312778464935,-0.7185156169307975,0.5396712778854144,0.07703973004333328,-0.004803463447661555,0.1990050356836182,-0.590675588765663,-0.0712160825938105,0.10640870853081356,-0.2655382452612832,0.4208978789000784,-0.10178097296636146,0.11101253946443243,-0.037502943415322676
12,mean_surface_sensible_heat_flux_max,2.914876305063033,-0.745256446232616,1.9452550228987495,-1.0556553056645788,-0.5301120821387232,1.0798651162336128,0.4008743287364826,0.3152873434152964,0.061404832602464605,0.5108561213039308,0.7380558424737834,0.5375984435628852,-0.6212605040594851,-0.6350652175677587,-0.2939280281448337,-0.17010583007358707,0.5063997535410122,0.11924391898300558,-0.047611410953122525,0.3237297540685883,0.32262125019230664,0.14535752777428862
13,mean_surface_sensible_heat_flux_max,2.223493669889206,-1.621080956618561,2.301337688739341,-0.9197404543300572,-0.1956420407014419,0.8961442510626849,0.959270643000198,-0.406523749215641,0.750374071440042,0.34195445662023194,0.4646179030669276,-0.2911346534666352,-0.08802588133592659,-0.5607955635983439,0.39258504627667645,0.3000072470592744,0.18608525684256133,0.11729649242702866,-0.04596587462856177,0.11308124116048565,-0.40576779687339276,0.04114704033711679
14,mean_surface_sensible_heat_flux_max,2.2243221332731884,-1.8520002164653335,1.9765214962429354,-0.27209228282096753,0.18733931427645337,0.041626137283643595,1.286832233731426,-0.5292604235597259,0.301888413348996,-0.41895335758303515,-0.5043259861964584,-0.6294957521343635,0.18528254340970027,-0.12413254955670937,-0.46808798539919994,0.6633068811493289,0.005366199645888419,-0.5029218008866261,0.006195074874365747,-0.3966844120445307,-0.331030085452763,-0.06096274311013895
15,mean_surface_sensible_heat_flux_max,1.6179799277583669,-2.0574111775789685,2.0934930167758705,-0.12284169361453337,0.01956328684862479,-0.2348600231217495,1.0612280428409921,-0.49101694014335306,0.9460525158356355,0.2713446690771951,-0.32225931075085973,-0.48133480725650624,-0.3747952914764623,0.18741285625141924,0.6078296041879983,0.1754501844433935,-0.2582074215110762,0.4464399403128629,-0.01017008834409543,-0.17462980142813947,0.5986947433656288,-0.28975029939254976
16,mean_surface_sensible_heat_flux_max,1.6234941586969849,-1.5444346416959243,2.2844453278058388,0.749306827449509,0.594131081626524,-1.3629793233045016,0.5503090541342868,-0.83934761332621,-0.10215249912756592,-0.20801623462038463,-0.5956991178312454,-0.21596666343491072,0.36763918238488014,0.5046241182068115,-0.5683714096296304,-0.47870799375846257,-0.14861658096741942,-0.022278602287297042,-0.29056341761164384,0.8509747829332971,-0.06113492385621863,0.027220037561624576
17,mean_surface_sensible_heat_flux_max,0.8538260702755281,-1.978315234134813,1.8859692920262525,0.7269746922609582,0.8366005091717057,-1.1716454837081896,0.14350273008534095,-0.629587862800261,-0.26830303386317056,0.5342013831701684,0.03752076032625365,0.5769458340370187,0.08770305281752504,0.41953564920930075,0.16227537454111762,-0.6098084336862953,-0.040913373524444484,0.04215830362392758,0.48779421460998534,-0.18542591312095089,-0.01616912533609071,0.3133240839432445
18,mean_surface_sensible_heat_flux_max,0.48558192939793615,-1.7865370808733987,1.7316387071317343,1.168631325665068,0.9105222979629056,-1.119114493187314,-0.3020755995885082,0.21436379352196852,-0.6048684194016284,0.5445403013844514,0.3864697841737276,0.7656718186347449,-0.03120016672942674,-0.015812588800632302,0.15753831433243476,-0.2768515784423331,-0.09640151287497566,-0.1098722680980194,-0.061713609835243016,-0.5404932858419857,-0.18953721810668586,-0.003663880811393072
19,mean_surface_sensible_heat_flux_max,-0.4168105067934167,-2.113294289164073,1.1057804462888414,1.8599652793195407,0.290443579024417,-0.9178993295885843,-0.8857960790265416,0.5429303830095913,-0.9597610538439708,-0.23878484843231365,0.16679163746647493,0.033276334374773966,0.07174987510727368,-0.19136346266373566,-0.11946981312418607,0.2268305908849632,0.019948422406940645,0.1530437500279401,-0.2733602776663176,-0.29795518766702933,0.04482285582559417,-0.1852024888577845
20,mean_surface_sensible_heat_flux_max,-0.9044619697338863,-2.0303734867541854,0.3259143794457673,1.8307605993093619,0.3565656245824532,-0.6507250988323702,-1.449245560122839,0.9036780925754812,-0.4587754142885468,-0.40594731897278,-0.13602996836444103,-0.18129608276390216,-0.05954946230839738,-0.3001766333220971,-0.018894265157363723,0.5108135105574554,0.07397886342585422,0.15780207426642193,-0.31229705915731354,0.16082197029395287,0.2264646801467262,-0.10427537909296049
21,mean_surface_sensible_heat_flux_max,-2.2828634488855877,-1.8631063380319512,-0.13070259119280728,1.3538420767922734,0.7482424547782571,-0.4264970435256899,-1.1604332220378057,1.5230280561049294,0.642611946048591,-0.043849437470753413,0.2544762711098745,-0.6293054742032683,0.47005987826603934,-0.3588754844531867,0.30517001277027095,0.12181463359646845,0.12887211527374212,-0.27966055750098073,0.6249378144814469,0.4026843973200151,0.0335485502363023,0.08699790192238424
22,mean_surface_sensible_heat_flux_max,-2.5960748547653316,-2.197991507142047,-1.179671827127906,0.4895923692633643,0.13183515504990267,0.6179677876191613,-0.7887673669269127,0.15721340177341128,1.666443090837638,-0.19557490958442658,-0.059220519556107444,1.0387588713507687,-0.4896206568849216,0.0443521821982709,0.022251181548705787,0.005178641051150675,-0.0998021327144796,-0.018245021059843283,-0.1910161478877505,0.1592221381515177,-0.5536621795401914,-0.22543362129108951
23,mean_surface_sensible_heat_flux_max,-3.451182179118562,-2.282712446504686,-1.7108331718284233,-0.13596011416385917,0.666771895325041,0.9270422121369628,-0.445243912576851,-0.5118499954020114,1.145333868981331,-0.7821385049419705,-0.12111475857882151,0.3935667731047365,-0.11051359954457099,0.4946581716447172,-0.5298997640026446,-0.004202693579120435,-0.28103835513333414,0.10483476810593234,0.33329060158534957,-0.14003521699624863,0.3538013615964444,-0.11218009631237393
24,mean_surface_sensible_heat_flux_max,-3.1010241552570115,-2.330002171508545,-1.5325242715632976,-0.7036736266239336,0.8104451289976872,0.7351444575476357,-0.07052148093675703,-0.4977732248235657,-0.0701461186515754,-0.9798321496536947,-0.2554800043067633,-0.11782425686367244,0.06073723950328353,-0.2362090391386486,0.10605476320612983,-0.2045734823484289,0.4418746096171562,0.12827774564446276,-0.4170895717625449,-0.30150949823381035,0.146842870685444,0.534950792317843
25,mean_surface_sensible_heat_flux_max,-3.47666812602506,-1.8900606041410628,-1.4274795089853867,-1.2983239198632552,1.1102813347517961,0.8660649265036722,-0.19276845790921138,-0.6788783530851871,-0.4740088767676504,-0.16057406717200232,-0.3232832501095302,-0.45783439691000466,0.2863583807151284,-0.3360763951532688,0.5029263706375312,-0.5588438558666512,0.22916707900518693,-0.09334130286697342,-0.1329450129301683,0.08502081620778093,-0.08515376137811691,0.05426227558925445
26,mean_surface_sensible_heat_flux_max,-3.441027768991068,-1.2876472632924498,-1.5501647292149954,-1.3989170276648304,0.7544457920775348,0.3890691397370277,-0.08049536435809233,-0.8190114198819074,-1.0416785231350172,0.628909367422472,0.21886030744012497,-0.07911768698143498,0.3433707111357313,0.019148568449464474,0.02227616289425659,0.044663127880762446,0.0004901198918066765,-0.24108885301035873,0.1553740361012791,0.10446847503775891,0.07965515474372821,-0.30372359012077554
27,mean_surface_sensible_heat_flux_max,-3.098568881729209,-0.8743583812284762,-1.5778198133681514,-1.611418471770238,0.5160038239857144,-0.05693593991860288,0.13291755921333823,-0.47011514746540084,-1.1770948334096303,0.7258422935186637,0.3793508139809255,0.1515281066493616,-0.2721591977754986,-0.02641493002909748,-0.07206129029697247,0.34082594156441404,-0.2676800464277231,0.01625185367162873,0.051592623621570376,0.19411924065383254,-0.15585841064515404,-0.3048977902356017
28,mean_surface_sensible_heat_flux_max,-3.3110126869388505,-0.6148639754034511,-1.4491919159239228,-1.1950807720736403,0.09027660805544331,-0.48006359176607327,0.5259274329488064,0.9291986582998304,0.14481377057299488,1.4253666435355685,0.004158351407730485,-0.2969813577397171,-0.3755586195886598,0.4844855899577625,-0.519146240153287,0.5336601315801363,-0.2722382965481109,0.2339061630353252,-0.20327450464783287,0.052515463012815906,0.06224740403171015,0.454020908211531
29,mean_surface_sensible_heat_flux_max,-3.1827204090810035,0.14925843317873508,-1.0954482979058382,-0.5557308388367053,-1.1577842123918045,-1.1167220921232734,0.8748313026556456,1.052734376397857,0.5205540399156046,0.5586796659590776,0.11256343510426836,-0.8698033756534234,-0.1507830121376397,0.40305296536135493,0.09511006066815908,-0.6047991741101858,0.3096575059195595,-0.0029121168550339965,0.13424566859883016,-0.2927310017134685,-0.21021987423089583,-0.07525805224418289
30,mean_surface_sensible_heat_flux_max,-2.580555295752386,0.44281026254760647,-1.2307344064275263,0.8478040713668685,-2.1926265005685788,-0.9258601385048374,2.500962046183731,0.8523026253564076,-0.42395598930354605,-0.9090807464456437,-0.3849759778011504,0.18356560386352094,-0.3534048666581583,-0.3652850584293899,-0.26687308575524527,-0.4327184191558002,0.13375890633446422,-0.062348039858184066,-0.002581902166211532,0.0717818010948382,-0.0069838916938423645,-0.22967521455724738
31,mean_surface_sensible_heat_flux_max,-3.3430427864010412,0.6944291214713355,-0.8652811751944158,0.9041683163142984,-2.2203884701631975,-0.39524573911483507,1.7489125940636896,-0.3639865516326025,-0.17306700287359444,-0.3071851114707201,0.3141483061147895,0.7002527271178379,0.5682794766944916,-0.4288881434743634,0.5147472445297893,0.43457032537877416,-0.6510543726366613,-0.1605229795840967,0.0777535692841927,0.09853671959565746,0.15859730378825965,0.2922627131441933
32,mean_surface_sensible_heat_flux_max,-3.4164865250177883,1.8530561006868633,0.6001691148992703,1.8626715989777793,-2.1387309800327965,0.8981894750564136,-0.10353844368857028,-0.7322667232931184,-0.12912171080046084,0.14631985845299092,0.5485571609756531,0.06939606209307117,0.6171369404228251,0.8304182809777383,-0.05284534671248531,0.39912963788680733,0.8764279466200461,0.47800620783216985,-0.11533967160823809,0.02595134694756659,-0.08159162109764541,-0.08796404394828267
33,mean_surface_sensible_heat_flux_max,-3.201086935477338,2.787927080256556,1.2273941427339239,1.8676870540052593,-1.8549429689453099,0.8076932678993154,-1.4483966157849881,-0.838737996963861,0.1373971541759879,0.20439758214500067,-0.4349593622420451,-0.40026884087511105,-0.26465718580620495,-0.14337047617972287,0.06540068760729802,-0.1338721299621815,-0.28221634369126797,0.1420854236447105,0.3190916473070271,-0.05654581442112614,-0.12627664981844594,0.1705264766225699
34,mean_surface_sensible_heat_flux_max,-3.575729633733677,3.141510909445204,1.3235880857929696,1.0997376064489446,-0.6537037882356016,0.7618364430464155,-1.0898299580106101,-0.5699298624355053,-0.1619828323857422,0.4910831947589065,-0.13578457759040816,-0.42029783957492983,-0.7991170439707859,-0.38472609160978133,-0.24335281527125918,-0.3547103935231912,-0.3279928790413636,-0.5319262699227727,-0.2994941524125353,-0.04923446750890046,0.11150170309061277,-0.01981734895928079
35,mean_surface_sensible_heat_flux_max,-3.958655638514793,4.923864857144127,2.0479887622201662,-1.524997818948103,1.8295532733596147,-0.3348824646048858,0.11667573418880195,0.4958562818960443,1.0917604695149021,-0.027974977284168787,0.7355692554321929,0.1755858328868566,0.9448726451246486,-0.08808173276346325,-0.04373026666493822,-0.2798771027314732,-0.15342464908337547,-0.21081213663556536,-0.3814215708882845,-0.09086262102737033,0.18597725224982448,-0.18292848101147446
36,mean_surface_sensible_heat_flux_max,-3.7493234066323113,4.920618476058994,1.98280786680068,-1.5541234673484936,2.5769701631298996,-0.7230999692269888,0.2814320314406384,0.3128728528131539,-0.5626281798890506,-0.8172087205251389,-0.8341756758398372,0.3521849763696305,-0.5917416661066992,0.0816368350439406,0.1817577378317024,0.5051688820602086,0.2920706716390792,0.31405356707540305,0.3573386439660614,0.061033606975426924,-0.13265716120749438,0.08298288732187624
