time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
1,relative_humidity_800_std,-3.321019164807835,1.0705032335199083,2.8209061841785004,2.408802139030084,0.02594761262039947,0.004124668518633109,-1.1521120580391184,0.07740063953850343,1.5896707083496031,0.710768543316071,0.3170378307490013,0.4388010093699349,-0.3133782824680308
2,relative_humidity_800_std,-3.618076719088308,1.282990778137516,2.736148727313579,1.9635163820543902,0.0806543713609862,0.09561291390920011,-0.7742643810314804,0.43568060088662935,0.38900034453420096,-0.09345400134451812,0.19065617169029947,-0.05499951174432751,0.21406962969589483
3,relative_humidity_800_std,-3.6481143158433547,1.5104536068816834,2.6486222817245024,1.6165980212754374,0.2639183066684783,-0.3029515432606018,-1.0529235199017657,0.37496989416373017,-0.9255909659124406,-0.25469672524088094,-0.07330647514836613,-0.3876943793094533,0.5765383303541773
4,relative_humidity_800_std,-3.9985773800675966,1.4323690113822771,2.079396898200104,1.208752018759856,-0.16866812279234247,-0.20566249060165903,-0.013877196680909679,0.14335734325355856,-0.7644955205378764,-0.42610097404593456,-0.24117217459056903,-0.3436707981663039,0.10302280533494987
5,relative_humidity_800_std,-4.214181478540712,1.5090178361355104,1.521901935812305,0.8313731062224602,-0.5380280558631843,0.0001883483607610478,0.7608121847450059,-0.2281722479113149,-0.3649521664074355,-0.4195578704909081,-0.35190891966127136,-0.0992991221160908,-0.3395735688617427
6,relative_humidity_800_std,-4.227719274478852,1.5269581398149545,1.2292569990468727,0.4189929791849471,-0.5267007518734226,-0.1782137624534604,1.1494967513813168,-0.22273473634328242,-0.13527994226381027,-0.2988204380679136,-0.33062553675723627,0.21495117782912068,-0.3966292911640451
7,relative_humidity_800_std,-4.4085480825743035,1.4861506024954971,0.8584071549071325,-0.07462594728477714,-0.48808102597005415,-0.0925307073454985,1.2938180912586403,-0.3764910798422724,-0.21423097340647354,0.05027495850655986,-0.19245259097289813,0.40387047649457547,-0.1685078255113102
8,relative_humidity_800_std,-4.451016566087931,1.2204923342702974,0.16583609676647865,-0.5574405741350277,-0.2702367326425141,-0.2373471177260113,1.2026095013828393,-0.29199367025341205,-0.07946012307421546,0.3323458914112287,0.21532968855089266,0.24260222112055424,0.0689482399288708
9,relative_humidity_800_std,-4.527985781599579,0.7976705465069214,-0.3440460454616119,-1.2190082810274012,-0.14490822152586944,-0.384153014795898,0.904470418810661,-0.27566152153315515,0.15793190574598912,0.5913832861779769,0.3393894658937904,-0.07187587686053719,0.18775941113077255
10,relative_humidity_800_std,-4.319660009436349,0.5618060047012703,-0.6380497940247962,-1.762580815346953,-0.0009782157406825177,-0.4282984757438325,0.3566907189543083,-0.33505753109858755,0.1907215360975517,0.6061339686601668,0.25249507282333905,-0.21682713212297566,0.2762359682160839
11,relative_humidity_800_std,-4.156449052684621,0.4039570269887196,-1.0064745029198898,-2.132780462546401,0.2296063961914899,-0.2791414422782295,-0.13184378087047183,-0.41836608517889023,0.24675918910898242,0.42370567176525087,0.1394274744470968,-0.3198073289051869,0.1917230726799664
12,relative_humidity_800_std,-4.02294959015805,0.291454547413762,-1.0690112678639132,-2.2905266810435116,0.2898632518331672,-0.13965407940104466,-0.9245861447731595,-0.3497784135658267,0.23210616027035458,-0.06987157176417387,0.07180030842631036,-0.22306311457063938,0.23753691716400382
13,relative_humidity_800_std,-4.0880446569045,-0.14343247028944128,-1.2803854649153898,-1.7405121826943368,0.47743735197493664,-0.16353237880119462,-1.1818834222761414,-0.29310997260920496,0.11530467552824882,-0.5097924949870334,-0.13433866573695039,0.1964951403950209,-0.18252087312006407
14,relative_humidity_800_std,-3.9036909892756,-0.6206096098506536,-1.462981104652027,-1.5008776904120023,0.7339460595689002,0.07914202299930148,-1.0447032827123588,0.10970110283618344,0.0630607873504804,-0.7331513248637022,-0.1663283973725287,0.2618083980820909,-0.30484474047572285
15,relative_humidity_800_std,-3.517490074271634,-1.1577267541035343,-1.7993005601212735,-0.6953431506141551,0.9431573953976167,0.5357286908808354,-0.4259134208294002,0.5609854180713969,-0.2349953909487385,-0.2946654058817455,-0.12771412768803406,0.26923137533102154,-0.1737254312657465
16,relative_humidity_800_std,-2.7718971401883303,-1.7467790406838626,-2.0359115191406865,0.2976329383994613,0.753868500617708,1.2300364725975597,0.01804586514156183,1.1293073118266082,-0.23657920793474696,0.07882402684934545,-0.11215944072326689,0.2296253724003304,-0.034828072494574015
17,relative_humidity_800_std,-1.7790814525349432,-2.2080703464075864,-2.114142484785856,1.1442027678428826,0.48119210914311095,1.2473709111759175,0.4759897748508048,0.9137764391929211,-0.19186431014440786,0.4521770334534298,0.021120261589241164,-0.06132766334460152,0.14899561116864346
18,relative_humidity_800_std,-0.6737908187181694,-2.8252286460688056,-2.078092507780805,1.9697632809782748,-0.059748822908888055,0.8968516856175595,0.6646520994995272,0.4815140580431913,0.08306335066183172,0.32032814536961873,0.18769672213677446,-0.3707243302631626,0.06827512047322826
19,relative_humidity_800_std,0.21706421443621585,-3.279636412698596,-1.9310971213209602,2.143814701227131,-0.5826916383880684,0.08444697980601355,0.30631291802091487,-0.32463975533487616,0.48382034061945256,-0.29848210899571054,0.11785173654627733,-0.5593163819191561,-0.23422939671835827
20,relative_humidity_800_std,1.022532135086144,-3.510383969956777,-2.0649316722686146,1.7498417412412952,-0.867653801543466,-0.502862782379108,0.014555675324409505,-1.0233822084931774,0.25881681205676516,-0.6827174714068339,0.22040040707547942,-0.11436931028039819,-0.10356386119427549
21,relative_humidity_800_std,1.9545463207257545,-3.544114976229999,-1.6030572377973729,1.6732427279988702,-0.8628068465714308,-0.9024950890378227,-0.394068594739877,-1.0951040024662821,-0.1825237319515167,-0.30940115836174126,0.18318770317901065,0.28021629539619414,0.4856310775686806
22,relative_humidity_800_std,2.6956237084876133,-3.7863208300233278,-0.16698064409237545,0.40494588937419945,-1.0514325373917797,-0.7530874596800976,-0.5190554153879356,0.005061488757984543,-0.6966544353619382,0.7762763223757303,-0.39430841818090717,0.6663149660841243,-0.01989438696511155
23,relative_humidity_800_std,3.0755844407244393,-3.5741296722926776,0.7121190979576542,-0.5998177233550515,-1.0312496425020485,-1.0317381287680618,-0.501341712115569,0.5067626970764666,-0.3114374360597066,0.6740730433146029,-0.47500321533274054,0.07084409957984872,-0.27158869359546356
24,relative_humidity_800_std,3.401947994089891,-3.0595585968808576,1.34326669852548,-1.6301997038360418,-0.8615521516214474,-0.781646233381686,-0.10685247257834349,0.6895629232324432,0.04125912506973929,0.25701531997370164,-0.2763905613897323,-0.384468581989176,-0.025831484301707466
25,relative_humidity_800_std,3.637770758435034,-2.6332637864890103,2.129099455128137,-1.519397385637738,-0.3054890444673419,-0.4682934409201511,0.4125160302688451,0.8101979987961122,0.5563949077193209,-0.2895753033016011,0.062203383419770636,-0.533122655339698,-0.1654173569767354
26,relative_humidity_800_std,4.050034819770874,-2.181716653985241,2.25504170409666,-1.6827448999656538,-0.2817224771033185,0.37449731258240604,0.5608644645818635,0.3110919045300433,0.4613688867391576,-0.6767969818475832,0.25518597532006043,-0.07799442768252456,0.09596827590017806
27,relative_humidity_800_std,4.436156730534071,-1.9073767286341978,2.1154418380130187,-1.3291390967242473,-0.07103538149500017,0.8873178185558551,0.42268496611150463,0.03328156303571792,-0.0768898483907339,-0.5828985448518172,0.342229230729235,0.5040921737864853,0.18592245942283303
28,relative_humidity_800_std,4.552179803983266,-1.3901358590464878,2.0303149070404976,-0.4895332297386541,0.44259954646278626,1.376273328450086,0.10513456853692793,-0.621341680589646,-0.05093004594388537,0.03321548197815664,0.2851738143404381,0.46712376334936206,0.20258589955365106
29,relative_humidity_800_std,4.399248949758919,-0.7111408039364013,1.7219241706431667,-0.028987297751014638,1.7507362300911662,0.9820606084580469,-0.2686332619461661,-0.9489003563235654,-0.531640795882022,0.4443534000226552,0.06825518214114903,-0.23395468543366393,-0.1116771214880696
30,relative_humidity_800_std,4.50117975658726,0.7540558301696078,0.44287667572040534,0.1945051604132153,2.3143012577048157,0.1342572808736891,-0.1808673016659112,-0.9766045784905967,-0.42269081909253015,0.440187024221581,-0.12592338131772016,-0.33638574711618835,-0.25516822451432064
31,relative_humidity_800_std,4.94980058169417,2.319242139945223,-0.7865610239002784,0.6923703587539886,2.150388244400029,-0.7094204867096945,0.3408875778055755,-0.0887143947500551,0.39530854240781366,-3.711436266715888e-05,-0.4608918078721055,-0.16795412672997545,-0.3248479008828081
32,relative_humidity_800_std,4.863731995565294,2.946738896117507,-1.325808490629558,0.728553855443404,1.7150897525740814,-1.1230408736639745,0.7673152377397403,0.522652258637644,0.6167806427904708,-0.3350241129280625,-0.4396266914378919,0.3497343962786831,0.4545510135456329
33,relative_humidity_800_std,4.810584388079374,3.9641283489020696,-1.3784117003205945,0.49488196556812436,0.4378949371865664,-1.1020726855657037,0.13693075004932587,0.6435937797564157,-0.1311223643776874,-0.04754847068459797,0.3407640311337135,0.22656961320744118,0.3169148788355068
34,relative_humidity_800_std,4.382493854568729,4.8861575906401775,-1.3362854814280085,-0.04813861170789189,-0.8852923617595179,-0.388077488457539,-0.3571159305683823,0.57994908164535,-0.7729483585288339,-0.03776883312343935,1.2125024215162379,-0.01580154628118885,-0.48902993212484924
35,relative_humidity_800_std,4.289696636658341,5.261111995253639,-1.1949170017213266,-0.24435531855075251,-1.8178604430492786,0.6893777686380943,-0.5221045186295322,-0.1598633224204486,-0.05760485645791822,0.0902592885203675,-0.0951473247838818,-0.10201764416275134,-0.2620197199667204
36,relative_humidity_800_std,4.408115458075292,5.054366688300909,-1.1941151999291533,-0.3957809813964062,-2.2744650485865874,1.5569328695473141,-0.3416411797172471,-0.2989309460763104,0.500523377626952,0.07903950063442272,-0.8254091527420215,-0.14760611436678747,0.36259745311658237
