time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
1,total_precipitation_mean,5.69635268609255,-2.5470560397568036,2.219476194180683,1.451095671734285,-0.46946390619273864,1.0293670661893475,-0.47890931189615016,-0.11330581527673729,-0.2425285826824971
2,total_precipitation_mean,5.865982185298875,-2.4457216920722145,2.0768615846842637,1.1758661560968455,-0.1972396540468475,0.6219411716592628,-0.04092746229697256,-0.066301877364577,-0.09709029589472663
3,total_precipitation_mean,5.775654277474008,-2.2677035842669113,1.665968023272269,0.3911906518547987,-0.3790653382575627,-0.14916508220719235,0.490806870960044,0.06398579687137787,0.348515534009042
4,total_precipitation_mean,5.744708364276668,-2.296619305132982,1.0886967392256712,-0.010769787519393578,-0.3384197108234869,-0.682475300028125,0.5762245644813054,0.14380267675216346,0.16963798321518406
5,total_precipitation_mean,5.705559399295409,-2.2363606282674007,0.4369573332947781,-0.3952077494452325,0.004446777964854654,-0.8947298068383673,0.26055766814302234,0.10692635447454467,-0.02146190032710642
6,total_precipitation_mean,5.4621776101111585,-2.046905828032068,-0.08212947856010856,-0.7173176832266026,0.24489168605634054,-0.872856019678144,-0.07389303245072619,0.21944926894603733,-0.14644334384240285
7,total_precipitation_mean,5.170685730142253,-1.5212788488099918,-0.33246291951493917,-1.0928911456902641,0.707734430126911,-0.42555722878487656,-0.435977139949981,-0.07887242435636402,0.07426495527409069
8,total_precipitation_mean,4.856946097085672,-1.044551563350499,-0.8041922420785413,-1.1278566687378266,0.8719577778887709,-0.15165026226115438,-0.5672385494352844,-0.06324048800450485,-0.10603501976335004
9,total_precipitation_mean,4.5126801956787865,-0.4641796852219217,-1.0193537931899233,-1.0366495803369906,0.6902566351056443,0.33468697463064206,-0.5089730178514564,-0.3632151506701487,-0.15810978853019136
10,total_precipitation_mean,4.053991219589704,0.1836759114281696,-1.3380643425304777,-0.7594324342437133,0.33660546151262627,0.8310771965612965,-0.14848440344483885,-0.18767997947712564,0.08215145012223184
11,total_precipitation_mean,3.7353518352194466,0.6878721791998657,-1.5436368030994454,-0.6201144458660589,-0.006882710556879513,0.8188421524520583,0.13914086104357784,-0.0629586235561611,0.14279149134779323
12,total_precipitation_mean,3.3823895413588034,1.3315590587910497,-1.7204135079322094,-0.14030551734921431,-0.38638890800305403,0.6301942439059318,0.4961053415198622,0.16147301517391505,0.000733716258001944
13,total_precipitation_mean,2.7137895945653545,1.8216344653202734,-1.6928202284873768,-0.044041678259469086,-0.7246585770924026,0.3312162363401207,0.832199968395809,0.301142040827041,-0.02855103154390518
