time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
1,relative_humidity_850_mean,3.292266770297679,2.2552342413500193,2.716164383457152,1.8989464861007166,0.8547850856108128,0.866687886227417,1.322633381129651,0.5682261904035397,-0.01246647664060417,-0.1209140109248081,-0.330068960997253,0.18900593111586736,0.3680639329845986
2,relative_humidity_850_mean,3.553989170250364,2.3030577950591704,2.606814574537001,1.4753106577317514,0.8580899621028478,0.8074711642969854,0.6065096227620882,0.21457417191993003,0.11767543746450898,0.012818999152597621,-0.06109073070406757,-0.049463586630127745,-0.3355200574873702
3,relative_humidity_850_mean,3.8188336080079632,2.299441452154139,2.401045895411061,0.8459388310827324,0.227321023841817,0.5058966274702626,-0.3782656161078334,-0.330766520694441,0.05616043664564667,-0.12941937203363835,0.2785545656072064,-0.16761216852705907,-0.25968385940836874
4,relative_humidity_850_mean,4.057325295128086,2.0157196461645244,2.009236691668825,0.20560690678451599,-0.18291223650827998,0.22244536465379083,-0.8623858425083242,-0.6849904637946713,-0.0019543258826415894,-0.08924026738704707,0.22054216678038527,-0.02087020348834534,-0.13594172703279114
5,relative_humidity_850_mean,4.226103474060011,1.6926185601640196,1.4727232016561633,-0.07978990165923668,-0.4341059713972629,-0.018705422880377135,-0.9265481461296445,-0.6042404167443336,-0.16969970869118498,-0.0630715646209054,0.008950110372769961,-0.02141075917675211,0.046747793109466675
6,relative_humidity_850_mean,4.321405463773053,1.419236437208534,0.8785989877867632,-0.4061154645360862,-0.6280986145917449,-0.40308496055360893,-0.9397776307783611,-0.3572429870446069,-0.18459878480303568,0.1369057016892296,-0.2017527713566656,0.10642837847152924,0.2027873709032494
7,relative_humidity_850_mean,4.412273935796039,1.181773841242275,0.3518265041549337,-0.39569170503725387,-0.5347384780961526,-0.7690914438287577,-0.4729914664714373,0.16674924839913177,0.010605002448137458,0.22180473667882922,-0.2495802782825145,0.08084692700708103,0.41411434376819284
8,relative_humidity_850_mean,4.4667622821978625,0.8439679305210782,-0.15395754690902022,-0.3997981027142613,-0.420113864085901,-1.0831197628087998,-0.13333090205624673,0.6440835789210808,0.017099645073068565,0.1547875819329728,0.023847283193313116,0.08018358358826677,0.11867879935288456
9,relative_humidity_850_mean,4.349715800353065,0.5254446168109538,-0.6068190226268999,-0.6299909029032805,-0.3239266930831379,-1.2228264243093556,0.17835235345799436,0.866946577380882,0.10612518772340351,-0.0013290409720105724,0.18287337797906317,0.008760094171427547,-0.22765880017290013
10,relative_humidity_850_mean,4.153199252677266,0.04143974706999392,-0.9909402349927221,-0.8870897129460109,-0.21485270704585335,-1.0323255548386376,0.5265714094868084,0.6761204610465789,0.058848862400704464,0.0006942404686378756,0.10064359359018102,-0.035428266587146866,-0.3963072817590478
11,relative_humidity_850_mean,3.8827304559446065,-0.6410027319512283,-1.3207302146010178,-0.8956503949466359,-0.13826890792199753,-0.4301183563948066,0.6270871129659337,0.008563380939572809,0.16116128070311347,-0.11515388140431226,0.16579385675663574,-0.4025306267288551,0.06741931778731004
12,relative_humidity_850_mean,3.4790303763004404,-1.288681232205301,-1.508788126298821,-1.1071625349426046,0.09476098241477732,0.3366818036311645,0.8020847365385835,-0.6085273117489348,0.026722193019233724,-0.3393270115345153,0.04490606088002126,-0.3746037647230764,0.3306799616020602
13,relative_humidity_850_mean,3.275830942080959,-1.6190432566518045,-1.682476107731784,-1.1171346086159561,0.21392707089930316,0.417092523212141,0.5892164479333866,-0.3048212003279939,-0.3455092994517218,-0.1950218329413609,-0.07526387032041351,0.4735078697243223,0.17841063471140353
14,relative_humidity_850_mean,2.8104686314999716,-2.06066282788658,-1.8841379198652293,-0.9309108951407611,0.5127465919593809,0.7034180867804848,0.2957368465910859,-0.45825677267716225,-0.19572470141277803,0.12984019499869506,-0.15495723817419274,0.43969084749856885,-0.2946064764745032
15,relative_humidity_850_mean,2.2799710158653834,-2.3185142260745724,-1.9807721788046402,-0.4451219756215938,0.680783332622402,1.0803078602659955,0.09945345286091513,-0.4330336584811578,-0.04652964162197787,0.1659397886222505,-0.11721978507662344,0.08131526999934084,-0.24613398257242394
