time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13
1,relative_humidity_800_mean,2.6762978836757805,3.201384585904556,3.036447930655965,1.6057314847433124,-1.0481380980816362,1.40844834296081,-0.3490196188532879,0.8887226155351143,-0.4419152460674107,-0.057173327739881076,-0.20784407755691114,-0.5639748330043719,-0.09916639273486896
2,relative_humidity_800_mean,2.950038670663731,3.039442897390776,2.723148962562064,1.2600673303858814,-1.0381739826994547,0.9648715456496121,-0.32859789431481146,0.3106305356043627,-0.02372042951455701,0.055549877067632196,0.1920862551525323,0.3786424764808994,0.19469758053183306
3,relative_humidity_800_mean,3.497863246868229,2.6595054549715655,2.198611529065811,1.0646416548513966,-0.10863871598563453,-0.19347185820174373,-0.4202677969893385,-0.31511920555606193,0.13134643498852003,-0.2736670522797997,0.1514001187304623,0.6016198502076189,-0.1179064290909351
4,relative_humidity_800_mean,3.7727873671674304,2.351042531084282,1.748743641478935,0.6467197768821978,0.25307664090688003,-0.7786107551469952,-0.37886925936286237,-0.6398636221724054,0.3234349944849008,-0.26282489896830885,0.18767069515997667,0.06911900131767719,-0.10278600329567221
5,relative_humidity_800_mean,3.9469817033571064,1.9522356496685205,1.2610664814140857,0.30391826613093725,0.5398492175810533,-0.9278558916451223,-0.13462921425734314,-0.4973724962885597,0.4293373181068595,-0.13082414774000906,0.05096474449364857,-0.217020945358954,-0.04272596799224182
6,relative_humidity_800_mean,4.147741908612952,1.5214809202510735,0.7292614833546786,-0.10927981512715632,0.6388316739069699,-0.8635965820598136,0.10534900334434234,-0.3742083749805691,0.2275946400180461,0.030190957888482042,-0.21258154733798618,-0.39287264879241707,0.05836054460492164
7,relative_humidity_800_mean,4.2641150114781325,1.0880461005298119,0.23685103306541397,-0.4208106205255612,0.5733064004657672,-0.6835657442000697,0.46945900674831137,-0.0915021558964222,-0.15691798508137864,0.28483483242966723,-0.3418307512782411,-0.2318863173294324,0.06235486996345087
8,relative_humidity_800_mean,4.20490120058952,0.6585385931595835,-0.1581727749163838,-0.7228528403695813,0.48666933627497133,-0.5997716361632419,0.7983901745440284,0.2591130453287664,-0.3723278364234978,0.302299689588925,-0.1804123845114772,-0.06292975287870464,0.1375184345563009
9,relative_humidity_800_mean,4.021804213644806,0.2558387773728628,-0.5875481166321749,-1.0558436066713845,0.304166792661171,-0.2559059010477178,0.8549605476449493,0.4429707699470644,-0.42224567910587746,0.2502157364501633,0.038336283438873714,0.22297628554946453,0.2185716614739694
10,relative_humidity_800_mean,3.7817699848276622,-0.14038838083757998,-0.980535101042256,-1.1857530017603322,0.18863259313520409,-0.04418378417820772,0.7950978826903562,0.38278231557485926,-0.24506355473193317,0.24993950770990195,0.11151194027330506,0.2670375552381712,0.017477496842984646
11,relative_humidity_800_mean,3.5695426029841277,-0.7953761513109726,-1.402633725599034,-1.475608941173453,0.18748270510456452,0.4124115963802059,0.599097289778026,0.03591920293844186,-0.012028082467609946,0.04359353983649182,0.33990598782110787,0.0731385277037925,-0.2666453571978828
12,relative_humidity_800_mean,3.238196450944255,-1.1504400348298365,-1.5782548328253745,-1.682549019536158,0.014413473254353376,0.9025163105911507,0.31019111362403495,-0.031721847395937454,0.16989840140122625,-0.3033940436756601,0.2831435235419951,-0.02189030217077111,-0.34961177343796557
13,relative_humidity_800_mean,3.2892886993888966,-1.580004980159426,-1.738840801654226,-1.3149815485646685,-0.05461350385341289,0.9861679898916235,-0.23572334165390538,0.017238047087847888,0.3205211192736363,-0.2996819067887499,-0.09378533839565764,-0.02063319550627117,0.1473158306575984
14,relative_humidity_800_mean,3.0015603273433995,-1.728798587928819,-1.7963871062668426,-1.0393059584110813,-0.4109125517188866,0.8034938881047704,-0.6426742741525023,-0.15115641298769952,0.33430816596683116,-0.2407382975663613,-0.3329391356395855,-0.06867713405239069,0.03348793581690834
