time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19
1,mean_surface_net_short_wave_radiation_flux_min,1.3915194905412136,-5.070626348025159,-3.407747090235731,0.32176836634658046,-0.00918529368899616,-0.27964328702859453,2.114462653675153,3.190194841948438,0.20176548736573555,-0.26756494377136814,-0.29699411367282896,0.2960952695335672,0.6442337645406793,0.04547179340456365,-0.0314516205217328,0.0668692762447055,0.23125827313140293,-0.10720961879101647,0.40153827876879045
2,mean_surface_net_short_wave_radiation_flux_min,-0.3155042696727755,-5.433095366270506,-2.6015325960179,1.9329801977131815,-0.494094168592123,-0.5955063271319289,0.6214991438274071,3.084628601669123,0.3332760127251971,0.12655221830201616,0.2236579864594287,-0.3160912336206337,-0.584800633131805,-0.43127868038845113,0.2176775545090462,-0.15078843484622337,-0.21914916576894505,0.10775376089070342,-0.07665733425574286
3,mean_surface_net_short_wave_radiation_flux_min,-3.985312129704603,-2.9399553463957973,1.053930522913788,3.4016939740946994,-2.468245168950963,-1.1029731519087513,-1.4673962888708256,0.4185298711967955,-0.08319202834800733,1.023072273264593,0.8471199407574443,-0.5208285073652537,-1.0086122753247944,0.12755144255177917,0.32210415037844814,-0.30937286503812744,0.04476407666563301,-0.1828142278973821,-0.2062954710434666
4,mean_surface_net_short_wave_radiation_flux_min,-4.843505393076304,-1.8833079583044667,2.1044077078992265,2.676814578626677,-2.4292344882052515,-1.6097080940619284,-1.0264850365832618,-0.15416222486261405,0.06378392464859237,0.7792875297953322,0.4971800286536577,-0.03670577896686669,0.2477360320613444,0.3370432701773999,-0.5200163115371642,0.17356170862405143,-0.23645111777735123,-0.1957876111156521,0.14309142483508375
5,mean_surface_net_short_wave_radiation_flux_min,-5.436079382217282,-0.9587470294132271,2.5089015006027093,1.3436057889655146,-2.3653756188810915,-1.7090487046992995,-0.18483337209969616,-0.363277291719022,0.33267078696095015,0.12682686785984562,0.1524633318896303,0.032014756745543826,0.37534023578242853,-0.07481231856057916,-0.597291199699014,0.26753984699897,0.08684119046871608,-0.00033003046422833143,-0.07156147242950153
6,mean_surface_net_short_wave_radiation_flux_min,-5.639624633441384,-0.18666787098204612,2.0610731350333715,0.1021578188532887,-3.045995343853601,-0.5369045433309091,0.8265729321711093,-0.6141059530249936,-0.2638714028150636,-0.27468558516889235,-0.6751826079287406,0.22824494594548936,0.8922190543637014,-0.08319715618189878,0.3308277223602996,0.16075712032973113,0.20151768961643193,0.5094706680852805,0.2926697512500165
7,mean_surface_net_short_wave_radiation_flux_min,-5.484832444774302,0.8362085155960784,1.302196448140707,-1.3479468872869262,-2.8648506425248517,0.5811924790037682,1.5899110920275799,-0.5375685081891124,-0.5986178454194461,-0.4573389132307959,-0.6918904556116668,0.027349500751609142,0.38183453834460446,-0.09108971610824743,1.0131797224991415,-0.3134902797485479,-0.0337450078109659,-0.04739174361245933,-0.42061489562695703
8,mean_surface_net_short_wave_radiation_flux_min,-4.734927597634083,2.435957859722407,-0.1275039065635793,-2.4190088731191643,-2.724243740083807,1.7147357435315342,1.2180292040139864,-0.10398552698087994,-0.30940152855042985,-0.40056617551485446,-0.22515478758328644,0.1764219584823933,-0.3946577988270861,-0.11778663012892035,-0.3088173471816697,0.14180363419099476,-0.049965782995987515,-0.36861184963910004,0.09937953234337735
9,mean_surface_net_short_wave_radiation_flux_min,-2.9997724071645426,4.186722846183722,-1.5088443836182412,-3.0286543292911006,-1.8722627945579153,1.9054607564564827,0.4955503637292778,0.07933996384589503,0.22483388532085433,-0.5310525695421779,0.23937059130260965,0.2810779546284327,-0.9393897561670748,0.05273198067151072,-0.6106925764083282,-0.35121354390416015,0.10960561613830955,0.07348899918568637,0.3765142273505602
10,mean_surface_net_short_wave_radiation_flux_min,-0.44551422511832695,5.3445797688020065,-2.9326534917483094,-2.4804637766053412,-1.193160316901822,1.7497525286418827,-0.8296341711784848,0.37808924499920493,0.4750089681712598,-0.1911652664882407,0.37604024376152373,-0.008587877037479921,-0.5968267405655765,0.04495063305290772,-0.33530256159978994,0.15153904411611652,-0.18677502877598123,-0.03030473808395349,-0.23217079732555726
11,mean_surface_net_short_wave_radiation_flux_min,1.8841369964891306,5.726419572854541,-3.0236447927098786,-0.1878577834418031,-0.9534453923927263,0.698279759096268,-1.325547510098875,0.1788597124675511,0.8226388821277417,-0.7377205426762425,0.19211712340893675,-0.9687801093576107,0.3921891269647189,-0.4616872061461411,-0.05959171982131173,0.37409829990754456,0.30576494040311225,0.46541030604992073,-0.22201921448298148
12,mean_surface_net_short_wave_radiation_flux_min,3.498610833714575,5.3189854427657135,-1.975489118694392,1.6591208607936745,-0.5789607872184978,0.023024374546903034,-0.9887218889838779,-0.10921384318230858,2.1670215109656237,-0.7255728552704307,0.6899012642761518,-0.588040815771028,1.0125183175148194,0.4946275597550049,0.36302151778820585,-0.4396332726620506,-0.17892787655607406,0.08178678484366846,-0.02223344137335591
13,mean_surface_net_short_wave_radiation_flux_min,4.487114791423489,4.506000080118744,-0.2208625891750556,2.9659184270657195,-0.10753547361253689,-0.16145164538502738,0.5500052416079979,-0.5237309988545615,2.6712693461472186,0.4029836554530644,0.06424339333990066,1.5592807973266294,-0.07386380340734736,0.21756546548688524,0.44117284612085433,-0.07726868207346912,-0.02551395560430757,-0.45653548399480604,0.156676456060269
14,mean_surface_net_short_wave_radiation_flux_min,5.455072592747574,3.099872209933006,2.7180021480215233,2.758915728421359,0.4134145286846606,0.503602318493467,1.7648370783431822,-0.19542162166978558,0.7999030005400156,1.4273023985904663,-0.5777925470354593,0.47521608034605933,-0.552244217318456,-0.21578419913682234,-0.0478049121381408,0.5634402364492211,0.12774719560991077,0.48804655429934685,-0.4075670221535
