time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23
14,mean_top_net_long_wave_radiation_flux_min,-1.56330683029432,-1.869067887963344,-0.9842627263098713,0.9055129174933306,0.39514106350916006,-1.2460929298702998,0.365292155491251,-0.3014863886952848,0.1374588772569271,0.9394194250070272,-0.02550255246531762,-0.18932079785347802,0.698196044041748,0.2761735631818271,0.2852174725573235,0.3746832806826607,0.2687578592306025,0.16893402207871086,-0.16453512240912466,-0.17567211000030963,-0.19130617637927583,0.1856526342070964,0.10731717677155282
15,mean_top_net_long_wave_radiation_flux_min,-1.19806164910206,-2.041977400836339,-1.158881061435819,0.9044135997618279,0.10324877402608637,-0.9545220877362673,-0.22332472440310983,-0.3838575640554797,0.3093505439399105,-0.011432376786944566,-0.5162828758285403,-0.36286438951968897,-0.29641172577294284,-0.11001645093982093,0.4349262733287645,0.015152799918523004,-0.3993625571535411,0.04738620574699491,-0.24630164290797918,0.15209086767732014,0.40670408978140526,-0.0010665140967379338,0.04012792200465677
16,mean_top_net_long_wave_radiation_flux_min,-0.5505562058590606,-2.226754175434426,-1.3485640485681316,0.40287772437973873,-0.6073237597928305,-0.4987175608234734,-0.9918261128065419,-0.6260595235467901,0.5156483350084374,0.0817078690924523,-0.5067534276311402,-0.3544370422066561,-0.32297419154099294,-0.054099501265072035,0.3328582546383023,-0.1359979846689514,0.11798785467383431,-0.21524709816192777,0.18773001249296722,-0.00018752183444248232,-0.09379911916763402,-0.014260955744150245,-0.2012951318193004
17,mean_top_net_long_wave_radiation_flux_min,-0.21982394023805044,-2.3226067212103403,-1.3103082190894177,0.7822041852101226,-0.8207163356607251,-0.4737258226148633,-0.7904285339859931,-0.23650267651339088,-0.012495774824471189,-0.12999274102370922,-0.05983272068666965,-0.10947437908074603,-0.16764336753498404,-0.28741187953107283,-0.5445166217247138,-0.18815492628908606,0.5066523113901849,-0.19862101149584416,0.26170390731722126,0.11334537446499378,0.13164962086643922,-9.135149540879665e-05,-0.05089611368021576
18,mean_top_net_long_wave_radiation_flux_min,0.10345895220996965,-2.094328205308274,-0.950792073809352,0.6798526246327231,-0.6865248000811628,0.2841605117265174,-1.2548540352531612,-0.1106344538305823,0.3706556525862245,-0.31381516898020845,0.8833658400874571,0.1591984841122202,0.26376074648240055,-0.2546161697052086,-0.30398119326134415,-0.01619993277990118,-0.4520614808774059,0.25277454298184865,0.2021403082049421,-7.452143621919611e-06,-0.15052383749606352,-0.11212190104552197,0.06826859411315563
19,mean_top_net_long_wave_radiation_flux_min,-0.12011410000487872,-2.070441516467898,-1.2374044913108573,0.1523901446466382,-0.5911910772538973,0.5943780653305402,-0.7159871392212387,0.15485249757515013,-0.1499307231848376,-0.7042958106812595,0.3852510802500048,0.4608098901133088,-0.013135449099422556,0.49797788265148835,0.04829867329947567,0.01884299626037118,0.02294777437807851,0.09330025679147994,-0.36301495579330806,0.019789049712218565,-0.06681838684964593,0.1185201348689153,0.4015328340463695
20,mean_top_net_long_wave_radiation_flux_min,0.5844868376615983,-2.3736418631016702,-0.28902619334455026,0.4244460599891322,-0.6335165896252318,0.8012458984823252,0.15941366163539591,0.805388530059786,-0.3507344088533673,-0.1138904246797453,0.06061348608348456,0.6619140389680914,-0.045443426305088234,0.6374599321378999,0.05843311119651581,0.2410422703050134,0.10127149965343017,-0.23180210315084274,-0.23869314681681497,0.0825060647769404,0.07684378866454988,0.007101765368738107,-0.2573269249633402
21,mean_top_net_long_wave_radiation_flux_min,1.0380764837927257,-1.9483057107160562,0.2195204093711315,-0.41932309648418975,-0.5822854236689883,1.4628996638252685,0.1493685439709096,0.5779200449225815,-0.5947887437679069,0.3325264714337737,-0.48132567010669036,0.09522923700242387,0.023178370102526838,-0.21008456274336948,0.02821392306450587,0.25776313497742265,-0.08840420295477422,0.21798922266985477,0.008448915117991831,-0.2692494701524781,-0.039218456864577166,0.10492233005572735,-0.321659207790572
22,mean_top_net_long_wave_radiation_flux_min,1.971266563481454,-1.6461237234468582,1.1819385898951111,-0.0670417792189772,-0.06207030328183183,1.4824727184326811,0.16183524499676968,0.7451202221694141,0.16467445636840836,0.17929939551416185,0.087468349484585,-0.6433791569620495,0.24188675779714303,-0.5116485115788778,0.604252460057128,-0.1250343939936265,0.17197053277305258,-0.23348995940891215,-0.18089960658207382,0.3520047623457541,-0.27390855690522997,-0.1714929703204926,-0.011541133308752543
23,mean_top_net_long_wave_radiation_flux_min,2.1047970612480382,-1.2348491724613366,1.2900749076711493,-0.20448824216216613,0.522458517197982,1.5316558685379198,0.2417743802339687,0.2517570858241831,0.5436817108600203,0.3136582642252312,-0.013088751874769591,-0.5098800699259882,-0.3340389926622992,-0.22337176560619337,-0.21097203612943832,-0.0351790426876914,-0.059059121574537556,0.3178328502836734,0.2285744465800502,-0.2349104473934009,0.1371216888674499,0.33395798020528755,0.3325644889768313
24,mean_top_net_long_wave_radiation_flux_min,2.0813071184780654,-1.324195708547361,1.1447617028816792,-0.3637931969472313,1.464650146361704,0.8362811572320581,0.009552664816559241,-0.6026199511396062,0.3638402404276875,0.03012753430955901,-0.024247917925204095,0.026506285681280394,0.15100820895365974,0.48147471397537833,-0.1627558825277571,-0.17137733970002622,0.39260584550432054,-0.10310869393495149,0.18374276367518805,-0.3124127746803423,0.3272388960783654,-0.20726079155244986,-0.024229246966983774
25,mean_top_net_long_wave_radiation_flux_min,2.5948522716181497,-1.345641675436325,1.5321856161699985,0.018891817571771025,1.9859881194007534,0.06283603087396382,0.07001300942582958,-0.6053813416104625,0.2968196172366932,-0.08356661956791607,-0.29474969945347423,0.18321609476686762,0.47220327840012544,0.05389084550185178,-0.5133885559233214,-0.2398030091741594,-0.4293305293554967,-0.37782213092581235,-0.20535264585193774,0.279454930187258,-0.18160435667127459,-0.05581458162507397,0.045063052262397436
26,mean_top_net_long_wave_radiation_flux_min,2.9695407926352666,-0.6545116987307048,1.108913140430594,-1.2151298802320016,1.724939527642014,-0.6757191870761902,-0.3697028701718679,-0.4581952422736251,-0.42651743579315277,-0.6543995986496352,-0.3374473132187062,0.2650547019194872,-0.4877152405124105,-0.035377181896518374,0.2801956532981127,0.6709073956804051,-0.18237140868530316,0.09651901122457004,0.11857313131842603,0.13099242305100672,-0.11342511636934624,0.09439443151538635,-0.0962513652584045
27,mean_top_net_long_wave_radiation_flux_min,3.5300113499581425,-0.5939102200890194,1.1624609020353094,-1.2780138537614956,0.7600454960490453,-1.514496770956749,-0.14142203761967265,0.2346408377836108,-0.15213609354861563,0.06799420872299684,1.1809405362405367,0.16270633592526232,0.14414284021540147,-0.34959619869824776,0.43233174591835977,-0.2547797588607908,0.23326370760646906,0.15807896722939405,-0.0682348133072284,-0.15434966049010712,0.2124128989402323,-0.07524210141196933,-0.1163483670834888
28,mean_top_net_long_wave_radiation_flux_min,4.210810346809933,-0.2494939876808448,0.43810795661919666,-1.448339129118449,-0.7346173302343958,-0.8236352194892687,-0.15822766555465226,-0.02354788267029127,-0.629858616358186,0.6515308336491042,0.35934845182302083,-0.21790039276114054,-0.5602108651950432,0.23156403554065066,-0.48276821424811495,-0.02767309673178764,0.13698318540938856,-0.10854696638428926,0.03780131639410166,0.17016600160503126,-0.08153829257297872,0.20371267184117256,-0.15943386780779556
29,mean_top_net_long_wave_radiation_flux_min,3.7652450625024785,0.5147556202421808,0.21402527469069585,-1.414692252393966,-1.0859192634228552,-1.0813705203536883,0.12534176455140203,0.47498941581534654,-0.27981554577811235,0.01893538258509571,-0.5557588724116403,-0.35006259802476103,-0.02481286337733575,-0.07131481387361262,-0.28272601551454535,-0.2805638184952647,-0.2459777737100414,0.27443452946236474,-0.45081662964267816,-0.015164334725920806,-0.08515979508468788,-0.09733140915598909,0.22393102080036928
30,mean_top_net_long_wave_radiation_flux_min,3.8595949757954813,0.9619759911979836,0.08960173873769146,-1.1758141825291997,-1.2292936923086266,-0.7530152513329784,0.1983774493453824,0.8447316030216154,0.25375930854579726,-0.669164751359883,-0.5894520563196056,-0.06499018007895739,0.4157068874836688,0.21341900615475423,0.1308408646072896,0.03597202279482689,0.013333721906572206,-0.2470243216598827,0.46353711152570587,-0.23333774922570394,0.04631137330711746,-0.23855775423975237,0.22141326344770282
31,mean_top_net_long_wave_radiation_flux_min,3.5632820436740635,1.5912844950670162,0.22199196628945528,0.1686823539479053,-1.0260666437297936,-0.15763363634017058,0.8042886003753354,-0.6761229312095566,1.149996777102516,-0.24236726212618437,-0.15143565262866268,0.5048880820863744,0.3820866951127618,0.14077495073765187,0.08913041109025273,-0.07152663139933156,0.09457112255100879,0.41934136994237736,0.0754584697565874,0.026249490811762862,-0.2389787612571553,0.2627301673840621,-0.305476550401929
32,mean_top_net_long_wave_radiation_flux_min,3.186719546933231,1.936846855221374,-0.06633789428254228,0.36073193480500465,-1.3392996298742414,0.42989002417584354,1.3400787761438289,-0.7469429805371851,0.7563746085806409,0.41264832006385394,0.38667132336460863,0.43161965842747546,-0.4812896591602172,-0.2889348069034776,-0.03814530240060763,0.3910749819692716,-0.06637305768569364,-0.38842156577779896,-0.24989476379879189,0.10086810577259815,0.1927964348090808,-0.15091278369738456,0.13136548183929728
33,mean_top_net_long_wave_radiation_flux_min,3.265820950676791,2.205530302676272,-0.5009339040490927,1.2001055875674287,-0.32842385340217944,0.7529405158130142,0.0432821663045685,-0.9371513031681971,-0.955540194473561,0.3949678348693575,0.19100892433977512,-0.4841002370859978,-0.05377975674178496,0.7091670445808751,0.38401591736599433,-0.20898181855762193,-0.2837756087411181,0.11995875538959583,0.32111472931546575,0.10315848701249147,-0.05770352135559048,-0.23488828894722408,0.05288411292835388
34,mean_top_net_long_wave_radiation_flux_min,2.982542245467981,2.7692587202221004,-1.289463160846322,0.9611436819959494,0.04016753765423478,0.4936524654622096,-0.4450805494350701,-0.22341120106030765,-0.8161408196684272,-0.24388075004343523,-0.1055038303596953,0.01563071565923119,0.7064837242117789,-0.4176814366900452,0.009114343171626781,-0.010023869042041,-0.08049010254469749,-0.0863488847802718,-0.029591176613914656,0.08065966412514362,0.5226416499429853,0.38348175935107787,-0.041012676146473324
35,mean_top_net_long_wave_radiation_flux_min,2.350778373171252,3.1438504028429035,-1.9072244245129943,0.8876770850237478,0.9980842379366173,0.46066678630705593,-0.8117574088243454,-0.312802067142916,-0.31493448915578126,-0.14270189803901892,-0.30909715806064286,0.3330581239545339,-0.32118742932923916,-0.46092120294163297,0.02273524499531248,-0.0885895446649166,0.5499550370848928,0.04402736969643787,-0.2518494337198532,-0.26580763677888286,-0.4257506034149107,-0.12100060275865826,0.1356885828636302
36,mean_top_net_long_wave_radiation_flux_min,1.7462254317315233,3.0436925460636264,-2.186222436698249,1.300744039928101,1.5285302578367026,-0.39813771913844775,-0.5232004072904836,1.7964809753712614,0.8225215446749576,0.31407707176652266,0.1969697467184994,-0.27572595604430034,-0.1818248163667633,0.31669233405799757,-0.19402463013336166,0.19790472162787115,-0.1891692850408833,-0.04306617678353314,0.05089991070235702,0.08540493639966287,0.028338407380720666,-0.004695498620485362,-0.16475509017854312
