time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23
16,mean_vertically_integrated_moisture_divergence_min,-1.2833101434334502,-2.200916736682752,-0.5277603845480566,-1.0444687358955453,0.6359958320792749,0.2053521158652379,0.9066654422769211,-0.005353455612918737,0.5872539837976215,0.06320731189465173,0.6260375003003817,-0.6380991423044574,0.02902774087301574,0.22670995090946988,0.25400424713545,-0.5611650005152522,0.2653331985584876,-0.14166954326904718,0.3358847146180566,0.18805024249439278,0.09537651481871545,-0.3953797272396803,0.22793634165814844
17,mean_vertically_integrated_moisture_divergence_min,-0.6551284011935831,-2.9379824799897882,0.3710388634345299,-1.5883007548248889,0.2615597031737938,-0.4928240466734944,1.5313144888103354,0.41429434418751104,0.693069581026031,0.040407055464818493,-0.22979589050640917,-0.44344881654911406,-0.15866388052028288,-0.21495717277675203,-0.3425246713272934,-0.033161312438587616,0.14440241258186642,0.28340772808000875,0.1448843676760628,0.05619059589596921,0.2328182188195133,0.18659535032075178,0.08631741866859999
18,mean_vertically_integrated_moisture_divergence_min,0.11935183756412407,-3.297598123764662,0.9282098157337505,-1.6194229497287231,0.2687106252753319,-1.086398310515243,1.5041242042708707,0.5400124688719746,0.3830286308453731,-0.43287046594899886,-0.3935818172984908,0.09244118859601261,0.012532275446197104,-0.22486473555250577,-0.47777134783362707,0.037779876327110246,-0.4352989601165755,-0.0008113057926147809,-0.2492102286448252,-0.053035215404810716,0.05468915625514806,0.03327601090395966,-0.30596739023996317
19,mean_vertically_integrated_moisture_divergence_min,0.4445028885797259,-3.070278640245835,1.1657526409185468,-1.5274195992090571,-0.85236330122897,-1.157408367133776,0.25449754792088763,0.7304449214784531,-0.09209615485770402,-0.6545834540387079,0.1094067912751749,0.5764767598676306,0.10422624237922329,0.42496434540963146,0.5080827315640287,-0.014902546085218831,-0.04893774192482435,-0.0394991441051136,-0.21330323441739255,0.02369025861815728,-0.4241641555574665,-0.047603564538436095,-0.15400365735704843
20,mean_vertically_integrated_moisture_divergence_min,0.4194651213206566,-2.6902231519361144,1.5622624181488485,-1.2087479618511263,-1.3847979884410886,-0.8016153340041259,-0.75775936686383,0.6473598870673244,-0.4328184397073947,0.12209190385469035,0.5843647559183213,0.23210196423214094,-0.423828601082713,0.08393029564494789,0.23718591861479074,0.12354277479192649,0.626557793346444,-0.1005287552744508,-0.030381158431155967,-0.5493466962712228,0.24510257499132332,-0.022240386171369607,0.17707462879156194
21,mean_vertically_integrated_moisture_divergence_min,1.3908337902556,-2.391916635632819,2.0268862864298853,-0.968393246626795,-0.9665410486791969,-0.39678011697974447,-1.3110696869818645,0.03876982789938779,-0.5468512974696452,0.5498626313997407,-0.17121088580087807,0.2997244734345168,0.4856343848968719,-0.2239063276345586,0.4872433825062884,0.45017992808627827,-0.07740582858547988,-0.041507694747604046,0.4357184185005832,0.585841966147001,0.18214150587857417,0.11682642623413039,-0.08313022696319405
22,mean_vertically_integrated_moisture_divergence_min,1.7320321794337359,-2.302555922671284,1.6718940417911388,-0.5037750033245637,-0.060349683895420045,0.6902823862485664,-1.317923064318443,-0.44187852763063595,0.3124178770173541,0.23099572624585304,-0.20282604532410614,0.4651431159543131,-0.16030584345628765,0.31007183209166056,-0.5473229624328307,-0.0678750455646271,-0.35175260611594206,-0.0034028969290431773,-0.3756103870910567,0.15227468349926537,-0.14212898114836822,-0.2989764713289809,0.4274244468729791
23,mean_vertically_integrated_moisture_divergence_min,1.631039820197134,-2.1554870967340154,0.7638375288479922,0.7945980561215991,0.06314553805987246,-0.025497789597192802,-1.2035752976448741,-0.7077329596082566,0.7814550473522435,0.8556373011121912,-0.0667658652634124,-0.553030984660092,0.6889328173729238,-0.04636520973099085,-0.2557346897912986,-0.6101485178940218,0.38813058998750327,0.004673868166587127,-0.3721992723183089,-0.16617722060309947,-0.17115882427292414,0.11974852960389568,-0.3108727445108807
24,mean_vertically_integrated_moisture_divergence_min,1.4333245842253532,-1.6802548501474797,0.265547324608153,1.9531019024327805,0.13911085825037448,-0.519738663898221,-0.7843746476960702,-0.8239322028187521,0.25405618235371086,0.2915355536551988,-0.10438359373342093,-0.4919082171218927,-0.21174087755671292,0.08620223379612633,-0.1229801630198219,-0.07303931807624366,-0.02288632794523415,0.43229639317370505,0.23788403071831205,-0.1713852475662879,0.17390730372787525,0.09586487727512565,-0.1055501803964955
25,mean_vertically_integrated_moisture_divergence_min,1.7778288115652994,-1.9506178587360803,0.6703987828343249,1.6069974693660194,0.01919738168446612,-0.6093189483436471,-0.3945961045407443,-0.6953291799654767,-0.5887108654304448,-0.33230386833541664,-0.28123755360002684,-0.24249971663590725,-0.6324868670618249,-0.624468786508277,-0.1924716508678326,-0.2570968981941375,-0.5334204391034391,-0.2572091960478488,0.2708711758353077,0.004094273268673466,0.07749596121412088,-0.014023938860319602,0.13024430656194513
26,mean_vertically_integrated_moisture_divergence_min,2.151035193170061,-1.3303859158400722,-0.49083742440534484,1.9105237405835869,0.11525889136917002,-0.1839546267065221,0.5896247213199123,-1.1406389861705102,-0.2630924462914343,-0.5367442352799255,0.21880546663965222,0.057736249034670895,-0.8646595597135743,-0.4598944742594814,0.23933222368837173,0.045325232808080915,0.1982896490521331,-0.06710009251962723,-0.01250966036642129,0.07835994661339812,-0.3258823861858061,-0.04959171758679301,0.053122775737357936
27,mean_vertically_integrated_moisture_divergence_min,2.316442927600649,-0.36315175604337063,-1.0001857951794602,2.6882823284756387,0.11061305120052314,-0.1327164493042575,0.6215932531975653,-0.9197571773847923,-0.21311998669203172,-0.05835237821128304,-0.09253647988529778,0.2744947430272031,-0.09357035327301944,0.48188125696369555,0.5973666664658058,0.2167137932638958,-0.07566243113476719,0.45466442475280877,-0.4189990645827015,-0.11193849078900046,0.17951831277066557,-0.09738193192428457,-0.17911369536795435
28,mean_vertically_integrated_moisture_divergence_min,2.3965872140842857,-0.002943958754811677,-0.5784610076913304,2.5142920109736693,-0.3633248034582213,-0.5860736260806351,1.0255163217178196,-0.409642669868522,0.0937378600371171,-0.4096719470172029,0.24525896693122692,0.3852055778396174,0.7211558794844699,0.6999069483817184,-0.3967196582464532,0.19884716167355043,-0.058346355819456824,-0.3448238415789758,0.09411870761714551,0.09271830081988267,0.4453627489039094,0.1393535970967972,0.17352182880454675
29,mean_vertically_integrated_moisture_divergence_min,2.9064861100931187,0.5927467807903797,-0.34201689602547974,1.9015967809896344,-0.2603774975656661,-0.19791388122125764,0.7966929684512448,0.2746597485368791,-0.49466549587827635,0.020392306794817728,0.24170013359727502,0.006074807071704213,0.982936648978646,-0.3242562782194624,0.0356676281842086,-0.17115766601085416,0.2937902394083937,-0.18366774387447027,0.2525505437297511,0.15378966172157257,-0.37166583765298244,-0.07388978993465564,0.026747039374709593
30,mean_vertically_integrated_moisture_divergence_min,3.203007426709621,0.7894165821375025,0.606159159185062,1.3054827032885308,-0.45042561720566104,1.203223273434303,0.6924263236381052,1.6898024001245766,-0.49813817073872063,0.3136868607566082,-0.7434910007122014,0.30313222544812635,-0.11698967979910463,-0.07606625373261712,-0.2619205835973049,-0.13399520162863604,0.14732388215057837,0.03976947649677789,0.227207709928341,-0.4228423038179237,-0.3999646155646173,0.21338872839619302,0.09428210363917514
31,mean_vertically_integrated_moisture_divergence_min,2.6794927123609416,0.4417198090809054,0.5297157430108245,1.0010546425794495,-0.279017802272453,1.9114406491157685,0.2536358293254498,1.7714220211159313,-0.18137243598099342,0.5151487999395274,-0.5639460406663951,-0.49916929746818045,-0.3631612873173448,0.19950883318131196,0.18275513625280068,0.010970965080502425,-0.05903210052679201,-0.07327395064016103,-0.20428689261698302,0.27760824179288485,0.3936352640938661,-0.36684288475963267,-0.17127185107324894
32,mean_vertically_integrated_moisture_divergence_min,2.9673265914934035,1.1937905745970243,0.5109022990969823,0.38377922293501066,0.09997583203637136,0.8997292851617987,-0.6112444890850404,0.657729292655549,1.1706974764113651,-0.8014442474693474,0.9486149632039849,-0.7226314272313639,0.13924212072320474,-0.471711497656824,-0.10595340335076443,0.9663924156651303,-0.01760526270440511,-0.07620754842792378,-0.22236807469746572,0.014129650919661523,-0.11125695074309983,0.09669411093038105,0.07375500364514474
33,mean_vertically_integrated_moisture_divergence_min,2.9039642690403356,2.428993537017897,-0.8882856207144754,-0.6376138760769832,0.14967563465650996,0.5678081486627937,-0.9313076900499325,0.29326386631791745,1.268251933013881,-0.8329837921097232,0.15826704662807906,0.4967813018064145,-0.3441364566780503,0.18844798546313557,0.2118548691635774,-0.4595419163511723,-0.011210198534762494,0.047772540496031156,0.5441435080088353,-0.10131533397965234,0.10645899724501952,0.11198310483704475,-0.1985054987235254
34,mean_vertically_integrated_moisture_divergence_min,3.7093990463472886,3.310039349099609,-1.5338729717632922,-1.8680485366060193,0.10838142686960349,-0.28946298091928985,-0.45911526780240586,-0.03648820920710952,0.2985421011281335,-0.6394209046751181,-0.7048635949433668,0.5571053710091822,0.20137125683106177,0.012613276933110004,0.2792682924049418,-0.37420634087952437,-0.047544444175626935,0.09553897707266339,-0.23502080293068642,0.125401243025596,0.12833586221166118,0.12420854032141614,0.14795785820560187
35,mean_vertically_integrated_moisture_divergence_min,4.161401114890122,3.182117613317406,-1.8988307571977732,-2.3434446269713565,0.35930207520068047,-0.973384972625367,0.14272691601835,-0.3573542185845612,-0.3718924162466266,0.7602702630231711,-0.052457817570881034,-0.19730719927396934,0.15528468712245683,-0.19961399709324243,-0.2453801864954841,-0.012259596505506258,-0.0026408247926587797,-0.046680415447490374,-0.1897481778293217,-0.03156826850484105,0.006018959876983153,0.0882909391772799,0.3574923723994324
36,mean_vertically_integrated_moisture_divergence_min,4.159380392006705,2.9125335770844383,-2.243735016675429,-2.3863253366981643,-0.5310092374854772,-0.7436363348275151,0.21382520067396701,-0.38396693579970076,-0.6344634685987678,0.7078219896425025,0.5439290562515976,-0.4479273797837517,-0.45949988586295043,0.17566403603538658,-0.14057576083750647,0.26714108065064573,-0.07843843087250711,0.007877646838000494,0.10058998285939505,-0.026319941769579913,-0.09235843237553103,-0.2241940453690527,-0.3826437500987262
