time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14
1,mean_vertically_integrated_moisture_divergence_max,-5.104957209953802,-3.176114224405573,3.8797652283633313,0.07590421399572021,-1.0445647043474715,-0.6421563650765483,-0.8569770769118548,0.28561261794032844,-0.12801825764929545,1.0053201709100161,-0.5345997748377339,0.04818533163206781,0.043050167230577606,0.22606670532357095
2,mean_vertically_integrated_moisture_divergence_max,-5.23016183160643,-3.2440346312158805,3.352559327832294,-0.05985281676696682,-0.8890259663949908,-0.07131585671223056,-0.2847187113582369,0.2283814098592501,0.1863304109236767,-0.00964520754015859,-0.2800068451630903,-0.27546457089238946,0.042313945712196877,-0.1893702087144037
3,mean_vertically_integrated_moisture_divergence_max,-5.2869929591262235,-3.172670069134805,2.6480113943823422,-0.008432955851069505,-0.8657075566427859,0.5725424724526597,-0.2298610522777347,0.017213050013216515,0.10305845493527441,-0.30787868904890525,0.10074391204337531,0.06769668560260066,-0.08675585435727189,-0.23137825390297959
4,mean_vertically_integrated_moisture_divergence_max,-5.228698396767064,-3.1157991469801614,1.8523151678350214,-0.27940404022338683,-0.4964070986603363,0.8512078740674504,0.14679871230322136,-0.306536533577327,0.16451745362967682,-0.22046319419751487,0.5110943773650949,0.3903717761731745,-0.12066209176643922,0.14708373832447408
5,mean_vertically_integrated_moisture_divergence_max,-5.1807574334373605,-2.5374509585252127,0.9685849732344437,-0.32085732412710416,0.6674624432086163,0.5276425332663126,0.7937315711710117,-0.2195634754402283,-0.028341698211512237,-0.5675074590763785,0.8040194583544649,-0.08349493945730026,0.18122852580491805,0.14221129281499456
6,mean_vertically_integrated_moisture_divergence_max,-5.243489049925762,-1.9655585304377643,0.14105237420714342,-0.13136359020910615,1.4192585566011804,0.1994770178300949,0.9769161725560737,-0.20886098732959982,-0.4363623027373,-0.3448033464797382,0.2191064271913484,-0.26397632395897075,0.132341985564985,0.008070597433790879
7,mean_vertically_integrated_moisture_divergence_max,-5.113407777704142,-1.5118548429112364,-0.9444399951407559,0.008263556092046044,2.0367012739801127,-0.3440945896736342,0.5359981109464788,0.1453842269579148,-0.1546529848104633,-0.1776187600287972,-0.4081384064351189,-0.3936313696410342,0.06250092886085894,-0.036523786737077416
8,mean_vertically_integrated_moisture_divergence_max,-4.888713139456992,-1.0637474422582418,-1.4436091207240378,0.0693685528187838,2.113305328105766,-0.3981357727328273,0.04511490744088364,0.32651238861419063,0.015196098064450748,0.15164043080645503,-0.4806278222878309,-0.009088732140474773,-0.13572567011070977,0.02896144082617233
9,mean_vertically_integrated_moisture_divergence_max,-4.525332436438427,-0.4555021187217583,-1.7980362048423875,0.4634208427780539,1.3657424199765487,-0.6913006106053895,-0.37652470657673676,-0.04186811093761831,-0.07390581105819106,0.485804120669454,-0.35862381764430606,0.25602363699780295,-0.21799677732275197,0.0313379751501891
10,mean_vertically_integrated_moisture_divergence_max,-3.9546092641870287,0.06269363533871693,-1.9982579544451413,0.9587635071893711,0.32807469541269074,-0.42608722224256074,-0.706071201054669,-0.7998646487098737,0.04161083862083974,0.28826189491070764,0.12326869148903562,0.34340425078508885,-0.05042500866958568,-0.12388496106972441
11,mean_vertically_integrated_moisture_divergence_max,-3.473249803646745,0.5122914674525044,-2.2844747650484662,1.1039906926524352,-0.4934475578596813,-0.41190709769530576,-0.6134300761728034,-0.7511729946047552,0.4210717997004976,0.03828651054463348,0.2916901700340486,-0.0316927992702211,-0.05054638759988246,-0.12081784337371593
12,mean_vertically_integrated_moisture_divergence_max,-3.1914660653561144,0.7537158777877996,-2.3975628253662866,0.9679503303668465,-0.9140653153423903,-0.430294641592692,-0.4593704137457659,-0.45673241176934815,0.16137214805058023,0.038062519137711866,0.5179173822571524,0.05912353700891173,-0.08994880574319941,-0.06253424109175613
13,mean_vertically_integrated_moisture_divergence_max,-2.995416988372659,1.3180956263806352,-2.451454218105853,0.128241004553319,-0.9329297890033645,-0.30749854430994744,-0.5696140328779367,0.29960978309799313,0.1828440104929557,-0.14261223408347518,0.3928463377078433,0.15464634849024286,0.08667859080397132,0.09668010680294843
14,mean_vertically_integrated_moisture_divergence_max,-2.9287099289196252,1.4053586861844873,-2.3370153808544964,-0.2340609086220442,-0.9752943609420345,0.03271007975958606,-0.3358932539538523,1.282716727572251,0.6194711184156556,-0.40612299248912753,-0.06653758512429785,-0.38742709709160894,0.15413670708255614,0.1142886316583359
15,mean_vertically_integrated_moisture_divergence_max,-2.500860386810063,1.8069897099500807,-1.9770670149949667,0.29792429167047413,-1.5297773512447355,0.10231678688615073,0.25871119380390195,0.9986826700157674,-0.28495603852530454,-0.35361071598890886,-0.23776352792557578,-0.4415359800482363,0.023453600289002098,0.13752748231339568
16,mean_vertically_integrated_moisture_divergence_max,-2.049085055224216,2.463295219030036,-1.0829282375287945,0.21636433438873787,-1.2264910821568529,0.3784889003119764,1.0739520449399034,0.8728369084435277,-1.0790398259144927,0.13673971841061097,-0.26560825324102083,0.3301512257826223,-0.071845429467781,-0.066633565162515
17,mean_vertically_integrated_moisture_divergence_max,-1.5567117589524975,3.059154930303679,-0.4120892728498867,-0.8880153755591926,-0.3737272132723186,0.8683799477974057,1.0407365875182621,0.060923529673913054,-0.4131268721184382,0.3865213782331014,-0.202126549476839,0.806968507005098,-0.125334968319132,-0.04513389588251179
18,mean_vertically_integrated_moisture_divergence_max,-0.9717211720890758,3.598236865816192,-0.2824065959831321,-1.3606905554804567,-0.0747730441976533,0.7629461581682896,0.3564118330188409,-0.6245565423583829,0.5437526337830361,0.31986100986163063,-0.12565065323934016,0.1833742302658175,0.15177238730271259,-0.06203205657614838
19,mean_vertically_integrated_moisture_divergence_max,-0.1801295974471527,3.807793679502237,0.3174188406979199,-1.3410030314214783,-0.07124400154424299,0.7157846578593341,0.2119486784972163,-0.857483728256556,0.70885294050485,0.3357830545237746,-0.281075302965154,-0.1805191035527889,0.17536442953941472,0.073747303400277
20,mean_vertically_integrated_moisture_divergence_max,0.30082175503459474,3.9857124559665587,0.5217439920147408,-1.1519411206666539,-0.2870270642512821,0.30170058305582076,-0.059473276438058865,-0.9013819687019496,0.31411912130110875,-0.03004589276750676,-0.3341069142098752,-0.6390439706587066,0.08672710473991345,0.22902944698241193
21,mean_vertically_integrated_moisture_divergence_max,1.2305998015044592,4.072351344064356,1.3602078324489069,-1.0563933660129579,0.09907904072313378,-0.2365620497366882,-0.2685180991276572,-0.6419735632147495,-0.48728891408324015,-0.05934488729437467,-0.0165097610921921,-0.19325143973201372,-0.08307845458196737,-0.11622676147603296
22,mean_vertically_integrated_moisture_divergence_max,1.6530609055352252,3.915754590690882,1.7260988272083708,-1.0845978854256035,0.5054129232689718,-0.32933658960140116,-0.6052519616907642,0.28703093387892986,-0.4057138796162898,-0.3574804107864903,0.2624303999596513,-0.0885231099428146,-0.3704514880431899,-0.3233695775559634
23,mean_vertically_integrated_moisture_divergence_max,2.4095060276333577,3.6992819127243215,1.8759293698536896,-1.0755297102186492,1.130790774496351,-0.28398057427402895,-0.9487250145336756,0.9223263321217047,0.02961617840130529,-0.25316144490227765,0.3662199834850501,0.15142184923942753,-0.24275971713067707,-0.42876906604509263
24,mean_vertically_integrated_moisture_divergence_max,3.1701034822940666,3.1575738965369142,1.8681939711388291,-0.013728739299631178,1.0613067780412022,-0.6315620037528191,-0.5512229602980847,0.8010957103224637,-0.02558138041299026,-0.03262954039243867,0.281399371518747,0.3197157061810573,0.516832685658004,0.6347341205438009
25,mean_vertically_integrated_moisture_divergence_max,3.391038201095568,2.5206642324398856,1.774099570305216,2.0175229934434475,-0.13559040568024705,-1.0584442854337943,0.5654438387591739,-0.508196035749369,-0.5889796713764499,0.2655097157216876,0.4219577089156185,-0.06085844955628511,0.2931214979164073,0.3623557174767672
26,mean_vertically_integrated_moisture_divergence_max,3.584814020230798,1.7963959524369373,1.6500335678002487,2.6205756872909562,-0.7170685068981933,-1.0433433704564292,0.7739984307169726,-0.6272717573956922,-0.3377150020525656,-0.4553722698833793,-0.3439601946627416,-0.20017865518088734,-0.14750894589541563,-0.38500855488691144
27,mean_vertically_integrated_moisture_divergence_max,4.640036587158624,0.4017344411583452,1.204992538943105,1.8427851228056356,0.4761012298319816,0.12326059086601542,0.4668280048838732,0.407785239082742,1.1952988770618709,-0.5021501885017283,-0.36887599040832253,0.4920409208280855,0.1115683071251354,-0.0022448493307085163
28,mean_vertically_integrated_moisture_divergence_max,5.221714496185223,-0.574751455155967,0.5445056510863007,1.4478934938295709,0.3401262516822348,0.6633127205451126,0.3757984465375392,0.2587817143674416,1.1914637434893167,-0.014601543123504923,-0.1284541066797561,0.03787614228572976,-0.3475344651787034,-0.0185499810058728
29,mean_vertically_integrated_moisture_divergence_max,5.428741963498659,-0.887633298526358,-0.20678858058346403,1.302933318886968,0.402422607627598,1.2821434720536569,0.04583974324261693,0.4989775460941941,-0.06631009960242035,0.9607562058063207,0.4162034922472054,-0.5462549225459208,-0.33069453434694346,0.15535092515278207
30,mean_vertically_integrated_moisture_divergence_max,5.339604427223396,-1.4923147865904431,-0.5704563750574476,0.8970977590672209,0.46881522698843076,1.445544114189,-0.39648806950119864,0.22085590810543781,-0.5158986526507293,0.5981055781116575,0.2889932108273952,-0.22324077090647043,0.1133179941232202,-0.2613715854628352
31,mean_vertically_integrated_moisture_divergence_max,5.095743193601148,-2.6959705063767796,-1.2819582663927525,0.23377672670672456,0.18297203514976376,0.9144504230310693,-0.9654906182180872,-0.2641956011923461,-0.5349470360193009,-0.14463455925609026,-0.32627674464182804,0.13303548678051585,0.7544917506181101,-0.3400816340269183
32,mean_vertically_integrated_moisture_divergence_max,5.485235943641127,-2.9957319868937575,-0.8500322632129517,-0.15969284025301947,-0.25958765957638036,0.4317269652473873,-0.6054091128938044,-0.4865313333728764,-0.4663915672028666,-0.7787917907788553,-0.4325395722566438,0.1698647690234478,0.1199313303655877,0.1666289685475765
33,mean_vertically_integrated_moisture_divergence_max,5.654049863581152,-2.9176605811882124,-0.6373048200511133,-0.7934844141532047,-0.11621318632929058,0.1814789944374282,-0.488858598210224,-0.2964879623354428,-0.4412846032159588,-0.5508815634720594,-0.2609466079994779,0.07411575463258759,-0.47466265516673584,0.43691882382928326
34,mean_vertically_integrated_moisture_divergence_max,5.631605729152344,-3.191986075637702,-1.010447166627514,-1.2630825476500065,-0.331188996819993,-0.6132399952673308,0.17984116066183378,-0.32935148036552564,-0.027833467470360012,0.002022465542675249,0.0558869574528459,0.044723816448186515,-0.48103995528612264,0.3067878524215821
35,mean_vertically_integrated_moisture_divergence_max,5.691545813540486,-3.6497096553030257,-0.9497245782753628,-1.6963917952610548,-0.4912379434119801,-1.1006691793624221,0.6438605012808866,0.10272813918092843,0.2165294597234531,0.2844469474675274,0.18497397089678516,-0.04701515557707681,-0.05125900278169588,-0.10541879135201525
36,mean_vertically_integrated_moisture_divergence_max,5.676248044511151,-3.6886042135016943,-0.7694589912670757,-1.7342534113347299,-0.3722027805183552,-1.3351855432987012,0.8299682975624568,0.3045742999694513,0.4012427776296191,0.41223496943375554,0.21367657854548236,0.0024574149907366978,0.42939827303063155,-0.3784315153491653
