time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12
1,10m_magnitude_of_wind_std,2.613603546315078,4.57261601357542,-3.0877909651953637,2.4229419487915296,2.017911522075253,-1.0146667871377133,-0.5547808287140289,0.6434834556320466,-0.5845781742940119,0.44742784953424364,0.09368615074612478,0.29718316231135916
2,10m_magnitude_of_wind_std,3.3756153031101093,4.704951684884498,-2.8437332654720544,1.7880152335512605,1.4746371440430217,-0.5397210701246536,-0.3899728501315884,0.31352068691459545,-0.11918599408856462,-0.08446817396441213,0.19863351167637106,-0.130041522254478
3,10m_magnitude_of_wind_std,4.014101538358987,4.617135324385458,-2.2114924794631863,1.0123650086285474,0.5527872193041624,-0.08758744515967323,0.04880086112066,-0.20006955645930113,0.3562586779345594,-0.3547127839229728,0.0448970406263397,-0.3185048049438343
4,10m_magnitude_of_wind_std,4.393177402845669,3.9976149718580802,-1.3128534778152134,0.19437216009855726,-0.2892602001459903,0.641832892144247,0.31573809035340566,-0.3517599909089664,0.4436820429678684,-0.3566843196630826,-0.25151022454048305,-0.13868860910632638
5,10m_magnitude_of_wind_std,4.642531306385224,3.230510526864043,-0.545020881446962,-0.5560081936656625,-0.743192665920206,1.0228985778866428,0.46559943653780883,-0.5844164488126258,0.3791729733457086,-0.15691922994976212,-0.5211316946408534,0.16687025301712247
6,10m_magnitude_of_wind_std,4.661327600757922,2.571774809974817,0.0689054816913659,-1.0878446731686715,-1.1203498339794948,0.9472239657419688,0.2670527162811232,-0.6090235532230017,0.22307195900148102,0.07523622191319534,-0.15607089802345117,0.21028427584139403
7,10m_magnitude_of_wind_std,4.5630843466335245,1.8447656952925187,0.6989775091472333,-1.9118927847401452,-1.0868363948900452,0.4036602014445255,0.35113842203920453,-0.19675254767805334,-0.06996247721216652,0.4828440338852013,0.11695328573071714,0.04473809669313237
8,10m_magnitude_of_wind_std,4.558528123278314,0.7892906187192908,1.0903360846927126,-2.0358783885885163,-1.160229046579333,-0.10370357104836658,0.013419988924908291,0.39045885187293583,-0.3026156233042335,0.8521798734532662,0.3076699359529726,-0.0940012491295895
9,10m_magnitude_of_wind_std,4.442249902933116,-0.645842376032752,1.4274610609925789,-1.790109203791338,-0.5499460867699795,-0.3001454050830814,-0.005021673085655085,0.3537819116992223,-0.725536435740309,-0.13880208419714007,0.27438188519956835,-0.19658976868180153
10,10m_magnitude_of_wind_std,3.9827465519898095,-1.833487481788516,2.0572937855305033,-1.3388105417053169,-0.12694743790518193,-0.5519641804368164,-0.5327520912243983,0.436764325913159,-0.6539755970883324,-0.43305754098422883,0.14679237768142459,0.004438903068876475
11,10m_magnitude_of_wind_std,3.5694084950692972,-2.690398086077832,2.1216869092301445,-0.7483153994337249,0.3516689024490084,-0.8492713886624789,-0.566390326580127,0.37812664089537384,-0.17153706805762867,-0.6016303861542127,-0.16038823585707795,0.15099278139212793
12,10m_magnitude_of_wind_std,2.9572293949306605,-3.328671539655073,2.1482373220590625,-0.2645785010174542,0.8995819592433851,-0.7878110411777857,-0.45198023712553315,0.4743643604837986,0.3120822989953876,-0.2894979354507519,-0.16317253643745389,0.033507226264378034
13,10m_magnitude_of_wind_std,2.5446574927045855,-3.8337299877033932,1.8140736156776658,0.1645623360817964,1.0744536830917493,-0.6799129067527223,-0.16940957378658966,0.17907562046710498,0.5837090807568254,-0.02267470861207112,-0.19401412707562346,0.012028038075410502
14,10m_magnitude_of_wind_std,2.1480015242281194,-4.2215667081684884,1.40150726780011,0.4479241087909718,1.4052040768694443,-0.27870522766578487,0.03844027780293571,-0.06588439072393384,0.7643138599851451,0.2581174798346536,-0.18046542084743658,0.18154998640544934
15,10m_magnitude_of_wind_std,1.6439745007989495,-4.498310230371064,0.6658727960441883,1.081581544566495,1.1792250370806043,0.2617739845317751,0.12408343040849398,-0.4096934717026073,0.4658037428461797,0.599367115233859,0.06657574345118175,-0.08790635301206425
16,10m_magnitude_of_wind_std,1.0256199314597618,-4.4984894857065205,-0.18909258315362346,1.461216014058521,0.663597520143475,0.6981327086327908,0.22548866777334506,-0.7693994076709683,-0.0645033182170201,0.17822909089723396,0.3472740796130166,-0.20911459085652648
