time_step,variable,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25
11,mean_surface_net_long_wave_radiation_flux_min,-2.7237337348376567,-0.5477590978969499,-1.9216009940463448,-1.8121966761283936,-0.4046944846453638,0.7199809783786956,-1.2540699903482027,0.0022700481392601466,0.05747054188710449,0.5353203770130762,-0.9110669092107515,0.32963745631161007,-0.24970796240971702,-0.2721588448655001,-0.3688724164592496,-0.08481881412830339,-0.19723870905168828,-0.39427316894085884,0.02688830785598129,-0.6271075164945551,-0.06233182918412414,0.4432772202470187,0.20055966353896817,-0.25107274201427743,-0.46203698961323836
12,mean_surface_net_long_wave_radiation_flux_min,-2.5343105127174796,-1.2461316096567976,-1.4126302270315048,-0.840971620379886,-0.5129495215334288,0.3928378714317944,-1.2864017064915212,0.5604564005936343,-0.1616461086318457,0.17431645852338845,-0.027669776645283493,0.17442884563026173,1.1154410434454485,-0.06187579929486225,-0.5922685027488138,0.0034765122738315258,0.04323441194022689,0.5167031731319498,-0.6331505284498663,0.3954345536173088,0.2221672019471105,-0.32039541468584687,-0.21981813318316573,0.07789875902243716,-0.07187913903962868
13,mean_surface_net_long_wave_radiation_flux_min,-2.5204835196136757,-1.5302776600649992,-1.929206112344605,-0.28191310619732773,-0.40930631330394357,0.6962657298074789,-0.90144495906918,0.6270533406766231,-0.30556307768912105,-0.842584214975169,-0.2739276618958105,-0.2718586585152815,-0.06154131948178781,-0.5556485286611823,0.08236057685385101,0.9268134124053063,-0.046242972704079614,0.04723744497524456,0.14826625868213256,0.4789748145334598,0.06326942154809191,0.19978280726740708,-0.04031329873837004,-0.33398031136966505,0.2172450735661547
14,mean_surface_net_long_wave_radiation_flux_min,-2.823449454752714,-1.66257984434703,-2.2810850978507515,0.3211007906691841,-0.30373727181245763,0.6503942617557898,-0.3523350068821599,0.6157322839458552,-0.3824290693812364,-0.8865211035516312,0.5052182232200155,-0.14935029023207858,-0.32876387397368834,-0.2509156665065051,0.22623222274742372,-0.037228428113083585,0.2793833018469672,-0.33147554234046345,0.08493692444594689,-0.589707773113972,-0.4773027392127558,-0.042180076733965066,0.07317371660349757,0.6625427613116982,0.27140205500363396
15,mean_surface_net_long_wave_radiation_flux_min,-2.9193073894859967,-1.03860456999695,-2.2835175421810483,0.33748353575567325,-1.0640540997009529,0.2817088763863032,0.1888212735542813,0.4255146438426002,0.2915097964731606,-0.4691723607816606,0.636134176017803,-0.10823559475003218,-0.16536058006265741,-0.0927748809090257,0.4413155790088685,-0.28165970984691885,0.12034389555138496,-0.03063994498268948,-0.2872480734254787,0.252597545627784,-0.12050920709440846,-0.2968203940805436,0.21790907135838197,0.04392488069331255,-0.08527508946107566
16,mean_surface_net_long_wave_radiation_flux_min,-2.6306159525915263,-1.6406413041108252,-1.990443496944665,0.7416631777796611,-1.0532133424635697,0.13505276801352933,0.5077936236715589,0.4056708358706529,0.1058495812601286,0.07576514359992594,0.5579322451927435,-0.25134029374416733,-0.07832579475022741,0.3148262854860678,0.30547350781937044,-0.333779794897206,-0.4181202631836029,0.3174137533954432,0.20188206570323775,-0.15716471123286713,0.6770613912146617,-0.06711595916419805,-0.12110094437420602,-0.3443634644926618,0.03172527279798059
17,mean_surface_net_long_wave_radiation_flux_min,-2.2051290604319553,-1.864330683436572,-1.4107256255882643,1.644478941553197,-0.8502227446827842,-0.2542833933675523,1.0242857592140342,-0.20385570014403617,0.16938353997858246,0.2586251746584598,-0.009568862515166757,0.012084398746151904,0.23080190068367107,0.36768637054515413,0.4497201294199954,-0.5306948356620285,0.13562779952113366,0.09554723374179669,0.41518972999025167,0.3016682913778605,0.053490495368243664,0.24894693628947245,0.11448197355123219,-0.25639769493153647,-0.15809429865894353
18,mean_surface_net_long_wave_radiation_flux_min,-2.0916159525952778,-2.0488564607123902,-0.9950221688908372,2.2924348010070044,-0.5700603879307639,0.07281482030002091,1.2110887414071978,-0.8073381325546791,-0.08116238105761026,0.7287724510112273,0.7108956285300735,-0.3820517344848794,0.45538936513283296,0.3713773906707876,-0.4069807059038884,0.58203744240257,-0.05539015889108431,-0.13701789631360775,-0.2006107555282754,-0.1128120999827558,-0.29303177366888183,0.15431909415245892,-0.12755369049188556,0.19626248527020776,-0.07523071699802847
19,mean_surface_net_long_wave_radiation_flux_min,-1.5307678137916096,-1.8333980422772058,-0.33433942021167806,2.3020939707407835,-0.18149447314563413,-0.6593332040548279,0.5949826742955286,-0.9483052587036345,-0.9271832565011627,0.022927033152236372,-0.8218609456626688,0.5860756730808135,-0.501443287314489,-0.31412660084327493,-0.3965520198841895,0.3500201517672234,0.02145062398626722,0.17856100979770853,-0.3386406293215601,-0.04469679889628465,-0.2682285365639556,-0.06920648232775688,-0.15878601711748222,-0.38458427173050996,0.3518912899036241
20,mean_surface_net_long_wave_radiation_flux_min,-0.9778322060645737,-2.5215933284315364,0.8534618302813674,2.317897577332369,0.17853327952878986,-0.7748763624427566,0.4011086310660425,-0.4728596872634459,-0.15206934322322485,-0.42266926179777553,-0.8358059111172026,0.11786975776562367,0.06862046956502785,0.04314860560466321,-0.06979454145054018,0.10732227324013184,-0.5514723649454621,-0.39833779586149526,0.019185954651095113,-0.2579838376309294,0.40671642853826917,-0.15533023032349536,0.007229700003204887,0.2809820893720052,-0.3519942746228108
21,mean_surface_net_long_wave_radiation_flux_min,-0.40126731359568957,-2.4485470948063286,1.6104310602469925,1.864572577294913,1.3299596601277284,-0.9034454728645018,-0.29989527412231753,0.5948697467713185,-0.39387646862328396,-0.46354538453335703,-0.550728101101243,0.037422524620017474,0.046359054149086726,0.12056717937384888,-0.27968338600756326,-0.6559798755284846,0.4859493196905152,0.003965375667898426,-0.17488625206059766,0.23916003574291808,0.16156638915418592,0.3231151493679588,0.420853236881586,0.2931299353798303,0.045446532374351485
22,mean_surface_net_long_wave_radiation_flux_min,-0.24091888224458663,-2.495516260124337,2.4060514362723087,0.9152821856250568,1.494412476450323,-0.717800029924807,-0.8692456031601934,1.1285600193773715,0.36624760199919854,0.37654667791255303,0.025709739682170076,-0.43869972548302355,0.12508316776675435,-0.258060305579492,0.49622793295361045,0.3423718251210541,0.6255868485860654,0.39175458721686734,0.003565413985141253,-0.289850232156868,0.11817223007302798,-0.0016368813501605837,-0.0194790067483871,-0.3447155728836076,-0.17783233602875642
23,mean_surface_net_long_wave_radiation_flux_min,0.3098868874085678,-3.145794410889315,2.4316082257281515,0.536918053839424,1.0148064105799728,0.3018678360751766,-1.1860773826432174,0.4933095935921271,0.36666783960331595,0.33660295683849417,0.7852405680659776,-0.16612885042269024,-0.2887768336737736,0.5777498370262724,0.22472810850037284,0.05965971224805158,-0.10505027755719501,-0.3866909301071683,-0.3086386053438907,-0.2592630998807923,-0.2037218449509822,-0.05787642761988276,-0.21789744137426426,-0.1090502710522876,-0.00699698133119156
24,mean_surface_net_long_wave_radiation_flux_min,0.4475039850883366,-2.9540078986817293,2.287906214696037,0.4251495979984908,0.38918235161539105,1.0060046387328265,-0.8329322585225842,-0.40574670583278966,0.7451396401584823,0.17730626507606956,0.19691977143756637,-0.016889664731370754,-0.10402884794390899,-0.4501950953210791,-0.4290602425283196,-0.03653654035826134,-0.7767015815721832,-0.16858557527846543,0.807444652428649,0.6692754724974598,-0.21536502974974972,-0.2438273836423374,-0.062203715728720035,0.2186559285148547,-0.10964576518850114
25,mean_surface_net_long_wave_radiation_flux_min,1.3087939818320342,-2.687405814286869,1.619848606200436,-0.9353989034735123,-0.008037492408607332,1.9199964601260047,0.34216633303196287,-0.6880311614230372,0.7064163854166298,0.13552788407034944,-0.022934778906794358,0.34428173711614257,-0.5157933673079675,-0.0787773498828084,-0.08511807544075375,-0.5125022339790155,-0.15296288066994118,0.7487825165300469,-0.11657626665586891,-0.4136755021732959,0.032048909000323186,0.21848532969169937,0.0856045191583811,-0.10708112145779164,0.5333354580407976
26,mean_surface_net_long_wave_radiation_flux_min,3.06085115980567,-2.1026457397921896,1.608805442889699,-1.5795185851575513,-0.14102036738987672,1.5501260729992639,1.0256390543520304,-0.7871476319081591,-0.36310447347354075,-0.06886767952379842,-0.2169879307159572,0.7814813416547614,0.11395161059581406,0.1628641487500598,0.29877184831658726,0.2172116238232026,0.9491868239033466,0.05992695389685891,-0.015257811732445932,0.11797229335917597,0.12537897785935814,-0.5095076637570451,-0.18364088197507866,0.21483692635210438,-0.2714626986424905
27,mean_surface_net_long_wave_radiation_flux_min,4.431492846773931,-1.4618059867292859,1.6587921124015363,-2.179214277285201,-0.2977745519607132,0.6883591861529759,1.7778626810344016,0.3902087482545029,0.003702556082697306,-0.5670598872699691,0.15921521323237733,-0.15437228181885218,0.7811416329649827,-0.4236977064650821,0.06238751902440599,0.10220619325846482,-0.12685833856932968,-0.5104903328592044,-0.2137472700124988,0.14363783612788888,0.18777217610232091,0.7575928051670759,0.09250176771997484,-0.022276744943726518,-0.035736237345321165
28,mean_surface_net_long_wave_radiation_flux_min,4.8754520267042905,-0.943097973550635,1.2959261784394545,-1.7825260484086114,-0.7085510550299169,-0.7774097667294296,1.2485955276010838,1.1069078349890917,-0.42588649031771075,0.05895527272843687,-0.5705639653481114,-0.795356642425721,0.07630152649955875,0.26807836196687684,-0.15730443688495707,-0.17322300836180224,-0.417787553093193,-0.06948408963955865,-0.09411943698593074,-0.04360706055944797,-0.6405925638566351,-0.5969723895206981,0.33957308835749334,-0.37238154909948606,0.09139580169955955
29,mean_surface_net_long_wave_radiation_flux_min,5.11800150681098,-0.21514132659413793,0.7251385376834467,-1.0811904691063394,-1.4561636139490952,-1.4495527258884675,0.0774110261739411,0.6982744738002277,-0.7367380423414359,0.8698171582923008,0.10733954404230978,-0.3092296839972881,-0.7294458878466169,-0.7544995683872127,-0.13243112194570195,0.06050052912267715,-0.026885790143735728,0.09272357403047832,0.20751914725953727,-0.0569302038083251,0.503257485385854,-0.0006419225753343337,-0.44344680166870204,0.4598704318673301,0.15967446077456704
30,mean_surface_net_long_wave_radiation_flux_min,5.334972395410405,-0.089420117548701,0.327557868627721,-0.7161015565978818,-1.4111102581850534,-1.3737534220878136,-1.0396917552268474,-0.4618749695581389,-0.44030249098745894,0.02301992353267419,0.46840960070868526,1.0126103437381362,0.15343789335877547,0.07592309603837803,0.9315937122838502,0.07009424723921602,-0.24000745879746943,0.16580868391833778,-0.037773946780953534,-0.09363260779399654,-0.41937668608382944,0.22046210233836241,-0.11224015505868261,-0.06479211869514122,-0.29283931841467997
31,mean_surface_net_long_wave_radiation_flux_min,5.770299000139292,0.4587590223184959,0.19152821663189795,-0.3083688800592469,-0.6183306026542991,-1.1828160011680868,-1.268109271063491,-0.5225284825338933,0.20646094964379993,-0.9012944077485353,0.13977590943572904,0.4000045148110723,-0.1844821235386725,0.930034471461878,-0.22705261317883446,0.13308111560486963,0.04957977942204341,-0.07977875093753194,0.21016685004226193,0.40235067008466346,0.08902165611674304,0.15989818090651392,0.21366198133683775,-0.05075861097923483,0.33399764716262265
32,mean_surface_net_long_wave_radiation_flux_min,6.086636925241675,1.5325836893272209,-0.6450719534227367,0.062374466420963254,-0.46983242189596774,-0.36094504711726005,-0.6623852459338926,-0.970305331435887,0.5172851434760151,0.1465052161446705,0.5705368301401976,-0.5498621104769552,0.37197192439712046,0.23629407414419995,-0.7237552024270366,-0.06774745987092945,0.1870699174253626,-0.31504283743584316,-0.29401822824732105,-0.3709455552736152,0.33629876206392995,-0.014571206736310705,0.02403426438454845,-0.06673887745076104,0.154471654125516
33,mean_surface_net_long_wave_radiation_flux_min,5.917784235501904,2.0257141923283073,-1.016406873567697,0.679770532823365,0.07155186969232485,0.153830710820058,-0.28622309890575265,-0.930430759677635,0.24453115090191826,-0.7923927707933451,0.2419864696412808,-0.5092886470285003,-0.06688219591989428,-0.750649852969383,-0.45705511819632355,-0.15997777635265467,0.4491631550477403,0.2102236975840157,0.19381617563439013,-0.23324640853256917,-0.08470967251368598,-0.3233892710854874,0.19920395840478197,-0.25341321279282425,-0.40756069040165005
34,mean_surface_net_long_wave_radiation_flux_min,5.887755577907541,3.032679080437756,-1.3989873464291755,1.6864583202719279,0.980948563041396,0.3348988165880411,-0.24333716365631602,-0.5229177983882722,0.3759360935561462,0.45361502856750713,-0.7326074009011183,-0.5928593757601632,0.5399524686735826,-0.48945758069745443,0.8152500878347335,-0.2595058674512466,0.20101742339200135,-0.07251366964583378,-0.04438963436701902,0.20807141063282833,-0.24145771483655065,0.20729240458964057,-0.33403780850488485,0.09186334267254857,0.28332669979377845
35,mean_surface_net_long_wave_radiation_flux_min,5.861531962948786,2.752171309190696,-1.9547679572333745,1.1724598791577383,1.1170564615885994,0.9600409511326211,0.0682254280143375,0.23875278216000453,0.00514985975621037,0.5520934593004023,-0.21202079887943007,0.2446645820988066,-0.08398567908064547,0.046543983571119246,0.48766362834730087,0.23670920690244143,-0.7483967017733529,0.17763269706179294,-0.16787458282578305,0.05986723149198691,0.06875232233416999,-0.17750401247610303,0.3609452657601518,0.18981748642558086,-0.042429834050977805
36,mean_surface_net_long_wave_radiation_flux_min,5.932024440595621,3.3364053685844897,-1.6664983241738198,1.007397827355867,1.2478319814436545,1.1941451388087274,0.6474505781660638,1.7597366536194838,-0.45745407164982443,-0.047693319662619305,0.11904209044408709,0.615733824552239,-0.4482209697211204,0.7078620939847186,-0.5902375712243162,0.10787392327685955,0.1160690384776585,0.016768210374989368,0.22965167905070796,0.0004835510758638206,0.07542417684291779,0.11126922922511016,-0.2385846604586511,-0.05104463882931748,-0.14850256038981827
