,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,-222.25977,-212.29175,-199.50659,-158.35034,-148.00806,-129.19385,-123.12012,-127.109375,-157.76953,-201.19629,-209.04297,-225.271,-244.04346,-296.43872,-310.73828,-300.12622,-309.05005,-293.86646,-273.14746,-289.31738,-310.90137,-298.06323,-263.12012,-272.24194,-272.18872,-262.88306,-253.37329,-255.34839,-205.61255,-213.92993,-225.43726,-223.2378,-206.14478,-175.78491,-146.23022,-121.14697
1,2,-175.94824,-185.64087,-179.08789,-172.61963,-178.14722,-186.32886,-191.57251,-179.95703,-173.54272,-133.48364,-141.15918,-161.97778,-173.1062,-182.12988,-165.04077,-161.60547,-175.09717,-149.3894,-142.5769,-127.966064,-88.01831,-70.6897,-62.068848,-57.490723,-51.83618,-42.064453,-40.95581,-39.750732,-39.565186,-44.804443,-53.0354,-33.903076,-34.229004,-33.281006,-38.03174,-58.429688
2,3,-147.44312,-152.59082,-158.42773,-165.8396,-162.41016,-164.37695,-165.48389,-162.11328,-155.73169,-151.84326,-143.87793,-151.8335,-160.60474,-168.8894,-197.40625,-197.16772,-190.39893,-195.94409,-243.59741,-264.63428,-225.23047,-159.47144,-112.38501,-101.89795,-91.281494,-109.05029,-168.44922,-202.31494,-290.0725,-262.9944,-223.15161,-202.17993,-190.70679,-202.47534,-206.83984,-209.38525
4,5,-99.09253,-87.69238,-72.65161,-64.30371,-73.56641,-78.69287,-81.54126,-102.50098,-110.808105,-113.02783,-116.518555,-117.65869,-119.22998,-142.13574,-151.49414,-176.68872,-166.30664,-221.46411,-178.04639,-168.65796,-98.283936,-130.69238,-131.04956,-105.93164,-85.30347,-104.41406,-259.5686,-256.979,-258.34448,-227.37427,-214.77417,-201.7793,-201.0669,-198.11255,-185.19043,-157.14673
5,6,-180.10767,-167.87817,-159.87622,-135.6228,-126.86206,-123.025635,-122.63818,-118.998535,-117.839355,-130.52173,-129.44287,-127.9292,-141.21362,-151.56006,-147.00415,-146.07495,-149.99316,-151.7915,-173.35986,-208.11987,-226.79517,-201.04492,-154.26099,-135.88892,-149.70874,-161.07788,-157.33838,-155.97314,-165.74463,-162.73901,-157.32056,-151.83936,-232.77344,-359.98315,-356.15942,-358.68945
6,7,-98.72119,-90.66406,-95.57007,-97.5271,-110.25049,-105.57739,-106.29175,-106.18457,-102.88818,-95.93042,-75.36279,-68.79932,-75.48096,-80.832275,-83.93042,-85.84277,-84.41162,-72.55835,-76.48047,-75.29199,-78.47339,-87.47632,-90.843506,-104.94165,-119.64722,-125.170654,-130.56104,-131.67065,-152.18774,-146.69263,-146.9458,-147.05103,-172.75488,-193.14673,-208.58423,-204.77246
7,8,-301.49048,-317.18433,-326.78003,-329.7881,-337.48315,-347.86768,-337.3855,-339.64478,-318.67285,-284.2732,-293.30957,-230.48413,-215.7539,-213.20801,-243.21509,-220.76831,-206.92603,-222.58716,-219.44434,-222.92407,-235.41064,-194.2583,-215.95557,-224.18579,-250.13208,-283.45386,-225.72534,-206.52856,-158.71753,-102.82251,-81.52661,-75.27734,-53.04541,-58.79883,-67.58154,-76.15405
10,11,-170.19043,-186.92749,-207.24243,-207.34985,-206.1372,-198.05054,-179.98486,-194.44409,-201.37183,-196.19336,-185.28174,-147.79419,-148.76294,-150.81543,-155.97949,-158.80566,-164.53613,-176.96094,-178.77246,-180.43628,-197.68213,-206.01587,-197.53394,-186.4668,-180.06104,-173.64746,-189.37573,-195.46973,-207.22461,-210.33447,-204.6106,-188.88843,-172.21753,-155.68091,-134.27783,-139.66895
11,12,-134.79419,-128.36963,-135.39526,-140.78076,-144.37036,-138.08032,-129.604,-123.04248,-124.23535,-118.69385,-116.07788,-118.36206,-112.69849,-99.73804,-80.87695,-79.51489,-78.50781,-78.373535,-71.98804,-76.89453,-76.61865,-75.37573,-80.13696,-91.94165,-95.81616,-89.108154,-97.517334,-104.27832,-109.9353,-113.04004,-107.67261,-107.728516,-111.04297,-115.16699,-111.41992,-115.23242
12,13,-93.56885,-97.096924,-100.703125,-99.98047,-109.69214,-117.33618,-131.75854,-142.21631,-144.24585,-145.42188,-143.25684,-140.96704,-141.34375,-140.83789,-145.24976,-152.93921,-158.6582,-157.8562,-154.64941,-153.94019,-156.02979,-164.25366,-154.99194,-151.20312,-146.59619,-136.43457,-135.22192,-132.19531,-130.68872,-133.7273,-132.49097,-131.30664,-124.89526,-128.82007,-121.29346,-118.07837
