,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,24.141119,23.968288,24.010757,23.830805,23.75698,11.578799,11.171626,11.054533,10.087436,9.484904,9.123761,7.9591637,7.317051,7.3467946,7.460324
1,2,24.162815,23.894873,23.492636,23.256586,22.35392,21.686771,20.868547,20.84269,20.74509,20.777035,20.687145,20.675665,20.971962,21.23148,21.317251
2,3,21.712593,21.593348,21.515076,21.042774,21.031546,20.817127,20.862474,20.72058,20.437193,19.90538,19.631388,19.35196,19.355238,19.03476,18.475487
4,5,20.965601,20.738085,20.695782,20.476988,19.7771,19.357077,19.254026,19.056652,19.865614,20.40972,21.190823,21.311357,19.96369,18.810709,17.641104
5,6,16.000473,15.862564,15.7460575,15.826527,15.7768,15.945573,15.460713,15.265912,15.000396,14.846634,14.593038,14.663818,15.204558,15.807443,16.23593
6,7,15.728935,16.047789,16.28033,16.095081,16.09213,16.187143,16.405735,16.704319,16.937702,16.518456,16.44625,16.39007,15.392731,14.609959,14.309637
7,8,23.193531,22.96394,22.492222,22.33224,22.38443,20.973516,19.843328,19.87617,19.891676,19.28362,18.278534,17.715698,16.96205,16.05789,15.719579
10,11,22.953054,23.370945,23.686396,24.13471,24.430065,25.342215,12.44303,12.686533,12.810044,12.754058,12.493923,12.277649,12.098546,11.778718,11.541505
11,12,19.068413,19.081852,18.703957,19.098446,19.57356,20.252342,20.797592,20.977448,21.563883,22.008867,22.258492,22.238249,22.444273,22.506855,15.006535
12,13,14.232454,13.824237,13.541954,13.324777,13.39855,13.237767,13.924645,14.407769,15.134812,15.925419,17.208366,17.823723,18.302341,18.04544,17.299932
15,16,23.074688,22.75304,22.289003,21.839245,21.123272,20.781487,19.985136,19.765142,19.64205,19.881636,20.461649,21.32225,21.83377,21.800375,22.645582
18,19,22.26692,21.962261,21.069916,20.44819,19.790369,19.026987,18.024595,16.627897,15.98346,15.578221,15.766601,16.305119,16.715048,17.395664,17.60105
20,21,20.459394,19.356333,18.904715,18.551962,18.293325,18.405712,17.85121,16.84978,16.649733,16.584536,16.610214,16.492691,16.3968,16.639902,16.85019
25,26,14.291156,15.110872,14.770466,19.459976,21.188885,21.814407,22.434393,22.886873,23.170717,22.642336,22.367493,21.431753,20.92766,20.615211,20.147781
26,27,21.276913,21.610594,21.722126,21.692638,21.620682,21.451231,21.330818,20.942945,21.029987,21.160595,20.807693,21.092617,21.0565,21.141827,20.879513
28,29,22.790075,22.81861,22.817884,22.317123,22.415186,22.707073,22.94163,22.644548,22.8272,23.334234,23.749067,24.12401,24.414955,24.631842,24.305813
30,31,18.538696,18.932518,22.277742,21.047646,21.144547,21.364185,21.009663,20.045612,19.139318,18.066174,17.554401,17.599789,17.422447,17.700064,18.848612
31,32,22.76639,22.926373,22.891594,22.504627,22.166039,21.621216,20.845287,19.94227,19.802761,19.473906,19.182001,18.639797,18.146536,17.563328,17.128258
32,33,19.942415,19.880068,19.719303,18.910336,18.440084,17.463654,17.136658,17.156324,17.087448,16.879591,16.87218,17.004148,17.415394,17.506802,17.516287
33,34,25.59999,25.374205,25.09444,24.356699,23.672813,23.072773,22.148375,21.79951,21.310612,20.968344,20.783123,20.694527,20.826097,20.980167,21.040043
37,38,19.327211,18.982155,18.740845,19.08115,18.535727,17.584892,17.063232,16.526114,15.708699,15.186985,14.850714,14.498002,13.386397,11.199178,10.381549
38,39,24.025778,24.293861,24.637835,24.578056,24.251368,23.666792,23.069065,22.828863,22.229774,21.965467,21.883127,21.979424,21.94243,22.306566,22.516752
42,43,19.81519,20.050674,20.098621,19.669584,19.528961,19.291481,18.660385,18.42535,17.957903,17.827745,17.79296,17.975573,18.133032,18.497066,18.84783
43,44,25.542778,25.86028,25.746645,25.648397,25.517746,25.422934,25.168507,24.857166,24.176718,23.589327,22.77856,22.480925,21.916746,20.978106,19.635635
44,45,18.368124,18.474066,18.608624,17.951595,16.832867,16.093328,15.317163,14.567444,14.284751,14.044111,13.895265,14.452838,14.748606,15.362582,14.938983
