,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1,2.450522,1.251982,1.3402413,4.611722,1.98011,2.490474,3.7505138,4.675052,1.605236,0.43232042,0.61207014,0.7414562,0.39723197,0.26021788,0.14471745
1,2,2.7511005,2.8880491,0.69071156,1.3602945,0.33498412,2.8005903,3.8996148,4.1741414,1.2957448,1.9154875,0.9803249,2.378582,3.4900286,3.0882413,1.929542
2,3,1.8857901,2.7123208,0.28840157,3.7090747,3.1165545,1.20888,1.1975341,1.4820932,1.0076927,1.407407,0.6681093,1.2286317,1.2883008,0.9617403,0.46651304
4,5,0.64436805,0.1616257,0.4907095,0.5829929,1.190019,1.0265801,1.2020736,0.2533574,0.8662741,2.3120575,2.5425324,2.173803,0.66471314,3.5488622,0.97544444
5,6,0.64234513,0.3693758,0.3091869,0.47869548,0.26957798,0.2400122,0.17959148,0.11253948,0.29152316,0.78286386,0.040281195,0.76876104,1.0719107,0.49824104,0.33613697
6,7,0.4392842,0.32067093,0.22386011,0.43313852,0.58549476,0.19782902,0.41252273,0.18090796,0.21693054,0.092954576,0.7711537,0.6270641,0.22271125,0.65705526,0.34407753
7,8,2.3091774,1.3374438,2.610701,1.7134409,2.751178,1.8226328,1.1735116,0.89557695,2.0356417,2.7965462,0.5476729,2.3238938,2.0284982,2.344727,0.11578176
10,11,0.9245323,1.1608522,0.5144364,2.5532799,1.3320806,1.3790789,0.275824,1.4546207,0.25295663,1.0478555,0.76457137,0.57763827,0.02722324,0.44924223,1.2666212
11,12,1.4708081,4.6095505,3.3795252,3.7603345,1.776199,3.2375653,1.6448767,4.4719973,2.0035927,4.0273433,2.5888243,3.7846637,3.0259552,1.1773009,0.9444026
12,13,0.275602,0.21881567,0.016515657,0.4315283,0.2192506,0.35595062,1.0547471,1.6683748,1.893284,0.46648103,0.18035838,1.2682303,0.80110097,0.57327425,1.1991805
15,16,2.4008386,2.2434475,3.024844,1.6312894,0.9853161,1.8754745,1.3750771,2.6509082,2.5087824,1.5127684,1.7310055,1.7315003,5.0695825,6.4526544,5.3213935
18,19,1.6209928,4.6704597,1.9975704,2.9783103,2.7702773,1.9519483,1.0435439,0.12357731,0.756411,1.0877303,0.7287527,0.9775401,0.3956479,1.7410706,3.0932884
20,21,6.5127487,2.54688,1.5154421,0.8357076,0.97664773,0.6575224,0.2643715,1.149927,1.4515399,0.92443866,0.17454775,1.7459617,0.6746899,1.8775284,1.6628084
25,26,2.8225126,1.2405185,1.0433679,0.44195053,1.7672876,2.4773047,2.2423024,0.43570146,1.9346627,2.6990685,1.9405521,0.03604572,3.6717958,2.5022397,0.65994626
26,27,1.1429546,0.7207958,1.7211964,1.0675895,2.7398813,0.63322353,2.695548,2.3995004,3.2336006,2.408953,2.7586336,2.6456401,2.4982188,2.7352188,2.1744497
28,29,1.9073547,4.705369,2.3649728,0.65941703,2.4396422,2.3187108,1.1160992,1.7296066,3.9911103,2.5463116,2.67681,2.894635,0.5957434,1.1000783,0.95013374
30,31,0.6836149,0.733863,0.53144306,0.52435565,0.15239498,0.9072517,0.75641346,1.9150287,1.8315883,1.272348,0.8735059,3.6567047,1.6937859,0.76602274,0.44435656
31,32,0.590566,2.0154123,3.5226588,1.3872339,1.7359815,0.89813524,1.4294758,1.3084698,1.3875175,1.2687911,0.9593449,2.1194234,1.2403919,1.0557069,0.39042452
32,33,0.3377064,0.46576583,0.7691319,1.2785462,2.01743,1.1945908,2.8402312,2.961737,2.292834,4.988358,3.7201257,2.8211446,1.0885723,1.4191636,0.45479572
33,34,2.5887785,3.378858,3.0901625,2.5894313,1.0907557,0.8990384,0.2485786,1.0363662,2.9890726,1.7240069,4.208963,3.8662837,0.53684926,0.26476356,0.19806147
37,38,9.386337,7.8621902,6.4028826,6.5810924,5.870399,3.2798576,4.710864,4.105801,2.5909574,1.3449539,1.69008,1.7991729,0.5910077,0.11300905,0.35625648
38,39,3.3895693,0.7507539,1.2576065,1.3142619,2.1413195,0.5253373,1.9739758,1.9475251,0.4246308,1.9950217,2.786339,2.8429456,2.9558215,1.8492283,0.46384007
42,43,4.057638,1.5219545,3.331427,3.486039,1.5299686,2.8435326,0.6124664,1.9820086,2.1369345,0.80586696,0.37249354,2.0449083,0.8195682,2.2371368,0.81635016
43,44,1.0493863,1.6891302,0.7085025,0.5662908,0.32931426,1.3566755,1.0634178,1.3366848,0.90759224,1.7351489,0.6145078,0.8488704,1.6350001,3.886758,4.436955
44,45,6.309237,3.9227633,2.476373,0.5500561,0.19203193,0.78144157,0.118865766,0.24991255,0.36781687,0.118427865,0.44622082,0.5365491,0.12442746,0.39100248,0.44557437
45,46,2.815332,1.1826401,1.7231936,2.0161135,2.192026,2.9540884,1.6332909,0.018716315,0.6736414,0.20449357,0.38451692,0.35659313,1.692303,1.6652452,0.4896879
46,47,0.52758574,0.34469575,0.10993932,0.2298755,0.044885136,0.15067226,0.16851431,1.0728186,0.49711588,1.0700284,0.7127536,1.8188314,1.5636057,2.972609,1.8050653
47,48,4.0680423,2.3279974,2.9006536,1.0384387,0.40086597,0.8665769,3.2736351,1.8782322,3.213764,1.4640659,0.30021662,0.69515944,1.2981578,1.6689098,2.1112168
48,49,0.44528612,0.5544575,0.5354279,1.0008719,0.592328,0.5444822,0.4035768,0.6399657,0.36416784,1.2186583,2.0793574,3.004156,0.56342643,1.6698108,1.3350148
49,50,2.7282465,4.656692,5.0840316,2.6523829,1.3319417,0.5946647,1.6882225,2.1318493,1.5649924,1.2896618,0.5196403,0.37801784,1.4368521,0.12851493,3.7772086
50,51,2.4362404,2.105051,2.0608728,3.1211042,1.4215984,1.8391829,0.60751534,3.1163654,2.921662,1.088792,3.2654736,1.1946427,1.2556391,1.1066686,1.0635916
52,53,3.3563862,1.3887501,1.3180138,1.9839498,2.2736824,0.85174227,1.2316405,0.5070427,0.87580454,1.1147327,0.64846253,0.65032697,0.13672908,0.5872066,0.3625478
53,54,0.2004989,0.35287198,0.7556091,0.48247963,0.06152569,0.3298061,0.25280917,0.2804159,0.22462554,0.1034737,0.3162767,1.1387736,0.72553694,0.8524259,0.41157958
