,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,2,-248.59691,-246.64082,-245.517,-251.5125,-251.69803,-252.5674,-253.13991,-251.42767,-251.28455,-256.38947,-252.5674,-255.08011,-253.80785,-249.10051,-248.39017
2,3,-250.65936,-251.72043,-251.42169,-250.9272,-250.50998,-251.72559,-253.78593,-252.56003,-250.40697,-252.35399,-253.26054,-258.15387,-255.46512,-252.56519,-252.05524
4,5,-256.5365,-257.59244,-256.02142,-263.81982,-267.24518,-260.84778,-260.24512,-259.04498,-255.66086,-258.17963,-251.76678,-247.23917,-250.78813,-248.7999,-248.45477
5,6,-219.1257,-226.24936,-230.03525,-233.59451,-236.35538,-237.54523,-236.70049,-245.5703,-247.63579,-251.68953,-249.48495,-246.63652,-247.91394,-250.11336,-253.11118
6,7,-266.2562,-265.27753,-262.57333,-262.6712,-262.85663,-263.31506,-262.6712,-264.48944,-262.3982,-260.60568,-263.40262,-258.74622,-259.37463,-260.5027,-250.5615
7,8,-250.80447,-251.81001,-240.04184,-241.04185,-244.25186,-244.69939,-249.85971,-250.6995,-253.09181,-250.18016,-245.88173,-243.89275,-246.8707,-248.91493,-252.05312
12,13,-240.76733,-227.66524,-213.38039,-216.15094,-224.3762,-243.78093,-229.35025,-237.07866,-237.19206,-235.73927,-237.15967,-238.45042,-239.41716,-239.78981,-242.25252
15,16,-245.94044,-246.96053,-246.76724,-248.47455,-249.1564,-246.0854,-248.73763,-250.33218,-250.84222,-258.94922,-259.02975,-260.3505,-256.06076,-248.7752,-243.17548
18,19,-268.2099,-266.66275,-262.96167,-261.4911,-257.99774,-263.85278,-258.4132,-256.46152,-262.5298,-258.364,-262.33298,-264.394,-261.56763,-256.55447,-255.79457
20,21,-238.585,-241.44585,-240.91371,-237.33636,-239.18562,-245.16545,-244.5701,-244.07486,-243.31091,-243.5796,-242.20978,-244.55957,-246.5458,-243.11598,-242.16237
26,27,-278.04926,-278.77707,-276.67926,-276.73813,-274.06235,-273.01346,-271.76654,-272.9225,-270.85678,-269.87744,-268.79108,-266.28122,-266.22235,-266.55414,-267.03577
28,29,-219.91222,-225.57574,-224.90337,-224.0034,-234.23398,-243.31633,-244.90419,-246.47653,-244.34042,-246.78687,-245.84035,-250.55737,-248.77298,-250.75392,-249.96774
30,31,-281.5041,-280.65054,-277.54114,-277.1975,-277.71295,-276.20538,-276.19983,-277.7961,-276.63217,-275.00262,-273.2401,-271.17825,-271.99857,-268.83374,-266.0846
31,32,-250.48813,-245.40417,-245.85275,-244.75621,-246.99915,-246.47856,-250.94226,-247.66371,-240.29805,-241.37798,-236.8866,-244.37408,-239.3898,-244.85036,-243.1557
32,33,-262.93222,-261.6252,-259.9361,-255.76039,-250.88133,-254.33157,-255.74931,-255.55548,-251.0807,-251.37422,-248.07353,-246.35672,-257.12277,-253.41225,-251.6622
33,34,-266.27118,-268.5209,-268.62958,-266.59723,-258.41885,-257.87003,-257.42444,-261.17938,-259.35355,-254.47913,-255.58226,-258.14716,-258.29932,-256.94623,-255.64746
37,38,-248.07079,-253.57245,-252.65369,-251.06625,-249.26137,-248.21756,-247.60326,-251.45767,-245.9397,-249.52774,-246.6845,-250.39214,-239.90526,-251.45224,-265.23358
38,39,-261.35538,-262.43842,-257.81042,-256.2149,-255.16887,-252.24731,-254.80962,-251.0005,-252.56958,-254.593,-254.30772,-253.73714,-253.03978,-251.65031,-250.51973
42,43,-253.31134,-252.48302,-249.67204,-251.95929,-254.23051,-251.20578,-252.51508,-251.16304,-247.65735,-245.26855,-249.74152,-253.19377,-254.25189,-251.75623,-252.5418
43,44,-253.76779,-255.71931,-248.27213,-249.66847,-242.35027,-234.49931,-240.89223,-243.85316,-248.41794,-251.35083,-252.5565,-247.75621,-248.28896,-251.38448,-246.07947
44,45,-255.78313,-253.10968,-248.08665,-251.84157,-253.17555,-252.1984,-253.28534,-257.32022,-254.56444,-256.30466,-255.2177,-258.33582,-258.31384,-256.9799,-257.60022
45,46,-276.17377,-275.88284,-275.64386,-273.7268,-275.54514,-273.25403,-270.51096,-268.703,-270.27197,-271.2487,-268.61987,-265.35208,-267.7159,-266.61972,-274.35544
46,47,-254.58641,-254.98834,-250.41702,-258.20917,-260.02054,-262.25528,-258.77722,-256.8533,-253.53067,-247.41592,-248.89505,-251.59067,-253.30023,-250.7493,-251.17802
47,48,-264.5061,-264.87054,-260.53503,-258.62717,-257.36243,-254.1041,-252.80183,-254.52211,-247.81787,-248.46631,-246.04936,-236.23148,-235.8617,-237.62485,-244.104
48,49,-263.21698,-263.66177,-258.40015,-260.30954,-259.93524,-259.34943,-255.43845,-262.85898,-263.31464,-258.22116,-257.01694,-257.16882,-264.13913,-267.24728,-257.69498
