lon_east,lon_west,lat_north,lat_south
312.199799,320.199799,50.694061,42.694061
312.454346,320.454346,50.495396,42.495396
312.815308,320.815308,50.203701,42.203701
313.347473,321.347473,50.25034,42.25034
314.163391,322.163391,50.318329,42.318329
315.742188,323.742188,50.505611,42.505611
316.855682,324.855682,50.742672,42.742672
317.8255,325.8255,50.930172,42.930172
319.285278,327.285278,51.130142,43.130142
321.239685,329.239685,50.828304,42.828304
324.51944,332.51944,51.865314,43.865314
327.721588,335.721588,53.435673,45.435673
330.034271,338.034271,54.92374,46.92374
332.301819,340.301819,56.676548,48.676548
334.528442,342.528442,58.588371,50.588371
336.637512,344.637512,60.57906,52.57906
338.564972,346.564972,62.301601,54.301601
340.638794,348.638794,64.210396,56.210396
342.576263,350.576263,66.175652,58.175652
344.717163,352.717163,67.780949,59.780949
346.812378,354.812378,69.346939,61.346939
348.578033,356.578033,70.969513,62.969513
349.721069,357.721069,72.452599,64.452599
346.029999,354.029999,74.203979,66.203979
343.400482,351.400482,75.201149,67.201149
342.039978,350.039978,76.247208,68.247208
341.258392,349.258392,76.971664,68.971664
341.969238,349.969238,77.713097,69.713097
342.475769,350.475769,78.400398,70.400398
343.720276,351.720276,79.390358,71.390358
345.368439,353.368439,80.21508,72.21508
347.270813,355.270813,81.00322,73.00322
351.090729,359.090729,81.911606,73.911606
359.310915,7.310915,83.143959,75.143959
10.595625,18.595625,83.981468,75.981468
23.216671,31.216671,83.870743,75.870743
33.941273,41.941273,83.196503,75.196503
40.39212,48.39212,82.635612,74.635612
44.434502,52.434502,81.960434,73.960434
49.227173,57.227173,80.14843,72.14843
