lon_east,lon_west,lat_north,lat_south
283.717285,291.717285,49.557716,41.557716
284.790344,292.790344,48.869759,40.869759
286.428894,294.428894,48.372292,40.372292
288.329285,296.329285,48.12241,40.12241
289.551086,297.551086,47.51395,39.51395
290.69043,298.69043,47.192234,39.192234
292.111145,300.111145,46.848434,38.848434
293.550232,301.550232,46.485073,38.485073
295.628113,303.628113,45.719681,37.719681
297.88913,305.88913,45.389198,37.389198
300.303436,308.303436,45.165695,37.165695
302.485046,310.485046,45.138649,37.138649
304.960419,312.960419,44.761063,36.761063
307.710602,315.710602,44.956264,36.956264
310.409058,318.409058,45.421375,37.421375
312.982452,320.982452,45.919384,37.919384
315.806702,323.806702,46.836979,38.836979
318.221039,326.221039,47.761303,39.761303
320.508881,328.508881,48.469711,40.469711
322.950378,330.950378,49.211197,41.211197
325.548126,333.548126,49.963833,41.963833
327.821777,335.821777,50.628262,42.628262
330.302032,338.302032,51.424164,43.424164
332.671875,340.671875,52.246208,44.246208
335.546051,343.546051,53.171032,45.171032
338.511963,346.511963,54.25127,46.25127
341.301453,349.301453,55.347973,47.347973
344.023071,352.023071,56.193554,48.193554
347.148621,355.148621,56.837048,48.837048
350.247772,358.247772,57.561749,49.561749
353.442993,1.442993,58.047195,50.047195
356.602043,4.602043,58.426781,50.426781
359.871889,7.871889,58.786533,50.786533
3.206257,11.206257,59.093899,51.093899
6.775881,14.775881,59.216953,51.216953
10.281682,18.281682,59.062977,51.062977
13.652658,21.652658,58.967556,50.967556
16.569624,24.569624,58.896782,50.896782
18.774446,26.774446,58.686138,50.686138
20.946129,28.946129,58.4217,50.4217
22.831316,30.831316,58.56086,50.56086
24.557949,32.557949,58.513081,50.513081
26.437273,34.437273,58.269089,50.269089
27.972809,35.972809,58.043968,50.043968
29.449718,37.449718,57.577118,49.577118
30.618118,38.618118,57.52845,49.52845
31.771843,39.771843,57.340118,49.340118
32.658146,40.658146,57.194462,49.194462
33.314064,41.314064,57.118313,49.118313
34.093826,42.093826,57.148849,49.148849
34.22023,42.22023,56.927372,48.927372
34.679535,42.679535,57.016209,49.016209
34.825069,42.825069,56.65012,48.65012
35.931572,43.931572,56.698986,48.698986
36.567841,44.567841,56.728043,48.728043
37.008686,45.008686,57.285606,49.285606
38.382374,46.382374,57.879665,49.879665
38.983082,46.983082,57.042435,49.042435
39.957802,47.957802,56.874119,48.874119
40.680256,48.680256,57.143898,49.143898
41.345478,49.345478,57.211926,49.211926
42.554298,50.554298,57.522743,49.522743
43.045509,51.045509,57.457756,49.457756
