lon_east,lon_west,lat_north,lat_south
336.143677,344.143677,57.498344,49.498344
336.544952,344.544952,57.282829,49.282829
336.796051,344.796051,56.44265,48.44265
339.108795,347.108795,55.339073,47.339073
341.763611,349.763611,53.412136,45.412136
344.573975,352.573975,52.867764,44.867764
346.814606,354.814606,52.615944,44.615944
348.818329,356.818329,52.173397,44.173397
350.870667,358.870667,52.034927,44.034927
351.721497,359.721497,52.19598,44.19598
352.295532,0.295532,52.234261,44.234261
352.719971,0.719971,52.125378,44.125378
353.373108,1.373108,52.163063,44.163063
353.603546,1.603546,52.239433,44.239433
353.889526,1.889526,52.235867,44.235867
354.23642,2.23642,51.831875,43.831875
354.975159,2.975159,51.650684,43.650684
355.493164,3.493164,51.68784,43.68784
355.704437,3.704437,52.022964,44.022964
355.730774,3.730774,52.515388,44.515388
355.273376,3.273376,53.314217,45.314217
355.553833,3.553833,54.041904,46.041904
356.007013,4.007013,55.711063,47.711063
355.406921,3.406921,56.504982,48.504982
355.208099,3.208099,56.854031,48.854031
354.939362,2.939362,57.018993,49.018993
354.559235,2.559235,57.272461,49.272461
354.06134,2.06134,57.063393,49.063393
353.506958,1.506958,57.015079,49.015079
353.600525,1.600525,56.750004,48.750004
353.941376,1.941376,56.518505,48.518505
354.438538,2.438538,56.372295,48.372295
355.059845,3.059845,56.611771,48.611771
355.702209,3.702209,56.737667,48.737667
356.330398,4.330398,56.937717,48.937717
356.751617,4.751617,56.994358,48.994358
357.061981,5.061981,57.386337,49.386337
357.29359,5.29359,57.754459,49.754459
357.110678,5.110678,58.03561,50.03561
356.8186,4.8186,58.347008,50.347008
356.196238,4.196238,58.657215,50.657215
354.703217,2.703217,58.877621,50.877621
354.097321,2.097321,59.057827,51.057827
354.976746,2.976746,58.826828,50.826828
355.677399,3.677399,58.763084,50.763084
356.333176,4.333176,58.492134,50.492134
358.105666,6.105666,58.190884,50.190884
359.094823,7.094823,58.55764,50.55764
0.798151,8.798151,58.69474,50.69474
