lon_east,lon_west,lat_north,lat_south
292.29306,300.29306,39.120049,31.120049
293.895477,301.895477,39.195454,31.195454
296.314789,304.314789,39.746307,31.746307
299.460815,307.460815,40.461693,32.461693
302.512024,310.512024,41.278973,33.278973
304.404083,312.404083,41.737518,33.737518
308.029358,316.029358,42.923817,34.923817
312.138672,320.138672,44.424614,36.424614
316.109985,324.109985,46.191689,38.191689
319.932526,327.932526,47.237305,39.237305
324.506927,332.506927,47.951805,39.951805
328.924408,336.924408,48.395046,40.395046
333.994446,341.994446,49.155819,41.155819
338.289886,346.289886,49.53492,41.53492
342.390533,350.390533,49.57682,41.57682
345.939819,353.939819,49.482292,41.482292
349.196014,357.196014,49.813065,41.813065
352.117889,0.117889,49.865685,41.865685
355.019836,3.019836,49.41272,41.41272
357.842667,5.842667,48.784462,40.784462
1.144057,9.144057,47.764645,39.764645
3.299011,11.299011,47.319073,39.319073
4.979964,12.979964,46.758759,38.758759
6.04245,14.04245,46.172947,38.172947
7.163061,15.163061,45.668171,37.668171
8.504324,16.504324,45.185459,37.185459
9.839881,17.839881,44.833786,36.833786
11.171072,19.171072,44.521915,36.521915
12.777813,20.777813,44.302937,36.302937
15.599472,23.599472,43.784016,35.784016
18.236526,26.236526,43.602871,35.602871
20.06633,28.06633,43.850346,35.850346
21.101665,29.101665,44.695751,36.695751
21.901218,29.901218,45.846985,37.846985
22.850441,30.850441,46.668861,38.668861
23.993469,31.993469,47.457428,39.457428
24.760836,32.760836,48.33971,40.33971
25.265789,33.265789,48.714462,40.714462
25.737482,33.737482,48.908226,40.908226
26.359346,34.359346,49.265514,41.265514
26.662651,34.662651,49.542866,41.542866
27.430063,35.430063,49.896221,41.896221
28.301605,36.301605,50.01305,42.01305
28.928543,36.928543,50.089901,42.089901
29.381878,37.381878,50.315872,42.315872
29.751743,37.751743,50.636993,42.636993
