lon_east,lon_west,lat_north,lat_south
296.233337,304.233337,52.008999,44.008999
297.358246,305.358246,51.611435,43.611435
298.688965,306.688965,50.779945,42.779945
302.951538,310.951538,51.796726,43.796726
306.187042,314.187042,52.147404,44.147404
309.467255,317.467255,52.674366,44.674366
313.226318,321.226318,53.488636,45.488636
319.042786,327.042786,55.143482,47.143482
324.279999,332.279999,56.55645,48.55645
329.760437,337.760437,58.631306,50.631306
334.543671,342.543671,60.633503,52.633503
338.709076,346.709076,61.890724,53.890724
343.282349,351.282349,63.096287,55.096287
348.131287,356.131287,64.217979,56.217979
352.229828,0.229828,65.429184,57.429184
356.360923,4.360923,66.516186,58.516186
359.115192,7.115192,67.282799,59.282799
2.470512,10.470512,68.575195,60.575195
5.892492,13.892492,69.561646,61.561646
7.927538,15.927538,70.295181,62.295181
7.328942,15.328942,71.978035,63.978035
7.384056,15.384056,72.97258,64.97258
6.824212,14.824212,73.495071,65.495071
6.072696,14.072696,74.217209,66.217209
4.859219,12.859219,74.590439,66.590439
2.063448,10.063448,74.803383,66.803383
359.366296,7.366296,74.710693,66.710693
357.285696,5.285696,74.397301,66.397301
355.833862,3.833862,73.937614,65.937614
354.770966,2.770966,73.368584,65.368584
354.298035,2.298035,72.820679,64.820679
354.224548,2.224548,72.463722,64.463722
354.411713,2.411713,72.144981,64.144981
355.015594,3.015594,71.906708,63.906708
356.187997,4.187997,71.676033,63.676033
358.587742,6.587742,71.495476,63.495476
1.930149,9.930149,71.453568,63.453568
