lon_east,lon_west,lat_north,lat_south
305.149597,313.149597,48.041824,40.041824
307.909515,315.909515,47.849796,39.849796
310.853699,318.853699,48.010693,40.010693
314.805939,322.805939,48.305313,40.305313
318.01059,326.01059,47.607689,39.607689
320.74649,328.74649,48.370056,40.370056
323.913696,331.913696,49.699337,41.699337
327.166382,335.166382,50.98391,42.98391
331.167694,339.167694,52.548138,44.548138
334.724091,342.724091,54.056499,46.056499
338.436768,346.436768,55.609951,47.609951
341.61441,349.61441,57.192608,49.192608
344.658875,352.658875,58.544098,50.544098
348.311005,356.311005,59.640255,51.640255
351.899933,359.899933,60.606064,52.606064
355.325714,3.325714,61.254826,53.254826
358.820489,6.820489,61.569798,53.569798
1.867619,9.867619,62.063293,54.063293
4.656957,12.656957,62.610229,54.610229
6.862133,14.862133,62.939083,54.939083
9.176797,17.176797,63.054092,55.054092
11.956113,19.956113,63.149181,55.149181
14.482014,22.482014,62.988895,54.988895
16.505587,24.505587,62.89719,54.89719
18.260609,26.260609,62.846176,54.846176
20.285568,28.285568,62.944214,54.944214
22.140717,30.140717,63.05751,55.05751
23.807777,31.807777,63.280769,55.280769
25.362377,33.362377,63.316441,55.316441
26.752773,34.752773,63.440605,55.440605
26.830383,34.830383,63.921616,55.921616
26.470295,34.470295,64.23727,56.23727
26.037453,34.037453,64.244717,56.244717
24.942051,32.942051,64.8363,56.8363
24.268326,32.268326,65.541283,57.541283
24.915407,32.915407,65.312969,57.312969
25.663574,33.663574,65.330299,57.330299
27.157,35.157,65.427437,57.427437
29.360939,37.360939,65.253014,57.253014
31.075539,39.075539,65.3288,57.3288
32.812542,40.812542,65.38195,57.38195
37.987354,45.987354,65.78957,57.78957
