lon_east,lon_west,lat_north,lat_south
326.420044,334.420044,67.579746,59.579746
327.702942,335.702942,67.187515,59.187515
328.737885,336.737885,66.263359,58.263359
331.134186,339.134186,65.123032,57.123032
332.452942,340.452942,64.470394,56.470394
327.793915,335.793915,65.833855,57.833855
326.039093,334.039093,66.51368,58.51368
327.231873,335.231873,66.426842,58.426842
328.297302,336.297302,66.305241,58.305241
329.573425,337.573425,66.050072,58.050072
331.025879,339.025879,65.655022,57.655022
332.791412,340.791412,65.319042,57.319042
334.746368,342.746368,64.826839,56.826839
337.320801,345.320801,64.254837,56.254837
340.202423,348.202423,63.854439,55.854439
342.749207,350.749207,63.493229,55.493229
345.263611,353.263611,63.00592,55.00592
347.83725,355.83725,62.378769,54.378769
350.563812,358.563812,61.693615,53.693615
353.227356,1.227356,61.081718,53.081718
356.381282,4.381282,60.294167,52.294167
359.456196,7.456196,59.395439,51.395439
2.22189,10.22189,59.103844,51.103844
4.859513,12.859513,59.016365,51.016365
7.82147,15.82147,59.087227,51.087227
10.317729,18.317729,59.06768,51.06768
12.419802,20.419802,58.951778,50.951778
14.480463,22.480463,58.780655,50.780655
16.215315,24.215315,58.702278,50.702278
17.495026,25.495026,58.79216,50.79216
18.598978,26.598978,58.974117,50.974117
19.690651,27.690651,59.193089,51.193089
20.443218,28.443218,59.483582,51.483582
20.604965,28.604965,59.806522,51.806522
19.868401,27.868401,59.683018,51.683018
18.644855,26.644855,58.768913,50.768913
18.665117,26.665117,58.483284,50.483284
19.04311,27.04311,58.672104,50.672104
21.608042,29.608042,59.034752,51.034752
22.809111,30.809111,58.966057,50.966057
24.57062,32.57062,59.130344,51.130344
