lon_east,lon_west,lat_north,lat_south
283.724243,291.724243,40.01442,32.01442
286.362,294.362,40.460541,32.460541
287.698517,295.698517,40.780788,32.780788
290.499237,298.499237,41.2174,33.2174
293.239868,301.239868,41.365379,33.365379
295.836853,303.836853,41.41663,33.41663
297.972443,305.972443,41.450287,33.450287
300.326202,308.326202,41.595528,33.595528
303.072723,311.072723,41.800999,33.800999
306.103607,314.103607,41.864826,33.864826
309.133087,317.133087,41.869389,33.869389
311.365692,319.365692,42.065762,34.065762
313.602478,321.602478,42.367992,34.367992
315.807922,323.807922,42.557152,34.557152
318.85611,326.85611,43.521576,35.521576
321.949951,329.949951,44.178257,36.178257
325.080811,333.080811,45.04866,37.04866
328.200928,336.200928,46.531715,38.531715
331.344208,339.344208,49.501102,41.501102
334.175873,342.175873,52.214497,44.214497
336.508026,344.508026,54.310726,46.310726
338.392792,346.392792,56.307453,48.307453
340.866669,348.866669,58.561192,50.561192
342.43222,350.43222,60.840698,52.840698
343.647614,351.647614,62.945415,54.945415
344.732849,352.732849,65.047745,57.047745
345.157379,353.157379,67.011387,59.011387
345.832245,353.832245,68.619164,60.619164
346.567078,354.567078,69.821739,61.821739
347.082611,355.082611,70.946815,62.946815
348.271027,356.271027,71.793495,63.793495
349.486298,357.486298,72.433731,64.433731
350.732819,358.732819,73.015953,65.015953
352.218384,0.218384,73.655907,65.655907
353.812286,1.812286,74.15741,66.15741
355.929199,3.929199,74.744514,66.744514
358.332927,6.332927,75.312363,67.312363
0.50472,8.50472,75.880363,67.880363
2.159879,10.159879,76.464569,68.464569
4.332494,12.332494,76.958405,68.958405
7.091401,15.091401,76.897591,68.897591
9.799901,17.799901,76.797813,68.797813
12.666946,20.666946,76.892944,68.892944
14.935089,22.935089,76.808609,68.808609
17.100063,25.100063,76.542519,68.542519
19.216763,27.216763,76.450188,68.450188
19.381294,27.381294,76.209259,68.209259
20.658012,28.658012,75.670631,67.670631
22.737862,30.737862,75.351265,67.351265
26.234549,34.234549,74.955406,66.955406
29.368889,37.368889,74.292656,66.292656
32.141201,40.141201,73.917336,65.917336
34.642574,42.642574,73.478897,65.478897
36.78698,44.78698,72.99588,64.99588
37.872711,45.872711,72.778862,64.778862
39.493488,47.493488,72.66011,64.66011
41.483788,49.483788,72.27137,64.27137
43.443386,51.443386,71.948479,63.948479
45.623856,53.623856,71.770271,63.770271
47.153049,55.153049,71.741547,63.741547
49.043266,57.043266,71.607437,63.607437
51.13002,59.13002,71.445854,63.445854
52.632439,60.632439,71.229187,63.229187
54.961044,62.961044,71.038864,63.038864
57.241821,65.241821,70.988983,62.988983
59.020885,67.020885,71.016159,63.016159
60.806129,68.806129,71.043259,63.043259
62.621895,70.621895,71.131836,63.131836
63.767036,71.767036,71.160736,63.160736
64.583908,72.583908,71.050941,63.050941
65.805222,73.805222,71.041367,63.041367
66.273285,74.273285,70.803917,62.803917
66.983612,74.983612,70.402908,62.402908
68.241333,76.241333,69.992638,61.992638
69.314682,77.314682,69.345863,61.345863
70.549698,78.549698,68.782784,60.782784
72.237892,80.237892,68.382027,60.382027
73.332764,81.332764,67.748539,59.748539
74.722755,82.722755,66.940147,58.940147
76.675659,84.675659,66.477615,58.477615
77.593758,85.593758,66.026642,58.026642
77.606628,85.606628,65.644009,57.644009
81.241631,89.241631,65.752583,57.752583
81.952751,89.952751,65.45644,57.45644
81.497757,89.497757,64.465553,56.465553
82.838799,90.838799,64.266479,56.266479
86.281105,94.281105,64.908184,56.908184
91.915298,99.915298,65.933468,57.933468
91.259468,99.259468,64.50227,56.50227
96.245987,104.245987,65.870777,57.870777
100.706696,108.706696,67.100956,59.100956
102.647522,110.647522,66.693729,58.693729
102.884415,110.884415,66.202805,58.202805
102.929268,110.929268,67.044277,59.044277
103.823166,111.823166,68.12648,60.12648
101.298866,109.298866,69.304947,61.304947
100.819527,108.819527,68.651016,60.651016
100.901756,108.901756,68.518921,60.518921
102.735619,110.735619,68.521812,60.521812
104.038658,112.038658,67.92247,59.92247
103.995735,111.995735,67.313843,59.313843
104.527,112.527,67.576538,59.576538
106.10704,114.10704,67.81245,59.81245
105.315331,113.315331,67.329048,59.329048
104.742882,112.742882,67.222214,59.222214
105.302719,113.302719,67.857754,59.857754
105.872734,113.872734,68.145668,60.145668
106.481728,114.481728,67.560619,59.560619
107.958847,115.958847,67.588444,59.588444
108.399765,116.399765,68.005608,60.005608
109.481857,117.481857,67.70343,59.70343
111.019577,119.019577,67.19088,59.19088
