lon_east,lon_west,lat_north,lat_south
307.254913,315.254913,53.675007,45.675007
311.697845,319.697845,52.954903,44.954903
316.590149,324.590149,52.445843,44.445843
321.694458,329.694458,52.144257,44.144257
326.615662,334.615662,52.312733,44.312733
330.722229,338.722229,52.603157,44.603157
334.574799,342.574799,52.701225,44.701225
337.912659,345.912659,53.364655,45.364655
340.729858,348.729858,54.308601,46.308601
342.917145,350.917145,55.430283,47.430283
344.373688,352.373688,56.618912,48.618912
345.558472,353.558472,57.846054,49.846054
346.764008,354.764008,59.049751,51.049751
347.558258,355.558258,60.464806,52.464806
348.35553,356.35553,61.892605,53.892605
348.158691,356.158691,63.771805,55.771805
347.095001,355.095001,65.797401,57.797401
346.32193,354.32193,67.198349,59.198349
345.343323,353.343323,68.155327,60.155327
344.684418,352.684418,69.283943,61.283943
344.533356,352.533356,70.309822,62.309822
343.798279,351.798279,71.000267,63.000267
342.685791,350.685791,71.10376,63.10376
341.316589,349.316589,71.1707,63.1707
339.043976,347.043976,69.952904,61.952904
337.418152,345.418152,68.944267,60.944267
