lon_east,lon_west,lat_north,lat_south,step
"355.293508","347.293508","59.993121","51.993121",38
"355.558258","347.558258","60.464806","52.464806",39
"355.824015","347.824015","60.940739","52.940739",40
"356.089773","348.089773","61.416672","53.416672",41
"356.35553","348.35553","61.892605","53.892605",42
"354.764008","346.764008","59.049751","51.049751",36
"355.028758","347.028758","59.521436","51.521436",37
"352.768616","344.768616","57.027959","49.027959",31
"353.163544","345.163544","57.437007","49.437007",32
"353.558472","345.558472","57.846054","49.846054",33
"353.960317","345.960317","58.247286","50.247286",34
"354.362163","346.362163","58.648519","50.648519",35
"356.289917","348.289917","62.519005","54.519005",43
"356.224304","348.224304","63.145405","55.145405",44
"356.158691","348.158691","63.771805","55.771805",45
"355.804128","347.804128","64.447004","56.447004",46
"355.449564","347.449564","65.122202","57.122202",47
"355.095001","347.095001","65.797401","57.797401",48
"354.837311","346.837311","66.264384","58.264384",49
"351.888174","343.888174","56.222702","48.222702",29
"352.373688","344.373688","56.618912","48.618912",30
"350.188049","342.188049","55.056389","47.056389",26
"350.917145","342.917145","55.430283","47.430283",27
"351.402659","343.402659","55.826493","47.826493",28
