lon_east,lon_west,lat_north,lat_south,step
"352.763062","344.763062","60.23531","52.23531","69"
"353.778778","345.778778","61.16183","53.16183","70"
"354.794495","346.794495","62.08835","54.08835","71"
"355.810211","347.810211","63.01487","55.01487","72"
"356.7488","348.7488","63.565397","55.565397","73"
"357.687388","349.687388","64.115924","56.115924","74"
"358.625977","350.625977","64.666451","56.666451","75"
"359.449158","351.449158","65.104835","57.104835","76"
"360.272339","352.272339","65.543218","57.543218","77"
"361.09552","353.09552","65.981602","57.981602","78"
"361.889313","353.889313","66.240336","58.240336","79"
"362.683105","354.683105","66.499071","58.499071","80"
"363.476898","355.476898","66.757805","58.757805","81"
"364.180432","356.180432","67.008851","59.008851","82"
"364.883966","356.883966","67.259898","59.259898","83"
"365.5875","357.5875","67.510944","59.510944","84"
"366.06053","358.06053","67.722053","59.722053","85"
"366.533561","358.533561","67.933163","59.933163","86"
"367.006591","359.006591","68.144272","60.144272","87"
"366.908006","358.908006","68.183464","60.183464","88"
"366.809421","358.809421","68.222656","60.222656","89"
"366.710836","358.710836","68.261848","60.261848","90"
"367.092467","359.092467","68.234774","60.234774","91"
"351.901073","343.901073","59.542144","51.542144","68"
"372.245654","364.245654","67.360418","59.360418","101"
"372.938305","364.938305","67.310814","59.310814","102"
"373.786961","365.786961","67.202582","59.202582","103"
"374.635618","366.635618","67.09435","59.09435","104"
"375.484274","367.484274","66.986118","58.986118","105"
"377.067587","369.067587","66.847083","58.847083","106"
"378.6509","370.6509","66.708047","58.708047","107"
"380.234213","372.234213","66.569012","58.569012","108"
"381.768419","373.768419","66.405388","58.405388","109"
"383.302626","375.302626","66.241764","58.241764","110"
"384.836832","376.836832","66.07814","58.07814","111"
"385.21627","377.21627","65.773704","57.773704","112"
"385.595707","377.595707","65.469269","57.469269","113"
"385.975145","377.975145","65.164833","57.164833","114"
"386.390011","378.390011","64.851929","56.851929","115"
"386.804878","378.804878","64.539024","56.539024","116"
"387.219744","379.219744","64.22612","56.22612","117"
"387.858402","379.858402","64.035418","56.035418","118"
"388.497059","380.497059","63.844717","55.844717","119"
"367.474099","359.474099","68.2077","60.2077","92"
"367.85573","359.85573","68.180626","60.180626","93"
"368.368225","360.368225","68.076588","60.076588","94"
"368.880721","360.880721","67.972549","59.972549","95"
"369.393216","361.393216","67.868511","59.868511","96"
"369.882261","361.882261","67.732216","59.732216","97"
"370.371307","362.371307","67.59592","59.59592","98"
"370.860352","362.860352","67.459625","59.459625","99"
"371.553003","363.553003","67.410021","59.410021","100"
"389.135717","381.135717","63.654015","55.654015","120"
"389.943421","381.943421","63.512669","55.512669","121"
"390.751124","382.751124","63.371323","55.371323","122"
"391.558828","383.558828","63.229977","55.229977","123"
"392.442213","384.442213","63.058838","55.058838","124"
"393.325597","385.325597","62.887699","54.887699","125"
"394.208982","386.208982","62.71656","54.71656","126"
"395.017744","387.017744","62.454351","54.454351","127"
"395.826507","387.826507","62.192141","54.192141","128"
"350.177094","342.177094","58.155811","50.155811","66"
"351.039083","343.039083","58.848977","50.848977","67"
"396.635269","388.635269","61.929932","53.929932","129"
"397.533648","389.533648","61.686193","53.686193","130"
"398.432027","390.432027","61.442454","53.442454","131"
"399.330406","391.330406","61.198715","53.198715","132"
"400.408445","392.408445","60.913906","52.913906","133"
