lon_east,lon_west,lat_north,lat_south,step
"358.817841","350.817841","56.832274","48.832274","143"
"360.212769","352.212769","56.819443","48.819443","144"
"361.469025","353.469025","56.77726","48.77726","145"
"362.725281","354.725281","56.735077","48.735077","146"
"363.981537","355.981537","56.692894","48.692894","147"
"365.270609","357.270609","56.74306","48.74306","148"
"357.422913","349.422913","56.845106","48.845106","142"
"356.027985","348.027985","56.857937","48.857937","141"
"354.977651","346.977651","56.914757","48.914757","140"
"352.876984","344.876984","57.028397","49.028397","138"
"353.927318","345.927318","56.971577","48.971577","139"
"366.55968","358.55968","56.793225","48.793225","149"
"367.848752","359.848752","56.843391","48.843391","150"
"369.498574","361.498574","56.964779","48.964779","151"
"372.798218","364.798218","57.207554","49.207554","153"
"374.3349","366.3349","57.158282","49.158282","154"
"375.871583","367.871583","57.10901","49.10901","155"
"377.408265","369.408265","57.059738","49.059738","156"
"378.758886","370.758886","56.956768","48.956768","157"
"380.109508","372.109508","56.853798","48.853798","158"
"381.460129","373.460129","56.750828","48.750828","159"
"382.490468","374.490468","56.75272","48.75272","160"
"383.520808","375.520808","56.754612","48.754612","161"
"384.551147","376.551147","56.756504","48.756504","162"
"385.437951","377.437951","56.747584","48.747584","163"
"386.324755","378.324755","56.738664","48.738664","164"
"387.211559","379.211559","56.729744","48.729744","165"
"387.981393","379.981393","56.674365","48.674365","166"
"388.751227","380.751227","56.618985","48.618985","167"
"389.521061","381.521061","56.563606","48.563606","168"
"390.144777","382.144777","56.691161","48.691161","169"
"390.768492","382.768492","56.818715","48.818715","170"
"391.392208","383.392208","56.94627","48.94627","171"
"391.69351","383.69351","57.222757","49.222757","172"
"391.994812","383.994812","57.499243","49.499243","173"
"371.148396","363.148396","57.086166","49.086166","152"
"392.296114","384.296114","57.77573","49.77573","174"
"392.934744","384.934744","57.860372","49.860372","175"
"393.573374","385.573374","57.945013","49.945013","176"
"394.212004","386.212004","58.029655","50.029655","177"
"394.612059","386.612059","58.16886","50.16886","178"
"395.012114","387.012114","58.308064","50.308064","179"
"395.412169","387.412169","58.447269","50.447269","180"
"395.846634","387.846634","58.570814","50.570814","181"
"350.299897","342.299897","56.76","48.76","136"
"351.58844","343.58844","56.894198","48.894198","137"
"396.2811","388.2811","58.69436","50.69436","182"
"396.715565","388.715565","58.817905","50.817905","183"
"397.240636","389.240636","59.068068","51.068068","184"
"397.765708","389.765708","59.318231","51.318231","185"
"398.290779","390.290779","59.568394","51.568394","186"
"398.81474","390.81474","59.694072","51.694072","187"
"399.338702","391.338702","59.819749","51.819749","188"
"399.862663","391.862663","59.945427","51.945427","189"
"399.968501","391.968501","60.127164","52.127164","190"
"400.074338","392.074338","60.308902","52.308902","191"
"400.180176","392.180176","60.490639","52.490639","192"
"400.617286","392.617286","60.579823","52.579823","193"
