lon_east,lon_west,lat_north,lat_south,step
"356.132792","348.132792","59.401118","51.401118","64"
"357.131062","349.131062","59.770593","51.770593","65"
"358.129333","350.129333","60.140068","52.140068","66"
"358.939524","350.939524","60.456469","52.456469","67"
"359.749715","351.749715","60.772871","52.772871","68"
"360.559906","352.559906","61.089272","53.089272","69"
"361.44106","353.44106","61.31666","53.31666","70"
"362.322215","354.322215","61.544047","53.544047","71"
"363.203369","355.203369","61.771435","53.771435","72"
"355.134521","347.134521","59.031643","51.031643","63"
"352.864176","344.864176","58.402366","50.402366","61"
"353.999349","345.999349","58.717004","50.717004","62"
"364.217841","356.217841","61.99019","53.99019","73"
"365.232312","357.232312","62.208945","54.208945","74"
"366.246784","358.246784","62.4277","54.4277","75"
"367.086485","359.086485","62.685828","54.685828","76"
"371.436302","363.436302","64.061725","56.061725","82"
"371.887308","363.887308","64.290395","56.290395","83"
"372.338313","364.338313","64.519066","56.519066","84"
"372.812342","364.812342","64.725244","56.725244","85"
"373.286371","365.286371","64.931422","56.931422","86"
"373.7604","365.7604","65.1376","57.1376","87"
"374.235164","366.235164","65.270793","57.270793","88"
"374.709929","366.709929","65.403985","57.403985","89"
"375.184693","367.184693","65.537178","57.537178","90"
"377.852563","369.852563","65.408649","57.408649","91"
"380.520433","372.520433","65.280121","57.280121","92"
"383.188303","375.188303","65.151592","57.151592","93"
"384.354541","376.354541","65.161402","57.161402","94"
"385.520778","377.520778","65.171213","57.171213","95"
"386.687016","378.687016","65.181023","57.181023","96"
"386.733202","378.733202","65.407885","57.407885","97"
"386.779387","378.779387","65.634748","57.634748","98"
"386.825573","378.825573","65.86161","57.86161","99"
"387.084464","379.084464","65.913879","57.913879","100"
"387.343354","379.343354","65.966148","57.966148","101"
"387.602245","379.602245","66.018417","58.018417","102"
"387.713728","379.713728","66.04084","58.04084","103"
"387.825212","379.825212","66.063263","58.063263","104"
"387.936695","379.936695","66.085686","58.085686","105"
"388.515858","380.515858","66.154436","58.154436","106"
"389.095022","381.095022","66.223185","58.223185","107"
"389.674185","381.674185","66.291935","58.291935","108"
"390.556508","382.556508","66.376734","58.376734","109"
"391.438831","383.438831","66.461534","58.461534","110"
"392.321154","384.321154","66.546333","58.546333","111"
"392.895373","384.895373","66.67847","58.67847","112"
"393.469591","385.469591","66.810608","58.810608","113"
"394.04381","386.04381","66.942745","58.942745","114"
"394.270261","386.270261","67.101609","59.101609","115"
"394.496711","386.496711","67.260474","59.260474","116"
"394.723162","386.723162","67.419338","59.419338","117"
"394.945006","386.945006","67.472492","59.472492","118"
"395.166851","387.166851","67.525646","59.525646","119"
"395.388695","387.388695","67.5788","59.5788","120"
"394.964867","386.964867","67.857274","59.857274","121"
"394.54104","386.54104","68.135749","60.135749","122"
"394.117212","386.117212","68.414223","60.414223","123"
"394.70032","386.70032","68.552195","60.552195","124"
"395.283427","387.283427","68.690168","60.690168","125"
"395.866535","387.866535","68.82814","60.82814","126"
"396.577137","388.577137","68.750725","60.750725","127"
"397.287739","389.287739","68.673309","60.673309","128"
"397.998341","389.998341","68.595894","60.595894","129"
"398.119632","390.119632","68.562971","60.562971","130"
"398.240922","390.240922","68.530047","60.530047","131"
"398.362213","390.362213","68.497124","60.497124","132"
"398.178144","390.178144","68.516548","60.516548","133"
"397.994074","389.994074","68.535973","60.535973","134"
"397.810005","389.810005","68.555397","60.555397","135"
"398.714247","390.714247","68.699163","60.699163","136"
"399.61849","391.61849","68.842928","60.842928","137"
"400.522732","392.522732","68.986694","60.986694","138"
"367.926185","359.926185","62.943956","54.943956","77"
"368.765886","360.765886","63.202084","55.202084","78"
"369.50569","361.50569","63.412407","55.412407","79"
"370.245493","362.245493","63.622731","55.622731","80"
"370.985297","362.985297","63.833054","55.833054","81"
"349.649007","341.649007","57.290343","49.290343","58"
"350.689006","342.689006","57.689035","49.689035","59"
"351.729004","343.729004","58.087727","50.087727","60"
