,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1,2,56.770966,56.213634,55.779915,55.484985,55.918705,55.78642,56.103035,56.152916,54.8279,54.075394,53.413967,53.5571,53.89323,52.498817,51.2432,50.722733,51.507767,51.5815,51.898117,51.89161,52.12365,51.53162,52.086784,52.598576,53.31855,52.646282,52.470627,52.509663,52.190876,51.592342,51.447044,52.175697,52.364365,51.462227,52.225574,52.804592
2,3,50.838276,53.101597,55.139526,55.139526,55.139526,55.139526,55.139526,55.139526,55.139526,54.72474,54.11226,53.92793,54.36165,54.522125,54.240208,54.444054,53.895397,53.20795,52.620262,52.034737,51.934982,51.68993,52.06727,52.392555,52.175697,53.524567,53.656853,52.29931,52.127987,50.688034,49.65578,53.93877,53.11687,52.65062,53.472523,53.7089
4,5,57.285458,56.17571,55.668575,57.57659,58.484425,58.484425,58.484425,58.484425,58.077465,56.980236,53.942127,53.91082,51.146626,47.750076,44.31596,44.31596,44.11874,41.255936,42.77734,44.981186,39.842533,38.670177,38.128605,38.128605,38.128605,38.128605,37.13625,36.820076,36.820076,36.820076,35.140583,33.76944,33.9964,34.746143,35.308064,35.45676
5,6,55.16457,52.702465,55.136395,55.139526,57.73781,58.484425,58.484425,58.484425,57.449806,54.565086,54.565086,53.544556,53.544556,53.544556,53.544556,53.305077,50.185574,50.185574,50.185574,50.099487,49.802094,48.524864,46.48224,44.18918,43.414387,41.565853,40.89593,40.238537,39.13818,37.979908,37.979908,35.783894,34.929276,36.02807,37.360077,37.936085
6,7,47.73912,47.2539,51.01358,54.0063,54.48213,54.156563,53.92021,53.92021,53.863865,53.535168,52.89342,52.555332,52.519333,52.519333,52.370636,52.27985,52.0482,52.0482,51.980892,51.084015,50.27166,47.717205,46.292847,45.961018,47.083286,48.79878,49.99931,50.02279,50.02279,50.02279,50.02279,50.02279,50.02279,50.02279,50.02279,50.02279
7,8,58.441174,59.121254,59.121254,58.924286,58.441174,58.441174,57.47096,57.152878,57.119606,57.03576,56.865406,56.865406,56.852097,52.71039,46.834538,46.834538,46.834538,46.834538,46.834538,46.834538,46.672173,45.886948,45.86299,45.44909,44.89677,46.32614,46.32614,46.32614,46.32614,46.32614,46.32614,46.32614,46.23564,46.36474,47.024857,47.54257
12,13,58.09742,58.09742,57.970352,57.268707,57.20655,57.065674,57.056,57.056,57.056,57.056,56.47867,50.90834,49.66803,49.09346,49.09346,49.09346,49.09346,49.09346,49.09346,49.09346,49.09346,49.09346,49.09346,48.241264,48.241264,48.241264,48.241264,48.241264,47.29653,45.041054,45.041054,44.82835,44.759293,44.669514,43.741356,43.683346
15,16,52.775337,52.775337,52.775337,52.775337,52.775337,52.775337,52.36523,50.959156,50.959156,50.959156,49.9998,49.25527,49.017258,51.265514,52.54465,52.726513,52.99137,52.99137,52.99137,52.99137,52.99137,52.99137,52.99137,52.99137,52.99137,52.99137,52.99137,52.79242,51.30213,50.35742,49.564064,49.864323,50.37085,50.37085,50.37085,50.37085
18,19,49.00535,48.792603,46.67927,44.684654,44.684654,44.684654,43.979427,43.430527,42.278656,41.737984,41.737984,42.06591,43.2742,44.330864,38.960564,38.11664,39.53062,39.53062,41.384193,42.157593,44.336742,44.735195,44.735195,44.735195,44.735195,44.735195,44.735195,44.735195,44.694057,44.694057,44.49307,44.16514,44.16514,44.04995,43.356476,42.136436
20,21,61.426033,61.426033,61.426033,61.426033,59.5398,59.5398,59.41026,58.617264,58.078514,58.078514,57.98408,58.17779,58.183846,58.183846,58.183846,58.183846,58.183846,58.183846,58.183846,58.183846,58.183846,58.183846,58.633003,58.372707,57.324265,57.141453,56.947746,56.715294,54.70315,53.26366,51.72126,52.429504,54.537292,57.20683,57.3848,57.3848
26,27,44.05185,43.396618,42.513485,41.81552,41.499302,40.846924,40.487972,40.487972,40.487972,40.487972,40.487972,40.449512,40.267185,40.267185,40.267185,40.267185,40.250095,40.16178,39.892567,39.013706,38.16903,38.157635,38.07217,40.382565,41.482212,42.745663,43.114586,43.862404,45.275417,46.1671,47.139977,48.419098,48.645576,48.645576,48.645576,48.645576
28,29,58.368904,58.368904,58.368904,58.368904,58.368904,58.173855,57.531055,56.185345,54.78075,54.78075,54.78075,54.78075,50.10695,49.84811,49.139065,47.408165,46.951824,46.316383,41.47452,39.056656,36.5014,33.327873,32.318283,39.435715,42.493927,44.248135,45.956955,50.228394,51.685738,53.54667,56.38898,56.38898,56.38898,56.38898,56.38898,56.38898
30,31,56.127174,56.127174,52.998787,51.697968,51.697968,51.697968,51.697968,51.697968,51.73709,51.516327,51.486988,51.91873,51.91873,52.105957,52.105957,52.105957,52.105957,52.105957,52.105957,51.96903,53.36067,53.75329,53.834328,53.989418,53.989418,54.584637,54.690826,54.690826,54.690826,54.690826,54.690826,54.690826,54.690826,54.690826,54.690826,54.690826
31,32,48.901123,48.901123,48.901123,48.901123,48.901123,48.901123,48.901123,47.146236,41.755623,41.755623,41.507084,42.947937,43.179684,43.24014,43.421505,43.770805,43.770805,43.770805,43.770805,43.770805,43.770805,43.147778,42.111637,41.742188,43.7389,44.37368,44.37368,44.37368,45.616375,47.712166,49.15806,49.210117,49.32599,49.32599,49.32599,49.32599
32,33,48.85914,48.901123,48.901123,48.901123,48.901123,48.901123,48.521595,49.67193,49.688725,50.054813,50.054813,50.370525,52.835766,53.845036,53.477264,51.707264,49.342785,47.1328,45.119297,43.950493,43.770805,43.26869,42.45254,42.58017,43.354332,44.37368,44.37368,44.37368,44.37368,44.37368,44.37368,43.04198,42.27117,43.550816,41.606163,41.905083
33,34,45.491634,46.505108,46.42896,47.6335,48.411602,49.303238,49.526146,49.526146,50.776375,51.08374,52.55549,52.61641,52.61641,52.61641,52.61641,52.61641,52.61641,53.76834,54.11862,54.229385,56.13173,56.915367,56.915367,56.915367,55.99743,54.95211,46.52311,41.562347,35.33059,32.126793,29.544651,30.069386,33.38948,37.259235,39.13527,39.437096
37,38,39.174232,38.94996,37.802944,38.678265,38.618027,39.472843,40.845413,41.904,42.503777,43.45984,44.039112,44.854195,45.609047,46.158844,46.442074,46.442074,46.984184,48.64511,49.064186,49.064186,49.565285,49.565285,49.565285,49.565285,49.565285,49.565285,49.565285,49.565285,48.88861,48.88861,49.006516,50.92376,51.16854,51.214676,51.214676,53.033237
38,39,56.023136,56.262165,55.822567,54.81699,53.948784,53.554523,53.554523,51.22878,49.278065,49.278065,49.278065,50.312492,50.5474,50.86336,50.86336,50.86336,51.973347,51.973347,51.973347,51.973347,51.973347,51.973347,51.973347,51.395,51.066677,51.066677,51.066677,49.963562,48.88655,48.703842,48.703842,48.703842,48.904408,50.236935,50.82627,50.82627
42,43,61.667603,61.667603,61.667603,61.667603,61.667603,61.667603,61.667603,61.667603,61.667603,60.767647,60.511803,60.421806,60.421806,60.226387,59.19658,59.21072,60.105534,60.22896,61.98387,62.013443,62.20115,62.264145,62.264145,62.264145,62.264145,62.264145,62.264145,62.264145,62.264145,62.264145,62.264145,62.264145,62.20115,59.431854,59.673557,59.431854
43,44,43.529274,43.529274,43.427437,43.363117,42.71591,42.202698,42.202698,42.202698,42.202698,42.765488,44.089382,45.795166,46.22798,46.22798,46.3593,46.3593,46.3593,46.3593,46.3593,46.22798,46.420937,49.595337,52.667892,52.667892,52.667892,52.667892,52.667892,52.667892,52.667892,52.667892,52.667892,50.198322,48.489857,48.489857,48.36524,48.2634
44,45,47.290817,47.04644,48.174103,54.302643,54.738396,57.07469,58.25241,58.25241,58.25241,58.25241,58.25241,58.25241,58.197937,57.28521,57.267548,57.6503,58.168495,58.557144,59.1725,59.1725,59.1725,59.1725,59.1725,59.1725,59.1725,58.95462,58.95462,58.95462,59.09153,59.09153,59.09153,59.09153,58.95462,59.09153,59.09153,59.63034
45,46,49.733994,48.716835,48.32988,47.51963,46.576706,45.400032,45.622726,45.793304,45.793304,45.793304,45.793304,45.793304,45.793304,45.793304,45.793304,49.11959,50.84118,50.84118,51.2155,53.489883,56.467117,56.467117,56.467117,56.467117,56.467117,56.467117,56.467117,56.467117,56.467117,56.467117,55.52735,54.55916,53.99688,51.498222,51.02913,50.30101
46,47,54.577713,54.577713,54.577713,54.577713,54.577713,52.97811,51.815517,50.87005,50.782097,50.58833,50.452282,50.813705,50.813705,50.99098,50.99098,51.35103,51.580524,52.17419,52.17419,52.17419,52.17419,52.10273,50.523743,50.530613,50.530613,50.530613,50.530613,50.530613,50.530613,50.530613,50.530613,50.530613,50.530613,50.530613,50.460526,50.25714
