,storm_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1,5.3359857,5.562656,5.7347813,6.2641764,6.458233,6.947943,7.2304134,7.9557924,8.705801,9.331046,10.701352,11.918018,13.429804,15.211965,15.776962,16.916649,17.506008,17.939915,17.736164,17.834478,17.567131,16.65366,15.928657,15.682066,15.347111,15.523301,15.371414,14.472989,14.466095,14.590582,14.924178,14.865518,14.775495,14.0657835,13.410776,12.761194
1,2,4.446416,4.5273404,4.498888,4.6841836,4.963767,5.319128,5.7763405,6.410397,6.7476435,6.6667566,6.2899976,6.1395597,6.1452866,6.169761,5.788453,5.382266,4.9808025,4.7296834,4.5838847,4.4409227,4.398311,4.22394,4.5748243,4.8733954,4.7431946,4.523223,4.1381044,4.0624423,4.202332,4.560785,4.762918,5.404966,5.82164,5.7667007,6.309311,6.8990154
2,3,3.8929389,3.4153132,3.3727517,3.514297,3.547653,3.6518862,3.7118807,4.058497,4.621736,4.940332,5.1982336,5.721219,5.93937,6.5157375,6.640046,6.909844,6.7418957,6.712406,6.803705,7.0158386,6.926667,6.7229333,7.0372796,6.8649287,6.2262073,5.619713,5.231383,4.891681,4.635966,4.176919,4.083442,4.4921656,4.738441,4.932901,5.3429565,5.862308
4,5,4.740689,4.457187,4.4709716,4.828708,5.58326,6.2439165,6.2013483,5.5979805,4.600355,3.2415695,3.1778877,3.2530825,2.8772073,2.097696,2.5630093,3.8626902,5.3692327,5.9452147,5.1177363,4.932462,5.632643,5.567915,4.606205,3.903435,4.1789637,5.41889,6.677094,7.390822,7.4479866,7.126759,6.8727593,6.7287025,6.840851,7.0878778,7.41019,8.366216
5,6,3.7502713,3.379237,3.612936,4.090773,4.6720243,5.3867087,5.8063836,6.050817,5.847241,5.597818,5.683143,5.5658574,5.6560693,5.5925307,5.4781847,5.0149646,4.5436974,3.9516962,3.592321,3.1228456,2.8481252,2.831827,3.1172454,3.4091208,3.7407122,4.0500455,4.3309026,4.5777097,5.0169153,5.3293314,5.410509,5.3132763,5.2677712,5.4324307,5.8267055,6.179935
6,7,5.454942,5.468031,5.5202656,5.8522253,6.264661,6.7062483,7.028402,7.4071393,7.664228,7.828801,7.9198413,8.026154,8.173571,8.137432,8.209681,8.049384,7.327543,5.8439794,5.127351,4.5710893,4.205987,4.1986785,5.134497,6.3153105,7.1225953,8.147016,9.592185,10.701223,11.589537,12.348836,13.102159,13.384132,13.443232,13.433501,13.355419,12.929936
7,8,2.0701807,2.2747068,2.4173214,2.5730817,2.7965243,3.6060448,4.566276,6.5546036,8.042724,9.865719,10.95794,10.905018,10.308234,9.720115,9.544365,9.662216,8.9701605,7.280997,6.3275924,5.419453,4.3176007,3.2722523,2.602557,2.0628202,2.3897772,3.0199075,3.3405857,3.732417,3.999012,4.284046,4.636184,5.0852156,5.575258,6.4611497,8.809729,10.394345
10,11,2.8284597,2.5767224,2.3682573,2.305612,2.4727378,2.6815188,2.9150708,3.425378,4.441268,5.461571,6.347905,7.731687,8.761875,9.283531,9.598052,9.689686,9.86248,10.089703,9.75485,9.300772,9.141995,9.479086,9.795997,9.90413,8.903329,5.7930984,3.4153478,2.8788617,2.7344217,2.874375,2.9738042,3.075904,3.3270738,3.5701535,3.9527314,4.217172
11,12,3.084346,3.4729807,3.5440865,3.4077394,3.0431528,2.8392751,2.7471042,2.5915294,2.4311814,2.3196485,2.4012644,2.6143053,2.803323,3.025741,3.1409917,2.9410021,2.6385696,2.4016557,2.270377,2.317193,2.4194026,2.9879718,3.4015622,4.151583,4.330553,4.51555,4.5218205,4.554399,4.5768065,4.6069098,4.5614305,4.4893236,4.411472,4.3527336,4.3816,4.5539465
12,13,1.0792451,1.385284,1.803997,2.650376,3.435145,4.156066,4.4826202,4.508541,4.2109632,3.7924092,2.8112144,2.4631536,2.5570548,2.819004,3.0267272,3.2118595,3.1294227,2.9521,2.750879,2.6994138,2.8801088,2.9275968,3.317251,4.600304,4.772127,4.6932254,4.463037,4.174487,4.0174513,3.8633726,3.839277,3.6748087,3.481743,3.2793782,3.1536846,3.217509
15,16,3.6360083,3.391008,3.124834,2.7628987,2.4024875,2.3143516,2.1844807,2.0545492,2.2162519,2.4920316,2.6303248,2.7069871,2.6883626,2.745739,2.9642656,3.1310356,3.2403057,3.1659482,3.1610987,3.2584023,3.323287,3.3302755,3.3011024,3.3175838,3.3183913,3.3649335,3.5967062,3.766162,4.12969,4.495532,5.0701375,5.52269,6.085104,6.4866323,6.8504047,7.200561
18,19,8.604495,9.91567,10.561942,11.283936,11.662681,11.729043,11.992459,12.037746,11.66635,11.41124,11.234624,10.860769,10.487265,10.230436,8.972211,8.238633,8.1883335,8.4095335,8.85312,9.1403675,9.359509,9.884512,10.441447,11.255093,11.8390045,12.719405,13.2714,13.686894,13.668746,13.244264,12.273128,11.948054,11.522269,11.288518,11.203845,11.0931635
20,21,3.0544102,4.232381,7.0529213,9.708494,11.412749,11.350677,11.584053,11.648083,11.620971,11.507428,11.28371,11.225667,11.1989975,11.149747,11.1266,11.101559,11.0753565,11.048334,11.019113,10.988969,10.74396,10.33875,10.174328,9.32002,8.825107,8.26077,7.685915,7.1086774,6.339672,6.135155,6.0189347,5.9857254,6.3499446,6.8838787,7.0780954,7.368044
25,26,3.1647131,4.127324,4.594622,4.8027983,5.0937467,5.1776533,5.3674345,5.620336,5.762659,5.9344425,5.882639,5.608304,5.215823,4.708099,4.359717,4.230797,4.2600985,4.515775,4.689023,4.9586086,5.298002,5.550784,5.874262,6.1015368,6.2330346,6.1233687,5.8452015,5.4785757,5.155412,5.1208143,5.567929,6.679103,7.509458,7.9662375,8.501294,9.066468
26,27,4.2982264,4.284001,4.423608,4.5485797,4.7313566,4.941825,4.984958,4.2920413,4.1282964,4.3040743,4.601518,4.832681,5.0346045,5.063184,5.0455475,4.89765,4.7200484,4.760737,4.8065023,4.9094453,5.197525,5.907091,6.570485,7.3893666,7.9680123,8.6075735,9.40942,10.467163,11.168306,11.768159,12.340072,12.773823,12.98754,12.95232,12.635115,12.090122
28,29,6.6947947,5.1503787,4.331201,4.427391,4.855132,4.6707087,4.1119113,4.2492795,5.1779003,6.2799816,7.049649,6.928531,5.9788136,5.4691854,5.003056,4.7285247,4.9555383,5.3619204,5.190647,6.5489945,7.3699765,7.984385,8.197312,8.51647,9.43877,10.508065,10.582484,10.705707,10.52974,10.135479,9.468288,9.002829,7.245865,5.0070176,3.9068184,3.756508
30,31,5.8937025,6.8456826,7.8712583,8.622662,7.7371826,6.3537383,5.3507047,4.898394,4.6769505,2.6064901,1.8301797,1.8602827,1.9728901,2.0337617,2.0473542,2.102827,2.1265082,1.8333582,1.6899017,1.9625224,2.3111331,2.692526,3.1116662,3.4707396,3.6913767,4.0437527,4.4982743,4.8697195,5.022099,5.42954,5.5086446,5.5578957,6.0233335,5.9983797,5.9641695,5.4699793
31,32,5.1508274,5.8148627,5.649441,5.0789614,4.5380015,4.8029094,5.511638,5.2780695,5.1951766,6.0668035,5.869285,5.9350348,6.4483643,6.711517,6.944377,6.9549527,6.9377456,7.29567,8.252174,8.66077,8.33574,7.5734797,7.045129,6.5772014,6.1491733,5.927786,5.431729,5.046874,5.2409935,5.515179,6.0728865,6.5450425,6.6830635,6.9380145,7.48412,8.455587
32,33,4.008339,4.388365,4.330538,3.7449656,3.4277112,3.386306,3.1111927,3.1817,3.7024965,4.2678986,4.6817565,6.419848,7.3729396,7.685505,7.730538,7.694615,7.8337345,7.924323,8.436415,8.543147,8.199895,7.64031,7.3206415,6.8579,6.448202,5.759921,5.092848,5.0197887,5.2860656,5.453178,5.536768,5.5208015,5.517785,5.5548315,5.4571333,5.3569245
33,34,5.429707,5.5105996,5.133394,4.9413285,4.418807,4.6995316,5.1966023,5.389528,5.354953,5.2807302,5.1663303,5.1746407,5.720605,5.9381714,5.9160066,5.58933,5.214234,4.9831123,4.756695,4.2081423,3.1834035,4.1771693,6.715796,9.451326,10.878055,10.644503,9.013945,8.160536,8.392839,9.008557,9.52502,9.772898,9.862288,11.112647,12.960992,13.407466
37,38,5.2530446,4.381686,4.0569572,3.9433272,4.378767,4.721671,5.4007254,5.4768567,5.326391,5.6291676,5.412709,4.9841976,5.0080895,4.9941926,4.980371,4.9304104,4.521592,4.2905045,4.505572,5.800712,7.392547,8.772844,10.2909,12.182177,12.6894045,13.207073,13.552827,13.479961,12.947727,11.588444,10.440044,9.527159,8.328801,5.2668457,3.6012166,4.4149365
38,39,6.316628,6.4586344,7.993371,8.592953,8.956676,9.617909,9.105327,7.290966,6.2442904,6.0462785,6.0587296,5.938502,5.8530283,5.8670483,6.1628413,6.549154,7.4515605,8.937846,10.571286,11.992945,13.269214,14.885813,15.857739,16.52228,16.64661,16.507116,16.088167,15.390656,14.4416,13.891489,13.827329,12.763827,12.321168,12.035004,10.323298,9.438957
42,43,4.649777,4.561277,4.470915,4.3204355,3.892237,3.5672345,2.9430227,3.5596123,4.4926705,4.6381907,3.92858,3.7183516,3.6377037,3.174578,3.1481998,3.2350183,3.554455,3.840211,4.1932073,4.3882585,4.506232,4.6558356,4.7933874,4.8608756,4.9565067,5.0196633,5.139342,5.193196,5.297844,5.2226796,5.007233,4.7934747,4.298751,3.4192078,2.7416644,2.9679372
43,44,8.37153,7.918139,7.5452285,7.3159785,6.234666,4.803137,3.529502,2.5521386,2.6730726,2.8077998,2.977236,3.3356457,3.6855924,4.0368567,4.1927476,4.213772,3.992174,3.6857667,3.400419,3.3072834,3.318558,3.738961,4.5619674,5.069607,6.25433,6.4053354,5.7786446,5.0388923,5.583689,6.543222,7.0808716,6.873301,6.6977086,6.31193,5.8530393,5.514228
44,45,3.1517358,3.2062335,3.2197402,3.7078507,4.8019323,6.079327,7.072275,8.073641,8.757765,9.18789,9.891101,10.197334,9.858314,10.164148,10.640266,7.4787517,5.9239464,5.679136,5.8134336,5.8547735,5.9305396,6.110327,6.655407,6.6820707,7.039063,7.036399,7.634954,8.032308,7.8370805,8.280779,8.733945,9.204706,10.354116,9.17212,8.081591,7.2447667
45,46,5.0476184,4.9046316,4.5949116,4.0822735,3.6397483,3.6255305,4.1110215,4.1880093,3.894766,4.2599316,5.014315,5.523435,5.531947,5.3280683,5.173619,5.1874967,5.4456534,5.943714,6.6048946,7.1481304,7.7421656,8.023073,8.137688,8.307223,8.475845,8.623231,8.599879,8.680662,8.870498,8.873279,8.8354845,8.452095,8.160347,7.6514688,7.2106147,6.78577
46,47,5.205731,4.770585,4.187391,4.1956916,4.340868,4.270147,4.2907705,4.7033815,5.2138386,5.748654,6.397222,7.007634,8.163422,9.304175,10.146465,11.619795,13.189219,14.482012,14.99445,15.481153,15.852895,16.165146,16.335138,16.492178,16.429317,16.283623,16.043547,15.901675,15.7032995,15.458099,15.308123,15.058776,14.874783,14.3965645,14.052358,13.646452
47,48,3.21035,3.1789327,3.1497421,3.2274034,3.3539908,3.3173254,3.4021168,3.7984319,4.207922,4.155583,4.1776476,4.242156,4.4525065,4.9215226,5.4528537,5.9927864,6.731842,7.584371,8.334349,9.047208,9.460147,10.000449,10.549519,11.338714,11.935465,12.215153,12.678425,13.381324,13.864797,14.389879,14.875619,15.149342,15.619502,16.065107,16.166912,16.04391
48,49,6.70277,6.5369864,6.207416,5.833404,5.484871,5.0746207,5.212915,5.561622,5.9062157,6.4849424,7.125184,7.520052,7.8967237,7.9741173,7.9109855,7.3127337,6.521813,6.1404614,5.7721586,5.322779,4.7393246,4.3685465,4.135235,3.9323134,3.908725,4.2920523,5.375514,6.702988,7.4660883,7.568844,7.280243,6.506966,5.502359,4.7929316,4.416261,4.7653236
