lon_east,lon_west,lat_north,lat_south,step
"-51.093608","-59.093608","48.948151","40.948151","59"
"-47.535532","-55.535532","48.861255","40.861255","62"
"-48.789907","-56.789907","48.918214","40.918214","61"
"-54.107727","-62.107727","48.815154","40.815154","56"
"-55.023194","-63.023194","48.736203","40.736203","55"
"-52.142934","-60.142934","48.921127","40.921127","58"
"-53.192261","-61.192261","48.894104","40.894104","57"
"-70.169189","-78.169189","45.169674","37.169674","36"
"-71.035024","-79.035024","44.818677","36.818677","35"
"-68.749858","-76.749858","45.717632","37.717632","38"
"-69.459523","-77.459523","45.443653","37.443653","37"
"-73.715861","-81.715861","43.767886","35.767886","32"
"-74.665029","-82.665029","43.419088","35.419088","31"
"-71.900858","-79.900858","44.467681","36.467681","34"
"-72.766693","-80.766693","44.116684","36.116684","33"
"-63.983978","-71.983978","47.004773","39.004773","44"
"-64.751892","-72.751892","46.793719","38.793719","43"
"-62.401937","-70.401937","47.388678","39.388678","46"
"-63.216064","-71.216064","47.215828","39.215828","45"
"-67.200063","-75.200063","46.188629","38.188629","40"
"-68.040192","-76.040192","45.991611","37.991611","39"
"-65.519806","-73.519806","46.582664","38.582664","42"
"-66.359935","-74.359935","46.385646","38.385646","41"
"-83.723419","-91.723419","39.351847","31.351847","20"
"-84.53833","-92.53833","39.011239","31.011239","19"
"-82.073222","-90.073222","40.106534","32.106534","22"
"-82.908508","-90.908508","39.692455","31.692455","21"
"-86.456268","-94.456268","38.487732","30.487732","16"
"-87.007782","-95.007782","38.396282","30.396282","15"
"-85.353241","-93.353241","38.670631","30.670631","18"
"-85.904755","-93.904755","38.579181","30.579181","17"
"-77.033996","-85.033996","42.378016","34.378016","28"
"-77.743896","-85.743896","42.031879","34.031879","27"
"-75.614197","-83.614197","43.07029","35.07029","30"
"-76.324097","-84.324097","42.724153","34.724153","29"
"-80.402649","-88.402649","40.934692","32.934692","24"
"-81.237935","-89.237935","40.520613","32.520613","23"
"-78.630147","-86.630147","41.66615","33.66615","26"
"-79.516398","-87.516398","41.300421","33.300421","25"
"-93.999776","-101.999776","37.168531","29.168531","4"
"-94.874878","-102.874878","37.332455","29.332455","3"
"-92.249573","-100.249573","36.840683","28.840683","6"
"-93.124675","-101.124675","37.004607","29.004607","5"
"-96.288971","-104.288971","35.519335","27.519335","0"
"-95.346242","-103.346242","36.728082","28.728082","2"
"-95.817607","-103.817607","36.123708","28.123708","1"
"-88.919525","-96.919525","37.547295","29.547295","12"
"-89.489492","-97.489492","37.392985","29.392985","11"
"-87.64503","-95.64503","38.113286","30.113286","14"
"-88.282277","-96.282277","37.830291","29.830291","13"
"-91.169474","-99.169474","37.003138","29.003138","8"
"-91.709524","-99.709524","36.921911","28.921911","7"
"-90.059458","-98.059458","37.238676","29.238676","10"
"-90.629425","-98.629425","37.084366","29.084366","9"
"-13.860718","-21.860718","52.735893","44.735893","84"
"-15.069173","-23.069173","52.434086","44.434086","83"
"-11.819702","-19.819702","53.438426","45.438426","86"
"-12.84021","-20.84021","53.087159","45.087159","85"
"-18.787211","-26.787211","51.555014","43.555014","80"
"-20.088338","-28.088338","51.279558","43.279558","79"
"-16.277629","-24.277629","52.132278","44.132278","82"
"-17.486084","-25.486084","51.830471","43.830471","81"
"-10.799194","-18.799194","53.789692","45.789692","87"
"-38.625336","-46.625336","48.865791","40.865791","68"
"-40.598602","-48.598602","48.756035","40.756035","67"
"-34.82014","-42.82014","49.162318","41.162318","70"
"-36.652069","-44.652069","48.975548","40.975548","69"
"-45.044728","-53.044728","48.751623","40.751623","64"
"-46.281158","-54.281158","48.804295","40.804295","63"
"-42.571869","-50.571869","48.646278","40.646278","66"
"-43.808299","-51.808299","48.69895","40.69895","65"
"-24.686605","-32.686605","50.386613","42.386613","76"
"-26.335175","-34.335175","50.077869","42.077869","75"
"-21.389465","-29.389465","51.004101","43.004101","78"
"-23.038035","-31.038035","50.695357","42.695357","77"
"-31.156281","-39.156281","49.535858","41.535858","72"
"-32.98821","-40.98821","49.349088","41.349088","71"
"-27.94221","-35.94221","49.897199","41.897199","74"
"-29.549246","-37.549246","49.716528","41.716528","73"
"8.010554","0.010554","77.147815","69.147815","164"
"7.613813","-0.386187","76.808301","68.808301","163"
"9.005858","1.005858","77.80718","69.80718","166"
"8.407294","0.407294","77.487328","69.487328","165"
"6.962419","-1.037581","76.071612","68.071612","160"
"6.835092","-1.164908","75.873024","67.873024","159"
"7.217073","-0.782927","76.468788","68.468788","162"
"7.089746","-0.910254","76.2702","68.2702","161"
"11.127784","3.127784","79.5669","71.5669","172"
"10.99416","2.99416","79.340912","71.340912","171"
"11.395032","3.395032","80.018875","72.018875","174"
"11.261408","3.261408","79.792887","71.792887","173"
"10.202987","2.202987","78.446884","70.446884","168"
"9.604423","1.604423","78.127032","70.127032","167"
"10.730436","2.730436","79.042903","71.042903","170"
"10.466711","2.466711","78.744893","70.744893","169"
"3.482503","-4.517497","72.997783","64.997783","148"
"3.102295","-4.897705","72.75116","64.75116","147"
"4.242918","-3.757082","73.491028","65.491028","150"
"3.86271","-4.13729","73.244405","65.244405","149"
"2.348724","-5.651276","72.106232","64.106232","144"
"2.238851","-5.761149","71.906159","63.906159","143"
"2.851105","-5.148895","72.536184","64.536184","146"
"2.599914","-5.400086","72.321208","64.321208","145"
"5.685669","-2.314331","75.274757","67.274757","156"
"5.397935","-2.602065","74.98807","66.98807","155"
"6.451951","-1.548049","75.673602","67.673602","158"
"6.06881","-1.93119","75.474179","67.474179","157"
"4.629285","-3.370715","74.106807","66.106807","152"
"4.436101","-3.563899","73.798917","65.798917","151"
"5.110202","-2.889798","74.701383","66.701383","154"
"4.822468","-3.177532","74.414696","66.414696","153"
"0.945526","-7.054474","69.622169","61.622169","132"
"0.76828","-7.23172","69.321774","61.321774","131"
"1.042511","-6.957489","70.009508","62.009508","134"
"0.994018","-7.005982","69.815839","61.815839","133"
"0.591034","-7.408966","69.02138","61.02138","130"
"1.861593","-6.138407","71.223348","63.223348","140"
"1.704081","-6.295919","70.940684","62.940684","139"
"2.128977","-5.871023","71.706085","63.706085","142"
"2.019104","-5.980896","71.506012","63.506012","141"
"1.242859","-6.757141","70.354792","62.354792","136"
"1.091003","-6.908997","70.203178","62.203178","135"
"1.54657","-6.45343","70.65802","62.65802","138"
"1.394714","-6.605286","70.506406","62.506406","137"
"-57.603617","-65.603617","48.39323","40.39323","52"
"-58.436096","-66.436096","48.261219","40.261219","51"
"-55.93866","-63.93866","48.657253","40.657253","54"
"-56.771139","-64.771139","48.525242","40.525242","53"
"-60.773682","-68.773682","47.734379","39.734379","48"
"-61.587809","-69.587809","47.561529","39.561529","47"
"-59.215291","-67.215291","48.085606","40.085606","50"
"-59.994487","-67.994487","47.909992","39.909992","49"
"-50.044281","-58.044281","48.975174","40.975174","60"
