lon_east,lon_west,lat_north,lat_south,step
"-49.104523","-57.104523","55.148193","47.148193",51
"-48.56603","-56.56603","55.302659","47.302659",52
"-40.916626","-48.916626","55.196472","47.196472",73
"-41.023742","-49.023742","54.782845","46.782845",74
"-41.109446","-49.109446","55.875253","47.875253",71
"-40.809509","-48.809509","55.6101","47.6101",72
"-40.102132","-48.102132","54.449888","46.449888",77
"-39.587769","-47.587769","54.490223","46.490223",78
"-41.130859","-49.130859","54.369217","46.369217",75
"-40.616496","-48.616496","54.409552","46.409552",76
"-42.896962","-50.896962","56.600426","48.600426",65
"-42.539642","-50.539642","56.682888","48.682888",66
"-43.611603","-51.611603","56.435501","48.435501",63
"-43.254283","-51.254283","56.517963","48.517963",64
"-41.70932","-49.70932","56.40556","48.40556",69
"-41.409383","-49.409383","56.140407","48.140407",70
"-42.262868","-50.262868","56.590445","48.590445",67
"-41.986094","-49.986094","56.498003","48.498003",68
"-32.615173","-40.615173","52.839382","44.839382",89
"-32.013794","-40.013794","52.529606","44.529606",90
"-33.817932","-41.817932","53.458935","45.458935",87
"-33.216553","-41.216553","53.149159","45.149159",88
"-30.735077","-38.735077","50.120308","42.120308",93
"-29.593567","-37.593567","50.261306","42.261306",94
"-31.587555","-39.587555","51.726507","43.726507",91
"-31.161316","-39.161316","50.923407","42.923407",92
"-37.880951","-45.880951","54.237572","46.237572",81
"-37.222087","-45.222087","54.164247","46.164247",82
"-39.01883","-47.01883","54.406006","46.406006",79
"-38.44989","-46.44989","54.321789","46.321789",80
"-35.208883","-43.208883","53.831376","45.831376",85
"-34.513407","-42.513407","53.645156","45.645156",86
"-36.563222","-44.563222","54.090922","46.090922",83
"-35.904358","-43.904358","54.017597","46.017597",84
"-14.027893","-22.027893","52.709328","44.709328",105
"-12.57724","-20.57724","53.054044","45.054044",106
"-16.953125","-24.953125","52.283198","44.283198",103
"-15.490509","-23.490509","52.496263","44.496263",104
"-11.126587","-19.126587","53.398761","45.398761",107
"-25.832652","-33.832652","50.860462","42.860462",97
"-24.354757","-32.354757","51.177624","43.177624",98
"-28.452057","-36.452057","50.402303","42.402303",95
"-27.310547","-35.310547","50.543301","42.543301",96
"-19.902781","-27.902781","51.87835","43.87835",101
"-18.415741","-26.415741","52.070133","44.070133",102
"-22.876862","-30.876862","51.494785","43.494785",99
"-21.389822","-29.389822","51.686568","43.686568",100
"39.605373","31.605373","65.99757","57.99757",174
"42.079194","34.079194","68.685725","60.685725",185
"42.412998","34.412998","68.988312","60.988312",186
"41.411587","33.411587","68.080551","60.080551",183
"41.745391","33.745391","68.383138","60.383138",184
"43.208073","35.208073","69.68734","61.68734",189
"43.457813","35.457813","69.874436","61.874436",190
"42.678023","34.678023","69.221321","61.221321",187
"42.943048","34.943048","69.454331","61.454331",188
"40.708675","32.708675","66.494259","58.494259",177
"40.845535","32.845535","66.749109","58.749109",178
"39.97314","31.97314","66.163133","58.163133",175
"40.340908","32.340908","66.328696","58.328696",176
"41.216699","33.216699","67.532722","59.532722",181
"41.314143","33.314143","67.806637","59.806637",182
"40.982395","32.982395","67.003958","59.003958",179
"41.119255","33.119255","67.258808","59.258808",180
"49.397419","41.397419","72.568314","64.568314",201
"49.7937","41.7937","72.870753","64.870753",202
"48.137671","40.137671","72.011251","64.011251",199
"48.767545","40.767545","72.289782","64.289782",200
"50.68478","42.68478","73.720314","65.720314",205
"50.783299","42.783299","73.964997","65.964997",206
"50.189981","42.189981","73.173193","65.173193",203
"50.586262","42.586262","73.475632","65.475632",204
"44.478794","36.478794","70.421814","62.421814",193
"45.000293","37.000293","70.595001","62.595001",194
"43.707554","35.707554","70.061531","62.061531",191
"43.957294","35.957294","70.248627","62.248627",192
"46.845796","38.845796","71.411209","63.411209",197
"47.507797","39.507797","71.732719","63.732719",198
"45.521793","37.521793","70.768188","62.768188",195
"46.183794","38.183794","71.089698","63.089698",196
"53.000641","45.000641","76.723221","68.723221",217
"53.149494","45.149494","76.989761","68.989761",218
"52.795975","44.795975","76.246946","68.246946",215
"52.851788","44.851788","76.45668","68.45668",216
"55.414769","47.414769","78.040548","70.040548",221
"56.47298","48.47298","78.432671","70.432671",222
"53.298347","45.298347","77.256302","69.256302",219
"54.356558","46.356558","77.648425","69.648425",220
"51.267256","43.267256","74.72773","66.72773",209
"51.459976","43.459976","74.986755","66.986755",210
"50.881817","42.881817","74.209679","66.209679",207
"51.074537","43.074537","74.468704","66.468704",208
"52.684349","44.684349","75.827477","67.827477",213
"52.740162","44.740162","76.037211","68.037211",214
"51.8681","43.8681","75.266996","67.266996",211
"52.276225","44.276225","75.547236","67.547236",212
"61.303845","53.303845","82.476768","74.476768",233
"61.680367","53.680367","82.695442","74.695442",234
"60.5508","52.5508","82.039421","74.039421",231
"60.927322","52.927322","82.258095","74.258095",232
"64.132404","56.132404","82.802048","74.802048",237
"62.497713","54.497713","82.730977","74.730977",235
"63.315058","55.315058","82.766513","74.766513",236
"58.710056","50.710056","79.898872","71.898872",225
"59.027434","51.027434","80.391472","72.391472",226
"57.218672","49.218672","78.921405","70.921405",223
"57.964364","49.964364","79.410138","71.410138",224
"59.958393","51.958393","81.597588","73.597588",229
"60.254596","52.254596","81.818504","73.818504",230
"59.344811","51.344811","80.884071","72.884071",227
"59.662189","51.662189","81.376671","73.376671",228
"-67.26535","-75.26535","53.729141","45.729141",9
"-66.905833","-74.905833","53.712805","45.712805",10
"-67.961883","-75.961883","53.585286","45.585286",7
"-67.613617","-75.613617","53.657214","45.657214",8
"-66.257578","-74.257578","53.418825","45.418825",13
"-66.328359","-74.328359","53.157515","45.157515",14
"-66.546315","-74.546315","53.69647","45.69647",11
"-66.186798","-74.186798","53.680134","45.680134",12
"-70.494791","-78.494791","52.296789","44.296789",1
"-69.958425","-77.958425","52.645472","44.645472",2
"-71.031158","-79.031158","51.948105","43.948105",0
"-68.680786","-76.680786","53.340291","45.340291",5
"-68.31015","-76.31015","53.513359","45.513359",6
"-69.422058","-77.422058","52.994156","44.994156",3
"-69.051422","-77.051422","53.167224","45.167224",4
"-62.91979","-70.91979","51.75703","43.75703",25
"-62.694132","-70.694132","51.963917","43.963917",26
"-63.453339","-71.453339","51.557486","43.557486",23
"-63.145447","-71.145447","51.550144","43.550144",24
